,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,豆粕,沪铝,沪铝,沪铝,鸡蛋,白糖,沪银,白糖,甲醇,白糖,沪金,豆粕,豆粕
1,棉花,沪锌,沪锌,沪锌,菜粕,焦煤,天胶,动力煤,沪金,聚丙烯,沥青,天胶,沪银
2,豆一,沪铜,沪铜,沪铜,动力煤,铁矿石,沪金,沪铝,沪银,沪金,沪银,沪金,沪金
3,沪金,甲醇,豆一,天胶,棕榈油,沪金,棕榈油,棕榈油,豆粕,沪铝,白糖,沪银,沥青
4,玉米,豆一,白糖,焦炭,白糖,天胶,菜粕,豆粕,聚丙烯,沪银,玻璃,豆油,天胶
