member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
一德期货,0.0,-14.0,0.0,0.0,-13.0,0.0,,,
上海东证,482.0,-50.0,1.18279306029,2514.0,158.0,6.16917376261,745.0,-220.0,2.06017366296
东海期货,0.0,-22.0,0.0,0.0,-13.0,0.0,,,
中信建投,487.0,50.0,1.19506269785,,,,570.0,-20.0,1.5762402522
中信期货,3848.0,-67.0,9.44271306226,4954.0,-185.0,12.1567568894,3531.0,-671.0,9.7643935623
中粮期货,0.0,-2.0,0.0,0.0,-2.0,0.0,,,
中金期货,1843.0,163.0,4.52258840274,355.0,26.0,0.871144266398,279.0,127.0,0.771528123444
中银国际,719.0,5.0,1.7643738804,,,,,,
乾坤期货,927.0,-50.0,2.27479080268,,,,,,
五矿经易,3739.0,26.0,9.17523496356,0.0,-75.0,0.0,776.0,-14.0,2.14589901001
信达期货,0.0,-13.0,0.0,0.0,-16.0,0.0,,,
光大期货,617.0,-82.0,1.51407327428,1762.0,-81.0,4.32382027435,1257.0,-384.0,3.47602455616
兴证期货,1112.0,-245.0,2.72876739221,1393.0,-353.0,3.4183210228,1834.0,-94.0,5.07162214479
前二十名合计,25973.0,-915.0,63.7358592427,26048.0,-1146.0,63.919903806,24147.0,-3806.0,66.7745146839
前五名合计,12842.0,-129.0,31.513337096,13893.0,-186.0,34.0924149101,11781.0,-1078.0,32.5783972125
前十名合计,18924.0,-870.0,46.4381242178,20764.0,-654.0,50.953350838,17808.0,-2505.0,49.2450638792
华泰期货,1133.0,-112.0,2.78029986994,2655.0,-321.0,6.51517754166,1935.0,-385.0,5.35092085615
华西期货,,,,411.0,5.0,1.00856420701,215.0,31.0,0.594546761794
南华期货,1231.0,-98.0,3.02078476602,393.0,-55.0,0.964393511816,1019.0,-392.0,2.81787511753
国信期货,,,,806.0,-18.0,1.97786557385,,,
国富期货,491.0,4.0,1.20487840789,,,,,,
国投安信,,,,1250.0,8.0,3.06740938873,,,
国泰君安,2014.0,-302.0,4.94221000712,1678.0,-214.0,4.11769036343,2296.0,-145.0,6.34920634921
平安期货,0.0,-16.0,0.0,0.0,-5.0,0.0,,,
广发期货,1249.0,-111.0,3.06495546122,1321.0,-22.0,3.24163824201,798.0,-445.0,2.20673635308
建信期货,0.0,-21.0,0.0,0.0,-114.0,0.0,,,
招商期货,611.0,83.0,1.49934970921,996.0,-114.0,2.44411180094,1125.0,43.0,3.11100049776
新世纪,0.0,-8.0,0.0,0.0,-3.0,0.0,,,
新湖期货,,,,,,,358.0,22.0,0.989989491732
方正中期,,,,,,,355.0,-36.0,0.981693490404
格林大华,0.0,-15.0,0.0,0.0,-41.0,0.0,,,
永安期货,1357.0,-175.0,3.3299796324,823.0,-146.0,2.01958234154,882.0,-432.0,2.43902439024
浙商期货,0.0,-101.0,0.0,0.0,-121.0,0.0,547.0,-176.0,1.51263757536
海通期货,1088.0,108.0,2.66987313195,1229.0,113.0,3.015876911,1607.0,-485.0,4.44389137769
渤海期货,,,,300.0,5.0,0.736178253294,162.0,92.0,0.447984071677
申银万国,1016.0,-3.0,2.49319035116,515.0,95.0,1.26377266816,1019.0,-209.0,2.81787511753
西部期货,,,,381.0,-29.0,0.934946381684,552.0,25.0,1.52646424423
金瑞期货,0.0,-15.0,0.0,0.0,-12.0,0.0,,,
银河期货,1398.0,51.0,3.43059066035,2008.0,243.0,4.92748644205,2185.0,217.0,6.04225430009
鲁证期货,611.0,-110.0,1.49934970921,304.0,-261.0,0.745993963338,756.0,-5.0,2.09059233449
