,VOLUME,OI
2011-10-31,34928.0,1823.0
2011-11-01,13354.0,1526.0
2011-11-02,7712.0,1741.0
2011-11-03,3308.0,1503.0
2011-11-04,5856.0,1363.0
2011-11-07,1748.0,1320.0
2011-11-08,1648.0,1387.0
2011-11-09,22388.0,3405.0
2011-11-10,12856.0,4093.0
2011-11-11,23654.0,2380.0
2011-11-14,33130.0,4805.0
2011-11-15,23396.0,4392.0
2011-11-16,11726.0,4263.0
2011-11-17,32724.0,5537.0
2011-11-18,12978.0,4366.0
2011-11-21,9488.0,4585.0
2011-11-22,8160.0,4534.0
2011-11-23,7758.0,4899.0
2011-11-24,11144.0,5086.0
2011-11-25,10664.0,5635.0
2011-11-28,28622.0,6819.0
2011-11-29,35106.0,6916.0
2011-11-30,34350.0,5846.0
2011-12-01,19554.0,5284.0
2011-12-02,16514.0,5390.0
2011-12-05,9732.0,4762.0
2011-12-06,6292.0,4447.0
2011-12-07,3054.0,4313.0
2011-12-08,4442.0,4177.0
2011-12-09,3928.0,4066.0
2011-12-12,6106.0,4576.0
2011-12-13,8626.0,5051.0
2011-12-14,4952.0,5205.0
2011-12-15,8222.0,5210.0
2011-12-16,8570.0,5070.0
2011-12-19,6132.0,5310.0
2011-12-20,4726.0,5463.0
2011-12-21,7626.0,5308.0
2011-12-22,4498.0,4998.0
2011-12-23,5286.0,4613.0
2011-12-26,4916.0,4549.0
2011-12-27,3692.0,4240.0
2011-12-28,11986.0,4114.0
2011-12-29,3146.0,3811.0
2011-12-30,2744.0,3422.0
2012-01-04,2760.0,4064.0
2012-01-05,4628.0,4266.0
2012-01-06,35166.0,5266.0
2012-01-09,11682.0,5534.0
2012-01-10,16818.0,5172.0
2012-01-11,18910.0,6369.0
2012-01-12,12214.0,6509.0
2012-01-13,9898.0,5488.0
2012-01-16,6610.0,5087.0
2012-01-17,10748.0,4939.0
2012-01-18,9298.0,4622.0
2012-01-19,16100.0,4112.0
2012-01-20,6704.0,3635.0
2012-01-30,8048.0,4013.0
2012-01-31,22302.0,5184.0
2012-02-01,9898.0,4460.0
2012-02-02,15402.0,4138.0
2012-02-03,12492.0,3929.0
2012-02-06,21232.0,4292.0
2012-02-07,12984.0,4126.0
2012-02-08,11996.0,4203.0
2012-02-09,35710.0,4946.0
2012-02-10,24620.0,4823.0
2012-02-13,13202.0,4731.0
2012-02-14,24302.0,5795.0
2012-02-15,32378.0,5654.0
2012-02-16,58942.0,6956.0
2012-02-17,40704.0,6464.0
2012-02-20,31578.0,6730.0
2012-02-21,17148.0,5604.0
2012-02-22,18394.0,5867.0
2012-02-23,13026.0,5560.0
2012-02-24,20310.0,6239.0
2012-02-27,24114.0,6548.0
