,VOLUME,OI
2010-01-04,176352.0,108605.0
2010-01-05,103552.0,113398.0
2010-01-06,160396.0,120652.0
2010-01-07,162554.0,114004.0
2010-01-08,605112.0,149244.0
2010-01-11,242470.0,152682.0
2010-01-12,195492.0,144113.0
2010-01-13,217122.0,115490.0
2010-01-14,108336.0,112708.0
2010-01-15,78334.0,111514.0
2010-01-18,65240.0,113753.0
2010-01-19,56094.0,115541.0
2010-01-20,52456.0,112456.0
2010-01-21,77808.0,117390.0
2010-01-22,170874.0,100957.0
2010-01-25,89270.0,108406.0
2010-01-26,73696.0,104807.0
2010-01-27,76426.0,105372.0
2010-01-28,95098.0,107645.0
2010-01-29,76920.0,100257.0
2010-02-01,72182.0,88743.0
2010-02-02,70578.0,85869.0
2010-02-03,111026.0,97730.0
2010-02-04,62294.0,89150.0
2010-02-05,38272.0,87272.0
2010-02-08,30136.0,83941.0
2010-02-09,38996.0,82363.0
2010-02-10,54188.0,79146.0
2010-02-11,28806.0,80021.0
2010-02-12,18804.0,76795.0
2010-02-22,32018.0,78314.0
2010-02-23,82660.0,89232.0
2010-02-24,35126.0,90930.0
2010-02-25,35520.0,88909.0
2010-02-26,48962.0,82753.0
2010-03-01,60686.0,86963.0
2010-03-02,38314.0,84536.0
2010-03-03,26438.0,84310.0
2010-03-04,46220.0,78526.0
2010-03-05,33828.0,78821.0
2010-03-08,28326.0,76029.0
2010-03-09,28340.0,75667.0
2010-03-10,33464.0,79523.0
2010-03-11,35710.0,81663.0
2010-03-12,45376.0,85640.0
2010-03-15,91162.0,94326.0
2010-03-16,55364.0,97179.0
2010-03-17,44064.0,99744.0
2010-03-18,34180.0,96500.0
2010-03-19,57882.0,101544.0
2010-03-22,49638.0,104172.0
2010-03-23,52330.0,101975.0
2010-03-24,38300.0,99916.0
2010-03-25,37068.0,101112.0
2010-03-26,56784.0,103712.0
2010-03-29,104476.0,109278.0
2010-03-30,102398.0,112174.0
2010-03-31,104056.0,108306.0
2010-04-01,73748.0,111255.0
2010-04-02,44346.0,108144.0
2010-04-06,77224.0,111977.0
2010-04-07,107636.0,112198.0
2010-04-08,274018.0,109656.0
2010-04-09,74794.0,108237.0
2010-04-12,116750.0,105055.0
2010-04-13,137252.0,104882.0
2010-04-14,51858.0,104989.0
2010-04-15,63840.0,103477.0
2010-04-16,30462.0,103671.0
2010-04-19,173308.0,114021.0
2010-04-20,92878.0,115338.0
2010-04-21,50968.0,112534.0
2010-04-22,28216.0,111704.0
2010-04-23,37652.0,109639.0
2010-04-26,94444.0,108387.0
2010-04-27,146724.0,116124.0
2010-04-28,167408.0,115357.0
2010-04-29,137664.0,117551.0
2010-04-30,77636.0,118527.0
2010-05-04,52642.0,122802.0
2010-05-05,85234.0,129423.0
2010-05-06,85274.0,126037.0
2010-05-07,103390.0,124674.0
2010-05-10,168742.0,134499.0
2010-05-11,135784.0,129017.0
2010-05-12,95682.0,138534.0
2010-05-13,105684.0,122998.0
2010-05-14,91712.0,122248.0
2010-05-17,203892.0,129589.0
2010-05-18,109176.0,127018.0
2010-05-19,162804.0,129927.0
2010-05-20,175150.0,135071.0
2010-05-21,137242.0,143686.0
2010-05-24,116068.0,143821.0
2010-05-25,164078.0,136221.0
2010-05-26,68948.0,136745.0
2010-05-27,62418.0,137721.0
2010-05-28,144908.0,142349.0
2010-05-31,102448.0,146813.0
2010-06-01,66554.0,146050.0
2010-06-02,143064.0,136961.0
2010-06-03,70244.0,134580.0
2010-06-04,73832.0,133951.0
2010-06-07,79920.0,127638.0
2010-06-08,148108.0,123741.0
2010-06-09,83588.0,117317.0
2010-06-10,35438.0,114658.0
2010-06-11,55642.0,103703.0
2010-06-17,34074.0,102043.0
2010-06-18,48520.0,101467.0
2010-06-21,41804.0,94598.0
2010-06-22,42004.0,89946.0
2010-06-23,24704.0,86145.0
2010-06-24,120860.0,97218.0
2010-06-25,176610.0,97338.0
2010-06-28,174414.0,99297.0
2010-06-29,173830.0,99374.0
2010-06-30,115958.0,96831.0
2010-07-01,141384.0,95238.0
2010-07-02,96046.0,92282.0
