,VOLUME,OI
2012-05-11,206804.0,27510.0
2012-05-14,207668.0,28514.0
2012-05-15,445150.0,41119.0
2012-05-16,599202.0,54188.0
2012-05-17,558288.0,44869.0
2012-05-18,695576.0,46081.0
2012-05-21,405766.0,48843.0
2012-05-22,371088.0,45358.0
2012-05-23,300170.0,45101.0
2012-05-24,301270.0,42969.0
2012-05-25,420278.0,46272.0
2012-05-28,381418.0,47460.0
2012-05-29,349920.0,46552.0
2012-05-30,349610.0,47274.0
2012-05-31,365958.0,42928.0
2012-06-01,296984.0,43264.0
2012-06-04,393688.0,43637.0
2012-06-05,323394.0,43994.0
2012-06-06,343846.0,44973.0
2012-06-07,272726.0,45822.0
2012-06-08,316480.0,39859.0
2012-06-11,207094.0,38650.0
2012-06-12,243702.0,43976.0
2012-06-13,184636.0,40094.0
2012-06-14,189246.0,41026.0
2012-06-15,208546.0,40418.0
2012-06-18,309918.0,49511.0
2012-06-19,168258.0,38486.0
2012-06-20,175782.0,41651.0
2012-06-21,141540.0,37803.0
2012-06-25,162514.0,44963.0
2012-06-26,139496.0,41849.0
2012-06-27,134318.0,45121.0
2012-06-28,120340.0,44297.0
2012-06-29,234654.0,41695.0
2012-07-02,156980.0,36544.0
2012-07-03,186102.0,34028.0
2012-07-04,133860.0,30972.0
2012-07-05,118224.0,32288.0
2012-07-06,148200.0,32451.0
2012-07-09,141662.0,35954.0
2012-07-10,100886.0,34806.0
2012-07-11,95462.0,34787.0
2012-07-12,113558.0,38778.0
2012-07-13,96864.0,34672.0
2012-07-16,90630.0,31595.0
2012-07-17,104858.0,29538.0
2012-07-18,76044.0,28590.0
2012-07-19,64602.0,27739.0
2012-07-20,61744.0,27364.0
2012-07-23,60596.0,25473.0
2012-07-24,38710.0,23081.0
2012-07-25,81420.0,32036.0
2012-07-26,100676.0,27586.0
2012-07-27,83740.0,28879.0
2012-07-30,66076.0,26510.0
2012-07-31,124084.0,30997.0
2012-08-01,76542.0,30201.0
2012-08-02,67152.0,30373.0
2012-08-03,54240.0,31101.0
2012-08-06,48632.0,29427.0
2012-08-07,38914.0,29097.0
2012-08-08,56720.0,30051.0
2012-08-09,70034.0,34563.0
2012-08-10,56594.0,32749.0
2012-08-13,78452.0,34247.0
2012-08-14,62094.0,31991.0
2012-08-15,42428.0,31180.0
2012-08-16,40694.0,32239.0
2012-08-17,58038.0,35395.0
2012-08-20,53440.0,35740.0
2012-08-21,119104.0,45631.0
2012-08-22,112388.0,51440.0
2012-08-23,418584.0,75594.0
2012-08-24,313812.0,77870.0
2012-08-27,469970.0,80820.0
2012-08-28,226954.0,84251.0
2012-08-29,305838.0,88416.0
2012-08-30,251916.0,85613.0
2012-08-31,208992.0,78082.0
2012-09-03,309066.0,98429.0
2012-09-04,270772.0,95253.0
2012-09-05,198896.0,100933.0
2012-09-06,504852.0,130544.0
2012-09-07,566630.0,98247.0
2012-09-10,382854.0,104211.0
2012-09-11,361810.0,102745.0
2012-09-12,283694.0,106036.0
2012-09-13,261606.0,103765.0
2012-09-14,421404.0,100885.0
2012-09-17,225840.0,102242.0
2012-09-18,251114.0,98863.0
2012-09-19,388030.0,108514.0
2012-09-20,382430.0,105708.0
2012-09-21,305904.0,111361.0
2012-09-24,333096.0,95086.0
2012-09-25,223366.0,95245.0
2012-09-26,214708.0,87638.0
2012-09-27,264536.0,95257.0
2012-09-28,228456.0,97381.0
2012-10-08,325632.0,82417.0
2012-10-09,203654.0,87390.0
2012-10-10,206778.0,89900.0
2012-10-11,251396.0,89161.0
2012-10-12,226352.0,86155.0
2012-10-15,203468.0,82281.0
2012-10-16,204062.0,79319.0
2012-10-17,147290.0,76644.0
2012-10-18,182880.0,78903.0
2012-10-19,199004.0,79909.0
2012-10-22,161502.0,73690.0
2012-10-23,190198.0,73475.0
2012-10-24,211926.0,81023.0
2012-10-25,368844.0,97373.0
2012-10-26,344532.0,80529.0
2012-10-29,237754.0,76565.0
2012-10-30,195374.0,73247.0
2012-10-31,152548.0,64913.0
2012-11-01,176210.0,50631.0
2012-11-02,144240.0,43226.0
2012-11-05,268620.0,69991.0
2012-11-06,167174.0,70673.0
2012-11-07,358534.0,75522.0
2012-11-08,206414.0,73376.0
2012-11-09,262132.0,74329.0
2012-11-12,250436.0,79513.0
2012-11-13,187232.0,73979.0
2012-11-14,181226.0,83767.0
2012-11-15,173616.0,83551.0
2012-11-16,215194.0,85850.0
2012-11-19,192192.0,83200.0
2012-11-20,218090.0,83781.0
2012-11-21,159308.0,84675.0
2012-11-22,149390.0,87382.0
2012-11-23,157372.0,89192.0
2012-11-26,225962.0,104774.0
2012-11-27,203708.0,101065.0
2012-11-28,208008.0,95860.0
2012-11-29,202262.0,95641.0
2012-11-30,210734.0,89859.0
2012-12-03,237572.0,91511.0
2012-12-04,251742.0,87791.0
2012-12-05,222312.0,83042.0
2012-12-06,242694.0,83740.0
2012-12-07,166778.0,80897.0
2012-12-10,135758.0,75340.0
2012-12-11,124312.0,72626.0
2012-12-12,127032.0,70027.0
2012-12-13,182722.0,69623.0
2012-12-14,130600.0,61885.0
2012-12-17,108904.0,55884.0
2012-12-18,295492.0,79646.0
2012-12-19,246968.0,73964.0
2012-12-20,233014.0,76739.0
2012-12-21,345726.0,92169.0
2012-12-24,262286.0,94150.0
2012-12-25,244092.0,97392.0
2012-12-26,210832.0,99832.0
2012-12-27,277830.0,103151.0
2012-12-28,229654.0,100387.0
2012-12-31,208232.0,100936.0
2013-01-04,258306.0,107379.0
2013-01-07,288146.0,103053.0
2013-01-08,195804.0,103998.0
2013-01-09,174856.0,102270.0
2013-01-10,142480.0,103303.0
2013-01-11,208212.0,103762.0
2013-01-14,173020.0,109985.0
2013-01-15,264790.0,111224.0
2013-01-16,178166.0,107425.0
2013-01-17,150812.0,102570.0
2013-01-18,183112.0,104430.0
2013-01-21,151058.0,102442.0
2013-01-22,145342.0,101714.0
2013-01-23,93064.0,99904.0
2013-01-24,159904.0,96944.0
2013-01-25,122532.0,94820.0
2013-01-28,106206.0,94870.0
2013-01-29,134520.0,96016.0
2013-01-30,105238.0,97049.0
2013-01-31,119448.0,95472.0
2013-02-01,136754.0,100959.0
2013-02-04,142104.0,102197.0
2013-02-05,119484.0,100165.0
2013-02-06,88676.0,100725.0
2013-02-07,106976.0,97590.0
2013-02-08,98408.0,97838.0
2013-02-18,136064.0,105119.0
2013-02-19,93268.0,110386.0
2013-02-20,167676.0,127821.0
2013-02-21,260814.0,132827.0
2013-02-22,148990.0,128530.0
2013-02-25,160606.0,127398.0
2013-02-26,160482.0,127327.0
2013-02-27,140766.0,123244.0
2013-02-28,104102.0,123929.0
2013-03-01,134078.0,128305.0
2013-03-04,120306.0,126505.0
2013-03-05,147038.0,133360.0
2013-03-06,158216.0,134588.0
2013-03-07,134436.0,128288.0
2013-03-08,131012.0,132174.0
2013-03-11,132830.0,126384.0
2013-03-12,96506.0,125269.0
2013-03-13,131258.0,127255.0
2013-03-14,198510.0,119114.0
2013-03-15,136176.0,122529.0
2013-03-18,218586.0,122952.0
2013-03-19,104700.0,116615.0
2013-03-20,102868.0,117565.0
2013-03-21,127120.0,121937.0
2013-03-22,115434.0,116102.0
2013-03-25,113320.0,122816.0
2013-03-26,105996.0,118778.0
2013-03-27,319702.0,149811.0
2013-03-28,250694.0,115489.0
2013-03-29,176690.0,120146.0
2013-04-01,201872.0,122589.0
