,VOLUME,OI
2015-03-23,2772.0,1682.0
2015-03-24,2760.0,2102.0
2015-03-25,2468.0,2484.0
2015-03-26,2146.0,3014.0
2015-03-27,3584.0,3577.0
2015-03-30,2306.0,3869.0
2015-03-31,4654.0,4666.0
2015-04-01,1346.0,4551.0
2015-04-02,2022.0,4613.0
2015-04-03,2198.0,5095.0
2015-04-07,1662.0,5425.0
2015-04-08,5808.0,6620.0
2015-04-09,2778.0,7335.0
2015-04-10,2146.0,7739.0
2015-04-13,3790.0,8872.0
2015-04-14,3436.0,9475.0
2015-04-15,4296.0,9687.0
2015-04-16,2872.0,10198.0
2015-04-17,3226.0,10810.0
2015-04-20,6426.0,11137.0
2015-04-21,9924.0,12128.0
2015-04-22,5924.0,12669.0
2015-04-23,4576.0,13218.0
2015-04-24,4220.0,13506.0
2015-04-27,6514.0,14681.0
2015-04-28,3242.0,15058.0
2015-04-29,4470.0,16039.0
2015-04-30,7850.0,17454.0
2015-05-04,5376.0,17952.0
2015-05-05,7624.0,19543.0
2015-05-06,11748.0,21544.0
2015-05-07,7794.0,22735.0
2015-05-08,7512.0,23303.0
2015-05-11,9708.0,23226.0
2015-05-12,6398.0,23315.0
2015-05-13,8544.0,24375.0
2015-05-14,7588.0,25138.0
2015-05-15,4800.0,25022.0
2015-05-18,10102.0,25123.0
2015-05-19,7360.0,25012.0
2015-05-20,5334.0,25631.0
2015-05-21,4716.0,25389.0
2015-05-22,3732.0,25892.0
2015-05-25,3698.0,26330.0
2015-05-26,10966.0,25666.0
2015-05-27,6128.0,25739.0
2015-05-28,8910.0,25520.0
2015-05-29,6080.0,24946.0
2015-06-01,13490.0,22577.0
2015-06-02,11724.0,22162.0
2015-06-03,8444.0,22179.0
2015-06-04,7166.0,22014.0
2015-06-05,6382.0,22584.0
2015-06-08,5814.0,23195.0
2015-06-09,5310.0,22881.0
2015-06-10,6860.0,22457.0
2015-06-11,5802.0,22492.0
2015-06-12,7804.0,21143.0
2015-06-15,4420.0,20498.0
2015-06-16,10834.0,21356.0
2015-06-17,5664.0,21289.0
2015-06-18,5586.0,21246.0
2015-06-19,4864.0,21107.0
2015-06-23,4886.0,21142.0
2015-06-24,2856.0,21010.0
2015-06-25,7542.0,20402.0
2015-06-26,6146.0,19805.0
2015-06-29,9964.0,18480.0
2015-06-30,4214.0,18209.0
2015-07-01,2470.0,18103.0
2015-07-02,2582.0,17969.0
2015-07-03,7224.0,18851.0
2015-07-06,7622.0,19690.0
2015-07-07,6472.0,19465.0
2015-07-08,17678.0,18139.0
2015-07-09,8730.0,17427.0
2015-07-10,5336.0,17428.0
2015-07-13,5882.0,17861.0
2015-07-14,5638.0,18158.0
2015-07-15,9660.0,19208.0
2015-07-16,4192.0,19842.0
2015-07-17,4176.0,19896.0
2015-07-20,3002.0,20025.0
2015-07-21,4912.0,19369.0
2015-07-22,3510.0,19343.0
2015-07-23,4844.0,19331.0
2015-07-24,5538.0,18927.0
2015-07-27,3590.0,18672.0
2015-07-28,5034.0,18066.0
2015-07-29,3306.0,18072.0
2015-07-30,3500.0,17760.0
2015-07-31,7182.0,17400.0
2015-08-03,5874.0,15898.0
2015-08-04,4822.0,15646.0
2015-08-05,4194.0,15258.0
2015-08-06,3898.0,14831.0
2015-08-07,4794.0,14093.0
2015-08-10,4724.0,12881.0
2015-08-11,7152.0,12149.0
2015-08-12,7438.0,10852.0
2015-08-13,3320.0,10465.0
2015-08-14,5450.0,13987.0
2015-08-17,5882.0,14943.0
2015-08-18,6798.0,15246.0
2015-08-19,6532.0,15588.0
2015-08-20,3338.0,15292.0
2015-08-21,4938.0,15402.0
2015-08-24,7002.0,15032.0
2015-08-25,6248.0,14683.0
2015-08-26,8246.0,14457.0
2015-08-27,7110.0,14133.0
2015-08-28,8222.0,14218.0
2015-08-31,9996.0,14445.0
2015-09-01,7578.0,14295.0
2015-09-02,6910.0,13650.0
2015-09-07,6518.0,13420.0
2015-09-08,11282.0,13047.0
2015-09-09,10052.0,12698.0
2015-09-10,8966.0,12478.0
2015-09-11,10440.0,12742.0
2015-09-14,9120.0,12370.0
2015-09-15,11634.0,12656.0
2015-09-16,10668.0,13023.0
2015-09-17,9570.0,13110.0
2015-09-18,9698.0,12809.0
2015-09-21,6472.0,12771.0
2015-09-22,8484.0,13214.0
2015-09-23,6642.0,13128.0
2015-09-24,6336.0,13177.0
2015-09-25,7492.0,13057.0
2015-09-28,6816.0,13452.0
2015-09-29,9082.0,13502.0
2015-09-30,8296.0,14092.0
2015-10-08,6970.0,13942.0
2015-10-09,15938.0,15048.0
2015-10-12,16092.0,14840.0
2015-10-13,16800.0,15184.0
2015-10-14,38120.0,15490.0
2015-10-15,24406.0,15866.0
2015-10-16,30102.0,15459.0
2015-10-19,20370.0,15893.0
2015-10-20,30694.0,16552.0
2015-10-21,35214.0,17024.0
2015-10-22,25006.0,17498.0
2015-10-23,40396.0,16942.0
2015-10-26,43870.0,16414.0
2015-10-27,47880.0,18280.0
2015-10-28,44048.0,18279.0
2015-10-29,47864.0,18302.0
2015-10-30,47980.0,17709.0
2015-11-02,40158.0,17708.0
2015-11-03,32996.0,17715.0
2015-11-04,48300.0,17185.0
2015-11-05,47158.0,16656.0
2015-11-06,41840.0,16276.0
2015-11-09,42294.0,16090.0
2015-11-10,43008.0,15011.0
2015-11-11,53874.0,14242.0
2015-11-12,46986.0,13422.0
2015-11-13,43856.0,13156.0
2015-11-16,12704.0,16004.0
2015-11-17,15532.0,16357.0
2015-11-18,15022.0,16749.0
2015-11-19,16400.0,17944.0
2015-11-20,18914.0,19587.0
2015-11-23,28048.0,20233.0
2015-11-24,37632.0,22328.0
2015-11-25,34858.0,22528.0
2015-11-26,43404.0,24062.0
2015-11-27,37074.0,22640.0
2015-11-30,29326.0,23604.0
2015-12-01,32700.0,23307.0
2015-12-02,38066.0,22496.0
2015-12-03,28574.0,22897.0
2015-12-04,35302.0,22712.0
2015-12-07,31836.0,22867.0
2015-12-08,27278.0,23546.0
2015-12-09,32408.0,23694.0
2015-12-10,32904.0,23965.0
2015-12-11,29358.0,24427.0
2015-12-14,44142.0,23548.0
2015-12-15,31772.0,23931.0
2015-12-16,29536.0,23612.0
2015-12-17,34680.0,23234.0
2015-12-18,40000.0,23832.0
2015-12-21,40296.0,24023.0
2015-12-22,41238.0,24326.0
2015-12-23,30708.0,24665.0
2015-12-24,38182.0,26150.0
2015-12-25,40292.0,26222.0
2015-12-28,29792.0,26559.0
2015-12-29,39604.0,26144.0
2015-12-30,38932.0,25926.0
2015-12-31,39968.0,25937.0
2016-01-04,51284.0,27095.0
2016-01-05,43208.0,28281.0
2016-01-06,46028.0,28420.0
2016-01-07,68436.0,27116.0
2016-01-08,50008.0,27423.0
2016-01-11,45796.0,28537.0
2016-01-12,46788.0,28775.0
2016-01-13,44814.0,29507.0
2016-01-14,61108.0,28460.0
2016-01-15,47498.0,28508.0
2016-01-18,52780.0,26822.0
2016-01-19,58122.0,26627.0
2016-01-20,60880.0,27033.0
2016-01-21,45334.0,26537.0
2016-01-22,40650.0,26000.0
2016-01-25,51624.0,25458.0
2016-01-26,59132.0,23317.0
2016-01-27,53388.0,22738.0
2016-01-28,54058.0,21928.0
2016-01-29,49386.0,21253.0
2016-02-01,39840.0,20192.0
2016-02-02,50116.0,19202.0
2016-02-03,42552.0,18739.0
