,VOLUME,OI
2010-01-04,321838.0,142148.0
2010-01-05,253640.0,141692.0
2010-01-06,860812.0,176415.0
2010-01-07,705704.0,148618.0
2010-01-08,526594.0,135037.0
2010-01-11,316116.0,135369.0
2010-01-12,447848.0,135534.0
2010-01-13,300960.0,130483.0
2010-01-14,190364.0,129750.0
2010-01-15,313576.0,132562.0
2010-01-18,249986.0,134666.0
2010-01-19,167968.0,137101.0
2010-01-20,335400.0,145044.0
2010-01-21,271388.0,140256.0
2010-01-22,280556.0,135152.0
2010-01-25,337600.0,138797.0
2010-01-26,470020.0,139291.0
2010-01-27,618382.0,148373.0
2010-01-28,401078.0,138823.0
2010-01-29,260046.0,132315.0
2010-02-01,404240.0,141485.0
2010-02-02,374218.0,139730.0
2010-02-03,291838.0,135979.0
2010-02-04,250890.0,137049.0
2010-02-05,539114.0,140326.0
2010-02-08,224846.0,137691.0
2010-02-09,141526.0,135650.0
2010-02-10,302080.0,136827.0
2010-02-11,243738.0,125505.0
2010-02-12,133432.0,123014.0
2010-02-22,171364.0,124670.0
2010-02-23,342832.0,134707.0
2010-02-24,204128.0,130620.0
2010-02-25,205796.0,126495.0
2010-02-26,182768.0,126267.0
2010-03-01,422434.0,136304.0
2010-03-02,428712.0,136387.0
2010-03-03,388958.0,137895.0
2010-03-04,299648.0,136257.0
2010-03-05,212816.0,131407.0
2010-03-08,201768.0,133809.0
2010-03-09,217344.0,131729.0
2010-03-10,118736.0,129656.0
2010-03-11,466534.0,130532.0
2010-03-12,293040.0,128489.0
2010-03-15,212506.0,126847.0
2010-03-16,208026.0,121558.0
2010-03-17,170430.0,119398.0
2010-03-18,129994.0,117363.0
2010-03-19,236678.0,115237.0
2010-03-22,182286.0,110170.0
2010-03-23,175342.0,107175.0
2010-03-24,117950.0,105136.0
2010-03-25,89278.0,105822.0
2010-03-26,120740.0,104810.0
2010-03-29,80396.0,100959.0
2010-03-30,168978.0,98578.0
2010-03-31,281680.0,102676.0
2010-04-01,122882.0,97258.0
2010-04-02,64704.0,98378.0
2010-04-06,58094.0,97227.0
