,VOLUME,OI
2010-01-04,922828.0,340619.0
2010-01-05,789080.0,333711.0
2010-01-06,1015520.0,349299.0
2010-01-07,1455800.0,322045.0
2010-01-08,1145050.0,324724.0
2010-01-11,691840.0,324885.0
2010-01-12,669838.0,333374.0
2010-01-13,756186.0,316195.0
2010-01-14,764352.0,336002.0
2010-01-15,809754.0,350047.0
2010-01-18,759174.0,347983.0
2010-01-19,642806.0,354912.0
2010-01-20,871050.0,359533.0
2010-01-21,940496.0,372640.0
2010-01-22,1153020.0,363462.0
2010-01-25,886210.0,377860.0
2010-01-26,797526.0,369143.0
2010-01-27,926436.0,370075.0
2010-01-28,858372.0,371094.0
2010-01-29,714280.0,365723.0
2010-02-01,649768.0,371710.0
2010-02-02,558656.0,360383.0
2010-02-03,590502.0,354331.0
2010-02-04,526208.0,337232.0
2010-02-05,655352.0,329660.0
2010-02-08,406266.0,321660.0
2010-02-09,327076.0,314671.0
2010-02-10,395742.0,305161.0
2010-02-11,326020.0,282571.0
2010-02-12,215670.0,276724.0
2010-02-22,406084.0,267740.0
2010-02-23,446122.0,280856.0
2010-02-24,300046.0,279671.0
2010-02-25,485478.0,291756.0
2010-02-26,314592.0,287897.0
2010-03-01,444350.0,287566.0
2010-03-02,456906.0,280091.0
2010-03-03,443176.0,286348.0
2010-03-04,431046.0,284771.0
2010-03-05,479752.0,284956.0
2010-03-08,460324.0,286618.0
2010-03-09,590396.0,265914.0
2010-03-10,519526.0,255536.0
2010-03-11,711900.0,255074.0
2010-03-12,422498.0,250610.0
2010-03-15,400118.0,256165.0
2010-03-16,407026.0,266683.0
2010-03-17,356080.0,274289.0
2010-03-18,420440.0,262473.0
2010-03-19,296500.0,264477.0
2010-03-22,351584.0,266857.0
2010-03-23,330838.0,255131.0
2010-03-24,362754.0,251539.0
2010-03-25,499104.0,269223.0
2010-03-26,325682.0,273712.0
2010-03-29,227100.0,270483.0
2010-03-30,976896.0,244701.0
2010-03-31,963800.0,256895.0
2010-04-01,464392.0,253063.0
2010-04-02,262770.0,250822.0
2010-04-06,334058.0,247934.0
2010-04-07,799390.0,261825.0
2010-04-08,512662.0,243563.0
2010-04-09,503652.0,251258.0
2010-04-12,383382.0,242138.0
2010-04-13,383080.0,239399.0
2010-04-14,306154.0,227110.0
2010-04-15,200284.0,220168.0
2010-04-16,207044.0,208428.0
2010-04-19,199836.0,202214.0
2010-04-20,172586.0,190066.0
