,VOLUME,OI
2010-01-04,996272.0,532024.0
2010-01-05,966822.0,536029.0
2010-01-06,1301166.0,550812.0
2010-01-07,1524266.0,526677.0
2010-01-08,1081884.0,520641.0
2010-01-11,579852.0,518443.0
2010-01-12,640288.0,534753.0
2010-01-13,843484.0,523717.0
2010-01-14,620724.0,532891.0
2010-01-15,1040630.0,517747.0
2010-01-18,732728.0,516302.0
2010-01-19,455936.0,514637.0
2010-01-20,744150.0,528986.0
2010-01-21,600812.0,528269.0
2010-01-22,667210.0,530676.0
2010-01-25,421144.0,532599.0
2010-01-26,598096.0,546840.0
2010-01-27,430520.0,547570.0
2010-01-28,548034.0,551875.0
2010-01-29,452370.0,552705.0
2010-02-01,833580.0,543544.0
2010-02-02,778620.0,524203.0
2010-02-03,602922.0,510085.0
2010-02-04,689204.0,509300.0
2010-02-05,841546.0,500719.0
2010-02-08,472148.0,495645.0
2010-02-09,432064.0,497704.0
2010-02-10,679908.0,500386.0
2010-02-11,582192.0,466206.0
2010-02-12,263136.0,465682.0
2010-02-22,549288.0,454351.0
2010-02-23,1244932.0,498294.0
2010-02-24,762190.0,498822.0
2010-02-25,850620.0,500445.0
2010-02-26,543582.0,491838.0
2010-03-01,907538.0,504035.0
2010-03-02,669456.0,497227.0
2010-03-03,573710.0,505191.0
2010-03-04,947158.0,529718.0
2010-03-05,703664.0,532748.0
2010-03-08,588242.0,524685.0
2010-03-09,714548.0,538818.0
2010-03-10,409042.0,541197.0
2010-03-11,834180.0,534768.0
2010-03-12,714486.0,542718.0
2010-03-15,563556.0,537798.0
2010-03-16,610808.0,520334.0
2010-03-17,725426.0,543251.0
2010-03-18,597874.0,525414.0
2010-03-19,1111696.0,527134.0
2010-03-22,477048.0,508577.0
2010-03-23,425284.0,497420.0
2010-03-24,403578.0,492789.0
2010-03-25,466984.0,493314.0
2010-03-26,597074.0,481486.0
2010-03-29,370804.0,478554.0
2010-03-30,1195850.0,475768.0
2010-03-31,647836.0,467024.0
2010-04-01,541064.0,496253.0
2010-04-02,291720.0,499714.0
2010-04-06,356676.0,514058.0
2010-04-07,452518.0,515669.0
2010-04-08,347728.0,510934.0
2010-04-09,272928.0,521779.0
2010-04-12,297178.0,505227.0
2010-04-13,310324.0,478426.0
2010-04-14,414838.0,460410.0
2010-04-15,165278.0,455740.0
2010-04-16,352956.0,466648.0
2010-04-19,465612.0,469194.0
2010-04-20,383226.0,459089.0
2010-04-21,219374.0,444820.0
2010-04-22,180848.0,422654.0
2010-04-23,318538.0,396591.0
2010-04-26,188610.0,384756.0
2010-04-27,200750.0,366075.0
2010-04-28,196198.0,354380.0
2010-04-29,106424.0,353740.0
2010-04-30,158330.0,362304.0
2010-05-04,210002.0,355513.0
2010-05-05,1146090.0,465599.0
2010-05-06,1601130.0,412161.0
2010-05-07,1211318.0,379196.0
2010-05-10,963282.0,354948.0
2010-05-11,640302.0,359984.0
2010-05-12,1040450.0,379681.0
2010-05-13,798498.0,397203.0
2010-05-14,747060.0,383134.0
2010-05-17,1190716.0,371252.0
2010-05-18,809114.0,364352.0
2010-05-19,806210.0,369438.0
2010-05-20,684070.0,389158.0
2010-05-21,1018440.0,372368.0
2010-05-24,812376.0,378822.0
2010-05-25,946580.0,380124.0
2010-05-26,632112.0,378038.0
2010-05-27,592980.0,388515.0
2010-05-28,644560.0,390727.0
2010-05-31,780858.0,410815.0
2010-06-01,724876.0,405681.0
2010-06-02,620006.0,391575.0
2010-06-03,515994.0,386463.0
2010-06-04,434754.0,375783.0
2010-06-07,620686.0,365892.0
2010-06-08,286514.0,361902.0
2010-06-09,533764.0,364829.0
2010-06-10,420748.0,348940.0
2010-06-11,334736.0,343934.0
2010-06-17,328838.0,315743.0
2010-06-18,526006.0,321323.0
2010-06-21,890016.0,335850.0
2010-06-22,425380.0,324765.0
2010-06-23,688476.0,342849.0
2010-06-24,397454.0,337901.0
2010-06-25,418544.0,336366.0
2010-06-28,293634.0,326511.0
2010-06-29,693210.0,317803.0
2010-06-30,607758.0,332227.0
2010-07-01,386518.0,320915.0
2010-07-02,510606.0,342494.0
2010-07-05,316572.0,345005.0
2010-07-06,467068.0,353658.0
2010-07-07,474328.0,372651.0
2010-07-08,539316.0,353281.0
2010-07-09,825474.0,322125.0
2010-07-12,566614.0,294120.0
2010-07-13,451492.0,278703.0
2010-07-14,295504.0,269280.0
2010-07-15,596158.0,274190.0
2010-07-16,602876.0,273393.0
2010-07-19,401380.0,244584.0
2010-07-20,277032.0,223648.0
2010-07-21,683212.0,410303.0
2010-07-22,768084.0,426535.0
2010-07-23,760746.0,441748.0
2010-07-26,1125216.0,504028.0
2010-07-27,952082.0,499589.0
2010-07-28,607966.0,512573.0
2010-07-29,761600.0,510097.0
2010-07-30,922898.0,531090.0
2010-08-02,1155712.0,571563.0
2010-08-03,861074.0,561508.0
2010-08-04,996130.0,560353.0
2010-08-05,1171546.0,534200.0
2010-08-06,1183308.0,548561.0
2010-08-09,2033894.0,601450.0
2010-08-10,1012186.0,594179.0
2010-08-11,1743702.0,615514.0
2010-08-12,1448014.0,623213.0
2010-08-13,1427210.0,653660.0
2010-08-16,1380334.0,656874.0
2010-08-17,805378.0,662158.0
2010-08-18,1256960.0,635386.0
2010-08-19,842766.0,629529.0
2010-08-20,768902.0,617360.0
2010-08-23,728154.0,615395.0
2010-08-24,721440.0,617856.0
2010-08-25,678024.0,612833.0
2010-08-26,518400.0,607301.0
2010-08-27,730824.0,610753.0
2010-08-30,597768.0,614103.0
2010-08-31,592522.0,601626.0
2010-09-01,547598.0,595168.0
2010-09-02,472150.0,588915.0
2010-09-03,1293734.0,642404.0
2010-09-06,798468.0,641949.0
2010-09-07,1482228.0,686486.0
2010-09-08,943344.0,659304.0
2010-09-09,1245432.0,613937.0
2010-09-10,711374.0,609338.0
2010-09-13,787572.0,614550.0
2010-09-14,765058.0,619550.0
2010-09-15,1579870.0,632949.0
2010-09-16,1643398.0,639597.0
2010-09-17,1111592.0,602709.0
2010-09-20,532728.0,616896.0
2010-09-21,2146292.0,675842.0
2010-09-27,1307356.0,664387.0
2010-09-28,1001446.0,689086.0
2010-09-29,1552008.0,697310.0
2010-09-30,1135056.0,711637.0
2010-10-08,1191518.0,763487.0
2010-10-11,47414.0,742793.0
2010-10-12,2384372.0,801678.0
2010-10-13,1703484.0,744038.0
2010-10-14,1231580.0,701251.0
2010-10-15,1139892.0,668419.0
2010-10-18,933188.0,650637.0
2010-10-19,795030.0,616916.0
2010-10-20,801618.0,561953.0
2010-10-21,882006.0,529505.0
2010-10-22,445126.0,516691.0
2010-10-25,1957290.0,628971.0
2010-10-26,1729602.0,636582.0
2010-10-27,1617038.0,582944.0
2010-10-28,1481818.0,614833.0
2010-10-29,1844790.0,620144.0
2010-11-01,1361186.0,646590.0
2010-11-02,1103014.0,645790.0
2010-11-03,1300318.0,656428.0
2010-11-04,1295318.0,676315.0
2010-11-05,2269136.0,709282.0
2010-11-08,3263706.0,773819.0
