,VOLUME,OI
2013-03-25,722022.0,69856.0
2013-03-26,835326.0,70772.0
2013-03-27,499234.0,63047.0
2013-03-28,646266.0,49502.0
2013-03-29,734728.0,48012.0
2013-04-01,710132.0,77631.0
2013-04-02,1049448.0,65053.0
2013-04-03,606564.0,51557.0
2013-04-08,555970.0,60590.0
2013-04-09,551698.0,71914.0
2013-04-10,377802.0,66843.0
2013-04-11,403510.0,68672.0
2013-04-12,462186.0,68763.0
2013-04-15,442460.0,64487.0
2013-04-16,326226.0,59371.0
2013-04-17,702122.0,60570.0
2013-04-18,571028.0,61826.0
2013-04-19,428568.0,61546.0
2013-04-22,273978.0,56212.0
2013-04-23,239490.0,52215.0
2013-04-24,410522.0,49316.0
2013-04-25,158444.0,43734.0
2013-04-26,165514.0,38036.0
2013-05-02,111004.0,41103.0
2013-05-03,182180.0,45995.0
2013-05-06,119430.0,43440.0
2013-05-07,108358.0,41065.0
2013-05-08,89126.0,42958.0
2013-05-09,89712.0,41572.0
2013-05-10,87178.0,40672.0
2013-05-13,339222.0,45310.0
2013-05-14,298132.0,44654.0
2013-05-15,312422.0,41008.0
2013-05-16,321066.0,41942.0
2013-05-17,346354.0,40233.0
2013-05-20,207376.0,42014.0
2013-05-21,204500.0,43723.0
2013-05-22,171670.0,44020.0
2013-05-23,175054.0,41001.0
2013-05-24,136242.0,41214.0
2013-05-27,133258.0,39687.0
2013-05-28,123140.0,41935.0
2013-05-29,153690.0,46059.0
2013-05-30,182216.0,46458.0
2013-05-31,162744.0,50194.0
2013-06-03,213142.0,48761.0
2013-06-04,154230.0,49541.0
2013-06-05,140344.0,50045.0
2013-06-06,299564.0,65718.0
2013-06-07,293122.0,61900.0
2013-06-13,187906.0,64605.0
2013-06-14,220264.0,71952.0
2013-06-17,269668.0,65700.0
2013-06-18,143168.0,66771.0
2013-06-19,330166.0,77149.0
2013-06-20,382750.0,86527.0
2013-06-21,265770.0,77157.0
2013-06-24,257564.0,71323.0
2013-06-25,165938.0,63184.0
2013-06-26,102428.0,59922.0
2013-06-27,58000.0,55164.0
2013-06-28,35986.0,50653.0
2013-07-01,58046.0,49538.0
2013-07-02,642864.0,92694.0
2013-07-03,393988.0,79907.0
2013-07-04,637786.0,92601.0
2013-07-05,279232.0,87043.0
2013-07-08,250400.0,76142.0
2013-07-09,212060.0,79876.0
2013-07-10,694288.0,87204.0
2013-07-11,797750.0,78170.0
2013-07-12,433538.0,72529.0
2013-07-15,313418.0,72787.0
2013-07-16,308792.0,76454.0
2013-07-17,547440.0,86048.0
2013-07-18,492622.0,86983.0
2013-07-19,423318.0,69666.0
2013-07-22,452384.0,73902.0
2013-07-23,247790.0,70459.0
2013-07-24,425754.0,66241.0
