,VOLUME,OI
2013-09-27,430296.0,19785.0
2013-09-30,240056.0,22409.0
2013-10-08,183128.0,17693.0
2013-10-09,190138.0,17602.0
2013-10-10,170136.0,22889.0
2013-10-11,89008.0,21611.0
2013-10-14,286206.0,30975.0
2013-10-15,255142.0,34499.0
2013-10-16,182074.0,34630.0
2013-10-17,278130.0,35170.0
2013-10-18,143288.0,33306.0
2013-10-21,129934.0,28324.0
2013-10-22,131106.0,24170.0
2013-10-23,151240.0,20850.0
2013-10-24,117076.0,22597.0
2013-10-25,88500.0,19208.0
2013-10-28,106070.0,21689.0
2013-10-29,68364.0,21624.0
2013-10-30,126806.0,21881.0
2013-10-31,59574.0,21235.0
2013-11-01,50654.0,19062.0
2013-11-04,50894.0,16996.0
2013-11-05,33930.0,17639.0
2013-11-06,35250.0,17234.0
2013-11-07,28946.0,13932.0
2013-11-08,23614.0,10616.0
2013-11-11,40250.0,15213.0
2013-11-12,33210.0,16678.0
2013-11-13,36620.0,15733.0
2013-11-14,38196.0,16433.0
2013-11-15,38890.0,16324.0
2013-11-18,63878.0,19250.0
2013-11-19,59050.0,19154.0
2013-11-20,54814.0,19959.0
2013-11-21,51580.0,19741.0
2013-11-22,174914.0,27823.0
2013-11-25,170402.0,31008.0
2013-11-26,86052.0,34353.0
2013-11-27,161232.0,35421.0
2013-11-28,122710.0,38334.0
2013-11-29,165656.0,41691.0
2013-12-02,100412.0,43764.0
2013-12-03,246162.0,49373.0
2013-12-04,178504.0,50760.0
2013-12-05,225180.0,50018.0
2013-12-06,144358.0,46655.0
2013-12-09,125082.0,46590.0
2013-12-10,76784.0,42894.0
2013-12-11,152756.0,50690.0
2013-12-12,126128.0,47308.0
2013-12-13,194114.0,34695.0
2013-12-16,139850.0,39857.0
2013-12-17,54066.0,38769.0
2013-12-18,79498.0,40128.0
2013-12-19,142308.0,43355.0
2013-12-20,124874.0,39005.0
2013-12-23,63624.0,36498.0
2013-12-24,82472.0,33809.0
2013-12-25,81118.0,33785.0
2013-12-26,59496.0,31319.0
2013-12-27,75056.0,29615.0
2013-12-30,63138.0,31299.0
2013-12-31,85010.0,28255.0
2014-01-02,37354.0,28892.0
2014-01-03,67552.0,28353.0
2014-01-06,63470.0,29403.0
2014-01-07,76810.0,29096.0
2014-01-08,41744.0,28759.0
2014-01-09,93210.0,29910.0
2014-01-10,79718.0,28755.0
2014-01-13,47320.0,27574.0
2014-01-14,51740.0,26678.0
2014-01-15,30476.0,24826.0
2014-01-16,27254.0,23913.0
2014-01-17,41702.0,24885.0
2014-01-20,77340.0,25761.0
2014-01-21,60396.0,25247.0
2014-01-22,58358.0,25189.0
2014-01-23,99270.0,24952.0
2014-01-24,57142.0,23545.0
2014-01-27,34470.0,21875.0
2014-01-28,35096.0,20682.0
2014-01-29,24572.0,18661.0
2014-01-30,12982.0,17697.0
2014-02-07,29562.0,19316.0
2014-02-10,85746.0,23224.0
2014-02-11,67602.0,25919.0
2014-02-12,26338.0,25480.0
2014-02-13,103106.0,31647.0
2014-02-14,38448.0,27993.0
2014-02-17,75322.0,22055.0
2014-02-18,30200.0,21805.0
2014-02-19,31262.0,20670.0
2014-02-20,26050.0,19590.0
2014-02-21,34518.0,19686.0
2014-02-24,54250.0,21327.0
2014-02-25,98068.0,22494.0
2014-02-26,48732.0,20817.0
2014-02-27,55972.0,19726.0
2014-02-28,46206.0,18197.0
2014-03-03,34424.0,17918.0
2014-03-04,70436.0,17562.0
2014-03-05,39970.0,16893.0
2014-03-06,21626.0,16279.0
2014-03-07,74830.0,17533.0
2014-03-10,125628.0,21104.0
2014-03-11,112318.0,16107.0
2014-03-12,57978.0,16634.0
2014-03-13,33194.0,16951.0
2014-03-14,43522.0,15941.0
2014-03-17,37588.0,15659.0
2014-03-18,29078.0,15895.0
2014-03-19,24598.0,15434.0
2014-03-20,35922.0,14659.0
2014-03-21,35674.0,12598.0
2014-03-24,28190.0,10975.0
2014-03-25,31532.0,8019.0
2014-03-26,38030.0,14606.0
2014-03-27,27382.0,14463.0
2014-03-28,23640.0,12932.0
2014-03-31,28314.0,12335.0
2014-04-01,16476.0,11470.0
2014-04-02,10560.0,11661.0
2014-04-03,38578.0,11704.0
2014-04-04,19690.0,11474.0
2014-04-08,51322.0,12834.0
2014-04-09,20096.0,12061.0
2014-04-10,21600.0,11442.0
2014-04-11,70006.0,14471.0
2014-04-14,29458.0,13969.0
2014-04-15,12014.0,13515.0
2014-04-16,16626.0,13186.0
2014-04-17,7766.0,12496.0
2014-04-18,68350.0,15032.0
2014-04-21,43982.0,15567.0
2014-04-22,58368.0,15961.0
2014-04-23,33676.0,14438.0
2014-04-24,32708.0,16328.0
2014-04-25,24638.0,17273.0
2014-04-28,45158.0,19103.0
2014-04-29,21714.0,18585.0
2014-04-30,25694.0,19900.0
2014-05-05,19446.0,19850.0
