,VOLUME,OI
2012-12-04,1373086.0,84331.0
2012-12-05,1526540.0,74045.0
2012-12-06,1005208.0,83389.0
2012-12-07,903684.0,68392.0
2012-12-10,631448.0,74373.0
2012-12-11,1624386.0,152774.0
2012-12-12,1755162.0,111751.0
2012-12-13,1986856.0,153122.0
2012-12-14,1926362.0,119633.0
2012-12-17,1997146.0,115075.0
2012-12-18,1888574.0,119625.0
2012-12-19,2774384.0,209615.0
2012-12-20,2593940.0,195613.0
2012-12-21,1961266.0,139289.0
2012-12-24,1234044.0,139517.0
2012-12-25,1561036.0,139409.0
2012-12-26,995884.0,126373.0
2012-12-27,963506.0,112036.0
2012-12-28,1175326.0,94687.0
2012-12-31,500112.0,68001.0
2013-01-04,1001748.0,120727.0
2013-01-07,1558552.0,108879.0
2013-01-08,2761400.0,153245.0
2013-01-09,2100312.0,222181.0
2013-01-10,2311352.0,188406.0
2013-01-11,1916270.0,155902.0
2013-01-14,1878770.0,254038.0
2013-01-15,3006350.0,193678.0
2013-01-16,4239926.0,236579.0
2013-01-17,3961892.0,269468.0
2013-01-18,3867610.0,215836.0
2013-01-21,3225458.0,239012.0
2013-01-22,3070314.0,200646.0
2013-01-23,2053414.0,200911.0
2013-01-24,2346462.0,183555.0
2013-01-25,1305300.0,157861.0
2013-01-28,1274788.0,170782.0
2013-01-29,436820.0,149979.0
2013-01-30,439124.0,122237.0
2013-01-31,2457828.0,228528.0
2013-02-01,1459170.0,202515.0
2013-02-04,2402600.0,232922.0
2013-02-05,1865628.0,238391.0
2013-02-06,1863392.0,234429.0
2013-02-07,1279512.0,198704.0
2013-02-08,706434.0,175180.0
2013-02-18,1376256.0,225446.0
2013-02-19,1627348.0,256098.0
2013-02-20,1355640.0,276242.0
2013-02-21,2360254.0,251473.0
2013-02-22,2350730.0,258898.0
2013-02-25,2320596.0,269218.0
2013-02-26,2365400.0,293442.0
2013-02-27,2115598.0,282441.0
2013-02-28,1573926.0,272352.0
2013-03-01,1843832.0,259950.0
2013-03-04,2940802.0,296844.0
2013-03-05,2793004.0,298129.0
2013-03-06,2162826.0,289273.0
2013-03-07,1751892.0,283087.0
2013-03-08,2770430.0,280560.0
2013-03-11,2231190.0,286207.0
2013-03-12,2384956.0,248574.0
2013-03-13,2935302.0,247499.0
2013-03-14,2939374.0,259197.0
2013-03-15,2561908.0,217984.0
2013-03-18,1993548.0,213789.0
2013-03-19,1920464.0,212712.0
2013-03-20,2296732.0,252425.0
2013-03-21,2395846.0,244390.0
2013-03-22,1267666.0,224838.0
2013-03-25,892888.0,218700.0
2013-03-26,1482032.0,235616.0
2013-03-27,940674.0,230951.0
2013-03-28,1185044.0,227066.0
2013-03-29,1111102.0,207595.0
2013-04-01,1710124.0,220720.0
2013-04-02,1322010.0,203120.0
2013-04-03,1287678.0,196166.0
2013-04-08,964570.0,217324.0
2013-04-09,1150222.0,225469.0
2013-04-10,1208702.0,215788.0
2013-04-11,1389400.0,225760.0
