,VOLUME,OI
2014-12-22,26170.0,4066.0
2014-12-23,18726.0,4332.0
2014-12-24,8284.0,3861.0
2014-12-25,20260.0,4396.0
2014-12-26,9158.0,4558.0
2014-12-29,5406.0,4264.0
2014-12-30,9056.0,4098.0
2014-12-31,5280.0,3760.0
2015-01-05,13408.0,4895.0
2015-01-06,28882.0,7138.0
2015-01-07,16506.0,6072.0
2015-01-08,10858.0,6115.0
2015-01-09,12278.0,6379.0
2015-01-12,8452.0,6273.0
2015-01-13,10230.0,6647.0
2015-01-14,8676.0,6232.0
2015-01-15,7404.0,6268.0
2015-01-16,11940.0,6092.0
2015-01-19,9284.0,5482.0
2015-01-20,4142.0,5580.0
2015-01-21,7186.0,5420.0
2015-01-22,10236.0,5990.0
2015-01-23,4912.0,6308.0
2015-01-26,5054.0,6197.0
2015-01-27,12686.0,5925.0
2015-01-28,13162.0,6385.0
2015-01-29,23132.0,6760.0
2015-01-30,14918.0,6814.0
2015-02-02,11744.0,6740.0
2015-02-03,9956.0,6986.0
2015-02-04,11042.0,7110.0
2015-02-05,55740.0,8995.0
2015-02-06,13580.0,8457.0
2015-02-09,42018.0,11069.0
2015-02-10,35920.0,12125.0
2015-02-11,21656.0,11541.0
2015-02-12,30088.0,10044.0
2015-02-13,21888.0,9820.0
2015-02-16,8348.0,9153.0
2015-02-17,13600.0,8301.0
2015-02-25,10708.0,8253.0
2015-02-26,14028.0,8635.0
2015-02-27,16064.0,9341.0
2015-03-02,9402.0,9437.0
2015-03-03,11430.0,8343.0
2015-03-04,19288.0,10032.0
2015-03-05,18946.0,8757.0
2015-03-06,10942.0,7977.0
2015-03-09,17332.0,9109.0
2015-03-10,97354.0,20165.0
2015-03-11,121256.0,24158.0
2015-03-12,66786.0,23119.0
2015-03-13,77968.0,24400.0
2015-03-16,98416.0,26495.0
2015-03-17,38734.0,26676.0
2015-03-18,48746.0,21531.0
2015-03-19,36680.0,19626.0
2015-03-20,47472.0,19507.0
2015-03-23,18256.0,18819.0
2015-03-24,72272.0,20627.0
2015-03-25,36818.0,19788.0
2015-03-26,25556.0,20851.0
2015-03-27,86776.0,21935.0
2015-03-30,27382.0,22681.0
2015-03-31,33536.0,22264.0
2015-04-01,63596.0,15173.0
2015-04-02,21272.0,14291.0
2015-04-03,15642.0,12476.0
2015-04-07,24478.0,15415.0
2015-04-08,63290.0,18647.0
2015-04-09,32340.0,19702.0
2015-04-10,44112.0,17161.0
2015-04-13,76314.0,19012.0
2015-04-14,45220.0,17720.0
2015-04-15,88170.0,18412.0
2015-04-16,37092.0,17940.0
2015-04-17,33852.0,16663.0
2015-04-20,31106.0,16523.0
2015-04-21,31260.0,16753.0
2015-04-22,20688.0,16304.0
2015-04-23,21454.0,16567.0
2015-04-24,42390.0,16997.0
2015-04-27,14366.0,17247.0
2015-04-28,45442.0,16888.0
2015-04-29,25622.0,16564.0
2015-04-30,28902.0,16999.0
2015-05-04,47982.0,17935.0
2015-05-05,21168.0,16819.0
2015-05-06,15402.0,15509.0
2015-05-07,67812.0,16010.0
2015-05-08,23924.0,14741.0
2015-05-11,17034.0,14424.0
2015-05-12,18532.0,14918.0
2015-05-13,22320.0,15559.0
2015-05-14,25634.0,15132.0
2015-05-15,24632.0,16138.0
2015-05-18,13512.0,15022.0
2015-05-19,14586.0,15313.0
2015-05-20,27680.0,14713.0
2015-05-21,12350.0,14250.0
2015-05-22,14832.0,13780.0
2015-05-25,26002.0,12745.0
2015-05-26,31174.0,12528.0
2015-05-27,27890.0,13530.0
2015-05-28,24832.0,13165.0
2015-05-29,15792.0,12290.0
2015-06-01,11798.0,12391.0
2015-06-02,7616.0,12172.0
2015-06-03,10942.0,12115.0
2015-06-04,31070.0,12856.0
2015-06-05,15198.0,13869.0
2015-06-08,46204.0,15741.0
2015-06-09,12972.0,15901.0
2015-06-10,20344.0,15628.0
2015-06-11,11806.0,15099.0
2015-06-12,17136.0,15778.0
2015-06-15,24688.0,18585.0
2015-06-16,16854.0,19389.0
2015-06-17,12160.0,18985.0
2015-06-18,11930.0,18383.0
2015-06-19,9794.0,17829.0
2015-06-23,13790.0,17227.0
2015-06-24,18352.0,16578.0
2015-06-25,10748.0,18031.0
2015-06-26,12668.0,16623.0
2015-06-29,12822.0,16900.0
2015-06-30,9882.0,16529.0
2015-07-01,10032.0,15765.0
2015-07-02,5954.0,15793.0
2015-07-03,7222.0,15601.0
2015-07-06,9878.0,15292.0
2015-07-07,11536.0,14932.0
2015-07-08,111586.0,16931.0
2015-07-09,49548.0,11505.0
2015-07-10,21554.0,11397.0
2015-07-13,18820.0,11268.0
2015-07-14,6572.0,10881.0
2015-07-15,3930.0,10619.0
2015-07-16,14868.0,11288.0
