,VOLUME,OI
2015-03-30,66684.0,17093.0
2015-03-31,105600.0,27444.0
2015-04-01,158952.0,35480.0
2015-04-02,202848.0,40362.0
2015-04-03,150282.0,40499.0
2015-04-07,75688.0,41771.0
2015-04-08,183088.0,47551.0
2015-04-09,160974.0,49542.0
2015-04-10,137722.0,52814.0
2015-04-13,180214.0,56429.0
2015-04-14,199150.0,63845.0
2015-04-15,220106.0,66129.0
2015-04-16,195920.0,65812.0
2015-04-17,168702.0,63642.0
2015-04-20,148104.0,58205.0
2015-04-21,140930.0,55276.0
2015-04-22,123902.0,55258.0
2015-04-23,101066.0,55323.0
2015-04-24,118180.0,56908.0
2015-04-27,241904.0,58145.0
2015-04-28,285722.0,55979.0
2015-04-29,317634.0,55667.0
2015-04-30,552750.0,62985.0
2015-05-04,278844.0,64351.0
2015-05-05,518266.0,66813.0
2015-05-06,609024.0,67091.0
2015-05-07,969052.0,61839.0
2015-05-08,878416.0,59278.0
2015-05-11,728054.0,64027.0
2015-05-12,871696.0,63268.0
2015-05-13,752614.0,61934.0
2015-05-14,760542.0,60692.0
2015-05-15,609290.0,65348.0
2015-05-18,544094.0,60646.0
2015-05-19,467078.0,58181.0
2015-05-20,318956.0,53838.0
2015-05-21,480198.0,53092.0
2015-05-22,741862.0,54904.0
2015-05-25,610232.0,57449.0
2015-05-26,550278.0,57597.0
2015-05-27,406048.0,59782.0
2015-05-28,545222.0,58244.0
2015-05-29,196314.0,72244.0
2015-06-01,171826.0,78436.0
2015-06-02,428588.0,89682.0
2015-06-03,409252.0,95888.0
2015-06-04,373158.0,96593.0
2015-06-05,349670.0,101748.0
2015-06-08,493720.0,108723.0
2015-06-09,602556.0,107297.0
2015-06-10,398440.0,105190.0
2015-06-11,323762.0,100759.0
2015-06-12,485268.0,99932.0
2015-06-15,314750.0,103321.0
2015-06-16,386062.0,106969.0
2015-06-17,399972.0,106482.0
2015-06-18,327414.0,101577.0
2015-06-19,314640.0,107638.0
2015-06-23,157974.0,109484.0
2015-06-24,335618.0,107717.0
2015-06-25,333244.0,110438.0
2015-06-26,506474.0,111138.0
2015-06-29,618386.0,115561.0
2015-06-30,479454.0,117605.0
2015-07-01,711488.0,108192.0
2015-07-02,651868.0,103255.0
2015-07-03,530356.0,96024.0
2015-07-06,497774.0,96804.0
2015-07-07,563222.0,97449.0
2015-07-08,25018.0,95114.0
2015-07-09,1040716.0,84400.0
2015-07-10,552370.0,90138.0
2015-07-13,771510.0,94943.0
2015-07-14,831348.0,93189.0
2015-07-15,859920.0,93760.0
2015-07-16,949108.0,91188.0
2015-07-17,589592.0,91209.0
2015-07-20,574774.0,94315.0
2015-07-21,608876.0,97776.0
2015-07-22,737564.0,91607.0
2015-07-23,701378.0,92600.0
2015-07-24,696550.0,93360.0
2015-07-27,631090.0,94415.0
2015-07-28,594918.0,88894.0
2015-07-29,519938.0,81475.0
2015-07-30,564582.0,85186.0
2015-07-31,480272.0,88529.0
2015-08-03,516712.0,87670.0
2015-08-04,441778.0,80462.0
2015-08-05,319588.0,76210.0
2015-08-06,329536.0,73867.0
2015-08-07,364892.0,74384.0
2015-08-10,337824.0,69854.0
2015-08-11,514684.0,61943.0
2015-08-12,506474.0,58000.0
2015-08-13,349908.0,56075.0
2015-08-14,262984.0,56275.0
2015-08-17,132144.0,63393.0
2015-08-18,180354.0,71325.0
2015-08-19,286466.0,77014.0
2015-08-20,379502.0,88028.0
2015-08-21,311620.0,93298.0
2015-08-24,370194.0,108853.0
2015-08-25,648246.0,116052.0
2015-08-26,575928.0,121244.0
2015-08-27,472478.0,113575.0
2015-08-28,624826.0,102481.0
2015-08-31,674872.0,103528.0
2015-09-01,458718.0,108739.0
2015-09-02,475672.0,104524.0
2015-09-07,293244.0,104945.0
2015-09-08,595808.0,124461.0
2015-09-09,1253336.0,118860.0
2015-09-10,1047802.0,125579.0
2015-09-11,1420664.0,122565.0
2015-09-14,1062540.0,120300.0
2015-09-15,1094660.0,124680.0
2015-09-16,1478896.0,123855.0
2015-09-17,1678798.0,125869.0
2015-09-18,1444806.0,134381.0
2015-09-21,1442658.0,146642.0
2015-09-22,1253948.0,146935.0
2015-09-23,1147082.0,151342.0
2015-09-24,779346.0,152299.0
2015-09-25,979700.0,140181.0
2015-09-28,384820.0,140165.0
2015-09-29,646524.0,140024.0
2015-09-30,479410.0,124499.0
2015-10-08,244958.0,126576.0
2015-10-09,663132.0,130042.0
2015-10-12,786262.0,122251.0
2015-10-13,632286.0,120214.0
