,VOLUME,OI
2010-01-04,641592.0,151322.0
2010-01-05,726722.0,164631.0
2010-01-06,758566.0,172811.0
2010-01-07,971910.0,142126.0
2010-01-08,857686.0,132381.0
2010-01-11,697064.0,139575.0
2010-01-12,495840.0,143293.0
2010-01-13,544822.0,131618.0
2010-01-14,472570.0,124109.0
2010-01-15,586250.0,127863.0
2010-01-18,581646.0,154011.0
2010-01-19,434246.0,148594.0
2010-01-20,622982.0,146046.0
2010-01-21,694602.0,140215.0
2010-01-22,786590.0,139466.0
2010-01-25,800640.0,156984.0
2010-01-26,765770.0,153413.0
2010-01-27,665180.0,144843.0
2010-01-28,631430.0,138287.0
2010-01-29,720468.0,152259.0
2010-02-01,575700.0,143016.0
2010-02-02,459570.0,141306.0
2010-02-03,470116.0,142511.0
2010-02-04,447720.0,144786.0
2010-02-05,529578.0,147829.0
2010-02-08,469572.0,161433.0
2010-02-09,351342.0,155127.0
2010-02-10,437428.0,153178.0
2010-02-11,233452.0,148245.0
2010-02-12,165296.0,145986.0
2010-02-22,451592.0,159883.0
2010-02-23,405170.0,171812.0
2010-02-24,309294.0,166697.0
2010-02-25,391872.0,155539.0
2010-02-26,301028.0,160867.0
2010-03-01,344422.0,165478.0
2010-03-02,429384.0,148035.0
2010-03-03,377554.0,152512.0
2010-03-04,332544.0,142695.0
2010-03-05,621786.0,169882.0
2010-03-08,505750.0,166341.0
2010-03-09,802350.0,198919.0
2010-03-10,521414.0,196228.0
2010-03-11,658346.0,163015.0
2010-03-12,332210.0,151251.0
2010-03-15,406324.0,142125.0
2010-03-16,295900.0,137895.0
2010-03-17,328958.0,128661.0
2010-03-18,310792.0,131796.0
2010-03-19,246002.0,127689.0
2010-03-22,325718.0,135548.0
2010-03-23,260026.0,139520.0
2010-03-24,276752.0,129718.0
2010-03-25,222262.0,122323.0
2010-03-26,219374.0,120718.0
2010-03-29,209610.0,119387.0
2010-03-30,710442.0,131842.0
2010-03-31,352710.0,125698.0
2010-04-01,260424.0,124685.0
2010-04-02,119946.0,118032.0
2010-04-06,165454.0,118929.0
2010-04-07,368764.0,116370.0
2010-04-08,371606.0,117651.0
2010-04-09,196430.0,116517.0
2010-04-12,214918.0,113760.0
2010-04-13,169844.0,112443.0
2010-04-14,158738.0,112138.0
2010-04-15,115490.0,104460.0
2010-04-16,92242.0,100127.0
2010-04-19,108318.0,95289.0
2010-04-20,86630.0,96373.0
2010-04-21,94194.0,87833.0
2010-04-22,56206.0,82254.0
2010-04-23,90340.0,74833.0
2010-04-26,73960.0,70745.0
2010-04-27,87486.0,67919.0
2010-04-28,61844.0,64221.0
2010-04-29,251504.0,86954.0
2010-04-30,192888.0,84649.0
2010-05-04,150550.0,87670.0
2010-05-05,198134.0,87153.0
2010-05-06,222380.0,92640.0
2010-05-07,281486.0,88317.0
2010-05-10,186498.0,87687.0
2010-05-11,180538.0,92209.0
2010-05-12,150800.0,86360.0
2010-05-13,351938.0,98900.0
