,VOLUME,OI
2010-01-04,1809996.0,482729.0
2010-01-05,1320756.0,493854.0
2010-01-06,1481228.0,513942.0
2010-01-07,2196160.0,466257.0
2010-01-08,1520076.0,447272.0
2010-01-11,1130570.0,469572.0
2010-01-12,1176288.0,478905.0
2010-01-13,1461688.0,453393.0
2010-01-14,1076498.0,469340.0
2010-01-15,1276950.0,469931.0
2010-01-18,1148302.0,471802.0
2010-01-19,1236092.0,444342.0
2010-01-20,1243448.0,423895.0
2010-01-21,960118.0,431113.0
2010-01-22,1207020.0,428354.0
2010-01-25,870946.0,437147.0
2010-01-26,818680.0,426496.0
2010-01-27,1452742.0,445958.0
2010-01-28,1793390.0,457235.0
2010-01-29,1234868.0,435082.0
2010-02-01,1156486.0,430956.0
2010-02-02,2453186.0,412838.0
2010-02-03,1448904.0,401421.0
2010-02-04,1152398.0,387949.0
2010-02-05,849138.0,355890.0
2010-02-08,577962.0,342584.0
2010-02-09,617652.0,345259.0
2010-02-10,732940.0,340379.0
2010-02-11,497494.0,338438.0
2010-02-12,599774.0,328173.0
2010-02-22,1055136.0,355439.0
2010-02-23,1147210.0,399392.0
2010-02-24,1098624.0,412123.0
2010-02-25,929826.0,395168.0
2010-02-26,703304.0,363845.0
2010-03-01,520590.0,348837.0
2010-03-02,425640.0,317524.0
2010-03-03,234628.0,309418.0
2010-03-04,231868.0,292708.0
2010-03-05,233628.0,283954.0
2010-03-08,268998.0,267321.0
2010-03-09,152230.0,241362.0
2010-03-10,1473124.0,357975.0
2010-03-11,2179364.0,404160.0
2010-03-12,1492582.0,420367.0
2010-03-15,1417516.0,408194.0
2010-03-16,3010260.0,508859.0
2010-03-17,3359552.0,574114.0
2010-03-18,2106268.0,541705.0
2010-03-19,1684262.0,547623.0
2010-03-22,2049968.0,556177.0
2010-03-23,1517210.0,558610.0
2010-03-24,1723924.0,528380.0
2010-03-25,1511786.0,544426.0
2010-03-26,2573042.0,568164.0
2010-03-29,1763838.0,578597.0
2010-03-30,1950698.0,591164.0
2010-03-31,1408260.0,557435.0
2010-04-01,1429706.0,552918.0
2010-04-02,1031424.0,540487.0
2010-04-06,1307376.0,542056.0
2010-04-07,1288222.0,590503.0
2010-04-08,1165992.0,612160.0
2010-04-09,1302658.0,616024.0
2010-04-12,1533734.0,625857.0
2010-04-13,1749724.0,641297.0
2010-04-14,1743728.0,704119.0
2010-04-15,1949828.0,716720.0
2010-04-16,1656806.0,717035.0
2010-04-19,2397786.0,642089.0
2010-04-20,1686264.0,651982.0
2010-04-21,1698588.0,657642.0
2010-04-22,1372024.0,685299.0
2010-04-23,1211784.0,667463.0
2010-04-26,1249174.0,677304.0
2010-04-27,1613854.0,634172.0
2010-04-28,1844532.0,622006.0
2010-04-29,1839246.0,634400.0
2010-04-30,1755184.0,585117.0
2010-05-04,2101884.0,593471.0
2010-05-05,2260862.0,636726.0
2010-05-06,2128592.0,617210.0
2010-05-07,2467400.0,582306.0
2010-05-10,2868580.0,624106.0
2010-05-11,2786906.0,606054.0
2010-05-12,3290276.0,620734.0
2010-05-13,3072762.0,648902.0
2010-05-14,2932552.0,634902.0
2010-05-17,3300006.0,521303.0
2010-05-18,4119684.0,520931.0
2010-05-19,3850530.0,511819.0
2010-05-20,3534040.0,555867.0
2010-05-21,3508858.0,555454.0
2010-05-24,2764508.0,587947.0
2010-05-25,3080458.0,546811.0
2010-05-26,2833618.0,585428.0
2010-05-27,3119880.0,612544.0
2010-05-28,2863524.0,599809.0
2010-05-31,2445792.0,608416.0
2010-06-01,2637978.0,597490.0
2010-06-02,3162462.0,599961.0
2010-06-03,2346362.0,593824.0
2010-06-04,1565600.0,565353.0
2010-06-07,3841098.0,594758.0
2010-06-08,1724628.0,554353.0
2010-06-09,1783182.0,532427.0
2010-06-10,1456194.0,497365.0
2010-06-11,1156696.0,452485.0
2010-06-17,1009838.0,489611.0
2010-06-18,1199582.0,524183.0
2010-06-21,2300688.0,538776.0
2010-06-22,1298120.0,536798.0
2010-06-23,2372220.0,511210.0
2010-06-24,1308862.0,492305.0
2010-06-25,1070706.0,483033.0
2010-06-28,2150916.0,489174.0
2010-06-29,1921912.0,463411.0
2010-06-30,1170668.0,420783.0
2010-07-01,1226144.0,425228.0
2010-07-02,1924718.0,413733.0
2010-07-05,1474782.0,430218.0
2010-07-06,1352474.0,432496.0
2010-07-07,914838.0,426276.0
2010-07-08,1464000.0,490466.0
2010-07-09,1754442.0,454557.0
2010-07-12,1167004.0,422049.0
2010-07-13,788188.0,384044.0
2010-07-14,613036.0,356833.0
2010-07-15,397954.0,323926.0
2010-07-16,253154.0,314060.0
2010-07-19,2277276.0,415275.0
2010-07-20,2555240.0,432439.0
2010-07-21,2335760.0,433377.0
2010-07-22,1789848.0,456538.0
2010-07-23,2843082.0,517185.0
2010-07-26,1946230.0,534919.0
2010-07-27,1954296.0,551241.0
2010-07-28,2041104.0,629575.0
2010-07-29,2417326.0,616590.0
2010-07-30,3301522.0,601873.0
2010-08-02,2677346.0,629468.0
2010-08-03,2552662.0,616024.0
2010-08-04,2686216.0,632011.0
2010-08-05,2847134.0,627942.0
2010-08-06,2006040.0,616841.0
2010-08-09,2477098.0,670877.0
2010-08-10,2026632.0,635938.0
2010-08-11,3105900.0,665642.0
2010-08-12,2221398.0,658689.0
2010-08-13,2033386.0,675647.0
2010-08-16,1985172.0,683209.0
2010-08-17,2247598.0,640232.0
2010-08-18,1856012.0,608097.0
2010-08-19,1708774.0,606803.0
2010-08-20,1710370.0,589343.0
2010-08-23,2087788.0,592725.0
2010-08-24,1999438.0,565753.0
2010-08-25,1604320.0,568580.0
2010-08-26,1313978.0,566838.0
2010-08-27,1229674.0,559507.0
2010-08-30,2095560.0,581153.0
2010-08-31,2163030.0,556930.0
2010-09-01,2424564.0,549040.0
2010-09-02,1718938.0,552647.0
2010-09-03,1469524.0,543643.0
2010-09-06,2910994.0,610955.0
2010-09-07,2476508.0,594697.0
2010-09-08,1885662.0,608787.0
2010-09-09,2771568.0,546071.0
2010-09-10,2418896.0,598622.0
2010-09-13,2154444.0,575780.0
2010-09-14,2420840.0,579612.0
2010-09-15,2034404.0,555177.0
2010-09-16,2315300.0,545186.0
2010-09-17,1860220.0,540651.0
2010-09-20,2509684.0,524357.0
2010-09-21,1475212.0,440492.0
2010-09-27,1525280.0,453086.0
2010-09-28,1256640.0,422008.0
2010-09-29,1267204.0,390835.0
2010-09-30,1146126.0,375529.0
2010-10-08,801136.0,368522.0
2010-10-11,1108146.0,389665.0
2010-10-12,564110.0,348885.0
2010-10-13,410494.0,300923.0
2010-10-14,312192.0,275981.0
2010-10-15,1753840.0,456407.0
2010-10-18,2626080.0,520761.0
2010-10-19,2125438.0,486671.0
2010-10-20,1837350.0,446872.0
2010-10-21,1943500.0,460996.0
2010-10-22,1104678.0,431723.0
2010-10-25,2565054.0,538242.0
2010-10-26,2136466.0,502713.0
2010-10-27,3459542.0,507219.0
2010-10-28,1680382.0,504301.0
2010-10-29,1531558.0,470826.0
2010-11-01,1697620.0,550287.0
2010-11-02,1159876.0,503795.0
2010-11-03,1720450.0,501421.0
2010-11-04,1534004.0,608142.0
2010-11-05,2644480.0,595291.0
2010-11-08,1628332.0,562807.0
2010-11-09,2925024.0,601070.0
2010-11-10,2664716.0,513272.0
2010-11-11,2438760.0,523009.0
2010-11-12,4421772.0,439919.0
2010-11-15,2758176.0,435502.0
2010-11-16,1799372.0,424625.0
2010-11-17,2693604.0,386444.0
2010-11-18,1649710.0,373639.0
2010-11-19,1853112.0,347434.0
2010-11-22,1375458.0,353718.0
2010-11-23,1595554.0,345215.0
2010-11-24,1586012.0,394403.0
2010-11-25,1677462.0,379240.0
2010-11-26,1482902.0,356745.0
2010-11-29,921840.0,349824.0
2010-11-30,945702.0,317982.0
2010-12-01,777228.0,317666.0
2010-12-02,786242.0,320536.0
2010-12-03,1185750.0,362251.0
2010-12-06,675060.0,347871.0
2010-12-07,873766.0,375580.0
2010-12-08,631582.0,339121.0
2010-12-09,599348.0,319996.0
2010-12-10,488184.0,315440.0
2010-12-13,699028.0,322412.0
2010-12-14,441076.0,315711.0
2010-12-15,756702.0,317021.0
2010-12-16,389226.0,312938.0
2010-12-17,406692.0,312717.0
2010-12-20,574278.0,314854.0
2010-12-21,482152.0,343348.0
2010-12-22,463988.0,318070.0
2010-12-23,387802.0,316194.0
2010-12-24,377644.0,310730.0
2010-12-27,407238.0,307531.0
2010-12-28,261366.0,299470.0
2010-12-29,496128.0,304487.0
2010-12-30,322462.0,287356.0
2010-12-31,279364.0,284093.0
2011-01-04,275428.0,288467.0
2011-01-05,214902.0,280710.0
2011-01-06,186136.0,278926.0
2011-01-07,369032.0,276847.0
2011-01-10,436038.0,274845.0
2011-01-11,183264.0,267548.0
2011-01-12,223236.0,271507.0
2011-01-13,168582.0,264143.0
2011-01-14,354032.0,272074.0
2011-01-17,252814.0,265881.0
2011-01-18,208070.0,259032.0
2011-01-19,179098.0,250217.0
2011-01-20,143046.0,243428.0
2011-01-21,236038.0,238148.0
2011-01-24,163504.0,231331.0
2011-01-25,111670.0,227158.0
2011-01-26,105288.0,220861.0
2011-01-27,167810.0,202859.0
2011-01-28,50848.0,193190.0
2011-01-31,80326.0,178938.0
2011-02-01,57202.0,171075.0
2011-02-09,57602.0,159636.0
2011-02-10,396576.0,250550.0
2011-02-11,466606.0,240243.0
2011-02-14,274470.0,244719.0
2011-02-15,304650.0,247809.0
2011-02-16,543684.0,248820.0
2011-02-17,720920.0,260936.0
2011-02-18,525722.0,274183.0
2011-02-21,557856.0,293900.0
2011-02-22,666140.0,298919.0
2011-02-23,482982.0,314557.0
2011-02-24,616964.0,341454.0
2011-02-25,565278.0,339364.0
2011-02-28,434022.0,325913.0
2011-03-01,731978.0,354190.0
2011-03-02,562724.0,346884.0
2011-03-03,751100.0,380655.0
2011-03-04,651168.0,371573.0
2011-03-07,631320.0,385205.0
2011-03-08,984616.0,390560.0
2011-03-09,489862.0,390717.0
2011-03-10,676322.0,411804.0
2011-03-11,661172.0,398988.0
2011-03-14,1037316.0,399361.0
2011-03-15,1033572.0,386454.0
2011-03-16,978500.0,367475.0
2011-03-17,907000.0,359498.0
2011-03-18,1146010.0,398909.0
2011-03-21,1023590.0,411494.0
2011-03-22,1033140.0,409004.0
2011-03-23,1126490.0,395540.0
2011-03-24,1152720.0,398875.0
2011-03-25,795444.0,381228.0
2011-03-28,1028210.0,357716.0
2011-03-29,1028516.0,362186.0
2011-03-30,938002.0,364001.0
2011-03-31,771454.0,345355.0
2011-04-01,608806.0,317025.0
2011-04-06,864992.0,353368.0
2011-04-07,689870.0,340268.0
2011-04-08,663624.0,331183.0
2011-04-11,782902.0,345268.0
2011-04-12,722554.0,336300.0
2011-04-13,790810.0,372843.0
2011-04-14,753410.0,363725.0
2011-04-15,1084022.0,369468.0
2011-04-18,684450.0,357968.0
2011-04-19,819568.0,341001.0
2011-04-20,515118.0,332432.0
2011-04-21,621160.0,324226.0
2011-04-22,616360.0,316601.0
2011-04-25,445524.0,322648.0
2011-04-26,822422.0,342106.0
2011-04-27,720386.0,352726.0
2011-04-28,725214.0,343743.0
2011-04-29,677640.0,345351.0
2011-05-03,615802.0,381189.0
2011-05-04,780342.0,395362.0
2011-05-05,1149526.0,431411.0
2011-05-06,1210132.0,414968.0
2011-05-09,791070.0,406795.0
2011-05-10,669430.0,392959.0
2011-05-11,760998.0,401248.0
2011-05-12,908112.0,417505.0
2011-05-13,750692.0,386135.0
2011-05-16,625414.0,377566.0
2011-05-17,704750.0,356938.0
2011-05-18,603848.0,362795.0
2011-05-19,632336.0,351622.0
2011-05-20,475234.0,334871.0
