,VOLUME,OI
2010-01-04,498986.0,132834.0
2010-01-05,275464.0,118709.0
2010-01-06,300808.0,99472.0
2010-01-07,313640.0,80732.0
2010-01-08,190082.0,73139.0
2010-01-11,116288.0,69778.0
2010-01-12,97660.0,68733.0
2010-01-13,234868.0,69586.0
2010-01-14,163302.0,68690.0
2010-01-15,207254.0,67286.0
2010-01-18,117020.0,65289.0
2010-01-19,78302.0,65023.0
2010-01-20,196942.0,71031.0
2010-01-21,322974.0,71676.0
2010-01-22,361360.0,76730.0
2010-01-25,221070.0,77822.0
2010-01-26,270770.0,74485.0
2010-01-27,156246.0,70051.0
2010-01-28,177812.0,66978.0
2010-01-29,140756.0,64264.0
2010-02-01,213226.0,67210.0
2010-02-02,188676.0,68223.0
2010-02-03,185656.0,68272.0
2010-02-04,204924.0,71729.0
2010-02-05,133156.0,69547.0
2010-02-08,142512.0,64182.0
2010-02-09,88794.0,61438.0
2010-02-10,132508.0,58098.0
2010-02-11,51248.0,53346.0
2010-02-12,43230.0,50850.0
2010-02-22,133620.0,60615.0
2010-02-23,140400.0,72362.0
2010-02-24,124340.0,70989.0
2010-02-25,140000.0,69582.0
2010-02-26,313990.0,79780.0
2010-03-01,156062.0,74062.0
2010-03-02,112230.0,72259.0
2010-03-03,294112.0,82388.0
2010-03-04,222360.0,74936.0
2010-03-05,113990.0,73788.0
2010-03-08,213700.0,80423.0
2010-03-09,489530.0,108914.0
2010-03-10,269546.0,95687.0
2010-03-11,216730.0,89799.0
2010-03-12,177168.0,90691.0
2010-03-15,247682.0,99673.0
2010-03-16,340174.0,110570.0
2010-03-17,329330.0,119194.0
2010-03-18,277562.0,114804.0
2010-03-19,366762.0,133138.0
2010-03-22,228118.0,131088.0
2010-03-23,262822.0,121461.0
2010-03-24,208564.0,116953.0
2010-03-25,168854.0,116789.0
2010-03-26,209824.0,112733.0
2010-03-29,128626.0,106952.0
2010-03-30,176684.0,101238.0
2010-03-31,189514.0,97952.0
2010-04-01,136192.0,98089.0
2010-04-02,138918.0,97288.0
2010-04-06,101430.0,95404.0
2010-04-07,87242.0,88556.0
2010-04-08,69434.0,87667.0
2010-04-09,137578.0,90410.0
2010-04-12,85734.0,88609.0
