,VOLUME,OI
2011-04-18,132702.0,9744.0
2011-04-19,204462.0,11635.0
2011-04-20,175506.0,11742.0
2011-04-21,97576.0,11123.0
2011-04-22,128218.0,9440.0
2011-04-25,64954.0,9019.0
2011-04-26,44336.0,8926.0
2011-04-27,32038.0,8178.0
2011-04-28,26286.0,7095.0
2011-04-29,17654.0,5881.0
2011-05-03,26594.0,6438.0
2011-05-04,14518.0,5391.0
2011-05-05,13896.0,5368.0
2011-05-06,14736.0,5103.0
2011-05-09,7240.0,4646.0
2011-05-10,7890.0,4145.0
2011-05-11,30078.0,4715.0
2011-05-12,61826.0,8856.0
2011-05-13,134808.0,13207.0
2011-05-16,57056.0,12900.0
2011-05-17,57660.0,10882.0
2011-05-18,70386.0,10915.0
2011-05-19,47602.0,9158.0
2011-05-20,37048.0,9098.0
2011-05-23,18982.0,8868.0
2011-05-24,30504.0,10482.0
2011-05-25,18206.0,9398.0
2011-05-26,19554.0,9694.0
2011-05-27,21708.0,9279.0
2011-05-30,16418.0,8896.0
2011-05-31,15208.0,7941.0
2011-06-01,13608.0,7859.0
2011-06-02,18632.0,7709.0
2011-06-03,16864.0,7754.0
2011-06-07,15600.0,7436.0
2011-06-08,7924.0,7044.0
2011-06-09,8022.0,7092.0
2011-06-10,12900.0,7973.0
2011-06-13,9360.0,8760.0
2011-06-14,42350.0,7716.0
2011-06-15,9736.0,7483.0
2011-06-16,9420.0,7227.0
2011-06-17,6440.0,7237.0
2011-06-20,8336.0,7528.0
2011-06-21,10346.0,7498.0
2011-06-22,6136.0,7217.0
2011-06-23,23256.0,7977.0
2011-06-24,13368.0,7221.0
2011-06-27,12430.0,7216.0
2011-06-28,18786.0,7637.0
2011-06-29,10906.0,7539.0
2011-06-30,11084.0,7273.0
2011-07-01,7398.0,7265.0
2011-07-04,15622.0,7676.0
2011-07-05,9450.0,7961.0
2011-07-06,22492.0,9423.0
2011-07-07,19208.0,7695.0
2011-07-08,12320.0,7348.0
2011-07-11,6404.0,6977.0
2011-07-12,7230.0,6724.0
2011-07-13,5688.0,6324.0
2011-07-14,6374.0,6222.0
2011-07-15,3296.0,5876.0
2011-07-18,5970.0,5911.0
2011-07-19,2810.0,5581.0
2011-07-20,6294.0,5886.0
2011-07-21,6128.0,6003.0
2011-07-22,3014.0,5781.0
2011-07-25,4536.0,5496.0
2011-07-26,2430.0,5157.0
2011-07-27,2342.0,5030.0
2011-07-28,4140.0,4582.0
2011-07-29,2262.0,4376.0
2011-08-01,1748.0,4175.0
2011-08-02,1478.0,3901.0
2011-08-03,1316.0,3613.0
2011-08-04,2604.0,3463.0
2011-08-05,8058.0,3083.0
2011-08-08,3502.0,2245.0
2011-08-09,2930.0,1612.0
2011-08-10,742.0,1610.0
2011-08-11,668.0,1539.0
2011-08-12,610.0,1474.0
2011-08-15,1410.0,1505.0
2011-08-16,1472.0,1515.0
2011-08-17,1804.0,1445.0
2011-08-18,1410.0,1387.0
2011-08-19,912.0,1267.0
2011-08-22,1446.0,1068.0
2011-08-23,24152.0,5689.0
2011-08-24,30332.0,5375.0
2011-08-25,21664.0,4657.0
2011-08-26,12904.0,4477.0
2011-08-29,7416.0,4431.0
2011-08-30,6076.0,4407.0
2011-08-31,12854.0,3984.0
2011-09-01,4984.0,3749.0
2011-09-02,6756.0,3898.0
2011-09-05,5772.0,3731.0
2011-09-06,11200.0,3610.0
2011-09-07,6096.0,3490.0
2011-09-08,3884.0,3390.0
2011-09-09,2756.0,3191.0
2011-09-13,2136.0,3269.0
2011-09-14,3678.0,3146.0
2011-09-15,3602.0,3328.0
2011-09-16,5176.0,3612.0
2011-09-19,6476.0,3804.0
2011-09-20,7818.0,4056.0
2011-09-21,17342.0,5028.0
2011-09-22,12174.0,4798.0
2011-09-23,17094.0,4350.0
2011-09-26,10074.0,4002.0
2011-09-27,9742.0,3896.0
2011-09-28,6284.0,3949.0
2011-09-29,8830.0,3196.0
2011-09-30,6232.0,2925.0
2011-10-10,3746.0,2929.0
2011-10-11,6444.0,3162.0
2011-10-12,4508.0,3095.0
2011-10-13,2672.0,3051.0
2011-10-14,2874.0,3102.0
2011-10-17,10130.0,4343.0
2011-10-18,10466.0,4227.0
2011-10-19,6074.0,4279.0
2011-10-20,8622.0,4044.0
2011-10-21,7960.0,3857.0
2011-10-24,11968.0,3693.0
2011-10-25,12442.0,3492.0
2011-10-26,7842.0,3593.0
2011-10-27,5800.0,3575.0
2011-10-28,6532.0,3275.0
2011-10-31,3488.0,3092.0
2011-11-01,3786.0,3026.0
2011-11-02,3430.0,2941.0
2011-11-03,2912.0,2918.0
2011-11-04,4140.0,2632.0
2011-11-07,2736.0,2611.0
2011-11-08,5784.0,2670.0
2011-11-09,2834.0,2551.0
2011-11-10,5250.0,2313.0
2011-11-11,20250.0,4029.0
2011-11-14,24824.0,4126.0
2011-11-15,54802.0,5788.0
2011-11-16,30838.0,5108.0
2011-11-17,22168.0,4646.0
2011-11-18,12394.0,4145.0
2011-11-21,13884.0,4021.0
2011-11-22,6434.0,3495.0
2011-11-23,4162.0,3130.0
2011-11-24,5382.0,2924.0
2011-11-25,3620.0,2784.0
2011-11-28,4712.0,2622.0
2011-11-29,4096.0,2627.0
2011-11-30,29010.0,3252.0
2011-12-01,13590.0,2738.0
2011-12-02,4106.0,2557.0
2011-12-05,3154.0,2271.0
2011-12-06,9070.0,2323.0
2011-12-07,1914.0,1998.0
2011-12-08,1964.0,1669.0
2011-12-09,920.0,1489.0
2011-12-12,5450.0,2609.0
2011-12-13,3816.0,2699.0
2011-12-14,3496.0,2831.0
2011-12-15,3964.0,2717.0
2011-12-16,6900.0,2283.0
2011-12-19,5412.0,2312.0
2011-12-20,6080.0,2092.0
2011-12-21,3410.0,2121.0
2011-12-22,3992.0,2043.0
2011-12-23,3238.0,2233.0
2011-12-26,6248.0,2373.0
2011-12-27,2290.0,2278.0
2011-12-28,9040.0,2085.0
2011-12-29,3214.0,1904.0
2011-12-30,5146.0,1943.0
2012-01-04,3578.0,1898.0
2012-01-05,2618.0,1837.0
2012-01-06,13566.0,2033.0
2012-01-09,3984.0,2073.0
2012-01-10,7208.0,2150.0
2012-01-11,15130.0,2695.0
2012-01-12,5262.0,2531.0
2012-01-13,8654.0,2359.0
2012-01-16,4584.0,2180.0
2012-01-17,6068.0,1961.0
2012-01-18,4078.0,1824.0
2012-01-19,5798.0,1684.0
2012-01-20,2628.0,1564.0
2012-01-30,8012.0,1769.0
2012-01-31,4914.0,1947.0
2012-02-01,3766.0,1959.0
2012-02-02,2994.0,1823.0
2012-02-03,3480.0,1861.0
2012-02-06,8466.0,2224.0
2012-02-07,4610.0,2198.0
2012-02-08,4482.0,2354.0
2012-02-09,10050.0,2046.0
2012-02-10,5432.0,1860.0
2012-02-13,3540.0,1834.0
2012-02-14,2926.0,1881.0
2012-02-15,4864.0,2084.0
2012-02-16,5152.0,1901.0
2012-02-17,2760.0,1937.0
2012-02-20,4356.0,1983.0
2012-02-21,3716.0,1933.0
2012-02-22,2122.0,1887.0
2012-02-23,1726.0,1770.0
2012-02-24,3624.0,1804.0
2012-02-27,2560.0,1730.0
2012-02-28,1310.0,1738.0
2012-02-29,1570.0,1748.0
2012-03-01,1940.0,1610.0
2012-03-02,3384.0,1823.0
2012-03-05,3028.0,1887.0
2012-03-06,1936.0,1748.0
2012-03-07,1826.0,1699.0
2012-03-08,1494.0,1717.0
2012-03-09,2304.0,1777.0
2012-03-12,2224.0,1827.0
2012-03-13,1682.0,1795.0
2012-03-14,3800.0,1957.0
2012-03-15,4470.0,2100.0
2012-03-16,2794.0,2132.0
2012-03-19,2718.0,2351.0
2012-03-20,5478.0,2227.0
2012-03-21,4312.0,2204.0
2012-03-22,3836.0,2051.0
2012-03-23,2420.0,1974.0
2012-03-26,1950.0,2037.0
2012-03-27,1324.0,1995.0
2012-03-28,1402.0,1901.0
2012-03-29,938.0,1832.0
2012-03-30,872.0,1713.0
2012-04-05,988.0,1636.0
2012-04-06,808.0,1621.0
2012-04-09,1114.0,1601.0
2012-04-10,1098.0,1456.0
2012-04-11,1232.0,1292.0
2012-04-12,1082.0,1085.0
2012-04-13,738.0,1014.0
2012-04-16,442.0,900.0
2012-04-17,938.0,1058.0
2012-04-18,3406.0,1384.0
2012-04-19,2896.0,1576.0
2012-04-20,2648.0,1556.0
2012-04-23,7658.0,2738.0
2012-04-24,4296.0,2533.0
2012-04-25,7400.0,2455.0
2012-04-26,2608.0,2379.0
2012-04-27,2774.0,2394.0
2012-05-02,2972.0,2425.0
2012-05-03,5940.0,2979.0
2012-05-04,3816.0,2921.0
2012-05-07,5024.0,3065.0
2012-05-08,9182.0,4165.0
2012-05-09,7784.0,4133.0
2012-05-10,5498.0,3523.0
2012-05-11,10884.0,3586.0
2012-05-14,11120.0,3834.0
2012-05-15,7826.0,3675.0
2012-05-16,4234.0,3488.0
2012-05-17,6494.0,3720.0
2012-05-18,5748.0,3565.0
2012-05-21,5468.0,3720.0
2012-05-22,7786.0,4280.0
2012-05-23,6630.0,4136.0
2012-05-24,3980.0,4118.0
2012-05-25,4384.0,4108.0
2012-05-28,4782.0,3852.0
2012-05-29,8442.0,4066.0
2012-05-30,4576.0,3897.0
2012-05-31,3360.0,3847.0
2012-06-01,2428.0,3710.0
2012-06-04,7156.0,3780.0
2012-06-05,5556.0,3524.0
2012-06-06,4100.0,3339.0
2012-06-07,3894.0,3594.0
2012-06-08,6846.0,3759.0
2012-06-11,5422.0,3856.0
2012-06-12,6660.0,4381.0
2012-06-13,6512.0,4460.0
2012-06-14,9258.0,4758.0
2012-06-15,6556.0,4519.0
2012-06-18,7124.0,4796.0
2012-06-19,5294.0,4767.0
2012-06-20,5924.0,4745.0
2012-06-21,7152.0,4868.0
2012-06-25,11210.0,6204.0
2012-06-26,23056.0,6805.0
2012-06-27,12680.0,7030.0
2012-06-28,26380.0,8048.0
2012-06-29,60408.0,8122.0
2012-07-02,72272.0,8512.0
2012-07-03,72222.0,5862.0
2012-07-04,68442.0,5530.0
2012-07-05,52136.0,5718.0
2012-07-06,37356.0,4928.0
2012-07-09,22896.0,4610.0
2012-07-10,29162.0,5093.0
2012-07-11,24614.0,4632.0
2012-07-12,66766.0,7289.0
2012-07-13,59956.0,6550.0
2012-07-16,44962.0,5509.0
2012-07-17,36112.0,5211.0
2012-07-18,37282.0,4541.0
2012-07-19,27800.0,7178.0
2012-07-20,44142.0,8858.0
2012-07-23,45084.0,9207.0
2012-07-24,75258.0,10549.0
2012-07-25,107060.0,14683.0
2012-07-26,167204.0,13829.0
2012-07-27,119854.0,13521.0
2012-07-30,162704.0,16778.0
2012-07-31,115768.0,15699.0
2012-08-01,120146.0,14025.0
2012-08-02,117074.0,14397.0
2012-08-03,151648.0,17255.0
2012-08-06,136276.0,21408.0
2012-08-07,103400.0,22382.0
2012-08-08,121220.0,19724.0
2012-08-09,72086.0,20091.0
2012-08-10,90646.0,19230.0
2012-08-13,80938.0,21206.0
2012-08-14,153536.0,28086.0
2012-08-15,159854.0,26671.0
2012-08-16,149048.0,24501.0
2012-08-17,121624.0,24566.0
2012-08-20,109646.0,21195.0
2012-08-21,187524.0,24041.0
2012-08-22,143974.0,25017.0
2012-08-23,126112.0,25218.0
2012-08-24,123866.0,27093.0
2012-08-27,130854.0,28956.0
2012-08-28,148298.0,30625.0
2012-08-29,246054.0,30050.0
2012-08-30,445930.0,33097.0
2012-08-31,232168.0,32412.0
2012-09-03,204084.0,36211.0
2012-09-04,386110.0,40458.0
2012-09-05,393218.0,42393.0
2012-09-06,647784.0,44025.0
2012-09-07,500732.0,39689.0
2012-09-10,527432.0,31426.0
2012-09-11,659548.0,30077.0
2012-09-12,1112842.0,45844.0
2012-09-13,971642.0,47006.0
2012-09-14,908718.0,58604.0
2012-09-17,846550.0,52412.0
2012-09-18,1033932.0,60362.0
2012-09-19,875038.0,59304.0
2012-09-20,911500.0,58724.0
2012-09-21,1028886.0,57033.0
2012-09-24,771598.0,64443.0
2012-09-25,992688.0,57053.0
2012-09-26,676200.0,51822.0
2012-09-27,539866.0,42457.0
2012-09-28,297668.0,32951.0
2012-10-08,259788.0,35148.0
2012-10-09,674568.0,56358.0
2012-10-10,846070.0,60960.0
2012-10-11,650576.0,61627.0
2012-10-12,1194154.0,68641.0
2012-10-15,1005980.0,73112.0
2012-10-16,935544.0,87178.0
2012-10-17,1148298.0,84541.0
2012-10-18,729082.0,79777.0
2012-10-19,747320.0,67901.0
2012-10-22,600962.0,55571.0
2012-10-23,472568.0,43240.0
2012-10-24,332816.0,33061.0
2012-10-25,187468.0,27247.0
2012-10-26,1182954.0,53842.0
2012-10-29,1076962.0,66325.0
2012-10-30,776034.0,68751.0
2012-10-31,848792.0,73273.0
2012-11-01,767678.0,69491.0
2012-11-02,805178.0,64077.0
2012-11-05,1289018.0,68415.0
2012-11-06,846046.0,74135.0
2012-11-07,1238154.0,91470.0
2012-11-08,922916.0,87025.0
2012-11-09,836748.0,70800.0
2012-11-12,772250.0,67029.0
2012-11-13,602254.0,72068.0
2012-11-14,443336.0,65300.0
2012-11-15,533652.0,65835.0
2012-11-16,599928.0,64890.0
2012-11-19,743300.0,72066.0
2012-11-20,383070.0,71280.0
2012-11-21,543968.0,82043.0
2012-11-22,525550.0,79568.0
2012-11-23,251390.0,69604.0
2012-11-26,242974.0,74604.0
2012-11-27,432476.0,73500.0
2012-11-28,366720.0,72118.0
2012-11-29,456184.0,79063.0
2012-11-30,797976.0,74014.0
2012-12-03,605960.0,66747.0
2012-12-04,417208.0,59701.0
2012-12-05,556300.0,61585.0
2012-12-06,436646.0,57100.0
2012-12-07,778410.0,70766.0
2012-12-10,782872.0,70693.0
2012-12-11,562774.0,69974.0
2012-12-12,550134.0,70779.0
2012-12-13,377036.0,64414.0
2012-12-14,714052.0,68554.0
2012-12-17,573088.0,66324.0
2012-12-18,861894.0,60962.0
2012-12-19,429974.0,63578.0
2012-12-20,481440.0,64498.0
2012-12-21,511584.0,61787.0
2012-12-24,333574.0,63151.0
2012-12-25,644762.0,70689.0
2012-12-26,592964.0,80497.0
2012-12-27,981414.0,63625.0
2012-12-28,690274.0,62649.0
2012-12-31,1013368.0,68723.0
2013-01-04,906888.0,75081.0
2013-01-07,1016276.0,78160.0
2013-01-08,1166254.0,74810.0
2013-01-09,1023590.0,74108.0
2013-01-10,916750.0,72732.0
2013-01-11,1067364.0,69007.0
2013-01-14,1515978.0,83645.0
2013-01-15,1105384.0,82612.0
2013-01-16,1193316.0,78206.0
2013-01-17,1111024.0,101201.0
2013-01-18,1476788.0,110553.0
2013-01-21,1283254.0,108153.0
2013-01-22,1361254.0,95551.0
2013-01-23,1034876.0,102538.0
2013-01-24,1271828.0,96210.0
2013-01-25,892776.0,96938.0
2013-01-28,587890.0,92617.0
2013-01-29,833934.0,98310.0
2013-01-30,678416.0,93029.0
2013-01-31,581438.0,93178.0
2013-02-01,653762.0,83684.0
2013-02-04,481356.0,72037.0
2013-02-05,382066.0,56418.0
2013-02-06,173686.0,44059.0
2013-02-07,134342.0,24540.0
2013-02-08,313006.0,44073.0
2013-02-18,255514.0,49974.0
2013-02-19,606028.0,80769.0
2013-02-20,569574.0,81983.0
2013-02-21,349374.0,72825.0
2013-02-22,553992.0,63888.0
2013-02-25,660502.0,81301.0
2013-02-26,694582.0,78039.0
2013-02-27,781000.0,78559.0
2013-02-28,605410.0,77191.0
2013-03-01,1105194.0,80525.0
2013-03-04,1153906.0,86968.0
2013-03-05,806138.0,77931.0
2013-03-06,1251646.0,87760.0
2013-03-07,1094110.0,99168.0
2013-03-08,1392842.0,91077.0
2013-03-11,958842.0,96972.0
2013-03-12,939008.0,104094.0
2013-03-13,1292726.0,100301.0
2013-03-14,1020320.0,94054.0
2013-03-15,1787986.0,98707.0
2013-03-18,1519614.0,92918.0
2013-03-19,1166056.0,96363.0
2013-03-20,1068986.0,101059.0
2013-03-21,1556666.0,111630.0
2013-03-22,999740.0,105183.0
2013-03-25,843988.0,106613.0
2013-03-26,1046330.0,104907.0
2013-03-27,539962.0,99235.0
2013-03-28,1221522.0,117234.0
2013-03-29,1430638.0,102260.0
2013-04-01,1322736.0,101381.0
2013-04-02,1719476.0,98971.0
2013-04-03,1430104.0,95685.0
2013-04-08,1372912.0,114490.0
2013-04-09,1492408.0,128040.0
2013-04-10,1031408.0,132116.0
2013-04-11,1179222.0,124763.0
2013-04-12,1489942.0,128345.0
2013-04-15,1282278.0,121148.0
2013-04-16,1553902.0,115601.0
2013-04-17,2027320.0,116977.0
2013-04-18,2381956.0,124968.0
2013-04-19,2106700.0,115156.0
2013-04-22,1249064.0,114619.0
2013-04-23,1248174.0,122037.0
2013-04-24,1933988.0,117930.0
2013-04-25,1456432.0,115129.0
2013-04-26,1252780.0,100862.0
2013-05-02,746554.0,115209.0
2013-05-03,1422380.0,131898.0
2013-05-06,846512.0,124219.0
2013-05-07,1540774.0,137998.0
2013-05-08,1110314.0,138370.0
2013-05-09,987478.0,134850.0
2013-05-10,1440250.0,142256.0
2013-05-13,1712494.0,122072.0
2013-05-14,2222010.0,150071.0
2013-05-15,1670130.0,141698.0
2013-05-16,1825312.0,146358.0
2013-05-17,2036898.0,143472.0
2013-05-20,1546402.0,144791.0
2013-05-21,1672332.0,141156.0
2013-05-22,1377770.0,146960.0
2013-05-23,1579364.0,128368.0
2013-05-24,1286296.0,120204.0
