,VOLUME,OI
2010-01-04,131892.0,63830.0
2010-01-05,215870.0,73456.0
2010-01-06,430170.0,82189.0
2010-01-07,495942.0,79693.0
2010-01-08,356244.0,72801.0
2010-01-11,335398.0,81772.0
2010-01-12,520554.0,87907.0
2010-01-13,374130.0,74517.0
2010-01-14,182448.0,74271.0
2010-01-15,223298.0,70995.0
2010-01-18,107274.0,69531.0
2010-01-19,147694.0,61847.0
2010-01-20,71252.0,57646.0
2010-01-21,41894.0,56242.0
2010-01-22,59878.0,52092.0
2010-01-25,24468.0,50530.0
2010-01-26,167954.0,55789.0
2010-01-27,130144.0,56032.0
2010-01-28,246752.0,57575.0
2010-01-29,216634.0,54173.0
2010-02-01,365148.0,58822.0
2010-02-02,195952.0,53995.0
2010-02-03,265786.0,56065.0
2010-02-04,205216.0,53783.0
2010-02-05,182194.0,52653.0
2010-02-08,130992.0,52425.0
2010-02-09,140462.0,54250.0
2010-02-10,83172.0,51288.0
2010-02-11,67278.0,51077.0
2010-02-12,72272.0,48932.0
2010-02-22,63050.0,49280.0
2010-02-23,61102.0,52192.0
2010-02-24,41798.0,49401.0
2010-02-25,42188.0,48147.0
2010-02-26,24018.0,48256.0
2010-03-01,21840.0,46008.0
2010-03-02,11246.0,45459.0
2010-03-03,9432.0,44241.0
2010-03-04,48716.0,44915.0
2010-03-05,64712.0,47961.0
2010-03-08,139822.0,57775.0
2010-03-09,71682.0,56597.0
2010-03-10,89756.0,57360.0
2010-03-11,78846.0,55288.0
2010-03-12,52680.0,55521.0
2010-03-15,82646.0,57021.0
2010-03-16,70996.0,55217.0
2010-03-17,71450.0,55288.0
2010-03-18,82628.0,57159.0
2010-03-19,141928.0,60543.0
2010-03-22,69272.0,57289.0
2010-03-23,78872.0,60870.0
2010-03-24,108532.0,61885.0
2010-03-25,125426.0,65666.0
2010-03-26,113812.0,62411.0
2010-03-29,57960.0,60947.0
2010-03-30,51436.0,56829.0
2010-03-31,32018.0,56983.0
2010-04-01,47394.0,53698.0
2010-04-02,20552.0,52538.0
2010-04-06,30028.0,50786.0
2010-04-07,16004.0,48337.0
2010-04-08,12144.0,46535.0
2010-04-09,47814.0,50780.0
2010-04-12,154246.0,68273.0
2010-04-13,287364.0,76349.0
2010-04-14,128282.0,76500.0
2010-04-15,101608.0,79841.0
2010-04-16,80184.0,80559.0
2010-04-19,127606.0,71230.0
2010-04-20,66292.0,70160.0
2010-04-21,60516.0,70370.0
2010-04-22,51716.0,67435.0
2010-04-23,51328.0,68255.0
2010-04-26,51810.0,70577.0
2010-04-27,63486.0,69523.0
2010-04-28,136204.0,64283.0
2010-04-29,68562.0,63150.0
2010-04-30,51520.0,59088.0
