member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
一德期货,,,,,,,566.0,42.0,7.01189296333
上海东亚,,,,,,,224.0,110.0,2.77502477701
上海东证,554.0,23.0,3.26747272191,740.0,13.0,4.36449424948,0.0,-30.0,0.0
东海期货,137.0,-48.0,0.808021232675,415.0,-53.0,2.44765555883,48.0,38.0,0.594648166501
东航期货,331.0,8.0,1.95222648186,,,,158.0,-58.0,1.95738354807
中信建投,402.0,-10.0,2.37098201121,2412.0,17.0,14.2258920672,373.0,-37.0,4.62091179386
中信期货,1096.0,-162.0,6.4641698614,738.0,19.0,4.35269831908,439.0,82.0,5.43855302279
中粮期货,,,,730.0,-1.0,4.30551459746,128.0,66.0,1.585728444
五矿经易,929.0,-3.0,5.47920967266,245.0,1.0,1.44500147449,,,
信达期货,358.0,-3.0,2.11147154232,,,,,,
倍特期货,,,,484.0,-4.0,2.85461515777,,,
光大期货,,,,,,,149.0,42.0,1.84588701685
兴业期货,228.0,0.0,1.34473606606,0.0,-7.0,0.0,7.0,7.0,0.0867195242815
兴证期货,,,,,,,114.0,-33.0,1.41228939544
前二十名合计,13380.0,-298.0,78.9147744028,12985.0,-696.0,76.585078148,5512.0,664.0,68.2854311199
前五名合计,6983.0,-212.0,41.1854910056,6757.0,-590.0,39.8525508699,2915.0,548.0,36.1124876115
前十名合计,10281.0,-187.0,60.6369802418,10057.0,-599.0,59.3158360366,4171.0,595.0,51.6724479683
北京首创,,,,302.0,0.0,1.78118549101,,,
华泰期货,392.0,1.0,2.31200235919,309.0,2.0,1.82247124742,173.0,-4.0,2.1432111001
南华期货,0.0,0.0,0.0,522.0,0.0,3.07873783545,0.0,0.0,0.0
和融期货,,,,1083.0,0.0,6.38749631377,146.0,6.0,1.80872150644
国泰君安,2129.0,-41.0,12.5567679151,1041.0,-631.0,6.13978177529,1110.0,310.0,13.7512388503
国金期货,0.0,0.0,0.0,178.0,-1.0,1.04983780596,0.0,-20.0,0.0
大连良运,346.0,-35.0,2.04069595989,,,,,,
安信期货,516.0,-4.0,3.04335004423,,,,110.0,12.0,1.36273538157
宏源期货,,,,218.0,-13.0,1.28575641404,,,
平安期货,215.0,-6.0,1.26806251843,,,,,,
广发期货,,,,,,,270.0,-41.0,3.34489593657
弘业期货,,,,330.0,-4.0,1.94632851666,,,
招商期货,1170.0,-1.0,6.90061928635,,,,427.0,151.0,5.28989098117
新湖期货,1659.0,-5.0,9.78472427013,211.0,-4.0,1.24447065762,,,
方正中期,,,,,,,128.0,-20.0,1.585728444
永安期货,795.0,-32.0,4.68888233559,1481.0,11.0,8.73488646417,153.0,-38.0,1.89544103072
海通期货,546.0,39.0,3.22028900029,695.0,-31.0,4.09908581539,262.0,-9.0,3.24578790882
申银万国,307.0,-70.0,1.81067531702,10.0,0.0,0.0589796520201,327.0,-9.0,4.05104063429
美尔雅,,,,236.0,-21.0,1.39191978767,106.0,65.0,1.31318136769
财富期货,,,,615.0,4.0,3.62724859923,,,
金瑞期货,311.0,0.0,1.83426717782,,,,,,
银河期货,209.0,4.0,1.23267472722,144.0,1.0,0.849306989089,149.0,27.0,1.84588701685
鲁证期货,887.0,-1.0,5.23149513418,0.0,0.0,0.0,0.0,-143.0,0.0
