,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,沪金,沪铜,天胶,沪铜,豆一,铁矿石,沥青,菜粕,淀粉,白糖,沪金,豆粕,豆粕
1,玉米,沪锌,豆一,豆一,沪镍,塑料,PTA,铁矿石,沥青,沪铜,动力煤,沪镍,沪银
2,豆油,沪镍,铁矿石,天胶,玻璃,甲醇,沪银,螺纹钢,棉花,菜粕,淀粉,焦炭,沪镍
3,淀粉,菜粕,沪铜,白糖,甲醇,PVC,沪锌,动力煤,甲醇,棕榈油,甲醇,铁矿石,玉米
4,棉花,甲醇,玉米,甲醇,铁矿石,沪铜,焦煤,沪铜,菜粕,棉花,沪银,沪金,沪金
