member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
东海期货,,,,31344.0,29.0,2.69495057882,13111.0,1644.0,1.62509420117
东航期货,,,,12029.0,-178.0,1.03425090967,,,
东证期货,,,,,,,12283.0,206.0,1.52246450103
中信建投,,,,,,,17882.0,809.0,2.21645446613
中信期货,45862.0,1102.0,3.94320518905,25424.0,-1154.0,2.18595021426,26382.0,6979.0,3.27002022846
中国国际,,,,37098.0,-253.0,3.18967829801,,,
中大期货,,,,14879.0,-49.0,1.2792933149,,,
中粮期货,19035.0,-225.0,1.63662532758,27864.0,-2242.0,2.39574090506,,,
中辉期货,,,,,,,29641.0,791.0,3.67396973663
中金期货,,,,11343.0,53.0,0.975268772828,,,
中银国际,,,,42787.0,43.0,3.67881733077,22779.0,3887.0,2.82343229415
光大期货,36002.0,-5540.0,3.09544444674,11842.0,-294.0,1.01817268869,26494.0,3583.0,3.28390250674
兴证期货,,,,14360.0,-3686.0,1.23466980321,12412.0,-437.0,1.53845391084
前二十名合计,681612.0,-24805.0,58.6048575143,925006.0,-9716.0,79.5318228404,446293.0,32982.0,55.3175323259
前五名合计,286598.0,-3920.0,24.6416362298,601931.0,1808.0,51.7539017629,187127.0,12311.0,23.1941882834
前十名合计,465981.0,-20870.0,40.0649491344,759767.0,-945.0,65.3246081041,301034.0,24111.0,37.312837141
华信万达期货,,,,,,,43213.0,7784.0,5.3562043868
华泰期货,42418.0,-8771.0,3.64709078778,25843.0,-42.0,2.22197574682,28663.0,-1364.0,3.55274769951
南华期货,25884.0,834.0,2.22550091826,,,,,,
国信期货,,,,,,,14971.0,3586.0,1.85563917976
国投安信期货,,,,,,,20588.0,3059.0,2.55186022529
国泰君安,34570.0,-2263.0,2.97232138558,,,,16471.0,4054.0,2.04156254958
国海良时,26391.0,-1915.0,2.26909267246,,,,,,
国联期货,23664.0,-2264.0,2.03462578156,,,,,,
国贸期货,59821.0,-535.0,5.14339709595,221852.0,-282.0,19.0747886617,,,
宏源期货,23334.0,-146.0,2.00625245042,,,,,,
广发期货,20272.0,382.0,1.74298232943,11133.0,-204.0,0.957213016653,,,
建信期货,17355.0,1259.0,1.49217927818,103223.0,-113.0,8.87509199838,,,
弘业期货,16478.0,-1523.0,1.4167750012,,,,13101.0,3158.0,1.62385471204
徽商期货,,,,,,,19979.0,-5336.0,2.47637533714
招商期货,,,,,,,12650.0,-923.0,1.56795375218
新湖期货,,,,83902.0,257.0,7.21387645048,13579.0,3244.0,1.68310229256
方正中期,37945.0,155.0,3.26250318125,24115.0,-213.0,2.07340266744,,,
格林大华期货,28448.0,-531.0,2.44595310318,,,,,,
永安期货,86588.0,-5029.0,7.44481816994,34802.0,-372.0,2.99226869717,24179.0,3211.0,2.99696077265
浙商期货,26085.0,-437.0,2.24278285632,,,,,,
海通期货,44219.0,552.0,3.80194039193,14271.0,-3004.0,1.22701760178,59116.0,1517.0,7.32736395367
通惠期货,,,,26728.0,85.0,2.29806786213,,,
银河期货,50108.0,-10.0,4.30827538295,150167.0,1903.0,12.9113273216,18799.0,-6470.0,2.33011561955
鲁证期货,17133.0,100.0,1.47309176451,,,,,,
