member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
上海东证,1310.0,-131.0,3.48636061211,1035.0,-91.0,2.75449101796,1096.0,142.0,3.38250725264
中信期货,2408.0,-85.0,6.40851630073,3799.0,-55.0,10.1104457751,2810.0,-94.0,8.67230417875
中银国际,313.0,1.0,0.833000665336,,,,,,
五矿经易,707.0,-9.0,1.88157019295,,,,583.0,-32.0,1.7992716499
光大期货,883.0,-41.0,2.3499667332,927.0,2.0,2.46706586826,1373.0,23.0,4.23739275353
兴业期货,,,,564.0,-15.0,1.50099800399,,,
兴证期货,945.0,-29.0,2.51497005988,1154.0,-83.0,3.07119095143,1216.0,-9.0,3.75285476205
前二十名合计,18181.0,-404.0,48.3858948769,18875.0,-334.0,50.2328675981,19777.0,165.0,61.0363557805
前五名合计,8343.0,-286.0,22.2035928144,8822.0,-245.0,23.4783765802,8584.0,-72.0,26.49219184
前十名合计,13076.0,-286.0,34.7997338656,13235.0,-231.0,35.2228875582,13915.0,180.0,42.9448799457
华泰期货,1882.0,-63.0,5.00864936793,918.0,-65.0,2.44311377246,1220.0,45.0,3.76519967903
华西期货,,,,484.0,-13.0,1.2880904857,,,
南华期货,419.0,-21.0,1.11510312708,629.0,-4.0,1.67398536261,631.0,87.0,1.94741065366
国信期货,466.0,22.0,1.24018629408,858.0,-31.0,2.28343313373,755.0,-16.0,2.33010308006
国富期货,497.0,-31.0,1.32268795742,,,,,,
国投安信,640.0,-28.0,1.70326014637,662.0,-54.0,1.76180971391,418.0,-23.0,1.29004382446
国泰君安,1583.0,21.0,4.2129075183,1662.0,-16.0,4.42315369261,1251.0,-227.0,3.86087278563
宏源期货,,,,321.0,20.0,0.854291417166,636.0,6.0,1.96284179989
广发期货,1160.0,-28.0,3.0871590153,589.0,-22.0,1.56753160346,,,
恒泰期货,,,,,,,448.0,35.0,1.38263070181
招商期货,493.0,38.0,1.3120425815,814.0,23.0,2.16633399867,563.0,-13.0,1.737547065
新湖期货,,,,,,,550.0,-78.0,1.69742608481
永安期货,1066.0,193.0,2.8369926813,777.0,-5.0,2.06786427146,1044.0,90.0,3.22202333189
浙商期货,,,,409.0,4.0,1.08848968729,673.0,-53.0,2.07703228196
海通期货,765.0,-117.0,2.03592814371,1172.0,0.0,3.11909514305,1801.0,-35.0,5.55829887044
申银万国,531.0,-10.0,1.41317365269,824.0,7.0,2.19294743846,731.0,-67.0,2.25603357817
西南期货,368.0,-62.0,0.979374584165,,,,,,
银河期货,1074.0,-6.0,2.85828343313,886.0,101.0,2.35795076514,1349.0,261.0,4.16332325165
鲁证期货,671.0,-18.0,1.78576180971,391.0,-37.0,1.04058549568,629.0,123.0,1.94123819517
