,A.DCE,C.DCE,CS.DCE,M.DCE,Y.DCE,P.DCE,JD.DCE,L.DCE,PP.DCE,V.DCE,J.DCE,JM.DCE,I.DCE,CF.CZC,SR.CZC,RM.CZC,TA.CZC,FG.CZC,MA.CZC,ZC.CZC,CU.SHF,ZN.SHF,AL.SHF,NI.SHF,AU.SHF,AG.SHF,BU.SHF,RU.SHF,HC.SHF,RB.SHF,IC.CFE,IH.CFE,IF.CFE,T.CFE,TF.CFE
2009/12/31,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/4,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/5,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/6,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/7,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/8,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/11,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/12,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1005.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/13,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/14,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/15,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/18,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1003.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/19,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/20,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1004.SHF,ZN1004.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/21,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1003.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/22,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/25,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1004.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/26,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/27,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/28,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/1/29,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/1,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/2,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/3,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/4,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/5,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/8,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/9,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/10,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/11,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/12,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/22,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/23,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/24,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1005.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/25,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1005.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/2/26,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/3/1,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/3/2,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1005.SHF,,AU1006.SHF,,,RU1005.SHF,,RB1005.SHF,,,,,
2010/3/3,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1005.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1005.SHF,,,,,
2010/3/4,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1005.SHF,,,,,
2010/3/5,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1005.SHF,,,,,
2010/3/8,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1005.SHF,,,,,
2010/3/9,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1005.SHF,,,,,
2010/3/10,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/11,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/12,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/15,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/16,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/17,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/18,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/19,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1009.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/22,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/23,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/24,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/25,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/26,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/29,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1005.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1005.CZC,,,,CU1006.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/30,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1006.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/3/31,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1005.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/1,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/2,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/6,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/7,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/8,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1006.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/9,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/12,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/13,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/14,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1006.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/15,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/16,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,,,
2010/4/19,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/20,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/21,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/22,A1009.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/23,A1101.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/26,A1101.DCE,C1009.DCE,,M1009.DCE,Y1009.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/27,A1101.DCE,C1009.DCE,,M1009.DCE,Y1101.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/28,A1101.DCE,C1009.DCE,,M1009.DCE,Y1101.DCE,P1009.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/29,A1101.DCE,C1009.DCE,,M1009.DCE,Y1101.DCE,P1101.DCE,,L1009.DCE,,V1009.DCE,,,,CF1009.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1007.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/4/30,A1101.DCE,C1009.DCE,,M1009.DCE,Y1101.DCE,P1101.DCE,,L1009.DCE,,V1009.DCE,,,,CF1101.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1008.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/5/4,A1101.DCE,C1009.DCE,,M1009.DCE,Y1101.DCE,P1101.DCE,,L1009.DCE,,V1009.DCE,,,,CF1101.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1008.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
2010/5/5,A1101.DCE,C1009.DCE,,M1101.DCE,Y1101.DCE,P1101.DCE,,L1009.DCE,,V1009.DCE,,,,CF1101.CZC,SR1101.CZC,,TA1009.CZC,,,,CU1008.SHF,ZN1007.SHF,AL1007.SHF,,AU1012.SHF,,,RU1009.SHF,,RB1010.SHF,,,IF1005.CFE,,
