,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1804.CFE,IC1805.CFE,IC1806.CFE,IC1809.CFE,IC1812.CFE
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6123.4,6090.4,6033.8,5938.8,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6075.0,6024.8,5967.6,5887.6,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871.0,5811.4,5796.6,5777.8,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681.0,5644.8,5557.0,5452.2,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5907.0,5867.2,5818.8,5675.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5934.0,5907.0,5888.8,5750.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.2,5924.8,5884.4,5770.2,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.0,6000.0,5918.8,5825.0,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6129.8,6059.8,6039.6,5924.8,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.0,5962.2,5900.0,5850.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6055.0,6010.6,5980.2,5865.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5986.4,5932.0,5900.0,5805.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,5945.0,5915.0,5790.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078.6,6030.0,5992.2,5849.8,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6047.4,6011.6,5973.6,5854.2,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6060.2,6000.0,5972.2,5863.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018.8,5994.4,5950.6,5793.2,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008.8,5949.4,5896.2,5795.4,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936.6,5861.0,5841.0,5728.8,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5965.0,5915.2,5890.0,5758.8,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5987.0,5939.8,5915.0,5775.0,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5852.2,5777.0,5697.2,5630.4
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5781.4,5735.2,5649.6,5558.6
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895.0,5859.8,5745.8,5667.2
