,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,沪铝,甲醇,焦炭,螺纹钢,沪铝,甲醇,沪镍,棕榈油,沪镍,豆一,沥青,甲醇,甲醇
1,沪镍,PVC,铁矿石,热卷,白糖,聚丙烯,铁矿石,玻璃,沪铝,螺纹钢,玻璃,棕榈油,菜粕
2,甲醇,螺纹钢,螺纹钢,焦炭,沪银,沪镍,沪铝,沪铝,甲醇,沪铝,豆粕,螺纹钢,热卷
3,天胶,玻璃,热卷,PVC,沥青,天胶,鸡蛋,甲醇,鸡蛋,聚丙烯,动力煤,菜粕,棕榈油
4,焦炭,焦煤,焦煤,动力煤,甲醇,玻璃,动力煤,塑料,豆粕,甲醇,沪铝,热卷,PVC
