member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
一德期货,162.0,13.0,0.649715248255,2.0,0.0,0.00802117590439,95.0,0.0,0.867896948657
万达期货,805.0,-60.0,3.22852330152,684.0,-50.0,2.7432421593,996.0,512.0,9.09921432487
上海东亚,,,,,,,2.0,1.0,0.0182715147086
上海中期,139.0,3.0,0.557471725355,187.0,14.0,0.74997994706,91.0,49.0,0.83135391924
上海中财,4.0,0.0,0.0160423518088,3.0,1.0,0.0120317638566,1.0,-17.0,0.00913575735428
上海大陆,201.0,-1.0,0.806128178391,,,,31.0,11.0,0.283208477983
上海通联,,,,3.0,0.0,0.0120317638566,,,
东兴期货,24.0,4.0,0.0962541108527,,,,6.0,5.0,0.0548145441257
东吴期货,9.0,8.0,0.0360952915697,305.0,8.0,1.22322932542,62.0,55.0,0.566416955966
东方汇金,115.0,11.0,0.461217614502,3.0,-5.0,0.0120317638566,46.0,33.0,0.420244838297
东海期货,76.0,-2.0,0.304804684367,24.0,1.0,0.0962541108527,21.0,17.0,0.19185090444
东航期货,118.0,7.0,0.473249378359,1097.0,-65.0,4.39961498356,448.0,279.0,4.09281929472
东证期货,100.0,-10.0,0.401058795219,110.0,-10.0,0.441164674741,32.0,9.0,0.292344235337
中信建投,142.0,4.0,0.569503489212,9.0,-1.0,0.0360952915697,25.0,-26.0,0.228393933857
中信期货,691.0,17.0,2.77131627497,1596.0,145.0,6.4008983717,316.0,14.0,2.88689932395
中原期货,21.0,-1.0,0.0842223469961,111.0,0.0,0.445175262694,33.0,10.0,0.301479992691
中国国际,549.0,-8.0,2.20181278575,481.0,10.0,1.92909280501,222.0,70.0,2.02813813265
中大期货,189.0,-21.0,0.758001122965,21.0,-14.0,0.0842223469961,53.0,-6.0,0.484195139777
中州期货,11.0,0.0,0.0441164674741,9.0,-1.0,0.0360952915697,23.0,13.0,0.210122419149
中投期货,56.0,20.0,0.224592925323,81.0,-2.0,0.324857624128,28.0,26.0,0.25580120592
中粮期货,3303.0,35.0,13.2469720061,144.0,-56.0,0.577524665116,133.0,85.0,1.21505572812
中航期货,33.0,0.0,0.132349402422,,,,2.0,-15.0,0.0182715147086
中融汇信,10.0,7.0,0.0401058795219,58.0,9.0,0.232614101227,296.0,36.0,2.70418417687
中衍期货,55.0,-5.0,0.220582337371,20.0,-10.0,0.0802117590439,217.0,-77.0,1.98245934588
中辉期货,55.0,-6.0,0.220582337371,71.0,7.0,0.284751744606,53.0,-21.0,0.484195139777
中钢期货,11.0,0.0,0.0441164674741,1.0,0.0,0.00401058795219,,,
中银国际,10.0,5.0,0.0401058795219,13.0,-1.0,0.0521376433785,8.0,8.0,0.0730860588343
云晨期货,5.0,0.0,0.020052939761,58.0,0.0,0.232614101227,,,
五矿经易,237.0,-7.0,0.95050934467,4.0,1.0,0.0160423518088,102.0,50.0,0.931847250137
信达期货,240.0,-5.0,0.962541108527,15.0,-4.0,0.0601588192829,67.0,42.0,0.612095742737
倍特期货,44.0,8.0,0.176465869897,3.0,3.0,0.0120317638566,29.0,-20.0,0.264936963274
先融期货,8.0,-3.0,0.0320847036176,8.0,0.0,0.0320847036176,19.0,-4.0,0.173579389731
光大期货,816.0,35.0,3.27263976899,759.0,61.0,3.04403625572,154.0,26.0,1.40690663256
