None,振幅,振幅,1日收益,1日收益,5日收益,5日收益,20日收益,20日收益,成交量变化,成交量变化,日多头持仓占比变化,日多头持仓占比变化,日空头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向,1日资金流向变化率,1日资金流向变化率
None,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret,cmt,ret
2018-01-24,PTA,0.00139033715676,动力煤,0.00511278195489,PTA,0.00139033715676,棉花,0.00129073894805,沥青,0.0188679245283,淀粉,-0.000479846449136,聚丙烯,0.00484363483205,沪镍,0.0618410381184,玻璃,0.0198766278273,沪镍,0.0618410381184,塑料,0.00556117290192,螺纹钢,0.00736601473203,动力煤,0.00511278195489
2018-01-24,PVC,0.00513196480938,热卷,0.00863163239401,螺纹钢,0.00736601473203,沪镍,0.0618410381184,淀粉,-0.000479846449136,沪镍,0.0618410381184,玻璃,0.0198766278273,淀粉,-0.000479846449136,沪金,0.00374064837905,玻璃,0.0198766278273,沪锌,0.016038647343,PTA,0.00139033715676,棉花,0.00129073894805
2018-01-25,沪镍,-0.00362803131564,沪镍,-0.00362803131564,沪镍,-0.00362803131564,沥青,-0.000685871056241,玉米,0.00503637381086,沪铜,-0.00761515601783,沪铜,-0.00761515601783,沪镍,-0.00362803131564,焦煤,-0.013646702047,沥青,-0.000685871056241,沪铜,-0.00761515601783,沪铜,-0.00761515601783,玻璃,-0.00201612903226
2018-01-25,焦炭,-0.0109038042161,焦炭,-0.0109038042161,沥青,-0.000685871056241,沪镍,-0.00362803131564,塑料,0.00653594771242,铁矿石,-0.0198300283286,鸡蛋,-0.0013583265417,棉花,0.000322268772156,PVC,0.0109409190372,沪镍,-0.00362803131564,玻璃,-0.00201612903226,沪锌,-0.00399391403575,沪锌,-0.00399391403575
2018-01-25,铁矿石,-0.0198300283286,焦煤,-0.013646702047,焦炭,-0.0109038042161,动力煤,0.00688210652304,焦煤,-0.013646702047,甲醇,-0.00527797325827,PTA,-0.00451232211038,焦炭,-0.0109038042161,白糖,-0.00155279503106,焦炭,-0.0109038042161,铁矿石,-0.0198300283286,沪铝,-0.0111561866126,沪铝,-0.0111561866126
2018-01-25,焦煤,-0.013646702047,沪铜,-0.00761515601783,PVC,0.0109409190372,PTA,-0.00451232211038,沥青,-0.000685871056241,焦炭,-0.0109038042161,豆粕,-0.00359582883855,棕榈油,0.000382701875239,玻璃,-0.00201612903226,玻璃,-0.00201612903226,鸡蛋,-0.0013583265417,螺纹钢,-0.0052950075643,动力煤,0.00688210652304
2018-01-25,沥青,-0.000685871056241,沪银,-0.00689479060266,动力煤,0.00688210652304,焦炭,-0.0109038042161,淀粉,0.00144023043687,沪镍,-0.00362803131564,聚丙烯,0.00555380907471,沪铜,-0.00761515601783,沪铜,-0.00761515601783,玉米,0.00503637381086,焦炭,-0.0109038042161,PTA,-0.00451232211038,沪铜,-0.00761515601783
2018-01-26,铁矿石,-0.00867052023121,PVC,-0.00793650793651,沪镍,0.0149482560368,沥青,0.00480439258751,玉米,-0.000556792873051,PVC,-0.00793650793651,玻璃,0.00808080808081,棕榈油,0.00535577658761,玻璃,0.00808080808081,沥青,0.00480439258751,沪铜,0.00318173310874,沪铜,0.00318173310874,玻璃,0.00808080808081
2018-01-26,PVC,-0.00793650793651,动力煤,0.00861812778603,沥青,0.00480439258751,动力煤,0.00861812778603,塑料,-0.0044955044955,沪银,-0.0035998971458,沪金,-0.00446508305054,沪镍,0.0149482560368,白糖,-0.00397442543632,玉米,-0.000556792873051,玻璃,0.00808080808081,沪锌,0.0332251288906,沪锌,0.0332251288906
2018-01-26,甲醇,0.00707463742483,塑料,-0.0044955044955,动力煤,0.00861812778603,沪镍,0.0149482560368,焦煤,-0.011145272867,沥青,0.00480439258751,棕榈油,0.00535577658761,棉花,-0.00773195876289,PVC,-0.00793650793651,沪镍,0.0149482560368,焦煤,-0.011145272867,沪铝,0.00307692307692,动力煤,0.00861812778603
2018-01-26,焦煤,-0.011145272867,聚丙烯,-0.00333472280117,PVC,-0.00793650793651,PVC,-0.00793650793651,沥青,0.00480439258751,豆油,0.00310559006211,菜粕,0.0182767624021,玉米,-0.000556792873051,沪铜,0.00318173310874,甲醇,0.00707463742483,沪铝,0.00307692307692,螺纹钢,0.0,沪铝,0.00307692307692
2018-01-26,焦炭,-0.00416462518373,玉米,-0.000556792873051,焦炭,-0.00416462518373,螺纹钢,0.0,淀粉,0.00239693192713,玻璃,0.00808080808081,天胶,0.0,沪铜,0.00318173310874,棕榈油,0.00535577658761,PVC,-0.00793650793651,鸡蛋,-0.0136017410229,PTA,0.000697350069735,沪铜,0.00318173310874
2018-01-29,沪锌,-0.0085012012567,沪锌,-0.0085012012567,沪镍,-0.0202039274924,动力煤,-0.0176782557454,玉米,-0.0016713091922,沪锌,-0.0085012012567,沪铝,-0.013633265167,沥青,-0.0116120218579,玻璃,-0.00200400801603,沥青,-0.0116120218579,沪铝,-0.013633265167,沪铜,-0.0117537313433,玻璃,-0.00200400801603
2018-01-29,沪镍,-0.0202039274924,菜粕,0.00128205128205,沥青,-0.0116120218579,沥青,-0.0116120218579,塑料,-0.0125439036628,焦煤,0.00660707345511,焦炭,-0.00984009840098,豆油,-0.0147918816649,豆一,0.00226757369615,玉米,-0.0016713091922,沪铜,-0.0117537313433,沪锌,-0.0085012012567,沪锌,-0.0085012012567
2018-01-29,焦煤,0.00660707345511,沪镍,-0.0202039274924,动力煤,-0.0176782557454,沪镍,-0.0202039274924,焦煤,0.00660707345511,沪铝,-0.013633265167,焦煤,0.00660707345511,甲醇,-0.011942395504,焦煤,0.00660707345511,沪镍,-0.0202039274924,玻璃,-0.00200400801603,沪铝,-0.013633265167,动力煤,-0.0176782557454
2018-01-29,天胶,-0.0272331154684,豆粕,-0.0014245014245,沪锌,-0.0085012012567,沪锌,-0.0085012012567,沥青,-0.0116120218579,焦炭,-0.00984009840098,沪锌,-0.0085012012567,棕榈油,-0.0125570776256,白糖,-0.00121443442054,沪铝,-0.013633265167,豆一,0.00226757369615,螺纹钢,-0.00608365019011,沪铝,-0.013633265167
2018-01-29,焦炭,-0.00984009840098,动力煤,-0.0176782557454,PVC,-0.00436363636364,PTA,-0.00766550522648,淀粉,-0.00191296030607,甲醇,-0.011942395504,豆粕,-0.0014245014245,玉米,-0.0016713091922,鸡蛋,0.0,淀粉,-0.00191296030607,焦煤,0.00660707345511,PTA,-0.00766550522648,沪铜,-0.0117537313433
2018-01-30,天胶,-0.0205300485256,焦煤,-0.0011583011583,沥青,0.00138217000691,动力煤,-0.00359928014397,玉米,-0.00223214285714,PTA,0.00526685393258,动力煤,-0.00359928014397,沥青,0.00138217000691,玻璃,-0.0107095046854,沪镍,-0.011177490846,玻璃,-0.0107095046854,沪铜,0.00471965263357,玻璃,-0.0107095046854
2018-01-30,沪镍,-0.011177490846,铁矿石,-0.0144927536232,沪镍,-0.011177490846,沥青,0.00138217000691,塑料,-0.00457317073171,沪镍,-0.011177490846,PVC,0.00657414170928,豆油,0.0052374301676,棉花,-0.0039331366765,沥青,0.00138217000691,沪铜,0.00471965263357,沪锌,-0.00167753960857,沪锌,-0.00167753960857
2018-01-30,动力煤,-0.00359928014397,豆一,-0.00141402714932,沪锌,-0.00167753960857,沪镍,-0.011177490846,焦煤,-0.0011583011583,玻璃,-0.0107095046854,玻璃,-0.0107095046854,沪镍,-0.011177490846,豆一,-0.00141402714932,玉米,-0.00223214285714,沪铝,-0.00207325501037,沪铝,-0.00207325501037,沪铝,-0.00207325501037
2018-01-30,焦炭,-0.00273291925466,菜粕,0.000853606487409,PVC,0.00657414170928,沪锌,-0.00167753960857,沥青,0.00138217000691,豆一,-0.00141402714932,甲醇,-0.0103092783505,PTA,0.00526685393258,白糖,0.00868507903422,PTA,0.00526685393258,焦煤,-0.0011583011583,螺纹钢,-0.00153022188217,动力煤,-0.00359928014397
2018-01-30,沪铝,-0.00207325501037,鸡蛋,-0.000827357970215,玻璃,-0.0107095046854,菜粕,0.000853606487409,淀粉,-0.00239578342118,动力煤,-0.00359928014397,沪镍,-0.011177490846,棕榈油,0.000385356454721,棕榈油,0.000385356454721,沪银,0.00235417211614,豆粕,0.00392296718973,PTA,0.00526685393258,沪铜,0.00471965263357
2018-01-31,天胶,-0.0125762195122,白糖,-0.0039607370415,沪镍,-0.00516468524654,沥青,-0.00759144237405,玉米,0.00950782997763,焦煤,-0.00347893312717,焦煤,-0.00347893312717,豆油,-0.0107676276485,焦炭,-0.00373692077728,玉米,0.00950782997763,焦炭,-0.00373692077728,沪铜,-0.00450958286359,玻璃,-0.010148849797
2018-01-31,焦煤,-0.00347893312717,PVC,-0.0261248185776,沪锌,-0.00410754294249,动力煤,0.00240818783865,塑料,-0.00765696784074,淀粉,0.0187319884726,焦炭,-0.00373692077728,沪银,-0.000521920668058,焦煤,-0.00347893312717,沥青,-0.00759144237405,焦煤,-0.00347893312717,沪锌,-0.00410754294249,沪锌,-0.00410754294249
2018-01-31,铁矿石,-0.00686274509804,PTA,-0.0115263709396,菜粕,-0.00298507462687,沪镍,-0.00516468524654,焦煤,-0.00347893312717,聚丙烯,-0.0109335576114,沪镍,-0.00516468524654,铁矿石,-0.00686274509804,豆粕,-0.0056838365897,聚丙烯,-0.0109335576114,沪铝,-0.00727146814404,沪铝,-0.00727146814404,动力煤,0.00240818783865
2018-01-31,沪镍,-0.00516468524654,豆油,-0.0107676276485,豆粕,-0.0056838365897,沪锌,-0.00410754294249,沥青,-0.00759144237405,沪银,-0.000521920668058,白糖,-0.0039607370415,沪铜,-0.00450958286359,棉花,-0.00197433366239,沪银,-0.000521920668058,沪铜,-0.00450958286359,PTA,-0.0115263709396,沪铝,-0.00727146814404
2018-01-31,螺纹钢,0.00408684546616,沪铜,-0.00450958286359,玻璃,-0.010148849797,PTA,-0.0115263709396,淀粉,0.0187319884726,鸡蛋,-0.00220811482197,棉花,-0.00197433366239,焦煤,-0.00347893312717,沪铝,-0.00727146814404,淀粉,0.0187319884726,鸡蛋,-0.00220811482197,螺纹钢,0.00408684546616,沪铜,-0.00450958286359
2018-02-01,PVC,0.00149031296572,淀粉,-0.002357378595,淀粉,-0.002357378595,动力煤,-0.00840840840841,玉米,-0.000554016620499,淀粉,-0.002357378595,淀粉,-0.002357378595,淀粉,-0.002357378595,棉花,0.00197823936696,淀粉,-0.002357378595,沪铝,0.00383676316707,沪铜,0.0101925254813,沪锌,0.00674915635546
2018-02-01,淀粉,-0.002357378595,热卷,0.0153575025176,沪锌,0.00674915635546,沥青,0.00486787204451,塑料,-0.00617283950617,热卷,0.0153575025176,玉米,-0.000554016620499,PTA,0.00141342756184,沪铝,0.00383676316707,沪银,-0.00156657963446,焦煤,0.032971295578,沪锌,0.00674915635546,玻璃,0.0164046479836
2018-02-01,天胶,0.00385951370127,玉米,-0.000554016620499,玉米,-0.000554016620499,沪镍,0.0239004799687,焦煤,0.032971295578,PTA,0.00141342756184,豆油,-0.0115870786517,沪银,-0.00156657963446,沪锌,0.00674915635546,沥青,0.00486787204451,沪铜,0.0101925254813,沪铝,0.00383676316707,动力煤,-0.00840840840841
2018-02-01,焦炭,0.0227556889222,螺纹钢,0.00763164589163,菜粕,-0.0115483319076,螺纹钢,0.00763164589163,沥青,0.00486787204451,沥青,0.00486787204451,菜粕,-0.0115483319076,豆油,-0.0115870786517,淀粉,-0.002357378595,玉米,-0.000554016620499,焦炭,0.0227556889222,螺纹钢,0.00763164589163,沪铝,0.00383676316707
2018-02-01,豆一,-0.0014400921659,动力煤,-0.00840840840841,豆粕,-0.0114326545195,沪锌,0.00674915635546,淀粉,-0.002357378595,棉花,0.00197823936696,沪银,-0.00156657963446,动力煤,-0.00840840840841,菜粕,-0.0115483319076,沪镍,0.0239004799687,鸡蛋,-0.000276625172891,动力煤,-0.00840840840841,沪铜,0.0101925254813
2018-02-02,焦煤,0.028163725122,焦煤,0.028163725122,沪锌,-0.00167597765363,沥青,-0.00899653979239,玉米,0.00665188470067,PVC,0.0104166666667,焦炭,0.0383863080685,焦煤,0.028163725122,焦炭,0.0383863080685,焦煤,0.028163725122,焦煤,0.028163725122,沪铜,-0.00857089621763,玻璃,-0.000672494956288
2018-02-02,沪镍,-0.0223859179183,沪镍,-0.0223859179183,焦煤,0.028163725122,沪镍,-0.0223859179183,塑料,0.00569358178054,焦煤,0.028163725122,焦煤,0.028163725122,动力煤,0.00575408843125,淀粉,0.00519848771267,淀粉,0.00519848771267,焦炭,0.0383863080685,沪锌,-0.00167597765363,沪锌,-0.00167597765363
2018-02-02,焦炭,0.0383863080685,焦炭,0.0383863080685,热卷,-0.00123977188197,动力煤,0.00575408843125,焦煤,0.028163725122,螺纹钢,0.00151476899773,PVC,0.0104166666667,淀粉,0.00519848771267,焦煤,0.028163725122,聚丙烯,0.0133333333333,白糖,0.00103842159917,沪铝,-0.00486448922863,热卷,-0.00123977188197
2018-02-02,动力煤,0.00575408843125,玻璃,-0.000672494956288,淀粉,0.00519848771267,热卷,-0.00123977188197,沥青,-0.00899653979239,豆粕,0.000722804481388,玻璃,-0.000672494956288,PTA,0.0,动力煤,0.00575408843125,PTA,0.0,沪铝,-0.00486448922863,螺纹钢,0.00151476899773,沪铝,-0.00486448922863
2018-02-02,铁矿石,0.0253164556962,热卷,-0.00123977188197,菜粕,0.000865426222415,螺纹钢,0.00151476899773,淀粉,0.00519848771267,豆一,0.00778771271993,淀粉,0.00519848771267,沪银,-0.0248430962343,沪锌,-0.00167597765363,沪银,-0.0248430962343,鸡蛋,0.0174322080797,动力煤,0.00575408843125,动力煤,0.00575408843125
2018-02-05,沪镍,-0.00910069478423,焦炭,-0.00188368259948,焦煤,-0.0073046018992,沥青,-0.0195530726257,玉米,-0.000550660792952,玉米,-0.000550660792952,沪金,0.00729927007299,动力煤,-0.0102378801566,沪镍,-0.00910069478423,聚丙烯,-0.00884210526316,玻璃,-0.00269179004038,沪铜,-0.00526216876527,玻璃,-0.00269179004038
2018-02-05,焦煤,-0.0073046018992,焦煤,-0.0073046018992,焦炭,-0.00188368259948,动力煤,-0.0102378801566,塑料,-0.0108080288214,沥青,-0.0195530726257,沥青,-0.0195530726257,淀粉,0.000940291490362,淀粉,0.000940291490362,沥青,-0.0195530726257,白糖,-0.000345781466113,沪锌,-0.00932661816825,沪锌,-0.00932661816825
2018-02-05,焦炭,-0.00188368259948,铁矿石,-0.0104463437797,铁矿石,-0.0104463437797,热卷,-0.00446871896723,焦煤,-0.0073046018992,铁矿石,-0.0104463437797,沪镍,-0.00910069478423,PVC,-0.00662739322533,动力煤,-0.0102378801566,沪镍,-0.00910069478423,铁矿石,-0.0104463437797,沪铝,-0.0125698324022,热卷,-0.00446871896723
2018-02-05,铁矿石,-0.0104463437797,鸡蛋,0.0013598041882,淀粉,0.000940291490362,螺纹钢,-0.00604991177212,沥青,-0.0195530726257,甲醇,0.00463788797717,热卷,-0.00446871896723,铁矿石,-0.0104463437797,沥青,-0.0195530726257,动力煤,-0.0102378801566,沪银,0.0101903995709,螺纹钢,-0.00604991177212,沪铝,-0.0125698324022
2018-02-05,沪银,0.0101903995709,聚丙烯,-0.00884210526316,热卷,-0.00446871896723,沪镍,-0.00910069478423,淀粉,0.000940291490362,棉花,-0.00198938992042,豆一,0.00171722953635,聚丙烯,-0.00884210526316,菜粕,-0.0043233895374,PTA,-0.00282286520819,豆粕,-0.00180570603106,动力煤,-0.0102378801566,沪铜,-0.00526216876527
2018-02-06,天胶,0.00556217719507,沪银,-0.00955667640032,焦炭,0.0169851380042,动力煤,-0.00578034682081,玉米,0.00550964187328,焦炭,0.0169851380042,焦炭,0.0169851380042,焦煤,0.00662251655629,淀粉,0.00845467355566,聚丙烯,-0.0116822429907,焦煤,0.00662251655629,沪铜,-0.000755715095409,玻璃,0.00404858299595
2018-02-06,沪镍,0.00987556784515,沪金,-0.0134057971014,焦煤,0.00662251655629,热卷,0.000498753117207,塑料,-0.00260145681582,焦煤,0.00662251655629,焦煤,0.00662251655629,聚丙烯,-0.0116822429907,沥青,0.00213675213675,沪镍,0.00987556784515,沪铜,-0.000755715095409,沪锌,-0.00244959487469,沪锌,-0.00244959487469
2018-02-06,沥青,0.00213675213675,甲醇,-0.00603693181818,淀粉,0.00845467355566,沥青,0.00213675213675,焦煤,0.00662251655629,棕榈油,0.00313356835096,沪铜,-0.000755715095409,PVC,0.00667160859896,焦煤,0.00662251655629,PVC,0.00667160859896,玻璃,0.00404858299595,沪铝,0.00456942003515,沪铝,0.00456942003515
2018-02-06,铁矿石,0.010556621881,豆一,0.00542857142857,热卷,0.000498753117207,螺纹钢,-0.00152168399696,沥青,0.00213675213675,甲醇,-0.00603693181818,沥青,0.00213675213675,棉花,0.000332225913621,白糖,-0.00380491179523,沪银,-0.00955667640032,焦炭,0.0169851380042,螺纹钢,-0.00152168399696,沪铜,-0.000755715095409
2018-02-06,沪铜,-0.000755715095409,棕榈油,0.00313356835096,鸡蛋,-0.00353068984248,焦炭,0.0169851380042,淀粉,0.00845467355566,棉花,0.000332225913621,聚丙烯,-0.0116822429907,焦炭,0.0169851380042,塑料,-0.00260145681582,玉米,0.00550964187328,沪银,-0.00955667640032,动力煤,-0.00578034682081,热卷,0.000498753117207
2018-02-07,焦炭,-0.00394340060311,焦炭,-0.00394340060311,焦炭,-0.00394340060311,焦炭,-0.00394340060311,玉米,0.00054794520548,豆一,0.00539926115374,PVC,-0.00515463917526,PVC,-0.00515463917526,淀粉,-0.00139729855612,聚丙烯,-0.00719965613583,玻璃,-0.0147849462366,沪铜,-0.0145585176782,玻璃,-0.0147849462366
2018-02-07,沪镍,-0.0175044005476,豆粕,0.000356506238859,焦煤,-0.00292397660819,热卷,0.00373878364905,塑料,-0.00312989045383,沪铝,0.0,棕榈油,0.00156188988676,豆一,0.00539926115374,塑料,-0.00312989045383,豆油,0.00142045454545,沪铜,-0.0145585176782,沪锌,-0.00755572346052,沪锌,-0.00755572346052
2018-02-07,焦煤,-0.00292397660819,菜粕,0.00128479657388,铁矿石,-0.00474833808167,动力煤,-0.0110159118727,焦煤,-0.00292397660819,热卷,0.00373878364905,玉米,0.00054794520548,棉花,-0.00730654267685,沥青,-0.0170575692964,沪镍,-0.0175044005476,沪银,-0.0152774055213,沪铝,0.0,沪铝,0.0
2018-02-07,聚丙烯,-0.00719965613583,铁矿石,-0.00474833808167,淀粉,-0.00139729855612,螺纹钢,-0.00177800355601,沥青,-0.0170575692964,豆油,0.00142045454545,塑料,-0.00312989045383,焦炭,-0.00394340060311,玻璃,-0.0147849462366,PTA,-0.0024805102764,铁矿石,-0.00474833808167,焦炭,-0.00394340060311,沪铜,-0.0145585176782
2018-02-07,铁矿石,-0.00474833808167,沪镍,-0.0175044005476,玉米,0.00054794520548,菜粕,0.00128479657388,淀粉,-0.00139729855612,沪镍,-0.0175044005476,螺纹钢,-0.00177800355601,热卷,0.00373878364905,玉米,0.00054794520548,淀粉,-0.00139729855612,塑料,-0.00312989045383,螺纹钢,-0.00177800355601,热卷,0.00373878364905
2018-02-08,玻璃,-0.0102319236016,豆一,0.00621820237422,焦炭,-0.0193292966931,焦炭,-0.0193292966931,玉米,-0.00109529025192,PVC,-0.0059215396003,沪铜,-0.0107444359171,PVC,-0.0059215396003,沪铜,-0.0107444359171,PVC,-0.0059215396003,沪铜,-0.0107444359171,沪铜,-0.0107444359171,玻璃,-0.0102319236016
2018-02-08,天胶,0.00484261501211,白糖,-0.00863856254319,焦煤,-0.0058651026393,热卷,-0.0171343431835,塑料,-0.00470957613815,沪铜,-0.0107444359171,沪锌,-0.0057099352874,聚丙烯,-0.000108236822167,沥青,-0.00867678958785,聚丙烯,-0.000108236822167,玻璃,-0.0102319236016,沪锌,-0.0057099352874,沪锌,-0.0057099352874
2018-02-08,沪镍,-0.0169204737733,热卷,-0.0171343431835,铁矿石,-0.000954198473282,菜粕,-0.00171086398631,焦煤,-0.0058651026393,沪锌,-0.0057099352874,沪铝,-0.00139958012596,豆一,0.00621820237422,玻璃,-0.0102319236016,焦炭,-0.0193292966931,焦煤,-0.0058651026393,沪铝,-0.00139958012596,沪铝,-0.00139958012596
2018-02-08,PVC,-0.0059215396003,鸡蛋,0.00353452963567,豆一,0.00621820237422,螺纹钢,-0.0089058524173,沥青,-0.00867678958785,焦煤,-0.0058651026393,螺纹钢,-0.0089058524173,塑料,-0.00470957613815,沪金,0.00496871549503,沥青,-0.00867678958785,塑料,-0.00470957613815,焦炭,-0.0193292966931,沪铜,-0.0107444359171
2018-02-08,沥青,-0.00867678958785,棕榈油,-0.00194931773879,鸡蛋,0.00353452963567,豆粕,-0.00178189593728,淀粉,-0.000932835820896,PTA,-0.00497335701599,焦煤,-0.0058651026393,焦煤,-0.0058651026393,动力煤,0.00309405940594,PTA,-0.00497335701599,沪锌,-0.0057099352874,螺纹钢,-0.0089058524173,热卷,-0.0171343431835
2018-02-09,焦炭,0.00237473284256,豆一,0.000561797752809,焦炭,0.00237473284256,焦炭,0.00237473284256,玉米,-0.00328947368421,沪锌,-0.00689127105666,淀粉,-0.00420168067227,PVC,-0.0111690245719,沪铜,0.00290923196276,PVC,-0.0111690245719,玻璃,-0.00620261888353,沪铜,0.00290923196276,玻璃,-0.00620261888353
2018-02-09,焦煤,0.00589970501475,沪金,-0.000549349935909,豆一,0.000561797752809,菜粕,0.0197086546701,塑料,-0.00736067297581,玉米,-0.00328947368421,玻璃,-0.00620261888353,沪锌,-0.00689127105666,沥青,-0.0131291028446,PTA,-0.00107104605498,沪铜,0.00290923196276,沪锌,-0.00689127105666,沪锌,-0.00689127105666
2018-02-09,铁矿石,-0.000955109837631,天胶,0.00562248995984,鸡蛋,0.0111081007857,热卷,0.00378979282466,焦煤,0.00589970501475,PTA,-0.00107104605498,甲醇,-0.0166184971098,聚丙烯,-0.00378869885257,玻璃,-0.00620261888353,聚丙烯,-0.00378869885257,塑料,-0.00736067297581,沪铝,0.00946040644709,沪铝,0.00946040644709
2018-02-09,沪镍,0.0106307583274,沪银,0.000813669650122,铁矿石,-0.000955109837631,螺纹钢,0.00590500641849,沥青,-0.0131291028446,豆一,0.000561797752809,焦炭,0.00237473284256,豆一,0.000561797752809,热卷,0.00378979282466,豆油,0.00427046263345,沪锌,-0.00689127105666,白糖,0.0104566050889,沪铜,0.00290923196276
2018-02-09,热卷,0.00378979282466,鸡蛋,0.0111081007857,焦煤,0.00589970501475,豆粕,0.0142806140664,淀粉,-0.00420168067227,沪金,-0.000549349935909,豆一,0.000561797752809,塑料,-0.00736067297581,螺纹钢,0.00590500641849,玉米,-0.00328947368421,PVC,-0.0111690245719,热卷,0.00378979282466,热卷,0.00378979282466
2018-02-12,沪铝,-0.00173550850399,菜粕,-0.00378151260504,菜粕,-0.00378151260504,焦炭,0.000473821369344,玉米,-0.00990099009901,动力煤,0.00252206809584,甲醇,-0.00183688464364,豆一,-0.000280741156654,甲醇,-0.00183688464364,PVC,-0.00225903614458,玻璃,0.00277392510402,沪铜,0.00831560626571,玻璃,0.00277392510402
2018-02-12,甲醇,-0.00183688464364,豆粕,0.000703977472721,豆粕,0.000703977472721,菜粕,-0.00378151260504,塑料,-0.0021186440678,豆一,-0.000280741156654,热卷,0.00302038761641,沪锌,0.0111796453354,焦炭,0.000473821369344,聚丙烯,0.000108660219494,沪铜,0.00831560626571,沪锌,0.0111796453354,沪锌,0.0111796453354
2018-02-12,沪镍,0.0105189340813,棕榈油,-0.00346687211094,豆一,-0.000280741156654,热卷,0.00302038761641,焦煤,0.000366568914956,沪铝,-0.00173550850399,白糖,-0.00172473266644,PVC,-0.00225903614458,沪铜,0.00831560626571,豆油,0.00106307583274,甲醇,-0.00183688464364,沪铝,-0.00173550850399,沪铜,0.00831560626571
2018-02-12,动力煤,0.00252206809584,鸡蛋,0.0064308681672,棕榈油,-0.00346687211094,螺纹钢,0.000765696784073,沥青,-0.0029563932003,螺纹钢,0.000765696784073,动力煤,0.00252206809584,聚丙烯,0.000108660219494,沥青,-0.0029563932003,PTA,0.00250178699071,白糖,-0.00172473266644,白糖,-0.00172473266644,沪铝,-0.00173550850399
2018-02-12,焦炭,0.000473821369344,沪镍,0.0105189340813,鸡蛋,0.0064308681672,豆粕,0.000703977472721,淀粉,-0.014064697609,沪金,0.00494686698424,焦炭,0.000473821369344,动力煤,0.00252206809584,动力煤,0.00252206809584,棉花,-0.00134363453141,塑料,-0.0021186440678,热卷,0.00302038761641,鸡蛋,0.0064308681672
2018-02-13,沪镍,0.025974025974,铁矿石,0.0198487712665,菜粕,0.0037958667229,焦炭,0.0142079090694,玉米,0.00666666666667,铁矿石,0.0198487712665,菜粕,0.0037958667229,沪锌,0.0160121997713,甲醇,0.000736105999264,PVC,-0.0135849056604,玻璃,0.0103734439834,沪铜,0.0124664365171,玻璃,0.0103734439834
2018-02-13,铁矿石,0.0198487712665,沪锌,0.0160121997713,豆粕,0.00492437565951,焦煤,0.00659582264566,塑料,0.0122080679406,甲醇,0.000736105999264,PTA,0.00356506238859,PVC,-0.0135849056604,热卷,-0.000250941028858,聚丙烯,0.0132551064754,白糖,-0.00501036627505,沪锌,0.0160121997713,沪铜,0.0124664365171
2018-02-13,淀粉,0.0114122681883,沪镍,0.025974025974,鸡蛋,-0.0149094781683,菜粕,0.0037958667229,焦煤,0.00659582264566,淀粉,0.0114122681883,铁矿石,0.0198487712665,动力煤,0.011320754717,螺纹钢,0.00331548074471,豆油,-0.00283185840708,沪铜,0.0124664365171,沪铝,-0.019123783032,沪锌,0.0160121997713
2018-02-13,天胶,0.00401606425703,沪铜,0.0124664365171,豆一,0.00196573996069,热卷,-0.000250941028858,沥青,-0.0051890289103,菜粕,0.0037958667229,白糖,-0.00501036627505,豆一,0.00196573996069,沪镍,0.025974025974,PTA,0.00356506238859,热卷,-0.000250941028858,热卷,-0.000250941028858,沪铝,-0.019123783032
2018-02-13,沥青,-0.0051890289103,鸡蛋,-0.0149094781683,铁矿石,0.0198487712665,螺纹钢,0.00331548074471,淀粉,0.0114122681883,焦煤,0.00659582264566,焦煤,0.00659582264566,PTA,0.00356506238859,玻璃,0.0103734439834,焦煤,0.00659582264566,沪银,0.00161637931034,白糖,-0.00501036627505,鸡蛋,-0.0149094781683
2018-02-14,沪镍,-0.0062808000773,沪镍,-0.0062808000773,铁矿石,-0.00185356811863,焦炭,0.0161102031286,玉米,0.00386313465784,甲醇,0.00367782272894,PVC,0.0,动力煤,0.0183457711443,甲醇,0.00367782272894,豆油,0.00425985090522,玻璃,-0.0102669404517,沪铜,-0.000757719265012,玻璃,-0.0102669404517
2018-02-14,沥青,0.0171385991058,铁矿石,-0.00185356811863,菜粕,0.0352941176471,焦煤,0.00327630141973,塑料,-0.00157315154693,动力煤,0.0183457711443,焦煤,0.00327630141973,沪锌,-0.0120075046904,焦炭,0.0161102031286,动力煤,0.0183457711443,白糖,-0.00173641257163,沪锌,-0.0120075046904,沪锌,-0.0120075046904
2018-02-14,沪铝,0.00141793690181,沪锌,-0.0120075046904,豆粕,0.0357017850893,沪镍,-0.0062808000773,焦煤,0.00327630141973,玻璃,-0.0102669404517,塑料,-0.00157315154693,甲醇,0.00367782272894,热卷,-0.0143072289157,甲醇,0.00367782272894,热卷,-0.0143072289157,沪铝,0.00141793690181,沪铜,-0.000757719265012
