None,振幅,振幅,1日收益,1日收益,5日收益,5日收益,20日收益,20日收益,成交量变化,成交量变化,日多头持仓占比变化,日多头持仓占比变化,日空头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向,1日资金流向变化率,1日资金流向变化率
2018-01-12,玻璃,-0.00935828877005,棕榈油,-0.000760167236792,豆粕,0.0102601685599,豆油,0.000348553502963,铁矿石,-0.0137867647059,玻璃,-0.00935828877005,PTA,0.0063829787234,豆油,0.000348553502963,玻璃,-0.00935828877005,焦炭,-0.0134261561412,聚丙烯,-0.00154974687468,沪镍,0.00642763884704,沥青,0.0203488372093
2018-01-15,鸡蛋,-0.00944159697869,铁矿石,-0.0130475302889,焦炭,-0.0123487903226,鸡蛋,-0.00944159697869,豆一,-0.0190579907433,白糖,0.0,沪金,-0.00141818826449,焦炭,-0.0123487903226,沪金,-0.00141818826449,白糖,0.0,沪金,-0.00141818826449,豆粕,-0.00108813928183,豆粕,-0.00108813928183
2018-01-15,豆油,-0.00209059233449,焦煤,-0.0373021853806,焦煤,-0.0373021853806,焦炭,-0.0123487903226,沪镍,-0.0239497056182,棉花,-0.0032722513089,白糖,0.0,白糖,0.0,PVC,-0.0264317180617,棉花,-0.0032722513089,沪银,-0.0048395313296,天胶,-0.0152301834545,沪银,-0.0048395313296
2018-01-15,塑料,-0.023727137914,焦炭,-0.0123487903226,铁矿石,-0.0130475302889,白糖,0.0,玻璃,-0.0101214574899,棕榈油,-0.00570559147965,沪银,-0.0048395313296,棉花,-0.0032722513089,沪锌,-0.011191198786,棕榈油,-0.00570559147965,白糖,0.0,沪金,-0.00141818826449,天胶,-0.0152301834545
2018-01-15,沪金,-0.00141818826449,棉花,-0.0032722513089,玻璃,-0.0101214574899,菜粕,-0.000440528634361,甲醇,-0.0374531835206,塑料,-0.023727137914,沪镍,-0.0239497056182,棕榈油,-0.00570559147965,沥青,-0.0149572649573,沪锌,-0.011191198786,玻璃,-0.0101214574899,沪银,-0.0048395313296,沪金,-0.00141818826449
2018-01-15,聚丙烯,-0.0256622516556,玻璃,-0.0101214574899,甲醇,-0.0374531835206,热卷,-0.00390930414386,铁矿石,-0.0130475302889,沪镍,-0.0239497056182,沪铝,-0.0254461335096,甲醇,-0.0374531835206,焦煤,-0.0373021853806,豆油,-0.00209059233449,甲醇,-0.0374531835206,豆油,-0.00209059233449,豆油,-0.00209059233449
2018-01-16,白糖,-0.00515907136715,甲醇,-0.00141492748497,焦煤,0.00508806262231,焦炭,-0.000255167134473,豆一,-0.00111018595615,甲醇,-0.00141492748497,动力煤,0.00347331859804,棉花,-0.00525279054498,沪金,-0.00301793005503,白糖,-0.00515907136715,沪金,-0.00301793005503,豆粕,0.00580973129993,豆粕,0.00580973129993
2018-01-16,沪金,-0.00301793005503,焦煤,0.00508806262231,铁矿石,0.00377714825307,焦煤,0.00508806262231,沪镍,-0.00879255699826,塑料,-0.00556962025316,螺纹钢,0.00976253298153,白糖,-0.00515907136715,动力煤,0.00347331859804,棉花,-0.00525279054498,沪银,-0.0079344765805,天胶,-0.00562390158172,天胶,-0.00562390158172
2018-01-16,玉米,-0.0032930845225,PVC,-0.00904977375566,焦炭,-0.000255167134473,鸡蛋,0.0,玻璃,0.0054533060668,焦煤,0.00508806262231,焦炭,-0.000255167134473,沪金,-0.00301793005503,PVC,-0.00904977375566,棕榈油,-0.00879877582249,PVC,-0.00904977375566,沪镍,-0.00879255699826,沪银,-0.0079344765805
2018-01-16,菜粕,0.00484795063905,聚丙烯,-0.00382327952421,甲醇,-0.00141492748497,甲醇,-0.00141492748497,甲醇,-0.00141492748497,豆一,-0.00111018595615,天胶,-0.00562390158172,豆油,-0.00349162011173,白糖,-0.00515907136715,沪金,-0.00301793005503,白糖,-0.00515907136715,沪金,-0.00301793005503,沪金,-0.00301793005503
2018-01-16,豆粕,0.00580973129993,沪铝,-0.0077992539844,玻璃,0.0054533060668,热卷,0.00549450549451,铁矿石,0.00377714825307,天胶,-0.00562390158172,PTA,-0.00604337006754,沪锌,-0.000383656244005,PTA,-0.00604337006754,豆油,-0.00349162011173,玻璃,0.0054533060668,沪银,-0.0079344765805,沪镍,-0.00879255699826
2018-01-17,玉米,-0.00385462555066,沪铜,0.001679731243,焦煤,-0.00623052959502,焦炭,0.00382848392037,豆一,0.00166712975827,棕榈油,0.00656117329217,焦煤,-0.00623052959502,棕榈油,0.00656117329217,PVC,0.00837138508371,白糖,-0.00293863439931,沪金,-0.00551994301994,豆粕,-0.00108303249097,豆粕,-0.00108303249097
2018-01-17,沪金,-0.00551994301994,淀粉,-0.000472813238771,甲醇,-0.00106269925611,焦煤,-0.00623052959502,沪镍,-0.00175348117586,沪银,-0.0061919504644,沪锌,-0.00230282095567,棉花,0.0240924092409,动力煤,0.0166771554437,棕榈油,0.00656117329217,PVC,0.00837138508371,天胶,0.00141392718275,沪银,-0.0061919504644
2018-01-17,豆一,0.00166712975827,PVC,0.00837138508371,铁矿石,0.0103480714958,甲醇,-0.00106269925611,玻璃,0.0115254237288,豆一,0.00166712975827,淀粉,-0.000472813238771,白糖,-0.00293863439931,白糖,-0.00293863439931,棉花,0.0240924092409,动力煤,0.0166771554437,沪镍,-0.00175348117586,天胶,0.00141392718275
2018-01-17,菜粕,-0.00219298245614,棕榈油,0.00656117329217,沪镍,-0.00175348117586,鸡蛋,0.00354030501089,甲醇,-0.00106269925611,塑料,0.00050916496945,PVC,0.00837138508371,甲醇,-0.00106269925611,PTA,0.00107296137339,沪铜,0.001679731243,白糖,-0.00293863439931,沪金,-0.00551994301994,沪镍,-0.00175348117586
2018-01-17,鸡蛋,0.00354030501089,沪镍,-0.00175348117586,焦炭,0.00382848392037,白糖,-0.00293863439931,铁矿石,0.0103480714958,沪铜,0.001679731243,聚丙烯,0.00213219616205,豆油,0.00245269796776,沪锌,-0.00230282095567,豆油,0.00245269796776,沪银,-0.0061919504644,沪银,-0.0061919504644,PVC,0.00837138508371
2018-01-18,白糖,-0.00156033287101,焦煤,0.00901253918495,焦煤,0.00901253918495,焦煤,0.00901253918495,豆一,-0.0191400832178,棉花,-0.014502094747,棉花,-0.014502094747,棉花,-0.014502094747,动力煤,-0.000309501702259,白糖,-0.00156033287101,沪金,-0.00322291853178,豆粕,0.00469822912902,豆粕,0.00469822912902
2018-01-18,豆油,-0.00768961901433,沪银,-0.00467289719626,甲醇,-0.00709219858156,焦炭,0.0104246122553,沪镍,0.000516635668527,动力煤,-0.000309501702259,焦煤,0.00901253918495,白糖,-0.00156033287101,棉花,-0.014502094747,棕榈油,-0.0126533742331,PVC,0.00679245283019,天胶,-0.00705965407695,沪银,-0.00467289719626
2018-01-18,菜粕,0.00835164835165,沪金,-0.00322291853178,沪镍,0.000516635668527,甲醇,-0.00709219858156,玻璃,-0.00402144772118,铁矿石,0.012104283054,淀粉,-0.00709555345317,沪镍,0.000516635668527,淀粉,-0.00709555345317,棉花,-0.014502094747,动力煤,-0.000309501702259,沪镍,0.000516635668527,天胶,-0.00705965407695
2018-01-18,豆粕,0.00469822912902,玉米,-0.00442233278054,沪铝,0.00991792065663,白糖,-0.00156033287101,甲醇,-0.00709219858156,焦炭,0.0104246122553,螺纹钢,0.0173620108836,铁矿石,0.012104283054,玻璃,-0.00402144772118,沪铜,0.000745295323272,沪银,-0.00467289719626,沪金,-0.00322291853178,沪金,-0.00322291853178
2018-01-18,豆一,-0.0191400832178,白糖,-0.00156033287101,铁矿石,0.012104283054,鸡蛋,0.000542740841248,铁矿石,0.012104283054,玻璃,-0.00402144772118,焦炭,0.0104246122553,甲醇,-0.00709219858156,白糖,-0.00156033287101,豆油,-0.00768961901433,白糖,-0.00156033287101,沪银,-0.00467289719626,沪镍,0.000516635668527
2018-01-19,沪金,0.000538889886833,豆一,-0.00367647058824,甲醇,0.00464285714286,焦煤,-0.012427184466,豆一,-0.00367647058824,菜粕,0.00348735832607,淀粉,-0.00285850404955,棕榈油,0.00776699029126,淀粉,-0.00285850404955,白糖,0.00173641257163,沪金,0.000538889886833,豆粕,0.0021582733813,豆粕,0.0021582733813
2018-01-19,沪铜,0.00353751629119,棉花,0.0150425114454,焦煤,-0.012427184466,甲醇,0.00464285714286,沪镍,0.0176598161727,淀粉,-0.00285850404955,豆一,-0.00367647058824,白糖,0.00173641257163,动力煤,0.0148606811146,棕榈油,0.00776699029126,动力煤,0.0148606811146,天胶,0.000710984713829,沪银,0.00104329681794
2018-01-19,玉米,-0.00222098833981,棕榈油,0.00776699029126,豆一,-0.00367647058824,焦炭,0.0047810770005,玻璃,-0.0195154777927,沪金,0.000538889886833,玉米,-0.00222098833981,塑料,0.00253421186011,螺纹钢,0.000254712175242,棉花,0.0150425114454,白糖,0.00173641257163,沪镍,0.0176598161727,沪镍,0.0176598161727
2018-01-19,沪银,0.00104329681794,豆油,0.0116238112011,塑料,0.00253421186011,白糖,0.00173641257163,甲醇,0.00464285714286,沪锌,0.00421455938697,豆油,0.0116238112011,沪镍,0.0176598161727,白糖,0.00173641257163,沪铜,0.00353751629119,沪银,0.00104329681794,沪金,0.000538889886833,沪金,0.000538889886833
2018-01-19,豆粕,0.0021582733813,淀粉,-0.00285850404955,沪镍,0.0176598161727,豆一,-0.00367647058824,铁矿石,-0.00551977920883,螺纹钢,0.000254712175242,菜粕,0.00348735832607,沪铝,-0.00711141212326,豆一,-0.00367647058824,豆油,0.0116238112011,PVC,0.00149925037481,沪银,0.00104329681794,PVC,0.00149925037481
2018-01-22,沪金,0.0032315978456,玻璃,0.00686341798216,甲醇,0.0106647707074,焦煤,0.010224144711,豆一,0.00283848992336,焦煤,0.010224144711,淀粉,-0.00621118012422,动力煤,0.00183038438072,淀粉,-0.00621118012422,白糖,-0.00208008320333,沪金,0.0032315978456,豆粕,-0.000717875089734,豆粕,-0.000717875089734
2018-01-22,沪银,0.00234497133924,焦煤,0.010224144711,焦煤,0.010224144711,焦炭,-0.00175306786877,沪镍,0.0119748325553,热卷,0.00128270908158,甲醇,0.0106647707074,铁矿石,-0.0351526364477,动力煤,0.00183038438072,棉花,0.00322164948454,动力煤,0.00183038438072,天胶,-0.0198934280639,PVC,0.0059880239521
2018-01-22,菜粕,0.001303214596,沪铝,-0.000682128240109,豆一,0.00283848992336,甲醇,0.0106647707074,玻璃,0.00686341798216,沥青,-0.00502873563218,焦炭,-0.00175306786877,菜粕,0.001303214596,螺纹钢,-0.00381970970206,棕榈油,0.00231213872832,甲醇,0.0106647707074,沪镍,0.0119748325553,沪银,0.00234497133924
2018-01-22,白糖,-0.00208008320333,热卷,0.00128270908158,沪铝,-0.000682128240109,玻璃,0.00686341798216,甲醇,0.0106647707074,玻璃,0.00686341798216,动力煤,0.00183038438072,热卷,0.00128270908158,豆一,0.00283848992336,沪铜,-0.00333951762523,淀粉,-0.00621118012422,沪金,0.0032315978456,沪金,0.0032315978456
2018-01-22,玉米,-0.00779076238175,铁矿石,-0.0351526364477,天胶,-0.0198934280639,白糖,-0.00208008320333,铁矿石,-0.0351526364477,铁矿石,-0.0351526364477,棉花,0.00322164948454,豆一,0.00283848992336,棉花,0.00322164948454,豆油,0.00278551532033,沪银,0.00234497133924,铁矿石,-0.0351526364477,沪镍,0.0119748325553
2018-01-23,沪金,0.00465282748747,铁矿石,0.000958772770853,天胶,-0.00144980065241,白糖,0.00607955532395,豆一,-0.00339654684404,螺纹钢,0.00639059304703,天胶,-0.00144980065241,菜粕,-0.00954446854664,淀粉,0.00192307692308,白糖,0.00607955532395,沪金,0.00465282748747,豆粕,-0.00933908045977,豆粕,-0.00933908045977
2018-01-23,白糖,0.00607955532395,天胶,-0.00144980065241,淀粉,0.00192307692308,豆一,-0.00339654684404,沪镍,-0.0108303249097,沥青,0.0332129963899,热卷,0.00922367409685,动力煤,0.012484774665,棉花,-0.00481695568401,棕榈油,0.00538254517493,甲醇,-0.00949701020049,沪镍,-0.0108303249097,沪银,-0.00285937093839
2018-01-23,沪银,-0.00285937093839,玉米,0.00280426247897,玉米,0.00280426247897,鸡蛋,0.00870511425462,玻璃,-0.0054533060668,动力煤,0.012484774665,沪铝,-0.000682593856655,棕榈油,0.00538254517493,甲醇,-0.00949701020049,沪铜,-0.0184288905436,动力煤,0.012484774665,沪金,0.00465282748747,PVC,0.014880952381
2018-01-23,豆一,-0.00339654684404,淀粉,0.00192307692308,豆一,-0.00339654684404,焦煤,0.00350330868042,甲醇,-0.00949701020049,沪金,0.00465282748747,棉花,-0.00481695568401,热卷,0.00922367409685,豆一,-0.00339654684404,豆油,0.00347222222222,淀粉,0.00192307692308,沪银,-0.00285937093839,沥青,0.0332129963899
2018-01-23,豆粕,-0.00933908045977,沥青,0.0332129963899,沪银,-0.00285937093839,沪铜,-0.0184288905436,铁矿石,0.000958772770853,焦炭,0.00376317109885,聚丙烯,-0.0041941910454,沥青,0.0332129963899,动力煤,0.012484774665,棉花,-0.00481695568401,沪银,-0.00285937093839,焦炭,0.00376317109885,沪金,0.00465282748747
2018-01-24,沪金,0.00374064837905,沪铜,0.021050635312,天胶,-0.00145190562613,沪铜,0.021050635312,豆一,0.00426015336552,铁矿石,0.014367816092,沥青,0.0188679245283,菜粕,0.0140166447657,淀粉,-0.000479846449136,白糖,0.000690607734807,沪金,0.00374064837905,豆粕,0.00833937635968,豆粕,0.00833937635968
2018-01-24,玉米,-0.000559284116331,沪锌,0.016038647343,豆一,0.00426015336552,豆一,0.00426015336552,沪镍,0.0618410381184,塑料,0.00556117290192,PTA,0.00139033715676,铁矿石,0.014367816092,沥青,0.0188679245283,沪铜,0.021050635312,动力煤,0.00511278195489,沪镍,0.0618410381184,沪银,0.0208550573514
2018-01-24,豆油,-0.000346020761246,沪镍,0.0618410381184,铁矿石,0.014367816092,天胶,-0.00145190562613,玻璃,0.0198766278273,甲醇,0.00923295454545,沪银,0.0208550573514,螺纹钢,0.00736601473203,棉花,0.00129073894805,菜粕,0.0140166447657,淀粉,-0.000479846449136,焦炭,0.0314921269683,沪镍,0.0618410381184
2018-01-24,淀粉,-0.000479846449136,菜粕,0.0140166447657,沪铜,0.021050635312,白糖,0.000690607734807,甲醇,0.00923295454545,PVC,0.00513196480938,沪锌,0.016038647343,动力煤,0.00511278195489,甲醇,0.00923295454545,棕榈油,-0.000764818355641,甲醇,0.00923295454545,铁矿石,0.014367816092,玉米,-0.000559284116331
2018-01-24,棉花,0.00129073894805,甲醇,0.00923295454545,玉米,-0.000559284116331,甲醇,0.00923295454545,铁矿石,0.014367816092,沪铜,0.021050635312,焦煤,0.0232738557021,沪铜,0.021050635312,菜粕,0.0140166447657,棉花,0.00129073894805,沪银,0.0208550573514,沪金,0.00374064837905,沪金,0.00374064837905
2018-01-25,沪金,-0.00638864241349,鸡蛋,-0.0013583265417,天胶,0.00109051254089,豆一,-0.00254524886878,豆一,-0.00254524886878,沪金,-0.00638864241349,沪镍,-0.00362803131564,螺纹钢,-0.0052950075643,沥青,-0.000685871056241,白糖,-0.00155279503106,动力煤,0.00688210652304,豆粕,-0.00359582883855,豆粕,-0.00359582883855
2018-01-25,玉米,0.00503637381086,天胶,0.00109051254089,豆一,-0.00254524886878,鸡蛋,-0.0013583265417,沪镍,-0.00362803131564,淀粉,0.00144023043687,沥青,-0.000685871056241,菜粕,-0.007343412527,淀粉,0.00144023043687,菜粕,-0.007343412527,沪金,-0.00638864241349,沪金,-0.00638864241349,沪银,-0.00689479060266
2018-01-25,白糖,-0.00155279503106,棕榈油,0.000382701875239,淀粉,0.00144023043687,天胶,0.00109051254089,玻璃,-0.00201612903226,PVC,0.0109409190372,沪锌,-0.00399391403575,PVC,0.0109409190372,甲醇,-0.00527797325827,棕榈油,0.000382701875239,甲醇,-0.00527797325827,沪银,-0.00689479060266,玉米,0.00503637381086
2018-01-25,豆油,0.00311526479751,玉米,0.00503637381086,铁矿石,-0.0198300283286,沪铜,-0.00761515601783,甲醇,-0.00527797325827,沪锌,-0.00399391403575,甲醇,-0.00527797325827,沪金,-0.00638864241349,沪镍,-0.00362803131564,棉花,0.000322268772156,沥青,-0.000685871056241,铁矿石,-0.0198300283286,沪金,-0.00638864241349
2018-01-25,棕榈油,0.000382701875239,淀粉,0.00144023043687,玉米,0.00503637381086,白糖,-0.00155279503106,铁矿石,-0.0198300283286,玻璃,-0.00201612903226,玉米,0.00503637381086,豆一,-0.00254524886878,菜粕,-0.007343412527,豆一,-0.00254524886878,淀粉,0.00144023043687,天胶,0.00109051254089,PVC,0.0109409190372
2018-01-26,玉米,-0.000556792873051,铁矿石,-0.00867052023121,铁矿石,-0.00867052023121,沪铜,0.00318173310874,豆一,0.000283527076836,焦炭,-0.00416462518373,铁矿石,-0.00867052023121,焦煤,-0.011145272867,沥青,0.00480439258751,白糖,-0.00397442543632,动力煤,0.00861812778603,豆粕,0.0133525802959,豆粕,0.0133525802959
2018-01-26,淀粉,0.00239693192713,焦煤,-0.011145272867,天胶,0.0,沪铝,0.00307692307692,沪镍,0.0149482560368,焦煤,-0.011145272867,聚丙烯,-0.00333472280117,螺纹钢,0.0,沪镍,0.0149482560368,菜粕,0.0182767624021,甲醇,0.00707463742483,沪金,-0.00446508305054,玉米,-0.000556792873051
2018-01-26,沪锌,0.0332251288906,沪铝,0.00307692307692,沪铝,0.00307692307692,鸡蛋,-0.0136017410229,玻璃,0.00808080808081,热卷,0.000504795557799,塑料,-0.0044955044955,沪金,-0.00446508305054,甲醇,0.00707463742483,棕榈油,0.00535577658761,菜粕,0.0182767624021,沪银,-0.0035998971458,沪银,-0.0035998971458
2018-01-26,白糖,-0.00397442543632,焦炭,-0.00416462518373,淀粉,0.00239693192713,天胶,0.0,甲醇,0.00707463742483,铁矿石,-0.00867052023121,沪镍,0.0149482560368,豆一,0.000283527076836,动力煤,0.00861812778603,动力煤,0.00861812778603,淀粉,0.00239693192713,铁矿石,-0.00867052023121,沪金,-0.00446508305054
2018-01-26,PTA,0.000697350069735,沪铜,0.00318173310874,沪铜,0.00318173310874,豆一,0.000283527076836,铁矿石,-0.00867052023121,沪金,-0.00446508305054,焦炭,-0.00416462518373,热卷,0.000504795557799,沪铝,0.00307692307692,棉花,-0.00773195876289,螺纹钢,0.0,天胶,0.0,焦煤,-0.011145272867
2018-01-29,玉米,-0.0016713091922,鸡蛋,0.0,铁矿石,0.00583090379009,鸡蛋,0.0,豆一,0.00226757369615,PVC,-0.00436363636364,沥青,-0.0116120218579,沪金,-0.00843200574094,沥青,-0.0116120218579,白糖,-0.00121443442054,动力煤,-0.0176782557454,豆粕,-0.0014245014245,豆粕,-0.0014245014245
2018-01-29,淀粉,-0.00191296030607,焦煤,0.00660707345511,天胶,-0.0272331154684,沪铝,-0.013633265167,沪镍,-0.0202039274924,玻璃,-0.00200400801603,沪铜,-0.0117537313433,螺纹钢,-0.00608365019011,沪镍,-0.0202039274924,菜粕,0.00128205128205,甲醇,-0.011942395504,铁矿石,0.00583090379009,玉米,-0.0016713091922
2018-01-29,沪银,-0.0134193548387,铁矿石,0.00583090379009,鸡蛋,0.0,沪铜,-0.0117537313433,玻璃,-0.00200400801603,沪铜,-0.0117537313433,沪金,-0.00843200574094,PVC,-0.00436363636364,动力煤,-0.0176782557454,棉花,-0.00941558441558,菜粕,0.00128205128205,沪金,-0.00843200574094,沪银,-0.0134193548387
2018-01-29,沪金,-0.00843200574094,PVC,-0.00436363636364,棉花,-0.00941558441558,铁矿石,0.00583090379009,甲醇,-0.011942395504,沪金,-0.00843200574094,沪银,-0.0134193548387,鸡蛋,0.0,甲醇,-0.011942395504,豆一,0.00226757369615,沪金,-0.00843200574094,沪银,-0.0134193548387,沪金,-0.00843200574094
2018-01-29,豆一,0.00226757369615,棉花,-0.00941558441558,沪铜,-0.0117537313433,白糖,-0.00121443442054,铁矿石,0.00583090379009,塑料,-0.0125439036628,PVC,-0.00436363636364,豆一,0.00226757369615,塑料,-0.0125439036628,沪金,-0.00843200574094,沪银,-0.0134193548387,天胶,-0.0272331154684,铁矿石,0.00583090379009
2018-01-30,白糖,0.00868507903422,天胶,-0.0205300485256,天胶,-0.0205300485256,天胶,-0.0205300485256,豆一,-0.00141402714932,沪锌,-0.00167753960857,焦煤,-0.0011583011583,沪金,0.000904649900489,沥青,0.00138217000691,白糖,0.00868507903422,淀粉,-0.00239578342118,豆粕,0.00392296718973,豆粕,0.00392296718973
2018-01-30,玉米,-0.00223214285714,沪镍,-0.011177490846,棉花,-0.0039331366765,鸡蛋,-0.000827357970215,沪镍,-0.011177490846,焦煤,-0.0011583011583,聚丙烯,0.0024238592054,PVC,0.00657414170928,铁矿石,-0.0144927536232,菜粕,0.000853606487409,沥青,0.00138217000691,铁矿石,-0.0144927536232,玉米,-0.00223214285714
2018-01-30,淀粉,-0.00239578342118,动力煤,-0.00359928014397,沪铜,0.00471965263357,铁矿石,-0.0144927536232,玻璃,-0.0107095046854,沪铝,-0.00207325501037,热卷,-0.001269357705,焦煤,-0.0011583011583,沪镍,-0.011177490846,塑料,-0.00457317073171,动力煤,-0.00359928014397,沪金,0.000904649900489,沪银,0.00235417211614
2018-01-30,鸡蛋,-0.000827357970215,豆油,0.0052374301676,鸡蛋,-0.000827357970215,沪铝,-0.00207325501037,甲醇,-0.0103092783505,甲醇,-0.0103092783505,焦炭,-0.00273291925466,螺纹钢,-0.00153022188217,焦煤,-0.0011583011583,棉花,-0.0039331366765,菜粕,0.000853606487409,焦炭,-0.00273291925466,沪金,0.000904649900489
2018-01-30,豆一,-0.00141402714932,沪铝,-0.00207325501037,塑料,-0.00457317073171,沪铜,0.00471965263357,铁矿石,-0.0144927536232,沪铜,0.00471965263357,沪铝,-0.00207325501037,鸡蛋,-0.000827357970215,热卷,-0.001269357705,沪金,0.000904649900489,沪银,0.00235417211614,沪银,0.00235417211614,焦煤,-0.0011583011583
