member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
上海中期,,,,,,,122079.0,27338.0,5.16599622703
东吴期货,,,,,,,50911.0,-660.0,2.15439210605
东航期货,6458.0,2425.0,1.6911204393,,,,48170.0,23432.0,2.03840167642
东证期货,7471.0,-1520.0,1.95638909911,7878.0,11.0,2.06296791899,113355.0,92569.0,4.79682420658
中信期货,15241.0,9770.0,3.99107566049,8446.0,-598.0,2.21170691086,42846.0,22860.0,1.81310687623
中国国际,7314.0,-1797.0,1.9152763848,,,,,,
中大期货,,,,8894.0,227.0,2.32902217206,,,
中衍期货,5672.0,563.0,1.48529500336,,,,,,
倍特期货,,,,3946.0,1292.0,1.03331701045,,,
光大期货,10564.0,6144.0,2.76633575733,5024.0,4104.0,1.31560685771,40874.0,27535.0,1.72965808848
兴证期货,5749.0,3606.0,1.50545856388,,,,,,
前二十名合计,184049.0,41703.0,48.1958850625,240852.0,25291.0,63.0705698432,1308176.0,447992.0,55.3578607319
前五名合计,70607.0,26555.0,18.4894612663,131246.0,2711.0,34.368657971,636751.0,186557.0,26.9452834931
前十名合计,119914.0,36862.0,31.4012103374,186446.0,9991.0,48.8235740828,905707.0,255952.0,38.3266486848
华泰期货,11644.0,3701.0,3.04914933342,15955.0,278.0,4.17804685802,39277.0,15965.0,1.66207811179
同信久恒,,,,,,,98468.0,12664.0,4.166853566
国信期货,6471.0,1468.0,1.69452467679,,,,,,
国投期货,,,,5516.0,-229.0,1.44444415348,41354.0,20534.0,1.74997016664
国泰君安,11624.0,-637.0,3.04391204498,11054.0,4903.0,2.89464932426,59716.0,15323.0,2.52699178969
国联期货,,,,,,,36834.0,12269.0,1.55869809735
大地期货,,,,12418.0,939.0,3.2518323963,,,
宏源期货,,,,5095.0,2431.0,1.33419923169,,,
宝城期货,,,,6028.0,2054.0,1.57851873771,,,
广发期货,7313.0,151.0,1.91501452038,14388.0,1809.0,3.76770530825,,,
建信期货,,,,4059.0,1386.0,1.06290769017,,,
徽商期货,5508.0,-402.0,1.44234923811,,,,55213.0,17823.0,2.33643910651
招商期货,9385.0,-297.0,2.45759760342,,,,34708.0,24722.0,1.46873251786
方正中期,9311.0,-185.0,2.43821963617,,,,41628.0,12319.0,1.76156497791
永安期货,13719.0,7594.0,3.59251800973,45939.0,-2904.0,12.0297896967,48580.0,17709.0,2.05575157651
浙商期货,6107.0,960.0,1.59920602707,23615.0,-147.0,6.18392833294,,,
海通期货,11290.0,4791.0,2.95644932792,7602.0,3155.0,1.99069333843,225548.0,73408.0,9.5444762573
瑞达期货,,,,,,,42835.0,22188.0,1.81264139111
申万期货,18379.0,6127.0,4.81280621771,20876.0,1389.0,5.46668168023,54536.0,19200.0,2.30779061294
金瑞期货,6072.0,-613.0,1.59004077229,4232.0,254.0,1.10821023523,,,
铜冠金源,,,,,,,77301.0,-19422.0,3.27113323623
银河期货,8757.0,-146.0,2.2931467462,24861.0,4095.0,6.51021140315,33943.0,10216.0,1.4363601433
鲁证期货,,,,5026.0,842.0,1.31613058655,,,
