,A.DCE,C.DCE,CS.DCE,M.DCE,Y.DCE,P.DCE,JD.DCE,L.DCE,PP.DCE,V.DCE,J.DCE,JM.DCE,I.DCE,CF.CZC,SR.CZC,RM.CZC,TA.CZC,FG.CZC,MA.CZC,ZC.CZC,CU.SHF,ZN.SHF,AL.SHF,NI.SHF,AU.SHF,AG.SHF,BU.SHF,RU.SHF,HC.SHF,RB.SHF,IC.CFE,IH.CFE,IF.CFE,T.CFE,TF.CFE
2014/1/3,4249.518996,1223.803953,,4804.036056,5855.761612,4341.500209,4015,9129.785545,,3688.436581,977.3559089,898.8377622,902,10925.29803,3387.487065,3005.318202,6812.618727,1197.512636,2994.123328,551.022508,69878.46514,11107.00151,9815.875679,,238.1497771,3926.198566,4278,9465.963922,,2355.801547,,,1938.329798,,90.65485724
2014/1/6,4257.377561,1229.574139,,4811.232036,5747.607704,4275.676541,3943,9113.290901,,3691.327205,970.5020807,898.8377622,893,10899.85749,3309.949037,2997.310121,6742.794103,1169.555142,3008.657907,544.1100393,69676.58206,11018.85071,9752.751076,,238.6330356,3908.491998,4284,9261.875054,,2339.16453,,,1886.470384,,90.56947055
2014/1/7,4261.306844,1237.442574,,4726.319475,5675.505098,4247.057555,3865,9026.694019,,3659.530338,967.0751666,908.865364,896,11021.40673,3284.340147,2953.837685,6695.615303,1153.712563,2991.008775,546.2825295,69797.71191,11055.58021,9756.257999,,238.6813615,3907.560073,4248,9030.932388,,2305.890497,,,1884.449887,,90.78790163
2014/1/8,4264.253805,1240.065386,,4747.907414,5672.071641,4139.736357,3857,9039.065002,,3662.420962,966.3897837,904.3073632,892,11171.22324,3246.63817,2958.413731,6703.163911,1148.121064,3009.696091,543.517542,70066.88936,11073.94496,9714.174931,,235.6368331,3809.707984,4272,8987.966311,,2308.55242,,,1886.807133,,91.04207598
2014/1/9,4291.758783,1242.163635,,4783.887313,5696.105843,4158.338698,3826,9179.269478,,3691.327205,940.3452364,891.5449609,888,11134.47579,3234.545083,2949.261639,6718.261127,1162.099811,2997.23788,541.5425509,68936.34408,11018.85071,9682.612629,,235.5885072,3774.294848,4282,9052.415427,,2299.901171,,,1871.990157,,90.84945948
2014/1/10,4363.468188,1240.589948,,4776.691333,5706.406215,4185.526734,3832,9043.188663,,3688.436581,947.1990646,897.0145619,881,11094.90162,3239.524589,2965.2778,6684.292391,1165.827477,3028.383407,544.9000357,69124.76829,11051.90726,9675.598785,,236.7000017,3805.980286,4282,9087.325365,,2323.858475,,,1867.275665,,90.88917422
2014/1/13,4310.422874,1241.114511,,4732.076259,5687.522199,4169.786292,3826,8956.591781,,3685.545957,940.3452364,895.1913616,871,11171.22324,3243.081379,2949.261639,6648.436503,1161.167894,3040.841618,541.9375491,69568.91108,11081.29086,9644.036483,,239.1646199,3861.895765,4308,8775.821304,,2303.894055,,,1855.826184,,90.81371621
2014/1/14,4319.26376,1239.540824,,4806.914448,5711.556401,4184.095785,3865,9063.806968,,3708.670951,953.3675101,902.4841629,880,11241.8914,3256.597182,3005.318202,6608.806311,1171.418975,3083.407172,545.2950339,69703.4998,11165.76872,9651.050328,,239.4062492,3893.581203,4342,8996.02245,,2323.858475,,,1866.938916,,90.82960211
2014/1/15,4341.857134,1237.967137,,4852.968718,5675.505098,4135.443509,3828,9096.796257,,3697.108454,951.3113616,896.1029617,879,11219.27759,3230.988292,3035.062501,6588.047639,1173.282808,3083.407172,546.8750268,69245.89814,11132.71216,9608.96726,,237.2799119,3860.031916,4370,8955.741753,,2327.851359,,,1861.887674,,91.16122021
2014/1/16,4377.220677,1236.39345,,4873.117461,5685.805471,4175.510089,3770,9113.290901,,3673.983459,948.5698303,882.4289593,879,11176.87669,3181.193229,3067.094823,6635.226439,1163.031727,3066.796224,546.0850304,69744.84619,11195.15232,9640.529561,,237.5215411,3857.236142,4364,8998.70783,,2316.538188,,,1861.550925,,90.98647534
2014/1/17,4381.149959,1236.918012,,4852.968718,5672.071641,4166.924393,3778,9121.538223,,3662.420962,942.4013848,877.8709585,876,11227.75777,3189.729525,3060.230754,6618.242071,1166.759393,3024.23067,546.8750268,69866.21194,11191.48658,9651.050328,,237.7148445,3860.96384,4354,8931.573334,,2309.2179,,,1837.641714,,90.97654666
2014/1/20,4430.26599,1239.540824,,4877.435049,5752.75789,4237.04091,3781,9162.774833,,3685.545957,922.5252829,845.0533525,861,11199.4905,3216.049773,3075.102903,6612.580615,1163.963644,3039.803434,541.74005,69852.72685,11180.48938,9696.640319,,239.6962043,3893.581203,4354,9038.988528,,2296.573768,,,1825.442019,,91.12746268
2014/1/21,4429.283669,1236.918012,,4842.894347,5721.856773,4212.714771,3734,9030.81768,,3676.874084,919.7837516,845.0533525,847,11199.4905,3181.193229,3045.358604,6508.787255,1134.142317,3050.185276,536.6050732,69623.48045,11158.49498,9675.598785,,239.1162941,3869.351162,4348,8821.472761,,2269.289061,,,1843.658002,,91.4332662
2014/1/22,4391.955486,1236.918012,,4762.299374,5718.423316,4196.974329,3696,9022.570358,,3656.639714,918.412986,848.6997532,852,11196.66378,3191.152241,2967.565823,6486.141431,1150.916813,3044.994355,534.235084,69623.48045,11228.14393,9658.064173,,236.7966534,3811.571834,4350,8910.090296,,2278.60579,,,1883.933707,,91.56432485
2014/1/23,4395.884768,1237.967137,,4757.981786,5716.706587,4182.664836,3706,9067.930629,,3668.202211,928.6937283,859.6389552,878,11179.70342,3177.636438,2966.421811,6525.771623,1177.94239,3044.994355,534.0375849,69326.80864,11184.15511,9615.981105,,236.2167432,3795.729115,4356,8893.978017,,2304.559536,,,1875.243514,,91.41936604
2014/1/24,4375.256035,1236.918012,,4743.589827,5670.354912,4179.802937,3703,9034.941341,,3668.202211,938.9744707,866.9317565,877,11222.10431,3186.172735,2968.709834,6548.417447,1187.261555,3066.796224,537.5925688,69138.01749,11136.50057,9573.898036,,239.9378335,3843.257272,4360,8899.348776,,2320.531072,,,1881.59404,,91.540496
2014/1/27,4379.185318,1240.589948,,4775.252137,5610.269408,4131.150661,3726,9051.435985,,3665.311587,930.7498768,858.727355,864,11199.4905,3181.904587,2992.734075,6525.771623,1193.78497,3059.528934,533.0500893,68746.9501,11048.52295,9510.773434,,241.2426314,3822.75493,4372,8566.361677,,2310.548862,,,1860.87127,,91.85225673
2014/1/28,4361.503547,1240.589948,,4759.420982,5524.432972,4049.58655,3729,9063.806968,,3656.639714,913.6153062,835.9373509,857,11137.30252,3112.191497,2967.565823,6506.900103,1189.125388,3022.154302,530.8775991,68773.92026,11052.18868,9535.32189,,239.5512267,3822.75493,4372,8383.755848,,2283.264155,,,1864.046533,,91.67552613
2014/1/29,4360.521226,1240.589948,,4757.981786,5536.450073,4058.172246,3728,9109.16724,,3671.092835,923.8960486,846.8765529,866,11162.74306,3139.223103,2964.133788,6525.771623,1204.036051,3055.376197,532.0625938,68854.83076,11044.85721,9510.773434,,239.2612716,3806.912211,4372,8397.182747,,2291.249923,,,1871.734012,,91.74304119
2014/1/30,4332.033928,1238.491699,,4760.860178,5484.948212,4058.172246,3741,9034.941341,,3595.936604,925.2668142,845.9649527,868,11168.39651,3120.016436,2988.21286,6472.931367,1213.355215,3044.994355,533.2475884,68706.49485,11011.86561,9524.801123,,239.6478784,3784.546019,4390,8313.935972,,2299.235691,,,1837.641714,,91.59609664
2014/2/7,4383.1146,1238.491699,,4883.191833,5677.221827,4152.6149,3697,9018.446697,,3601.717852,909.5030092,830.4677499,856,11239.06467,3189.729525,3091.752871,6446.511239,1193.78497,3062.643487,524.3601286,68814.37551,11030.19428,9363.482695,,240.3727661,3817.163382,4428,8265.599135,,2269.954541,,,1850.509886,,91.85424247
2014/2/10,4439.106876,1225.902203,,4906.218968,5732.157146,4204.129076,3739,8935.973476,,3619.061598,917.0422203,845.9649527,854,11338.0001,3223.163354,3090.548917,6540.868839,1204.036051,3178.920121,521.0026438,68868.31584,11107.1747,9388.031151,,242.4991034,3866.555388,4426,8528.766359,,2276.609348,,,1888.780161,,91.67155465
2014/2/11,4439.106876,1227.47589,,4871.678265,5680.655285,4176.941039,3720,8861.747577,,3598.827228,905.3907123,835.9373509,848,11272.98539,3212.492983,3076.101474,6486.141431,1205.899884,3159.194621,519.6201501,67951.33023,11030.19428,9303.865015,,244.2388339,3851.644594,4424,8488.485661,,2253.317525,,,1902.985286,,91.86615689
2014/2/12,4466.611853,1226.951327,,4935.002887,5702.972758,4211.283822,3719,8878.242222,,3616.170974,907.4468608,845.0533525,853,11315.38629,3211.070267,3062.857984,6486.141431,1221.742463,3174.767384,521.397642,68301.94238,11055.85442,9356.46885,,244.6254407,3853.508443,4292,8461.631863,,2257.975889,,,1908.500216,,91.78871314
2014/2/13,4483.311303,1229.574139,,4917.732536,5732.157146,4244.195656,3730,8828.758289,,3601.717852,904.7053295,839.5837515,854,11258.85176,3249.483602,3086.937056,6444.624087,1217.082881,3165.423726,515.867667,68261.48713,11055.85442,9381.017307,,245.0603733,3854.440368,4246,8373.014328,,2259.306851,,,1899.642903,,91.92374327
2014/2/14,4477.41738,1230.098702,,4959.469218,5788.809193,4305.726477,3831,8771.027034,,3593.04598,901.9637982,844.1417524,861,11343.65356,3245.926812,3074.89752,6406.881047,1217.082881,3183.072858,517.8426581,68328.91254,11063.18589,9433.621142,,248.2498793,3959.747854,4092,8389.126607,,2270.620022,,,1912.176836,,91.87608558
2014/2/17,4459.735609,1228.525014,,4911.975752,5775.075363,4300.002679,3840,8787.521679,,3613.28035,928.0083455,863.2853558,873,11309.73284,3208.936193,3049.614494,6425.752567,1225.470129,3199.683806,526.3351197,68868.31584,11143.83204,9479.211133,,252.454228,4137.745463,4101.312699,8786.562823,,2299.235691,,,1926.381961,,91.60602533
2014/2/18,4432.230631,1228.525014,,4919.171732,5754.474619,4292.847933,3851,8667.935508,,3601.717852,915.6714547,854.1693542,860,11284.2923,3223.163354,3041.186819,6359.702247,1209.62755,3138.430936,522.9776349,68369.36779,11110.84043,9398.551918,,250.4245424,4111.651572,4097.587619,8668.40611,,2281.267713,,,1905.492072,,91.2624928
2014/2/19,4419.460463,1227.47589,,4939.320475,5835.160868,4348.654956,3850,8742.161407,,3604.608477,922.5252829,859.6389552,864,11332.34665,3233.122367,3050.818448,6354.040791,1207.763717,3150.889147,525.5451233,68423.30812,11187.82085,9430.11422,,250.6661717,4130.290065,4086.412381,8695.259909,,2286.591558,,,1925.339211,,91.17710611
2014/2/20,4430.26599,1230.098702,,4927.806907,5845.46124,4364.395398,3785,8832.88195,,3595.936604,914.300689,850.5229535,852,11289.94575,3249.483602,3070.081706,6314.410599,1202.172218,3123.896357,522.9776349,68086.18106,11114.50616,9409.072685,,249.8446323,4089.285381,4069.649522,8362.272809,,2258.64137,,,1903.657463,,91.23667822
2014/2/21,4434.195272,1231.147826,,4880.313441,5812.843395,4345.793057,3781,8861.747577,,3590.155355,910.1883921,849.6113534,851,11298.42593,3295.010518,3038.778912,6310.636295,1206.8318,3079.254435,525.9401215,68248.32318,11125.46722,9416.08653,,250.8594751,4094.876929,4065.924442,8356.902049,,2255.313967,,,1889.814501,,91.2942646
2014/2/24,4463.664891,1229.049577,,4913.414948,5852.328155,4410.185776,3795,8886.489544,,3569.920985,875.233868,825.9097491,821,11193.83705,3307.103605,3066.469845,6155.889831,1179.806223,2982.703301,521.7926402,67424.10071,11008.54933,9346.260156,,252.6958573,4107.923874,4051.024124,7951.409694,,2213.388685,,,1839.779698,,91.49167468
2014/2/25,4445.000799,1228.000452,,4858.725502,5824.860496,4372.981094,3687,8927.726154,,3575.702234,876.6046336,830.4677499,817,11179.70342,3328.732341,3050.818448,6106.823879,1174.214725,2898.610378,528.5076099,66910.65064,11015.8567,9307.855651,,254.048981,4108.855798,4051.024124,7835.938361,,2201.410033,,,1789.244547,,91.87465023
2014/2/26,4440.089196,1229.049577,,4869.053798,5823.156324,4382.997739,3697,8894.736866,,3564.139737,879.3461649,838.6721514,820,11060.9809,3288.963374,3050.818448,6104.936727,1176.078557,2858.121193,530.0876027,67126.84015,11070.66196,9339.277519,,256.1269925,4138.677387,3978.385071,7889.645958,,2207.399359,,,1792.079853,,91.68316245
2014/2/27,4425.354387,1228.525014,,4855.77456,5858.943939,4401.26023,3693,8927.726154,,3572.81161,880.0315477,835.9373509,824,10967.69893,3282.684063,3053.226355,6070.967991,1162.099811,2866.426667,531.4700965,66491.78349,11056.04722,9332.294881,,253.0824641,3991.433292,3982.11015,7696.29861,,2222.705414,,,1791.412722,,91.97532937
2014/2/28,4374.273715,1228.000452,,4811.510435,5809.522946,4363.330442,3720,8878.242222,,3552.57724,872.4923367,834.1141506,813.9266504,10608.70466,3265.241534,3032.759144,6065.306535,1162.099811,2862.27393,530.2851018,66586.36639,11059.70091,9321.820925,,253.7590259,3990.501367,3980.24761,7787.601524,,2208.06484,,,1812.927687,,92.03060419
2014/3/3,4390.973165,1236.39345,,4851.348148,5896.435727,4423.737141,3789,8799.892662,10298,3541.014743,862.2115943,826.8213492,804.8606357,10848.97641,3291.754178,3048.410541,6093.613815,1155.576396,2812.441087,509.1526974,65883.75051,11019.51039,9241.520595,,256.6585768,4038.961449,3970.934911,7712.220869,,2212.057724,,,1804.421771,,91.75423008
2014/3/4,4377.220677,1236.918012,,4827.740614,5898.139899,4385.807353,3847,8828.758289,10306,3509.217875,848.5039378,813.1473468,806.8753056,10911.1644,3288.265673,3049.614494,6104.936727,1154.644479,2877.846693,502.4377278,66194.52292,11063.35459,9262.468507,,255.1121497,3996.092915,3957.897132,7639.439546,,2202.740994,,,1809.425251,,91.41073654
2014/3/5,4402.761013,1237.442574,,4848.397206,6044.698706,4475.714999,3870,8758.656051,10299,3500.546003,848.5039378,813.1473468,807.8826406,10950.73857,3286.172569,3091.752871,6184.197111,1166.759393,2891.343088,505.0052161,66721.48483,11172.96511,9283.41642,,254.3389361,3995.160991,3976.522531,7899.372841,,2211.787159,,,1792.580201,,91.3080833
2014/3/6,4394.902448,1234.819763,,4848.397206,6054.923739,4464.476544,3855,8680.306492,10166,3477.421008,838.9085782,796.7385438,792.7726161,10911.1644,3380.362229,3088.14101,6221.940151,1170.487059,2870.579404,504.4127188,66397.20058,11107.1988,9245.011914,,253.9523293,3990.501367,3969.072371,7888.975509,,2189.171748,,,1807.423859,,91.49167468
2014/3/7,4375.256035,1238.491699,,4892.661331,6133.31566,4526.28805,4008,8688.553814,10175,3428.280396,810.1224996,765.7441382,769.603912,10939.43166,3411.061081,3131.48334,6195.520023,1150.916813,2844.624798,502.2402287,66099.94002,11085.27669,9238.029277,,256.6585768,4037.0976,3952.309513,7790.200857,,2154.925555,,,1785.575328,,91.38112503
2014/3/10,4259.342202,1232.196951,,4863.151914,6100.936388,4508.02556,4080,8557.803732,10077,3379.139783,792.9879289,748.4237351,733.3398533,10758.52116,3365.012803,3111.016128,6110.598183,1109.91249,2803.097429,488.2177921,63059.77515,10796.63567,9133.289716,,252.5992056,3881.466183,3903.883477,7519.87023,,2081.263932,,,1720.196519,,91.52326029
2014/3/11,4320.246081,1234.2952,,4869.053798,6152.061553,4578.265908,4117,8633.723134,10180,3408.046026,778.5948896,740.2193336,745.4278729,10733.08063,3422.922001,3117.035897,6157.776983,1140.665732,2845.662982,501.2527331,62492.27771,10902.5925,9206.272624,,254.6288912,3908.491998,3929.959035,7909.770173,,2090.95625,,,1741.711484,,91.48772647
2014/3/12,4301.581989,1236.39345,,4836.593439,6100.936388,4522.073629,4115,8663.247346,10191,3428.280396,793.5553595,749.3353353,742.405868,10639.79865,3402.688666,3096.568685,6136.883847,1145.325315,2808.28835,499.8702394,60262.82348,10877.01672,9209.748001,,257.9633747,3945.768984,3902.020938,8195.696798,,2102.587033,,,1739.376527,,91.53707899
2014/3/13,4290.776462,1246.360134,,4808.559493,6100.936388,4502.406332,4236,8663.247346,10209,3422.499147,797.4580908,748.4237351,754.4938875,10701.98663,3382.455332,3059.246123,6078.003191,1143.461482,2792.715586,500.4627367,60140.94361,10811.25041,9185.420365,,260.6696221,3983.977895,3902.020938,8234.686792,,2121.971671,,,1755.721229,,91.69500706
2014/3/14,4286.84718,1248.982946,,4765.770839,6008.911091,4406.879458,4218,8684.336069,10171,3402.264777,786.4003521,736.1401099,745.4278729,10699.15991,3340.593261,3009.884025,5863.373703,1143.461482,2737.691822,503.4252233,59978.43712,10789.32831,9136.765092,,260.4763187,3978.386347,3900.158398,8182.700133,,2107.75627,,,1751.218097,,91.76804878
2014/3/17,4283.900218,1245.31101,,4736.261422,5968.010959,4370.354477,4048,8709.642536,10171,3399.374153,782.4976209,734.3853063,734.3471883,10718.94699,3284.777167,2989.416814,5929.851863,1124.823153,2685.78261,507.5727045,59815.93063,10708.94726,9102.011326,,263.5208471,4012.867559,3900.158398,7790.200857,,2086.433168,,,1782.406457,,91.62788763
2014/3/18,4285.864859,1245.835572,,4761.344426,5930.519171,4357.711214,4030,8844.610363,10284,3399.374153,789.6526282,743.1593243,737.3691932,10733.08063,3276.404752,3000.252396,5935.549991,1137.869983,2690.973532,509.1526974,60804.51178,10741.83042,9042.929924,,259.6064535,3955.08823,3905.746017,7753.810196,,2093.540869,,,1763.22645,,91.40086604
2014/3/19,4284.882538,1244.786447,,4863.151914,5966.306786,4408.284265,4034.482759,8692.771558,10214,3347.342916,785.0994417,739.6497171,737.3691932,10759.68058,3302.917397,3048.410541,5952.644375,1136.085089,2663.980741,509.9426938,60587.83646,10756.44515,8966.471639,,258.6882624,3924.334717,3924.371416,7933.164169,,2094.833178,,,1770.564887,,91.42060705
2014/3/20,4264.253805,1241.639073,,4947.253753,5848.718906,4316.971812,4051.517241,8730.731259,10240,3367.577286,776.643524,715.9598685,738.3765281,10763.00557,3266.636936,3070.081706,5969.738759,1131.622854,2648.407978,505.9927117,61197.2358,10774.67024,8903.91486,,255.9336891,3906.628148,3928.096495,7888.975509,,2087.079323,,,1735.874091,,91.42850345
2014/3/21,4263.271485,1242.688198,,4941.351869,5818.043807,4312.757391,4109.793103,8756.037727,10285,3382.030407,759.0812332,706.3084487,738.3765281,10786.28053,3267.334637,3053.226355,6017.223159,1128.945513,2640.102504,505.4002144,61170.15138,10778.31525,8869.161094,,255.9820149,3886.125806,3929.959035,7813.594854,,2080.617777,,,1818.977142,,91.45416676
2014/3/24,4254.430599,1244.786447,,4916.268865,5855.535595,4326.805461,4112.482759,8878.352319,10310,3442.733517,769.4885166,699.2892343,749.4572127,10753.03059,3219.890957,3064.061938,6072.305063,1114.66636,2670.209847,506.1902108,61508.70657,10767.3802,8862.21034,,254.5322395,3869.351162,3937.409194,7912.369506,3330,2076.094695,,,1816.443512,,91.41665885
2014/3/25,4259.342202,1242.163635,,4997.419762,5850.423078,4302.923742,4109.793103,8958.489466,10406,3462.967887,790.9535386,723.8564847,764.5672372,10626.68082,3221.98406,3097.772639,6150.179479,1124.483277,2721.080874,512.115184,62145.19033,10792.89532,8952.570132,,252.2125988,3859.099991,3946.721893,8063.130817,3378,2123.910135,,,1817.96369,,91.44824446
2014/3/26,4246.572034,1243.21276,,4985.615995,5898.139899,4352.091986,4146.551724,9038.626613,10527,3506.327251,783.1480761,724.7338865,763.5599022,10630.00581,3219.193256,3098.976592,6171.072615,1101.279654,2735.615454,508.6405993,62483.74551,10843.92556,8994.274651,,252.6475314,3880.534258,3928.096495,8068.329483,3376,2116.156279,,,1818.301507,,91.36730633
2014/3/27,4248.60243,1244.261885,,4978.238641,5921.99831,4371.759284,4152.827586,8996.449167,10492,3494.764754,781.8471657,720.3468775,762.5525672,10487.03107,3361.524297,3103.792407,6193.865127,1106.634337,2716.928137,509.4127292,61928.51501,10792.89532,8976.897768,,250.6178458,3846.984971,3924.371416,7992.948827,3362,2112.279352,,,1802.930821,,91.33769482
2014/3/28,4213.07051,1243.205635,,5006.272587,5901.548244,4342.258337,4140.275862,9072.368569,10620,3477.421008,795.5067251,738.7723153,786.7286064,10506.98103,3418.038093,3114.627989,6290.733303,1124.483277,2742.882743,508.6405993,62903.55395,10829.34549,9060.306807,,250.3278907,3857.236142,3883.395539,8151.508137,3382,2136.833226,,,1811.545161,,91.33177251
2014/3/31,4211.040114,1243.205635,,5007.748058,5894.731555,4333.829496,4120.551724,9034.408868,10582,3468.911822,793.5553595,733.5079045,799.8239609,10620.03083,3383.153033,3100.180546,6254.645159,1126.268172,2814.517455,509.4127292,63363.989,10789.2503,9046.4053,,249.6996547,3846.984971,3883.395539,8185.299466,3410,2150.402473,,,1810.193892,,91.34756532
2014/4/1,4246.572034,1242.149386,,5174.476263,5899.844071,4350.687179,4120.551724,9148.287972,10705,3497.275778,796.8076355,731.7531009,805.8679707,10593.43088,3429.899013,3176.029623,6153.978231,1127.160619,2819.708376,510.9569891,63296.27797,10800.18535,9053.356054,,248.2982051,3836.733799,3890.845699,8206.094129,3414,2152.340936,,,1822.86204,,91.21135237
2014/4/2,4242.511243,1234.227515,,5203.98568,6012.319435,4420.927528,4096.344828,9122.981504,10672,3466.075426,792.9049043,726.4886901,789.7506112,10546.88096,3327.336939,3178.437531,6157.776983,1113.773913,2793.753771,510.7639566,63363.989,10818.41044,9091.585196,,248.7331378,3844.189197,3857.319982,8073.528149,3390,2143.294772,,,1836.881457,,90.97051207
2014/4/3,4223.222487,1239.508762,,5153.819671,5945.85672,4342.258337,4137.586207,9190.465417,10685,3466.075426,803.9626429,751.0559405,804.8606357,10487.03107,3347.570273,3191.68102,6095.097575,1120.021042,2769.875533,510.9569891,62929.33785,10822.05546,9112.437456,,250.1345873,3857.236142,3831.244424,8018.942157,3410,2155.571709,,,1823.875492,,90.7869207
2014/4/4,4257.739209,1241.621261,,5193.657384,6020.840296,4397.045809,4146.551724,9253.731586,10818,3483.0938,821.5249336,770.3587801,813.9266504,10530.25599,3341.290962,3226.595675,6119.789463,1120.913489,2825.293196,514.2385413,63418.3204,10832.99051,9143.715845,,249.3130479,3840.461498,3842.419663,8031.938822,3440,2178.833275,,,1847.860519,,90.82837681
2014/4/8,4273.982373,1242.149386,,5153.819671,5998.686058,4375.973705,4198.551724,9182.029928,10756,3508.62136,832.5826722,784.3972089,831.0513447,10779.63054,3324.546134,3239.839165,6174.871367,1144.117112,2791.035004,519.257386,63472.65179,10865.79566,9126.338962,,253.0824641,3880.534258,3862.907601,8185.299466,3480,2205.971767,,,1897.857476,,90.83824732
2014/4/9,4270.936779,1242.149386,,5168.57438,5996.981885,4338.043916,4179.724138,9190.465417,10733,3531.312525,822.1753888,777.3779945,825.007335,10689.8557,3366.408205,3269.938005,6062.808183,1135.192642,2727.556591,518.099191,62997.25209,10884.02075,9077.68369,,253.2757674,3872.146936,3866.632681,7966.955498,3452,2186.58713,,,1888.567501,,90.90734085
2014/4/10,4271.951977,1242.149386,,5153.819671,5996.981885,4315.567005,4220.965517,9101.892781,10682,3517.130547,813.0690159,775.6231909,821.9853301,10673.23073,3346.872572,3267.530098,6047.613175,1137.869983,2742.670499,519.257386,62752.76081,10891.31078,9147.191222,,254.2906102,3874.010786,3861.045061,7857.783514,3446,2176.248656,,,1929.781209,,91.06329481
2014/4/11,4266.875989,1238.452513,,5134.63855,5959.490098,4270.613182,4220.965517,9106.110526,10701,3548.330898,815.0203815,768.6039765,819.9706601,10713.13066,3343.384066,3260.306376,6066.606935,1113.773913,2722.518622,520.9946783,63486.23464,10935.05098,9220.174131,,253.9040035,3865.623464,3872.2203,7803.197522,3434,2171.07942,,,1918.802148,,91.18766316
2014/4/14,4333.879038,1243.205635,,5128.736667,5957.785925,4293.090093,4198.551724,9173.594439,10758,3554.00369,815.6708367,772.9909855,808.8899756,10733.08063,3382.455332,3266.326144,6102.695079,1120.021042,2704.381932,517.3270611,63540.56604,10920.47092,9199.321871,,256.2236441,3882.398107,3920.646336,7769.406193,3438,2171.07942,,,1919.139965,,91.36730633
2014/4/15,4394.7909,1247.430633,,5130.212138,5904.956588,4274.827603,4216.482759,9211.55414,10793,3562.512876,826.0781201,787.9068161,817.9559902,10779.63054,3368.501309,3281.977541,6060.908807,1122.698383,2706.39712,519.257386,63241.74337,10916.8259,9181.944988,,253.0341382,3829.278402,3922.508876,7818.79352,3448,2176.894811,,,1889.074227,,91.32190201
2014/4/16,4404.942878,1242.677511,,5199.559268,5991.869369,4363.330442,4237.103448,9190.465417,10772,3548.330898,820.8744784,772.9909855,802.8459658,10796.25551,3392.223149,3296.424984,6078.003191,1128.053066,2692.290806,516.9409961,62725.59512,10927.76095,9164.568105,,250.7144975,3787.341793,3903.883477,7810.995521,3418,2151.048627,,,1885.864963,,91.27254949
2014/4/17,4409.003668,1244.261885,,5264.479985,6029.361157,4381.592932,4281.931034,9257.949331,10875,3548.330898,813.0690159,765.9717711,800.8312958,10842.80543,3381.757631,3324.115917,6066.606935,1126.268172,2686.245243,516.3618987,63214.57767,10964.21112,9202.797248,,249.941284,3780.81832,3890.845699,7694.025538,3412,2147.817854,,,1882.48679,,91.44627036
2014/4/18,4414.079657,1241.621261,,5289.562989,5996.981885,4347.877565,4306.137931,9300.126776,10874,3491.602986,779.2453448,729.9982973,786.7286064,10779.63054,3402.688666,3346.991036,5994.430647,1112.881466,2723.526215,515.7828012,62970.08639,10953.27607,9192.371118,,249.5063513,3775.226772,3887.120619,7382.105584,3354,2096.771642,,,1876.068262,,91.5449754
2014/4/21,4364.334969,1238.452513,,5242.347922,5928.814998,4302.923742,4407.448276,9300.126776,10887,3480.257404,773.3912479,724.7338865,786.7286064,10673.23073,3373.385217,3336.155454,5933.650615,1100.387207,2767.860346,519.257386,63323.24046,10946.01021,9174.994235,,247.718295,3718.379368,3870.357761,7239.142271,3340,2090.310096,,,1837.296072,,91.49759698
2014/4/22,4381.59333,1247.958758,,5274.808281,5978.235992,4347.877565,4402.965517,9409.788135,10975,3483.0938,781.8471657,729.9982973,784.7139364,10636.6558,3376.176022,3360.234526,5958.342503,1092.355184,2707.404714,520.6086134,63065.16633,10949.64314,9209.748001,,249.0714187,3737.949786,3874.08284,7280.731598,3354,2096.125487,,,1844.71336,,91.31992791
2014/4/23,4379.562935,1245.318134,,5233.495097,5935.631687,4318.376619,4402.068966,9392.917157,10925,3483.0938,779.8958,738.7723153,791.7652812,10613.38084,3388.036942,3318.096149,5933.650615,1095.032525,2721.511028,520.2225484,63554.14888,11036.8334,9345.287688,,248.2982051,3743.541334,3872.2203,7285.930264,3380,2110.340888,,,1841.679015,,91.36730633
2014/4/24,4405.958075,1244.79001,,5242.347922,5918.589965,4312.757391,4357.241379,9384.481668,10893,3497.275778,784.4489865,742.2819225,799.8239609,10673.23073,3398.502459,3326.523825,5981.135015,1097.709866,2773.905909,521.7668083,64178.95992,11040.46633,9477.351999,,248.2015534,3753.792505,3898.295858,7309.324261,3390,2121.325516,,,1840.161843,,91.31400561
2014/4/25,4436.414007,1247.958758,,5273.33281,5942.448376,4325.400654,4370.689655,9228.425119,10703,3485.930195,785.0994417,739.6497171,800.8312958,10673.23073,3390.130045,3342.175222,5977.336263,1094.140078,2762.822376,520.4155809,65089.01078,11054.99804,9397.76854,,250.0862615,3792.933341,3888.983159,7280.731598,3378,2116.802434,,,1831.058807,,91.35348762
2014/4/28,4439.4596,1250.599382,,5413.502541,5986.756852,4349.282372,4442.413793,9190.465417,10706,3454.729844,768.8380614,729.1208955,765.5745721,10759.68058,3398.502459,3450.531047,5914.656855,1095.924972,2742.670499,512.3082165,65156.92503,10996.8712,9366.627186,,253.3240933,3824.618779,3900.158398,7486.078902,3336,2081.910086,,,1806.784044,,91.35940992
2014/4/29,4442.505193,1249.015008,,5382.517653,5962.898442,4333.829496,4431.655172,9215.771885,10758,3446.220657,771.4398822,734.3853063,776.6552567,10709.80567,3381.757631,3456.550815,5920.354983,1108.419231,2753.754031,513.2733789,64708.69102,10946.01021,9287.043726,,251.2460818,3798.524889,3892.708239,7564.05889,3360,2098.710106,,,1821.281472,,91.51536389
