,A.DCE,C.DCE,CS.DCE,M.DCE,Y.DCE,P.DCE,JD.DCE,L.DCE,PP.DCE,V.DCE,J.DCE,JM.DCE,I.DCE,CF.CZC,SR.CZC,RM.CZC,TA.CZC,FG.CZC,MA.CZC,ZC.CZC,CU.SHF,ZN.SHF,AL.SHF,NI.SHF,AU.SHF,AG.SHF,BU.SHF,RU.SHF,HC.SHF,RB.SHF,IC.CFE,IH.CFE,IF.CFE,T.CFE,TF.CFE
2009-12-31,4038.0,1873.0,,3020.0,7968.0,7276.0,,12495.0,,7665.0,,,,16520.0,5761.0,,8138.0,,,,60020.0,21375.0,17390.0,,247.51,,,24460.0,,4511.0,,,,,
2010-01-04,4057.0,1892.0,,3033.0,8050.0,7302.0,,12635.0,,7635.0,,,,16610.0,5901.0,,8344.0,,,,60030.0,21435.0,17200.0,,245.96,,,24350.0,,4579.0,,,,,
2010-01-05,4066.0,1891.0,,3032.0,8056.0,7344.0,,12660.0,,7700.0,,,,16525.0,5925.0,,8372.0,,,,60590.0,21650.0,17540.0,,253.23,,,24705.0,,4589.0,,,,,
2010-01-06,4154.0,1908.0,,3058.0,8090.0,7376.0,,12605.0,,7655.0,,,,16320.0,5923.0,,8352.0,,,,61630.0,21740.0,18160.0,,251.1,,,25050.0,,4622.0,,,,,
2010-01-07,4044.0,1898.0,,2988.0,7860.0,7134.0,,12235.0,,7560.0,,,,16035.0,5794.0,,8190.0,,,,61170.0,21725.0,17835.0,,252.36,,,24855.0,,4489.0,,,,,
2010-01-08,3981.0,1925.0,,2962.0,7744.0,7036.0,,12175.0,,7470.0,,,,15960.0,5597.0,,8146.0,,,,60690.0,21210.0,17500.0,,249.56,,,25355.0,,4462.0,,,,,
2010-01-11,4031.0,1921.0,,2985.0,7802.0,7124.0,,12490.0,,7525.0,,,,16040.0,5613.0,,8262.0,,,,62170.0,21735.0,18260.0,,256.85,,,26040.0,,4516.0,,,,,
2010-01-12,4004.0,1908.0,,2955.0,7726.0,7034.0,,12255.0,,7450.0,,,,16070.0,5545.0,,8320.0,,,,61700.0,21490.0,18255.0,,257.15,,,25860.0,,4510.0,,,,,
2010-01-13,3909.0,1887.0,,2869.0,7498.0,6794.0,,11765.0,,7325.0,,,,16425.0,5377.0,,8176.0,,,,59770.0,20450.0,17410.0,,250.72,,,25305.0,,4418.0,,,,,
2010-01-14,3919.0,1896.0,,2881.0,7552.0,6888.0,,12065.0,,7390.0,,,,16465.0,5455.0,,8334.0,,,,60750.0,20610.0,17600.0,,252.97,,,25680.0,,4433.0,,,,,
2010-01-15,3915.0,1891.0,,2886.0,7498.0,6842.0,,11840.0,,7370.0,,,,16325.0,5391.0,,8232.0,,,,60510.0,20470.0,17590.0,,252.21,,,25050.0,,4368.0,,,,,
2010-01-18,3909.0,1896.0,,2904.0,7456.0,6820.0,,11985.0,,7310.0,,,,16350.0,5430.0,,8348.0,,,,60880.0,20550.0,17665.0,,251.81,,,24740.0,,4395.0,,,,,
2010-01-19,3919.0,1896.0,,2910.0,7480.0,6846.0,,12000.0,,7775.0,,,,16360.0,5451.0,,8384.0,,,,61630.0,20950.0,17735.0,,252.39,,,25360.0,,4382.0,,,,,
2010-01-20,3861.0,1890.0,,2870.0,7358.0,6702.0,,12100.0,,7740.0,,,,16035.0,5489.0,,8270.0,,,,61000.0,20795.0,17410.0,,251.38,,,25270.0,,4364.0,,,,,
2010-01-21,3901.0,1895.0,,2885.0,7442.0,6818.0,,12335.0,,7770.0,,,,16240.0,5680.0,,8318.0,,,,60970.0,20925.0,17465.0,,248.3,,,25730.0,,4352.0,,,,,
2010-01-22,3889.0,1877.0,,2870.0,7452.0,6808.0,,12070.0,,7750.0,,,,16305.0,5584.0,,8324.0,,,,59360.0,19930.0,17060.0,,243.32,,,24475.0,,4288.0,,,,,
2010-01-25,3911.0,1867.0,,2870.0,7424.0,6818.0,,11945.0,,7715.0,,,,16300.0,5605.0,,8324.0,,,,59930.0,20025.0,17195.0,,245.36,,,24590.0,,4278.0,,,,,
2010-01-26,3885.0,1859.0,,2843.0,7334.0,6706.0,,11775.0,,7605.0,,,,15910.0,5652.0,,8224.0,,,,59210.0,19390.0,17115.0,,243.1,,,24065.0,,4265.0,,,,,
2010-01-27,3922.0,1861.0,,2852.0,7406.0,6750.0,,11575.0,,7560.0,,,,15970.0,5584.0,,8126.0,,,,59530.0,19450.0,17155.0,,243.81,,,23780.0,,4316.0,,,,,
2010-01-28,3863.0,1844.0,,2807.0,7326.0,6704.0,,11450.0,,7420.0,,,,15905.0,5383.0,,8008.0,,,,57480.0,18515.0,16460.0,,241.44,,,23165.0,,4293.0,,,,,
2010-01-29,3853.0,1854.0,,2788.0,7270.0,6646.0,,11450.0,,7350.0,,,,15880.0,5378.0,,8046.0,,,,55570.0,17590.0,16140.0,,239.36,,,22985.0,,4300.0,,,,,
2010-02-01,3768.0,1847.0,,2721.0,7182.0,6556.0,,11375.0,,7290.0,,,,15995.0,5430.0,,7946.0,,,,54470.0,17430.0,16345.0,,239.56,,,23000.0,,4295.0,,,,,
2010-02-02,3735.0,1846.0,,2698.0,7174.0,6558.0,,11285.0,,7310.0,,,,15780.0,5497.0,,7966.0,,,,54300.0,17305.0,16370.0,,244.74,,,22955.0,,4159.0,,,,,
2010-02-03,3782.0,1862.0,,2742.0,7316.0,6720.0,,11475.0,,7470.0,,,,16065.0,5657.0,,8172.0,,,,55890.0,18160.0,16745.0,,247.24,,,23525.0,,4180.0,,,,,
2010-02-04,3755.0,1848.0,,2718.0,7270.0,6648.0,,11390.0,,7445.0,,,,16115.0,5573.0,,8132.0,,,,54000.0,17680.0,16520.0,,245.11,,,22980.0,,4115.0,,,,,
2010-02-05,3785.0,1850.0,,2730.0,7282.0,6684.0,,11285.0,,7380.0,,,,16045.0,5497.0,,8050.0,,,,51980.0,17145.0,16280.0,,235.77,,,22030.0,,4109.0,,,,,
2010-02-08,3812.0,1850.0,,2756.0,7368.0,6784.0,,11395.0,,7440.0,,,,15805.0,5539.0,,8026.0,,,,52560.0,17180.0,16305.0,,236.86,,,21980.0,,4129.0,,,,,
2010-02-09,3809.0,1849.0,,2758.0,7386.0,6776.0,,11520.0,,7465.0,,,,15940.0,5558.0,,8142.0,,,,53200.0,17310.0,16465.0,,238.47,,,22380.0,,4157.0,,,,,
2010-02-10,3769.0,1858.0,,2742.0,7366.0,6766.0,,11645.0,,7495.0,,,,16150.0,5756.0,,8194.0,,,,54660.0,17685.0,16620.0,,239.85,,,23280.0,,4198.0,,,,,
2010-02-11,3798.0,1855.0,,2780.0,7432.0,6820.0,,11690.0,,7535.0,,,,16190.0,5785.0,,8268.0,,,,55390.0,18075.0,16640.0,,240.3,,,23850.0,,4229.0,,,,,
2010-02-12,3776.0,1858.0,,2776.0,7400.0,6782.0,,11790.0,,7610.0,,,,16230.0,5840.0,,8432.0,,,,56410.0,18345.0,16825.0,,242.2,,,24330.0,,4293.0,,,,,
2010-02-22,3819.0,1865.0,,2813.0,7500.0,6932.0,,12095.0,,7710.0,,,,16765.0,5733.0,,8466.0,,,,59010.0,18840.0,16980.0,,248.33,,,24885.0,,4243.0,,,,,
2010-02-23,3874.0,1877.0,,2868.0,7578.0,7016.0,,12125.0,,7700.0,,,,16835.0,5764.0,,8474.0,,,,58890.0,18775.0,17015.0,,247.22,,,25105.0,,4283.0,,,,,
2010-02-24,3858.0,1874.0,,2854.0,7512.0,6956.0,,12060.0,,7680.0,,,,16615.0,5780.0,,8482.0,,,,58170.0,18380.0,16830.0,,245.06,,,25145.0,,4253.0,,,,,
2010-02-25,3838.0,1871.0,,2832.0,7462.0,6900.0,,11855.0,,7615.0,,,,16435.0,5741.0,,8374.0,,,,58010.0,18275.0,16840.0,,242.28,,,24680.0,,4209.0,,,,,
2010-02-26,3830.0,1866.0,,2814.0,7438.0,6864.0,,11890.0,,7580.0,,,,16780.0,5765.0,,8408.0,,,,58190.0,18430.0,16730.0,,246.4,,,24835.0,,4214.0,,,,,
2010-03-01,3883.0,1878.0,,2851.0,7488.0,6922.0,,11915.0,,7580.0,,,,16775.0,5754.0,,8358.0,,,,60780.0,18775.0,16845.0,,247.79,,,24680.0,,4209.0,,,,,
2010-03-02,3873.0,1872.0,,2821.0,7472.0,6888.0,,11640.0,,7530.0,,,,16630.0,5670.0,,8266.0,,,,59170.0,18060.0,16550.0,,247.38,,,23785.0,,4155.0,,,,,
2010-03-03,3892.0,1871.0,,2831.0,7536.0,6968.0,,11695.0,,7560.0,,,,16830.0,5682.0,,8258.0,,,,59660.0,18255.0,16680.0,,251.9,,,24280.0,,4143.0,,,,,
2010-03-04,3834.0,1863.0,,2783.0,7458.0,6884.0,,11520.0,,7470.0,,,,16685.0,5635.0,,8182.0,,,,59410.0,18350.0,16820.0,,251.05,,,23725.0,,4141.0,,,,,
2010-03-05,3835.0,1862.0,,2777.0,7520.0,7018.0,,11495.0,,7445.0,,,,16755.0,5697.0,,8236.0,,,,59870.0,18590.0,16890.0,,251.28,,,24020.0,,4168.0,,,,,
2010-03-08,3842.0,1869.0,,2797.0,7544.0,7030.0,,11620.0,,7525.0,,,,16845.0,5747.0,,8364.0,,,,60690.0,19235.0,17075.0,,252.01,,,24800.0,,4189.0,,,,,
2010-03-09,3845.0,1870.0,,2794.0,7582.0,7092.0,,11540.0,,7515.0,,,,17085.0,5713.0,,8382.0,,,,60270.0,19100.0,16935.0,,248.36,,,24530.0,,4195.0,,,,,
2010-03-10,3836.0,1872.0,,2787.0,7586.0,7046.0,,11535.0,,7500.0,,,,16910.0,5557.0,,8346.0,,,,60620.0,19355.0,17065.0,,249.44,,,24555.0,,4649.0,,,,,
2010-03-11,3850.0,1873.0,,2784.0,7542.0,6954.0,,11270.0,,7455.0,,,,16770.0,5359.0,,8262.0,,,,59310.0,18870.0,16905.0,,245.93,,,24090.0,,4652.0,,,,,
2010-03-12,3810.0,1879.0,,2749.0,7488.0,6904.0,,11345.0,,7480.0,,,,16850.0,5343.0,,8292.0,,,,59590.0,19055.0,16915.0,,246.82,,,23730.0,,4658.0,,,,,
2010-03-15,3800.0,1893.0,,2749.0,7468.0,6854.0,,10960.0,,7380.0,,,,16955.0,5252.0,,8086.0,,,,58380.0,18495.0,16670.0,,244.99,,,22890.0,,4660.0,,,,,
2010-03-16,3838.0,1897.0,,2792.0,7482.0,6844.0,,10920.0,,7395.0,,,,17020.0,5267.0,,8084.0,,,,58800.0,18655.0,16695.0,,246.34,,,23310.0,,4780.0,,,,,
2010-03-17,3846.0,1899.0,,2798.0,7500.0,6888.0,,11220.0,,7495.0,,,,17135.0,5248.0,,8218.0,,,,60140.0,18995.0,16820.0,,250.13,,,23880.0,,4763.0,,,,,
2010-03-18,3835.0,1894.0,,2790.0,7444.0,6850.0,,11100.0,,7490.0,,,,17080.0,5315.0,,8178.0,,,,59540.0,18715.0,16675.0,,248.53,,,23660.0,,4733.0,,,,,
2010-03-19,3861.0,1907.0,,2833.0,7478.0,6880.0,,11245.0,,7590.0,,,,17340.0,5346.0,,8182.0,,,,60230.0,18965.0,16850.0,,248.71,,,24200.0,,4757.0,,,,,
2010-03-22,3870.0,1912.0,,2828.0,7500.0,6902.0,,11335.0,,7585.0,,,,17320.0,5179.0,,8170.0,,,,59530.0,18560.0,16685.0,,244.99,,,24005.0,,4768.0,,,,,
2010-03-23,3870.0,1909.0,,2827.0,7508.0,6896.0,,11355.0,,7570.0,,,,17165.0,5031.0,,8148.0,,,,59560.0,18515.0,16610.0,,244.5,,,23560.0,,4742.0,,,,,
2010-03-24,3858.0,1904.0,,2813.0,7518.0,6888.0,,11275.0,,7545.0,,,,17085.0,4992.0,,8188.0,,,,59300.0,18375.0,16525.0,,243.9,,,23750.0,,4778.0,,,,,
2010-03-25,3862.0,1912.0,,2824.0,7522.0,6892.0,,11280.0,,7525.0,,,,17050.0,5051.0,,8190.0,,,,59320.0,18400.0,16380.0,,241.8,,,24675.0,,4796.0,,,,,
2010-03-26,3853.0,1917.0,,2814.0,7484.0,6860.0,,11320.0,,7570.0,,,,16970.0,5111.0,,8268.0,,,,60160.0,18610.0,16560.0,,243.88,,,24855.0,,4793.0,,,,,
2010-03-29,3869.0,1939.0,,2832.0,7502.0,6886.0,,11275.0,,7555.0,,,,16945.0,5117.0,,8352.0,,,,61740.0,18930.0,16625.0,,246.01,,,24955.0,,4810.0,,,,,
2010-03-30,3893.0,1931.0,,2844.0,7578.0,6894.0,,11500.0,,7475.0,,,,16945.0,5082.0,,8598.0,,,,62050.0,18910.0,16660.0,,246.46,,,24915.0,,4761.0,,,,,
2010-03-31,3888.0,1928.0,,2849.0,7574.0,6850.0,,11380.0,,7430.0,,,,16870.0,5077.0,,8556.0,,,,61630.0,18975.0,16575.0,,245.28,,,24515.0,,4755.0,,,,,
2010-04-01,3868.0,1932.0,,2818.0,7574.0,6848.0,,11430.0,,7800.0,,,,16930.0,5001.0,,8622.0,,,,62520.0,19430.0,16650.0,,245.91,,,24580.0,,4753.0,,,,,
2010-04-02,3878.0,1934.0,,2830.0,7600.0,6880.0,,11565.0,,7780.0,,,,17105.0,5100.0,,8662.0,,,,63100.0,19495.0,16710.0,,248.03,,,24780.0,,4786.0,,,,,
2010-04-06,3875.0,1938.0,,2823.0,7604.0,6868.0,,11775.0,,7835.0,,,,17170.0,5082.0,,8736.0,,,,63370.0,19690.0,16815.0,,248.7,,,25390.0,,4824.0,,,,,
2010-04-07,3894.0,1932.0,,2840.0,7714.0,6968.0,,11785.0,,7905.0,,,,17100.0,5096.0,,8706.0,,,,63110.0,19700.0,16785.0,,250.68,,,25505.0,,4846.0,,,,,
2010-04-08,3883.0,1907.0,,2826.0,7692.0,6970.0,,11665.0,,7880.0,,,,17010.0,5078.0,,8630.0,,,,62090.0,19220.0,16630.0,,251.8,,,25050.0,,4810.0,,,,,
2010-04-09,3891.0,1904.0,,2829.0,7750.0,6998.0,,11775.0,,7955.0,,,,16890.0,5136.0,,8676.0,,,,62930.0,19400.0,16875.0,,253.7,,,25270.0,,4848.0,,,,,
2010-04-12,3908.0,1897.0,,2844.0,7752.0,7024.0,,11740.0,,7965.0,,,,16925.0,5194.0,,8672.0,,,,62930.0,19530.0,17085.0,,255.42,,,25485.0,,4872.0,,,,,
2010-04-13,3904.0,1914.0,,2856.0,7720.0,6990.0,,11750.0,,7930.0,,,,16895.0,5193.0,,8632.0,,,,62480.0,19350.0,17045.0,,253.45,,,25390.0,,4881.0,,,,,
2010-04-14,3902.0,1913.0,,2865.0,7706.0,6984.0,,11890.0,,7965.0,,,,16950.0,5204.0,,8640.0,,,,62580.0,19455.0,17120.0,,253.95,,,25595.0,,4854.0,,,,,
2010-04-15,3892.0,1913.0,,2864.0,7706.0,6980.0,,11880.0,,8065.0,,,,16915.0,5162.0,,8650.0,,,,62590.0,19465.0,17090.0,,254.16,,,25625.0,,4819.0,,,,,
2010-04-16,3901.0,1914.0,,2884.0,7716.0,6988.0,,11850.0,,8005.0,,,,16960.0,5186.0,,8622.0,,,,62350.0,19615.0,17030.0,,254.23,,,25325.0,,4838.0,,,,,
2010-04-19,3872.0,1925.0,,2858.0,7610.0,6888.0,,11515.0,,7935.0,,,,16790.0,5069.0,,8466.0,,,,60070.0,18685.0,16570.0,,249.7,,,24325.0,,4752.0,,,3197.4,,
2010-04-20,3891.0,1924.0,,2891.0,7630.0,6902.0,,11665.0,,7970.0,,,,16945.0,5128.0,,8544.0,,,,60800.0,18965.0,16695.0,,251.07,,,24735.0,,4772.0,,,3214.6,,
2010-04-21,3893.0,1927.0,,2885.0,7646.0,6924.0,,11670.0,,7915.0,,,,17160.0,5099.0,,8552.0,,,,60930.0,19030.0,16690.0,,252.56,,,24595.0,,4759.0,,,3267.2,,
2010-04-22,3899.0,1924.0,,2888.0,7640.0,6906.0,,11535.0,,7855.0,,,,17090.0,5122.0,,8518.0,,,,60660.0,18930.0,16620.0,,252.5,,,24350.0,,4734.0,,,3236.2,,
2010-04-23,3992.0,1926.0,,2918.0,7702.0,6964.0,,11565.0,,7885.0,,,,17110.0,5091.0,,8542.0,,,,60600.0,18990.0,16550.0,,251.26,,,24315.0,,4740.0,,,3221.2,,
2010-04-26,3990.0,1916.0,,2929.0,7708.0,7000.0,,11620.0,,7890.0,,,,17120.0,5013.0,,8554.0,,,,61450.0,19185.0,16610.0,,255.41,,,24505.0,,4734.0,,,3219.6,,
2010-04-27,3973.0,1936.0,,2917.0,7950.0,7026.0,,11435.0,,7770.0,,,,17145.0,4986.0,,8478.0,,,,60530.0,18910.0,16445.0,,254.39,,,23865.0,,4678.0,,,3138.8,,
2010-04-28,3949.0,1925.0,,2896.0,7866.0,6954.0,,11370.0,,7730.0,,,,17205.0,4977.0,,8430.0,,,,58300.0,18330.0,16080.0,,256.8,,,23500.0,,4588.0,,,3129.0,,
2010-04-29,3953.0,1918.0,,2900.0,7830.0,6916.0,,11360.0,,7715.0,,,,17280.0,4926.0,,8386.0,,,,58670.0,18420.0,16130.0,,257.08,,,23430.0,,4583.0,,,3083.8,,
2010-04-30,3988.0,1921.0,,2922.0,7868.0,6950.0,,11450.0,,7745.0,,,,16935.0,4938.0,,8400.0,,,,58740.0,18365.0,16210.0,,258.59,,,23525.0,,4635.0,,,3107.0,,
2010-05-04,3965.0,1922.0,,2898.0,7828.0,6910.0,,11445.0,,7730.0,,,,16850.0,4819.0,,8350.0,,,,58180.0,18060.0,16085.0,,258.61,,,23265.0,,4665.0,,,3076.4,,
2010-05-05,4026.0,1929.0,,2937.0,7864.0,6924.0,,11410.0,,7715.0,,,,16725.0,4809.0,,8284.0,,,,56880.0,17555.0,15910.0,,257.33,,,22905.0,,4653.0,,,3076.4,,
2010-05-06,3977.0,1924.0,,2892.0,7770.0,6862.0,,11345.0,,7680.0,,,,16680.0,4794.0,,8206.0,,,,56030.0,17440.0,15800.0,,258.2,,,22670.0,,4637.0,,,2967.4,,
2010-05-07,3911.0,1927.0,,2854.0,7620.0,6704.0,,11005.0,,7720.0,,,,16545.0,4697.0,,8036.0,,,,54540.0,16835.0,15475.0,,264.6,,,22140.0,,4545.0,,,2897.6,,
2010-05-10,3955.0,1947.0,,2898.0,7732.0,6800.0,,11120.0,,7725.0,,,,16675.0,4800.0,,8096.0,,,,56680.0,17160.0,15720.0,,262.75,,,22570.0,,4534.0,,,2918.0,,
2010-05-11,3928.0,1936.0,,2881.0,7670.0,6744.0,,10895.0,,7640.0,,,,16625.0,4779.0,,8042.0,,,,55720.0,16705.0,15670.0,,265.64,,,22000.0,,4479.0,,,2801.6,,
2010-05-12,3958.0,1941.0,,2911.0,7720.0,6778.0,,10805.0,,7540.0,,,,16655.0,4832.0,,8092.0,,,,55970.0,16795.0,15600.0,,270.17,,,22285.0,,4406.0,,,2836.2,,
2010-05-13,3956.0,1939.0,,2914.0,7704.0,6734.0,,10885.0,,7555.0,,,,16795.0,4854.0,,8058.0,,,,56740.0,17105.0,15690.0,,271.14,,,22435.0,,4400.0,,,2894.6,,
2010-05-14,3923.0,1937.0,,2884.0,7642.0,6656.0,,10690.0,,7470.0,,,,16790.0,4778.0,,7820.0,,,,56360.0,16945.0,15650.0,,271.32,,,21745.0,,4367.0,,,2862.6,,
2010-05-17,3843.0,1938.0,,2838.0,7472.0,6504.0,,10210.0,,7175.0,,,,16765.0,4620.0,,7570.0,,,,53590.0,16125.0,14990.0,,271.89,,,21075.0,,4186.0,,,2719.0,,
2010-05-18,3869.0,1948.0,,2855.0,7542.0,6590.0,,10305.0,,7285.0,,,,17065.0,4695.0,,7632.0,,,,53730.0,15700.0,15065.0,,267.62,,,21825.0,,4209.0,,,2779.0,,
2010-05-19,3831.0,1961.0,,2835.0,7512.0,6570.0,,10200.0,,7295.0,,,,17170.0,4701.0,,7570.0,,,,53130.0,15340.0,15160.0,,266.29,,,21855.0,,4223.0,,,2784.8,,
2010-05-20,3847.0,1974.0,,2839.0,7562.0,6630.0,,10350.0,,7375.0,,,,17045.0,4731.0,,7592.0,,,,53980.0,15555.0,15195.0,,261.27,,,21765.0,,4251.0,,,2763.2,,
2010-05-21,3872.0,1977.0,,2846.0,7606.0,6686.0,,10235.0,,7355.0,,,,16895.0,4730.0,,7472.0,,,,53670.0,15500.0,15100.0,,259.72,,,21640.0,,4228.0,,,2801.0,,
2010-05-24,3886.0,1969.0,,2852.0,7598.0,6686.0,,10445.0,,7485.0,,,,16820.0,4817.0,,7552.0,,,,55230.0,16035.0,15315.0,,262.25,,,22165.0,,4318.0,,,2902.0,,
2010-05-25,3846.0,1956.0,,2823.0,7520.0,6604.0,,10215.0,,7415.0,,,,16685.0,4731.0,,7322.0,,,,54140.0,15515.0,15175.0,,262.17,,,21955.0,,4264.0,,,2813.2,,
2010-05-26,3874.0,1964.0,,2834.0,7574.0,6646.0,,10375.0,,7440.0,,,,16835.0,4798.0,,7394.0,,,,54890.0,15790.0,15245.0,,265.8,,,22440.0,,4272.0,,,2839.6,,
2010-05-27,3872.0,1958.0,,2838.0,7594.0,6666.0,,10465.0,,7520.0,,,,16825.0,4799.0,,7526.0,,,,55320.0,15865.0,15260.0,,266.7,,,22855.0,,4270.0,,,2901.4,,
2010-05-28,3868.0,1941.0,,2828.0,7580.0,6666.0,,10440.0,,7520.0,,,,16635.0,4718.0,,7586.0,,,,55780.0,16115.0,15375.0,,267.68,,,22950.0,,4256.0,,,2865.2,,
2010-05-31,3832.0,1943.0,,2796.0,7510.0,6584.0,,10425.0,,7465.0,,,,16575.0,4675.0,,7584.0,,,,55050.0,16050.0,15290.0,,266.54,,,22845.0,,4215.0,,,2792.0,,
2010-06-01,3811.0,1945.0,,2792.0,7504.0,6576.0,,10235.0,,7275.0,,,,16680.0,4675.0,,7472.0,,,,54100.0,15680.0,15155.0,,268.59,,,22570.0,,4178.0,,,2762.0,,
2010-06-02,3827.0,1930.0,,2798.0,7560.0,6630.0,,10015.0,,7240.0,,,,16375.0,4747.0,,7440.0,,,,53330.0,15335.0,14935.0,,268.71,,,22005.0,,4185.0,,,2776.4,,
2010-06-03,3830.0,1929.0,,2805.0,7558.0,6610.0,,10040.0,,7290.0,,,,16405.0,4719.0,,7458.0,,,,53820.0,15215.0,14955.0,,269.18,,,21835.0,,4200.0,,,2748.0,,
2010-06-04,3842.0,1938.0,,2818.0,7596.0,6630.0,,9870.0,,7280.0,,,,16390.0,4729.0,,7386.0,,,,52990.0,14470.0,14750.0,,264.82,,,21830.0,,4180.0,,,2761.0,,
2010-06-07,3789.0,1929.0,,2771.0,7434.0,6442.0,,9415.0,,6935.0,,,,16085.0,4676.0,,7090.0,,,,50100.0,13900.0,14000.0,,267.77,,,20560.0,,4021.0,,,2706.2,,
2010-06-08,3807.0,1914.0,,2775.0,7448.0,6448.0,,9445.0,,7115.0,,,,16290.0,4715.0,,7116.0,,,,49470.0,13810.0,14175.0,,272.9,,,20910.0,,4061.0,,,2724.4,,
2010-06-09,3796.0,1913.0,,2765.0,7450.0,6408.0,,9600.0,,7165.0,,,,16625.0,4775.0,,7214.0,,,,50380.0,14305.0,14720.0,,271.35,,,21375.0,,4103.0,,,2788.8,,
2010-06-10,3800.0,1909.0,,2765.0,7430.0,6362.0,,9595.0,,7155.0,,,,16640.0,4737.0,,7220.0,,,,50620.0,14170.0,14515.0,,270.24,,,21515.0,,4082.0,,,2769.6,,
2010-06-11,3795.0,1923.0,,2752.0,7410.0,6362.0,,9720.0,,7160.0,,,,16745.0,4786.0,,7256.0,,,,51400.0,14380.0,14685.0,,268.44,,,22085.0,,4111.0,,,2765.8,,
2010-06-17,3823.0,1912.0,,2777.0,7510.0,6410.0,,9565.0,,7180.0,,,,16810.0,4789.0,,7300.0,,,,51670.0,14295.0,14580.0,,271.47,,,22075.0,,4112.0,,,2744.2,,
2010-06-18,3830.0,1909.0,,2794.0,7542.0,6432.0,,9350.0,,7110.0,,,,16555.0,4756.0,,7292.0,,,,50930.0,14055.0,14535.0,,273.93,,,22080.0,,4088.0,,,2716.8,,
2010-06-21,3882.0,1914.0,,2854.0,7642.0,6518.0,,9770.0,,7305.0,,,,16595.0,4846.0,,7484.0,,,,53700.0,14845.0,15005.0,,276.98,,,22465.0,,4163.0,,,2804.8,,
2010-06-22,3870.0,1914.0,,2848.0,7618.0,6492.0,,9650.0,,7235.0,,,,16510.0,4832.0,,7452.0,,,,52840.0,14810.0,14775.0,,271.24,,,22080.0,,4138.0,,,2797.6,,
2010-06-23,3863.0,1912.0,,2846.0,7598.0,6496.0,,9615.0,,7190.0,,,,16795.0,4831.0,,7384.0,,,,53130.0,15050.0,14820.0,,272.08,,,21535.0,,4080.0,,,2765.2,,
2010-06-24,3859.0,1869.0,,2840.0,7580.0,6502.0,,9805.0,,7205.0,,,,16805.0,4849.0,,7414.0,,,,53520.0,15345.0,14885.0,,270.75,,,21820.0,,4101.0,,,2771.0,,
2010-06-25,3846.0,1884.0,,2831.0,7560.0,6494.0,,9715.0,,7165.0,,,,16775.0,4863.0,,7388.0,,,,53180.0,15010.0,14830.0,,272.95,,,21905.0,,4084.0,,,2753.8,,
2010-06-28,3854.0,1863.0,,2829.0,7542.0,6474.0,,9790.0,,7145.0,,,,16835.0,4876.0,,7426.0,,,,53960.0,15365.0,14915.0,,274.91,,,22200.0,,4039.0,,,2741.6,,
2010-06-29,3846.0,1853.0,,2831.0,7460.0,6388.0,,9510.0,,7065.0,,,,16795.0,4802.0,,7304.0,,,,52940.0,14765.0,14780.0,,270.6,,,21580.0,,3994.0,,,2600.4,,
2010-06-30,3822.0,1858.0,,2812.0,7420.0,6336.0,,9485.0,,7050.0,,,,16870.0,4825.0,,7272.0,,,,52070.0,14610.0,14690.0,,272.04,,,21585.0,,3985.0,,,2579.0,,
2010-07-01,3814.0,1866.0,,2814.0,7360.0,6284.0,,9215.0,,6980.0,,,,16645.0,4834.0,,7144.0,,,,51040.0,14500.0,14605.0,,270.8,,,21175.0,,3960.0,,,2545.2,,
2010-07-02,3833.0,1878.0,,2832.0,7382.0,6292.0,,9385.0,,7040.0,,,,16750.0,4883.0,,7202.0,,,,52200.0,15105.0,14775.0,,263.12,,,21560.0,,3975.0,,,2546.0,,
2010-07-05,3821.0,1877.0,,2824.0,7338.0,6256.0,,9400.0,,7030.0,,,,16530.0,4980.0,,7216.0,,,,52260.0,15230.0,14810.0,,264.26,,,21655.0,,3989.0,,,2530.6,,
2010-07-06,3808.0,1882.0,,2830.0,7342.0,6220.0,,9365.0,,6980.0,,,,16585.0,4965.0,,7180.0,,,,52250.0,15390.0,14810.0,,263.01,,,21605.0,,3964.0,,,2564.6,,
2010-07-07,3811.0,1888.0,,2833.0,7332.0,6220.0,,9260.0,,6925.0,,,,16455.0,4952.0,,7188.0,,,,52130.0,15195.0,14820.0,,259.4,,,21790.0,,3965.0,,,2568.4,,
2010-07-08,3846.0,1892.0,,2866.0,7394.0,6284.0,,9325.0,,6915.0,,,,16520.0,4967.0,,7242.0,,,,52990.0,15345.0,14895.0,,263.16,,,21955.0,,3935.0,,,2569.0,,
2010-07-09,3859.0,1912.0,,2899.0,7438.0,6344.0,,9395.0,,6945.0,,,,16390.0,4972.0,,7294.0,,,,53640.0,15360.0,14885.0,,261.36,,,22115.0,,3950.0,,,2650.0,,
2010-07-12,3850.0,1925.0,,2887.0,7426.0,6324.0,,9370.0,,6935.0,,,,16215.0,4953.0,,7192.0,,,,53060.0,15170.0,14815.0,,263.3,,,21410.0,,3943.0,,,2660.6,,
2010-07-13,3832.0,1908.0,,2884.0,7440.0,6348.0,,9305.0,,6905.0,,,,16105.0,4956.0,,7098.0,,,,52290.0,14865.0,14730.0,,261.2,,,20985.0,,3917.0,,,2626.0,,
