,A.DCE,C.DCE,CS.DCE,M.DCE,Y.DCE,P.DCE,JD.DCE,L.DCE,PP.DCE,V.DCE,J.DCE,JM.DCE,I.DCE,CF.CZC,SR.CZC,RM.CZC,TA.CZC,FG.CZC,MA.CZC,ZC.CZC,CU.SHF,ZN.SHF,AL.SHF,NI.SHF,AU.SHF,AG.SHF,BU.SHF,RU.SHF,HC.SHF,RB.SHF,IC.CFE,IH.CFE,IF.CFE,T.CFE,TF.CFE
2010-02-03,271958.0,195460.0,,1020170.0,708662.0,285022.0,,73476.0,,49450.0,,,,136544.0,689228.0,,133920.0,,,,198888.0,170240.0,112130.0,,59746.0,,,154746.0,,802842.0,,,,,
2010-02-04,274098.0,178300.0,,1018600.0,674464.0,289572.0,,74554.0,,45698.0,,,,143458.0,662014.0,,139416.0,,,,201322.0,171416.0,107566.0,,61560.0,,,164048.0,,775898.0,,,,,
2010-02-05,280652.0,174544.0,,1001438.0,659320.0,295658.0,,65524.0,,46040.0,,,,139094.0,652616.0,,139676.0,,,,195436.0,162160.0,105306.0,,55754.0,,,157034.0,,711780.0,,,,,
2010-02-08,275382.0,167882.0,,991290.0,643320.0,322866.0,,64572.0,,49088.0,,,,128364.0,732388.0,,137764.0,,,,188590.0,166092.0,104850.0,,55750.0,,,160348.0,,685168.0,,,,,
2010-02-09,271300.0,164726.0,,995408.0,629342.0,310254.0,,64720.0,,48698.0,,,,122876.0,645702.0,,136706.0,,,,193240.0,172146.0,108500.0,,55820.0,,,135932.0,,690518.0,,,,,
2010-02-10,273654.0,158292.0,,1000772.0,610322.0,306356.0,,53314.0,,46346.0,,,,116196.0,708430.0,,105930.0,,,,172102.0,154572.0,102576.0,,52298.0,,,126314.0,,680758.0,,,,,
2010-02-11,251010.0,160042.0,,932412.0,565142.0,296490.0,,49270.0,,44028.0,,,,106692.0,624288.0,,93814.0,,,,165818.0,143436.0,102154.0,,51840.0,,,109578.0,,676876.0,,,,,
2010-02-12,246028.0,153590.0,,931364.0,553448.0,291972.0,,45262.0,,43030.0,,,,101700.0,580312.0,,95036.0,,,,162166.0,123522.0,97864.0,,49826.0,,,95288.0,,656346.0,,,,,
2010-02-22,249340.0,156628.0,,908702.0,535480.0,319766.0,,40434.0,,43028.0,,,,121230.0,601410.0,,106770.0,,,,142436.0,110260.0,98560.0,,50400.0,,,108096.0,,710878.0,,,,,
2010-02-23,269414.0,178464.0,,996588.0,561712.0,343624.0,,48004.0,,46526.0,,,,144724.0,698476.0,,141880.0,,,,134892.0,114214.0,104384.0,,52922.0,,,147016.0,,798784.0,,,,,
2010-02-24,261240.0,181860.0,,997644.0,559342.0,333394.0,,49434.0,,46152.0,,,,141978.0,704890.0,,161904.0,,,,124864.0,107206.0,98802.0,,54514.0,,,144682.0,,824246.0,,,,,
2010-02-25,252990.0,177818.0,,1000890.0,583512.0,311078.0,,55300.0,,46554.0,,,,139164.0,657298.0,,156594.0,,,,177706.0,95220.0,96294.0,,57358.0,,,137044.0,,790336.0,,,,,
2010-02-26,252534.0,165506.0,,983676.0,575794.0,321734.0,,53354.0,,46816.0,,,,159560.0,651828.0,,162438.0,,,,189812.0,162710.0,96512.0,,61264.0,,,123620.0,,727690.0,,,,,
2010-03-01,272608.0,173926.0,,1008070.0,575132.0,330956.0,,55320.0,,49934.0,,,,148124.0,651106.0,,167052.0,,,,211726.0,172476.0,92016.0,,56566.0,,,101142.0,,697674.0,,,,,
2010-03-02,272774.0,169072.0,,994454.0,560182.0,296070.0,,62790.0,,52702.0,,,,144518.0,678216.0,,165370.0,,,,214362.0,184818.0,90918.0,,58386.0,,,78656.0,,635048.0,,,,,
2010-03-03,275790.0,168620.0,,1010382.0,572696.0,305024.0,,71466.0,,56698.0,,,,164776.0,664636.0,,179616.0,,,,209892.0,177258.0,88482.0,,64582.0,,,149384.0,,618836.0,,,,,
2010-03-04,272514.0,157052.0,,1059436.0,569542.0,285390.0,,75936.0,,55862.0,,,,149872.0,646088.0,,176248.0,,,,219192.0,167124.0,89830.0,,59534.0,,,171114.0,,585416.0,,,,,
2010-03-05,262814.0,157642.0,,1065496.0,569912.0,339764.0,,81786.0,,57344.0,,,,147576.0,637746.0,,179988.0,,,,207866.0,159588.0,95922.0,,60412.0,,,163414.0,,567908.0,,,,,
2010-03-08,267618.0,152058.0,,1049370.0,573236.0,332682.0,,102354.0,,57748.0,,,,160846.0,626860.0,,181500.0,,,,210790.0,174936.0,115550.0,,62712.0,,,187304.0,,534642.0,,,,,
2010-03-09,263458.0,151334.0,,1077636.0,531828.0,397838.0,,107764.0,,57256.0,,,,217828.0,599984.0,,180920.0,,,,210164.0,169384.0,113194.0,,57376.0,,,168184.0,,482724.0,,,,,
2010-03-10,259312.0,159046.0,,1082394.0,511072.0,392456.0,,110308.0,,57920.0,,,,191374.0,609148.0,,176356.0,,,,210968.0,174336.0,114720.0,,57578.0,,,184194.0,,715950.0,,,,,
2010-03-11,261064.0,163326.0,,1069536.0,510148.0,326030.0,,118390.0,,58854.0,,,,179598.0,571094.0,,166278.0,,,,218700.0,171092.0,110576.0,,56568.0,,,192372.0,,808320.0,,,,,
2010-03-12,256978.0,171280.0,,1085436.0,501220.0,302502.0,,116204.0,,56572.0,,,,181382.0,505396.0,,159822.0,,,,206580.0,170706.0,111042.0,,55348.0,,,219494.0,,840734.0,,,,,
2010-03-15,253694.0,188652.0,,1075596.0,512330.0,284250.0,,128760.0,,57746.0,,,,199346.0,511478.0,,172656.0,,,,214152.0,175154.0,114042.0,,53070.0,,,220444.0,,816388.0,,,,,
2010-03-16,243116.0,194358.0,,1040668.0,533366.0,275790.0,,129098.0,,56754.0,,,,221140.0,515180.0,,161988.0,,,,202834.0,186408.0,110434.0,,55304.0,,,195508.0,,1017718.0,,,,,
2010-03-17,238796.0,199488.0,,1086502.0,548578.0,257322.0,,117738.0,,52868.0,,,,238388.0,541580.0,,154652.0,,,,183030.0,169210.0,110576.0,,58818.0,,,192694.0,,1148228.0,,,,,
2010-03-18,234726.0,193000.0,,1050828.0,524946.0,263592.0,,117884.0,,51134.0,,,,229608.0,491646.0,,154530.0,,,,173150.0,168752.0,114318.0,,57616.0,,,193488.0,,1083410.0,,,,,
2010-03-19,230474.0,203088.0,,1054268.0,528954.0,255378.0,,107696.0,,53302.0,,,,266276.0,478716.0,,146854.0,,,,167392.0,158596.0,121086.0,,57022.0,,,198594.0,,1095246.0,,,,,
2010-03-22,220340.0,208344.0,,1017154.0,533714.0,271096.0,,94830.0,,46666.0,,,,262176.0,537728.0,,148900.0,,,,165088.0,172506.0,114578.0,,56726.0,,,221232.0,,1112354.0,,,,,
2010-03-23,214350.0,203950.0,,994840.0,510262.0,279040.0,,88460.0,,45406.0,,,,242922.0,606868.0,,136898.0,,,,159160.0,170758.0,121740.0,,56728.0,,,231886.0,,1117220.0,,,,,
2010-03-24,210272.0,199832.0,,985578.0,503078.0,259436.0,,77556.0,,43828.0,,,,233906.0,624858.0,,129102.0,,,,159834.0,188732.0,123770.0,,55748.0,,,211466.0,,1056760.0,,,,,
2010-03-25,211644.0,202224.0,,986628.0,538446.0,244646.0,,62384.0,,41570.0,,,,233578.0,597994.0,,115420.0,,,,146366.0,183744.0,131332.0,,58136.0,,,268370.0,,1088852.0,,,,,
2010-03-26,209620.0,207424.0,,962972.0,547424.0,241436.0,,48722.0,,35034.0,,,,225466.0,599172.0,,102160.0,,,,127592.0,155934.0,124822.0,,57952.0,,,235246.0,,1136328.0,,,,,
2010-03-29,201918.0,218556.0,,957108.0,540966.0,238774.0,,40802.0,,31276.0,,,,213904.0,598790.0,,98624.0,,,,108560.0,121760.0,121894.0,,52770.0,,,212962.0,,1157194.0,,,,,
2010-03-30,197156.0,224348.0,,951536.0,489402.0,263684.0,,84378.0,,27310.0,,,,202476.0,553354.0,,139662.0,,,,214646.0,105554.0,113658.0,,50200.0,,,225418.0,,1182328.0,,,,,
2010-03-31,205352.0,216612.0,,934048.0,513790.0,251396.0,,95742.0,,24162.0,,,,195904.0,559336.0,,152854.0,,,,205386.0,161776.0,113966.0,,48962.0,,,229620.0,,1114870.0,,,,,
2010-04-01,194516.0,222510.0,,992506.0,506126.0,249370.0,,88506.0,,33808.0,,,,196178.0,597316.0,,173894.0,,,,229444.0,219070.0,107396.0,,46864.0,,,234276.0,,1105836.0,,,,,
2010-04-02,196756.0,216288.0,,999428.0,501644.0,236064.0,,89796.0,,37812.0,,,,194576.0,537458.0,,186538.0,,,,231436.0,192444.0,105076.0,,42576.0,,,250124.0,,1080974.0,,,,,
2010-04-06,194454.0,223954.0,,1028116.0,495868.0,237858.0,,92684.0,,45612.0,,,,190808.0,564512.0,,215094.0,,,,233006.0,209640.0,101572.0,,40242.0,,,241664.0,,1084112.0,,,,,
2010-04-07,198182.0,224396.0,,1031338.0,523650.0,232740.0,,90524.0,,60782.0,,,,177112.0,610032.0,,212262.0,,,,232458.0,218988.0,96674.0,,37108.0,,,237968.0,,1181006.0,,,,,
2010-04-08,191820.0,219312.0,,1021868.0,487126.0,235302.0,,93124.0,,61776.0,,,,175334.0,622960.0,,208492.0,,,,220542.0,223552.0,93070.0,,33150.0,,,226250.0,,1224320.0,,,,,
2010-04-09,189198.0,216474.0,,1043558.0,502516.0,233034.0,,89986.0,,76516.0,,,,180820.0,643430.0,,210508.0,,,,227822.0,205644.0,101560.0,,32432.0,,,223432.0,,1232048.0,,,,,
2010-04-12,181570.0,210110.0,,1010454.0,484276.0,227520.0,,93746.0,,78724.0,,,,177218.0,628010.0,,212008.0,,,,226690.0,211458.0,136546.0,,29456.0,,,241262.0,,1251714.0,,,,,
2010-04-13,183170.0,209764.0,,956852.0,478798.0,224886.0,,87612.0,,79836.0,,,,170664.0,626694.0,,206466.0,,,,218048.0,214654.0,152698.0,,26926.0,,,236526.0,,1282594.0,,,,,
2010-04-14,175678.0,209978.0,,920820.0,454220.0,224276.0,,106608.0,,87250.0,,,,163670.0,638572.0,,202704.0,,,,213714.0,214266.0,153000.0,,23752.0,,,260338.0,,1408238.0,,,,,
2010-04-15,168494.0,206954.0,,911480.0,440336.0,208920.0,,96124.0,,111876.0,,,,159588.0,681518.0,,216814.0,,,,212736.0,203340.0,159682.0,,34934.0,,,253346.0,,1433440.0,,,,,
2010-04-16,159592.0,207342.0,,933296.0,416856.0,200254.0,,91172.0,,106068.0,,,,153016.0,640942.0,,216032.0,,,,218436.0,203082.0,161118.0,,35294.0,,,240752.0,,1434070.0,,,,,
2010-04-19,148886.0,228042.0,,938388.0,404428.0,190578.0,,87708.0,,105556.0,,,,161270.0,645092.0,,209022.0,,,,204838.0,205168.0,142460.0,,32392.0,,,205810.0,,1284178.0,,,3954.0,,
2010-04-20,138380.0,230676.0,,918178.0,380132.0,192746.0,,81450.0,,104814.0,,,,143358.0,612872.0,,199146.0,,,,198814.0,198574.0,140320.0,,37244.0,,,221350.0,,1303964.0,,,4496.0,,
2010-04-21,131910.0,225068.0,,889640.0,356712.0,175666.0,,81054.0,,101272.0,,,,146358.0,672244.0,,195582.0,,,,194352.0,192924.0,140740.0,,38712.0,,,231372.0,,1315284.0,,,5062.0,,
2010-04-22,125382.0,223408.0,,845308.0,338722.0,164508.0,,92440.0,,94346.0,,,,137678.0,703204.0,,200620.0,,,,185932.0,191840.0,134870.0,,39580.0,,,219106.0,,1370598.0,,,5383.0,,
2010-04-23,166058.0,219278.0,,793182.0,304450.0,149666.0,,88176.0,,94896.0,,,,131940.0,658640.0,,206232.0,,,,180106.0,183754.0,136510.0,,39292.0,,,207034.0,,1334926.0,,,5808.0,,
2010-04-26,157204.0,216774.0,,769512.0,288792.0,141490.0,,90242.0,,95848.0,,,,129884.0,881166.0,,197254.0,,,,165400.0,164914.0,141154.0,,42908.0,,,210574.0,,1354608.0,,,7079.0,,
2010-04-27,148294.0,232248.0,,732150.0,412556.0,135838.0,,100476.0,,88040.0,,,,128544.0,795274.0,,200490.0,,,,155078.0,165216.0,139046.0,,45438.0,,,213102.0,,1268344.0,,,7386.0,,
2010-04-28,146168.0,230714.0,,708760.0,391936.0,128442.0,,94822.0,,85406.0,,,,129992.0,793720.0,,197676.0,,,,123568.0,166382.0,128566.0,,47950.0,,,187604.0,,1244012.0,,,7092.0,,
2010-04-29,147088.0,235102.0,,707480.0,383130.0,173908.0,,103222.0,,86316.0,,,,133336.0,830492.0,,196244.0,,,,115592.0,146896.0,126300.0,,49440.0,,,197754.0,,1268800.0,,,8705.0,,
2010-04-30,150710.0,237054.0,,724608.0,399616.0,169298.0,,93700.0,,83300.0,,,,139780.0,767808.0,,189754.0,,,,158026.0,137210.0,118176.0,,51784.0,,,194116.0,,1170234.0,,,8297.0,,
2010-05-04,147120.0,245604.0,,711026.0,410240.0,175340.0,,95198.0,,86404.0,,,,143172.0,870202.0,,201536.0,,,,162454.0,130202.0,116046.0,,48410.0,,,201552.0,,1186942.0,,,8261.0,,
2010-05-05,236426.0,258846.0,,931198.0,446486.0,174306.0,,96736.0,,86940.0,,,,142682.0,791362.0,,195014.0,,,,170854.0,116010.0,113254.0,,47338.0,,,201952.0,,1273452.0,,,9600.0,,
2010-05-06,206120.0,252074.0,,824322.0,422558.0,185280.0,,100064.0,,84930.0,,,,147530.0,800976.0,,198648.0,,,,204822.0,184074.0,106866.0,,49052.0,,,212002.0,,1234420.0,,,10150.0,,
2010-05-07,194340.0,249348.0,,758392.0,385508.0,176634.0,,107822.0,,89928.0,,,,146464.0,728740.0,,203750.0,,,,212040.0,194518.0,100072.0,,52284.0,,,199114.0,,1164612.0,,,8282.0,,
2010-05-10,203512.0,268998.0,,709896.0,367300.0,175374.0,,105798.0,,84928.0,,,,138518.0,727704.0,,215872.0,,,,201300.0,198396.0,96318.0,,54176.0,,,204226.0,,1248212.0,,,9873.0,,
2010-05-11,199814.0,258034.0,,719968.0,369592.0,184418.0,,112214.0,,84322.0,,,,144388.0,662306.0,,221600.0,,,,210196.0,227176.0,91602.0,,56568.0,,,212654.0,,1212108.0,,,8987.0,,
2010-05-12,195902.0,277068.0,,759362.0,369712.0,172720.0,,112142.0,,86008.0,,,,140482.0,698238.0,,212910.0,,,,208636.0,216434.0,89496.0,,58840.0,,,194066.0,,1241468.0,,,8144.0,,
2010-05-13,196232.0,245996.0,,794406.0,382238.0,197800.0,,103712.0,,81300.0,,,,149446.0,690032.0,,221752.0,,,,198172.0,226356.0,88830.0,,59050.0,,,206346.0,,1297804.0,,,8276.0,,
2010-05-14,200978.0,244496.0,,766268.0,377606.0,211834.0,,101034.0,,85806.0,,,,146954.0,738016.0,,250336.0,,,,196112.0,214414.0,86424.0,,59388.0,,,229384.0,,1269804.0,,,6237.0,,
2010-05-17,205728.0,259178.0,,742504.0,352338.0,208854.0,,93638.0,,80576.0,,,,198082.0,602628.0,,210882.0,,,,198188.0,223112.0,80720.0,,59846.0,,,242330.0,,1042606.0,,,4126.0,,
2010-05-18,203712.0,254036.0,,728704.0,338868.0,192152.0,,91838.0,,67954.0,,,,188308.0,563770.0,,180452.0,,,,195244.0,212788.0,76488.0,,60814.0,,,238834.0,,1041862.0,,,1924.0,,
2010-05-19,198688.0,259854.0,,738876.0,339792.0,193458.0,,89976.0,,68630.0,,,,194866.0,624946.0,,181456.0,,,,187972.0,205012.0,86158.0,,58434.0,,,219846.0,,1023638.0,,,12817.0,,
2010-05-20,199584.0,270142.0,,778316.0,343198.0,186232.0,,95398.0,,67614.0,,,,189560.0,614764.0,,188020.0,,,,184854.0,199018.0,87646.0,,54182.0,,,210606.0,,1111734.0,,,14774.0,,
2010-05-21,203494.0,287372.0,,744736.0,349512.0,189766.0,,92374.0,,64422.0,,,,187032.0,602496.0,,199612.0,,,,191616.0,190078.0,87354.0,,51498.0,,,185530.0,,1110908.0,,,13329.0,,
2010-05-24,202658.0,287642.0,,757644.0,344250.0,192098.0,,96788.0,,65656.0,,,,189042.0,635296.0,,214588.0,,,,174106.0,180716.0,91602.0,,51298.0,,,197028.0,,1175894.0,,,15770.0,,
2010-05-25,197734.0,272442.0,,760248.0,343022.0,201464.0,,100192.0,,76768.0,,,,181634.0,605118.0,,285552.0,,,,167598.0,179596.0,88770.0,,53412.0,,,226160.0,,1093622.0,,,15644.0,,
2010-05-26,210034.0,273490.0,,756076.0,345704.0,198828.0,,97760.0,,75344.0,,,,177560.0,640778.0,,268350.0,,,,150610.0,158962.0,87894.0,,55272.0,,,202444.0,,1170856.0,,,15219.0,,
2010-05-27,199878.0,275442.0,,777030.0,341846.0,190052.0,,105278.0,,70782.0,,,,174608.0,597628.0,,269616.0,,,,134242.0,140974.0,89202.0,,53332.0,,,233974.0,,1225088.0,,,16397.0,,
2010-05-28,201002.0,284698.0,,781454.0,328048.0,186062.0,,100508.0,,66832.0,,,,175284.0,711238.0,,238088.0,,,,120620.0,232646.0,89490.0,,53474.0,,,211078.0,,1199618.0,,,16764.0,,
2010-05-31,208090.0,293626.0,,821630.0,333288.0,194780.0,,99022.0,,68528.0,,,,176250.0,642468.0,,231780.0,,,,166738.0,273244.0,89018.0,,51022.0,,,238628.0,,1216832.0,,,18662.0,,
2010-06-01,206462.0,292100.0,,811362.0,351086.0,197784.0,,102670.0,,72214.0,,,,178298.0,641290.0,,233282.0,,,,178958.0,317670.0,89230.0,,52906.0,,,232560.0,,1194980.0,,,17746.0,,
2010-06-02,205608.0,273922.0,,783150.0,335564.0,196058.0,,110038.0,,68362.0,,,,179330.0,702744.0,,227540.0,,,,190026.0,288268.0,86472.0,,53002.0,,,201468.0,,1199922.0,,,18691.0,,
2010-06-03,205006.0,269160.0,,772926.0,333318.0,199752.0,,105210.0,,65602.0,,,,185230.0,646110.0,,220094.0,,,,189782.0,333828.0,85644.0,,53172.0,,,197684.0,,1187648.0,,,18712.0,,
2010-06-04,199150.0,267902.0,,751566.0,343718.0,197410.0,,114290.0,,67310.0,,,,182150.0,618486.0,,226632.0,,,,205874.0,348134.0,83682.0,,56686.0,,,210732.0,,1130706.0,,,16354.0,,
2010-06-07,204794.0,255276.0,,731784.0,323240.0,215636.0,,113840.0,,79118.0,,,,206988.0,647520.0,,221864.0,,,,190008.0,325668.0,81000.0,,53982.0,,,209344.0,,1189516.0,,,15673.0,,
2010-06-08,207114.0,247482.0,,723804.0,319442.0,206920.0,,111736.0,,67310.0,,,,196916.0,604428.0,,204682.0,,,,216676.0,310564.0,74704.0,,55064.0,,,212066.0,,1108706.0,,,16526.0,,
2010-06-09,197242.0,234634.0,,729658.0,331122.0,198508.0,,101006.0,,66876.0,,,,184250.0,621716.0,,200348.0,,,,220308.0,281086.0,85332.0,,58402.0,,,204380.0,,1064854.0,,,16740.0,,
2010-06-10,188042.0,229316.0,,697880.0,321654.0,198894.0,,96406.0,,61016.0,,,,159528.0,565960.0,,192668.0,,,,200902.0,290182.0,83000.0,,49918.0,,,172410.0,,994730.0,,,14040.0,,
2010-06-11,182804.0,207406.0,,687868.0,323564.0,200028.0,,92392.0,,58700.0,,,,153980.0,510164.0,,182798.0,,,,188794.0,254712.0,80882.0,,45656.0,,,161790.0,,904970.0,,,10034.0,,
2010-06-17,172496.0,204086.0,,631486.0,304360.0,197098.0,,111572.0,,58116.0,,,,159352.0,530952.0,,191704.0,,,,194966.0,279084.0,82432.0,,48810.0,,,145606.0,,979222.0,,,4417.0,,
2010-06-18,172690.0,202934.0,,642646.0,309258.0,191910.0,,136240.0,,61340.0,,,,165586.0,590982.0,,186708.0,,,,208456.0,290924.0,81996.0,,59884.0,,,157074.0,,1048366.0,,,0.0,,
2010-06-21,175674.0,189196.0,,671700.0,337972.0,188058.0,,131822.0,,53250.0,,,,168302.0,664804.0,,198708.0,,,,192642.0,245498.0,99966.0,,66788.0,,,123268.0,,1077552.0,,,21545.0,,
2010-06-22,175472.0,179892.0,,649530.0,332720.0,185882.0,,136884.0,,51990.0,,,,185060.0,646938.0,,185632.0,,,,177760.0,250020.0,95356.0,,57384.0,,,108920.0,,1073596.0,,,19828.0,,
2010-06-23,172590.0,172290.0,,685698.0,330452.0,182302.0,,147076.0,,48674.0,,,,196132.0,651714.0,,178108.0,,,,178704.0,274730.0,90920.0,,56522.0,,,172074.0,,1022420.0,,,19132.0,,
2010-06-24,171678.0,194436.0,,675802.0,336612.0,184720.0,,168138.0,,48106.0,,,,188402.0,678074.0,,191374.0,,,,173610.0,238190.0,91594.0,,57942.0,,,170102.0,,984610.0,,,18877.0,,
2010-06-25,171360.0,194676.0,,672732.0,341116.0,184888.0,,152320.0,,48104.0,,,,188664.0,651146.0,,178600.0,,,,161962.0,230338.0,89340.0,,56240.0,,,192944.0,,966066.0,,,18599.0,,
2010-06-28,174068.0,198594.0,,653022.0,345146.0,194652.0,,148236.0,,47790.0,,,,192804.0,648946.0,,181160.0,,,,144156.0,180194.0,89606.0,,55978.0,,,179632.0,,978348.0,,,20726.0,,
2010-06-29,170908.0,198748.0,,635606.0,353566.0,213128.0,,148348.0,,51530.0,,,,193864.0,613220.0,,176050.0,,,,117778.0,144830.0,89052.0,,54918.0,,,189124.0,,926822.0,,,24070.0,,
2010-06-30,171230.0,193662.0,,664454.0,355738.0,226396.0,,151308.0,,51218.0,,,,194938.0,608252.0,,164054.0,,,,99034.0,268822.0,85256.0,,53912.0,,,219404.0,,841566.0,,,21872.0,,
2010-07-01,172500.0,190476.0,,641830.0,372812.0,226896.0,,182396.0,,52630.0,,,,191534.0,611606.0,,172544.0,,,,199400.0,287648.0,86482.0,,56312.0,,,218112.0,,850456.0,,,23657.0,,
2010-07-02,172704.0,184564.0,,684988.0,375468.0,230718.0,,168806.0,,50350.0,,,,183098.0,642102.0,,163812.0,,,,195580.0,302024.0,84244.0,,53962.0,,,193212.0,,827466.0,,,24119.0,,
2010-07-05,172788.0,181340.0,,690010.0,383586.0,230036.0,,178644.0,,48308.0,,,,196028.0,731426.0,,166924.0,,,,192234.0,288408.0,81480.0,,54586.0,,,198078.0,,860436.0,,,22692.0,,
2010-07-06,175464.0,185002.0,,707316.0,383262.0,238228.0,,189062.0,,49050.0,,,,189966.0,660762.0,,172796.0,,,,203580.0,326512.0,79774.0,,53074.0,,,207634.0,,864992.0,,,22426.0,,
2010-07-07,174700.0,184984.0,,745302.0,380948.0,235176.0,,207094.0,,50482.0,,,,191944.0,673034.0,,175608.0,,,,206326.0,305248.0,79502.0,,54342.0,,,227250.0,,852552.0,,,21290.0,,
