,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,白糖,焦煤,焦煤,焦煤,豆一,棉花,棉花,棉花,动力煤,白糖,沪金,豆粕,豆粕
1,豆油,沪银,甲醇,焦炭,沪镍,动力煤,焦煤,白糖,棉花,棕榈油,PVC,天胶,沪银
2,菜粕,沪金,沪镍,甲醇,玻璃,铁矿石,淀粉,沪镍,淀粉,棉花,动力煤,沪镍,天胶
3,豆粕,玉米,沪铝,白糖,甲醇,焦炭,螺纹钢,铁矿石,玻璃,沪铜,沪银,沪金,沪金
4,豆一,白糖,铁矿石,鸡蛋,铁矿石,玻璃,焦炭,甲醇,白糖,豆油,白糖,沪银,沪镍
