,C0501.DCE,C0503.DCE,C0505.DCE,C0507.DCE,C0509.DCE,C0511.DCE,C0601.DCE,C0603.DCE,C0605.DCE,C0607.DCE,C0609.DCE,C0611.DCE,C0701.DCE,C0703.DCE,C0705.DCE,C0707.DCE,C0709.DCE,C0711.DCE,C0801.DCE,C0803.DCE,C0805.DCE,C0807.DCE,C0809.DCE,C0811.DCE,C0901.DCE,C0903.DCE,C0905.DCE,C0907.DCE,C0909.DCE,C0911.DCE,C1001.DCE,C1003.DCE,C1005.DCE,C1007.DCE,C1009.DCE,C1011.DCE,C1101.DCE,C1103.DCE,C1105.DCE,C1107.DCE,C1109.DCE,C1111.DCE,C1201.DCE,C1203.DCE,C1205.DCE,C1207.DCE,C1209.DCE,C1211.DCE,C1301.DCE,C1303.DCE,C1305.DCE,C1307.DCE,C1309.DCE,C1311.DCE,C1401.DCE,C1403.DCE,C1405.DCE,C1407.DCE,C1409.DCE,C1411.DCE,C1501.DCE,C1503.DCE,C1505.DCE,C1507.DCE,C1509.DCE,C1511.DCE,C1601.DCE,C1603.DCE,C1605.DCE,C1607.DCE,C1609.DCE,C1611.DCE,C1701.DCE,C1703.DCE,C1705.DCE,C1707.DCE,C1709.DCE,C1711.DCE,C1801.DCE,C1803.DCE,C1805.DCE,C1807.DCE,C1809.DCE,C1811.DCE,C1901.DCE,C1903.DCE
2006-08-28,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,34512.0,4824.0,40816.0,167220.0,378660.0,41880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-29,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,34192.0,4066.0,39562.0,145024.0,390698.0,41006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-30,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,33914.0,3910.0,38048.0,143910.0,355196.0,44556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,33458.0,3518.0,36820.0,145196.0,356900.0,40908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-01,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,14940.0,3472.0,35996.0,145440.0,355442.0,38228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-04,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,12016.0,2628.0,31824.0,144680.0,358328.0,40746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-05,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,6956.0,2620.0,28232.0,143622.0,372910.0,41016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-06,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,1934.0,2620.0,25740.0,142404.0,406036.0,42918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-07,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,1934.0,2536.0,24778.0,138316.0,389742.0,47638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-08,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,1890.0,2470.0,22934.0,143504.0,413664.0,51116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-11,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,1190.0,2466.0,22236.0,134070.0,381628.0,48514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-12,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,808.0,2456.0,21228.0,131780.0,371856.0,48298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-13,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,254.0,2350.0,19022.0,131854.0,380542.0,49564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-14,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2364.0,18186.0,130112.0,405568.0,49842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-15,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2332.0,17286.0,125402.0,421188.0,63184.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-18,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2116.0,16596.0,126340.0,420062.0,62148.0,2136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-19,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2090.0,14480.0,117088.0,427666.0,75484.0,2986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-20,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2066.0,14364.0,112982.0,425054.0,68578.0,4646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-21,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2052.0,14334.0,109546.0,435950.0,69152.0,7804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-22,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,2010.0,13300.0,106406.0,441452.0,60064.0,17922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-25,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1904.0,11738.0,106608.0,440576.0,59126.0,18798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-26,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1632.0,11634.0,106156.0,444746.0,59028.0,18636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-27,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1514.0,11080.0,105302.0,442716.0,56708.0,20794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-28,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1420.0,10786.0,104474.0,437546.0,58976.0,21998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-29,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1324.0,10190.0,99642.0,407990.0,56288.0,25130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-09,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1304.0,9022.0,95934.0,431364.0,64206.0,30564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-10,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1304.0,7504.0,93892.0,491236.0,78332.0,44152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-11,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1268.0,7464.0,89366.0,522580.0,78652.0,50676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-12,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1212.0,7334.0,90764.0,548368.0,82978.0,54314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-13,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1268.0,7918.0,89300.0,592678.0,88292.0,63558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-16,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1268.0,7952.0,76744.0,604530.0,92208.0,73624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-17,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1414.0,8252.0,74638.0,578346.0,112150.0,81208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-18,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1414.0,7928.0,70960.0,541214.0,115322.0,84892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-19,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1410.0,7910.0,70496.0,550636.0,120732.0,86034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-20,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1410.0,7902.0,70128.0,553066.0,116608.0,85956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-23,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1408.0,7802.0,67132.0,534934.0,113442.0,86710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-24,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1402.0,7084.0,62842.0,542816.0,127246.0,93314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-25,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1400.0,6942.0,57958.0,527422.0,151920.0,96236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-26,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1500.0,6792.0,56638.0,550372.0,157960.0,97306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-27,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1482.0,6774.0,61174.0,596488.0,152416.0,113276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-30,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1318.0,6784.0,59380.0,580064.0,163098.0,114684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,1274.0,6784.0,56818.0,558732.0,168740.0,114492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-01,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,910.0,6720.0,55716.0,568332.0,167228.0,113904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-02,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,906.0,6810.0,59174.0,594620.0,178364.0,129324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-03,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,906.0,6812.0,59894.0,642784.0,199430.0,139246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-06,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,906.0,6818.0,60896.0,700342.0,203066.0,142470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-07,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,914.0,6824.0,61674.0,711866.0,196904.0,164376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-08,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,6836.0,60996.0,762518.0,206388.0,173020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-09,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,6816.0,58454.0,800624.0,187064.0,170018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-10,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,6800.0,57034.0,846534.0,192342.0,167498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-13,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,6884.0,54692.0,931754.0,189604.0,156756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-14,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,6542.0,50838.0,960046.0,178856.0,162174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-15,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,5670.0,47786.0,944806.0,192612.0,211900.0,1162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-16,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,5394.0,45970.0,960464.0,172218.0,246724.0,5370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-17,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,5262.0,45388.0,956080.0,163616.0,261584.0,7774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-20,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,3430.0,42630.0,966950.0,156790.0,375160.0,9590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-21,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,3190.0,39982.0,960262.0,150896.0,417700.0,11972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-22,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,3146.0,38240.0,969790.0,146310.0,428254.0,15434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-23,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2896.0,37726.0,949160.0,133802.0,401006.0,20350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-24,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2832.0,37710.0,955230.0,133800.0,426390.0,22002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-27,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2692.0,36266.0,941216.0,127312.0,472774.0,27506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-28,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2660.0,36186.0,935608.0,120716.0,437806.0,26604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-29,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2680.0,33736.0,909906.0,108552.0,420174.0,22688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2764.0,32898.0,974106.0,102646.0,414972.0,22638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-01,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2696.0,32284.0,953696.0,101868.0,422016.0,22664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-04,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2674.0,30052.0,956572.0,96430.0,386282.0,22310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-05,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2616.0,27904.0,927716.0,92488.0,404892.0,23826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-06,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2474.0,27792.0,934580.0,89882.0,426100.0,24074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-07,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2480.0,26588.0,931680.0,85234.0,457706.0,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-08,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2528.0,26508.0,920944.0,83392.0,466412.0,26420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-11,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2610.0,26576.0,934364.0,83880.0,472568.0,28146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-12,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2584.0,26658.0,896258.0,85002.0,568098.0,36794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-13,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2580.0,26604.0,923982.0,83934.0,520824.0,34828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-14,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2568.0,26454.0,934120.0,82362.0,536404.0,34482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-15,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2556.0,26444.0,931562.0,82736.0,534364.0,34110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-18,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2540.0,26410.0,932064.0,79734.0,539126.0,34528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-19,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2528.0,26396.0,937716.0,78532.0,526788.0,33212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-20,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2516.0,26326.0,921612.0,78360.0,524328.0,34286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-21,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2668.0,26316.0,928044.0,78238.0,601752.0,36562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-22,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2844.0,26222.0,905374.0,78666.0,635730.0,36610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-25,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2842.0,26284.0,863276.0,78532.0,633958.0,37408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-26,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2822.0,26230.0,865216.0,78476.0,712222.0,39390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-27,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2816.0,25552.0,871846.0,73982.0,652512.0,37048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-28,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2708.0,25214.0,860188.0,73556.0,668034.0,36094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-29,60.0,1022.0,5496.0,37130.0,1362.0,0.0,1776.0,446.0,3220.0,94.0,252.0,924.0,2704.0,25192.0,841392.0,72052.0,609760.0,35130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
