,FU0501.SHF,FU0503.SHF,FU0504.SHF,FU0505.SHF,FU0506.SHF,FU0507.SHF,FU0508.SHF,FU0509.SHF,FU0510.SHF,FU0511.SHF,FU0512.SHF,FU0602.SHF,FU0603.SHF,FU0604.SHF,FU0605.SHF,FU0606.SHF,FU0607.SHF,FU0608.SHF,FU0609.SHF,FU0610.SHF,FU0611.SHF,FU0612.SHF,FU0701.SHF,FU0703.SHF,FU0704.SHF,FU0705.SHF,FU0706.SHF,FU0707.SHF,FU0708.SHF,FU0709.SHF,FU0710.SHF,FU0711.SHF,FU0712.SHF,FU0801.SHF,FU0803.SHF,FU0804.SHF,FU0805.SHF,FU0806.SHF,FU0807.SHF,FU0808.SHF,FU0809.SHF,FU0810.SHF,FU0811.SHF,FU0812.SHF,FU0902.SHF,FU0903.SHF,FU0904.SHF,FU0905.SHF,FU0906.SHF,FU0907.SHF,FU0908.SHF,FU0909.SHF,FU0910.SHF,FU0911.SHF,FU0912.SHF,FU1001.SHF,FU1003.SHF,FU1004.SHF,FU1005.SHF,FU1006.SHF,FU1007.SHF,FU1008.SHF,FU1009.SHF,FU1010.SHF,FU1011.SHF,FU1012.SHF,FU1101.SHF,FU1103.SHF,FU1104.SHF,FU1105.SHF,FU1106.SHF,FU1107.SHF,FU1108.SHF,FU1109.SHF,FU1110.SHF,FU1111.SHF,FU1112.SHF,FU1202.SHF,FU1203.SHF,FU1204.SHF,FU1205.SHF,FU1206.SHF,FU1207.SHF,FU1208.SHF,FU1209.SHF,FU1210.SHF,FU1211.SHF,FU1212.SHF,FU1301.SHF,FU1303.SHF,FU1304.SHF,FU1305.SHF,FU1306.SHF,FU1307.SHF,FU1308.SHF,FU1309.SHF,FU1310.SHF,FU1311.SHF,FU1312.SHF,FU1402.SHF,FU1403.SHF,FU1404.SHF,FU1405.SHF,FU1406.SHF,FU1407.SHF,FU1408.SHF,FU1409.SHF,FU1410.SHF,FU1411.SHF,FU1412.SHF,FU1501.SHF,FU1503.SHF,FU1504.SHF,FU1505.SHF,FU1506.SHF,FU1507.SHF,FU1508.SHF,FU1509.SHF,FU1510.SHF,FU1511.SHF,FU1512.SHF,FU1601.SHF,FU1603.SHF,FU1604.SHF,FU1605.SHF,FU1606.SHF,FU1607.SHF,FU1608.SHF,FU1609.SHF,FU1610.SHF,FU1611.SHF,FU1612.SHF,FU1702.SHF,FU1703.SHF,FU1704.SHF,FU1705.SHF,FU1706.SHF,FU1707.SHF,FU1708.SHF,FU1709.SHF,FU1710.SHF,FU1711.SHF,FU1712.SHF,FU1801.SHF,FU1803.SHF,FU1804.SHF,FU1805.SHF,FU1806.SHF,FU1807.SHF,FU1808.SHF,FU1809.SHF,FU1810.SHF,FU1811.SHF,FU1812.SHF,FU1901.SHF,FU1903.SHF,FU1904.SHF
2009-06-02,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,21660.0,125658.0,65312.0,1586.0,1338.0,1876.0,526.0,192.0,346.0,186.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-03,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,20240.0,114384.0,73852.0,1544.0,1356.0,1862.0,516.0,204.0,370.0,208.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-04,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,20180.0,96474.0,75864.0,1544.0,1340.0,1886.0,522.0,214.0,370.0,200.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-05,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,20180.0,65064.0,101024.0,1720.0,1388.0,1918.0,524.0,214.0,364.0,208.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-08,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,20000.0,55844.0,104184.0,1978.0,1354.0,1918.0,556.0,222.0,368.0,234.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-09,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19940.0,43180.0,125516.0,2094.0,1342.0,1902.0,552.0,260.0,370.0,240.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-10,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19940.0,37450.0,125550.0,2478.0,1352.0,1928.0,574.0,266.0,370.0,244.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-11,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19920.0,35002.0,132114.0,3016.0,1360.0,1962.0,566.0,268.0,404.0,248.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-12,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19860.0,31384.0,143404.0,2904.0,1360.0,1958.0,602.0,268.0,410.0,244.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-15,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19500.0,25702.0,136322.0,3428.0,1374.0,2038.0,582.0,284.0,400.0,228.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-16,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19460.0,24270.0,131588.0,3974.0,1400.0,2116.0,536.0,272.0,400.0,244.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-17,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,18700.0,21778.0,132736.0,4258.0,1470.0,2142.0,542.0,262.0,400.0,258.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-18,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,18060.0,20870.0,136650.0,4172.0,1458.0,2098.0,552.0,262.0,404.0,272.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-19,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19840.0,19200.0,129344.0,4480.0,1448.0,2146.0,554.0,264.0,436.0,276.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-22,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19480.0,19898.0,128384.0,6002.0,1352.0,2124.0,554.0,260.0,456.0,278.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-23,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,19020.0,19038.0,128248.0,8562.0,1306.0,2128.0,516.0,284.0,468.0,290.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-24,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,18400.0,17772.0,124962.0,10032.0,922.0,1956.0,500.0,292.0,490.0,290.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-25,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,18560.0,16434.0,127052.0,10040.0,982.0,2180.0,514.0,294.0,490.0,298.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-26,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16620.0,15482.0,115844.0,12690.0,974.0,2214.0,534.0,288.0,502.0,288.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-29,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16620.0,15006.0,113280.0,15840.0,982.0,2250.0,516.0,290.0,506.0,280.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,14508.0,107248.0,21890.0,1134.0,2314.0,524.0,316.0,542.0,298.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-01,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,14100.0,103032.0,24500.0,1162.0,2320.0,508.0,334.0,542.0,302.0,210.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-02,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,14000.0,103464.0,28338.0,1230.0,2366.0,516.0,336.0,542.0,304.0,204.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-03,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,14040.0,91404.0,37542.0,1286.0,2380.0,570.0,336.0,518.0,312.0,204.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-06,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,13900.0,83830.0,48632.0,1550.0,2526.0,754.0,310.0,496.0,308.0,196.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-07,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,13820.0,74918.0,61190.0,1578.0,2516.0,544.0,312.0,470.0,302.0,188.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-08,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,13160.0,62600.0,77700.0,2144.0,2352.0,566.0,310.0,460.0,290.0,170.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-09,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,13180.0,55540.0,92272.0,3700.0,2408.0,984.0,342.0,468.0,296.0,174.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-10,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,13180.0,45610.0,92504.0,3708.0,2416.0,1004.0,328.0,460.0,294.0,172.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-13,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,12960.0,39564.0,97892.0,4174.0,2482.0,936.0,344.0,462.0,326.0,194.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-14,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,12940.0,32946.0,89620.0,3942.0,2504.0,946.0,364.0,458.0,320.0,198.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-07-15,4160.0,2840.0,3260.0,820.0,160.0,180.0,60.0,6940.0,3020.0,,4420.0,4660.0,2960.0,3080.0,400.0,2440.0,4620.0,3160.0,3940.0,3460.0,5660.0,2920.0,4800.0,5100.0,4900.0,2100.0,860.0,600.0,580.0,4980.0,2500.0,3780.0,2960.0,13000.0,3280.0,60.0,780.0,2000.0,1840.0,2720.0,5440.0,1480.0,1200.0,2460.0,5400.0,18460.0,1060.0,28440.0,24040.0,16740.0,12920.0,25776.0,94932.0,3562.0,2480.0,986.0,362.0,456.0,324.0,196.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
