,T1509.CFE,T1512.CFE,T1603.CFE,T1606.CFE,T1609.CFE,T1612.CFE,T1703.CFE,T1706.CFE,T1709.CFE,T1712.CFE,T1803.CFE,T1806.CFE,T1809.CFE,T1812.CFE
2016-09-13,0.0,522.0,0.0,0.0,0.0,36396.0,6075.0,248.0,,,,,,
2016-09-14,0.0,522.0,0.0,0.0,0.0,36448.0,6074.0,270.0,,,,,,
2016-09-19,0.0,522.0,0.0,0.0,0.0,36867.0,6115.0,438.0,,,,,,
2016-09-20,0.0,522.0,0.0,0.0,0.0,36667.0,6389.0,754.0,,,,,,
2016-09-21,0.0,522.0,0.0,0.0,0.0,37015.0,6459.0,854.0,,,,,,
2016-09-22,0.0,522.0,0.0,0.0,0.0,38602.0,6577.0,892.0,,,,,,
2016-09-23,0.0,522.0,0.0,0.0,0.0,38598.0,6792.0,939.0,,,,,,
2016-09-26,0.0,522.0,0.0,0.0,0.0,39211.0,6892.0,1017.0,,,,,,
2016-09-27,0.0,522.0,0.0,0.0,0.0,38704.0,6855.0,1143.0,,,,,,
2016-09-28,0.0,522.0,0.0,0.0,0.0,38880.0,6885.0,1383.0,,,,,,
2016-09-29,0.0,522.0,0.0,0.0,0.0,38101.0,6886.0,1541.0,,,,,,
2016-09-30,0.0,522.0,0.0,0.0,0.0,37675.0,6888.0,1564.0,,,,,,
2016-10-10,0.0,522.0,0.0,0.0,0.0,38281.0,7062.0,1565.0,,,,,,
2016-10-11,0.0,522.0,0.0,0.0,0.0,38932.0,7111.0,1592.0,,,,,,
2016-10-12,0.0,522.0,0.0,0.0,0.0,39989.0,7293.0,1673.0,,,,,,
2016-10-13,0.0,522.0,0.0,0.0,0.0,40710.0,7302.0,1779.0,,,,,,
2016-10-14,0.0,522.0,0.0,0.0,0.0,40627.0,7476.0,1873.0,,,,,,
2016-10-17,0.0,522.0,0.0,0.0,0.0,40557.0,7281.0,1915.0,,,,,,
2016-10-18,0.0,522.0,0.0,0.0,0.0,40873.0,7636.0,2014.0,,,,,,
2016-10-19,0.0,522.0,0.0,0.0,0.0,41130.0,7930.0,2075.0,,,,,,
2016-10-20,0.0,522.0,0.0,0.0,0.0,40444.0,8311.0,2134.0,,,,,,
2016-10-21,0.0,522.0,0.0,0.0,0.0,40970.0,8420.0,2135.0,,,,,,
2016-10-24,0.0,522.0,0.0,0.0,0.0,39923.0,9565.0,2519.0,,,,,,
2016-10-25,0.0,522.0,0.0,0.0,0.0,38347.0,11173.0,2833.0,,,,,,
2016-10-26,0.0,522.0,0.0,0.0,0.0,35192.0,12676.0,3056.0,,,,,,
2016-10-27,0.0,522.0,0.0,0.0,0.0,35883.0,13761.0,3217.0,,,,,,
2016-10-28,0.0,522.0,0.0,0.0,0.0,35318.0,14683.0,3203.0,,,,,,
2016-10-31,0.0,522.0,0.0,0.0,0.0,35094.0,16046.0,3251.0,,,,,,
2016-11-01,0.0,522.0,0.0,0.0,0.0,32832.0,17860.0,3421.0,,,,,,
2016-11-02,0.0,522.0,0.0,0.0,0.0,32106.0,18804.0,3502.0,,,,,,
2016-11-03,0.0,522.0,0.0,0.0,0.0,29887.0,20060.0,3544.0,,,,,,
2016-11-04,0.0,522.0,0.0,0.0,0.0,28289.0,20555.0,3573.0,,,,,,
2016-11-07,0.0,522.0,0.0,0.0,0.0,25105.0,23283.0,3747.0,,,,,,
2016-11-08,0.0,522.0,0.0,0.0,0.0,20665.0,27272.0,3902.0,,,,,,
2016-11-09,0.0,522.0,0.0,0.0,0.0,16727.0,30144.0,3892.0,,,,,,
2016-11-10,0.0,522.0,0.0,0.0,0.0,13452.0,33762.0,4132.0,,,,,,
2016-11-11,0.0,522.0,0.0,0.0,0.0,10222.0,37392.0,4445.0,,,,,,
2016-11-14,0.0,522.0,0.0,0.0,0.0,7441.0,41153.0,4936.0,,,,,,
2016-11-15,0.0,522.0,0.0,0.0,0.0,5329.0,44058.0,5299.0,,,,,,
2016-11-16,0.0,522.0,0.0,0.0,0.0,3725.0,44902.0,5403.0,,,,,,
2016-11-17,0.0,522.0,0.0,0.0,0.0,2818.0,48027.0,5626.0,,,,,,
2016-11-18,0.0,522.0,0.0,0.0,0.0,2283.0,49542.0,5658.0,,,,,,
2016-11-21,0.0,522.0,0.0,0.0,0.0,1755.0,49719.0,5751.0,,,,,,
2016-11-22,0.0,522.0,0.0,0.0,0.0,1522.0,50037.0,5781.0,,,,,,
2016-11-23,0.0,522.0,0.0,0.0,0.0,1322.0,48998.0,5832.0,,,,,,
2016-11-24,0.0,522.0,0.0,0.0,0.0,1038.0,49510.0,6067.0,,,,,,
2016-11-25,0.0,522.0,0.0,0.0,0.0,764.0,50732.0,6380.0,,,,,,
2016-11-28,0.0,522.0,0.0,0.0,0.0,606.0,51201.0,6350.0,,,,,,
2016-11-29,0.0,522.0,0.0,0.0,0.0,445.0,53349.0,7048.0,,,,,,
2016-11-30,0.0,522.0,0.0,0.0,0.0,405.0,53308.0,7243.0,,,,,,
2016-12-01,0.0,522.0,0.0,0.0,0.0,372.0,53620.0,7893.0,,,,,,
2016-12-02,0.0,522.0,0.0,0.0,0.0,372.0,51047.0,7872.0,,,,,,
2016-12-05,0.0,522.0,0.0,0.0,0.0,372.0,51449.0,8320.0,,,,,,
2016-12-06,0.0,522.0,0.0,0.0,0.0,362.0,49623.0,8679.0,,,,,,
2016-12-07,0.0,522.0,0.0,0.0,0.0,363.0,49150.0,8541.0,,,,,,
2016-12-08,0.0,522.0,0.0,0.0,0.0,362.0,49215.0,8985.0,,,,,,
2016-12-09,0.0,522.0,0.0,0.0,0.0,361.0,49146.0,8903.0,,,,,,
2016-12-12,0.0,522.0,0.0,0.0,0.0,361.0,50124.0,9845.0,250.0,,,,,
2016-12-13,0.0,522.0,0.0,0.0,0.0,361.0,51900.0,11065.0,352.0,,,,,
2016-12-14,0.0,522.0,0.0,0.0,0.0,361.0,53338.0,11240.0,470.0,,,,,
2016-12-15,0.0,522.0,0.0,0.0,0.0,361.0,52860.0,13758.0,708.0,,,,,
2016-12-16,0.0,522.0,0.0,0.0,0.0,361.0,51877.0,14593.0,765.0,,,,,
2016-12-19,0.0,522.0,0.0,0.0,0.0,361.0,49833.0,16125.0,967.0,,,,,
2016-12-20,0.0,522.0,0.0,0.0,0.0,361.0,54753.0,17785.0,972.0,,,,,
2016-12-21,0.0,522.0,0.0,0.0,0.0,361.0,44016.0,16294.0,938.0,,,,,
2016-12-22,0.0,522.0,0.0,0.0,0.0,361.0,41539.0,15752.0,965.0,,,,,
2016-12-23,0.0,522.0,0.0,0.0,0.0,361.0,41841.0,16012.0,948.0,,,,,
2016-12-26,0.0,522.0,0.0,0.0,0.0,361.0,41154.0,16750.0,959.0,,,,,
2016-12-27,0.0,522.0,0.0,0.0,0.0,361.0,41056.0,17618.0,957.0,,,,,
2016-12-28,0.0,522.0,0.0,0.0,0.0,361.0,41648.0,18140.0,961.0,,,,,
2016-12-29,0.0,522.0,0.0,0.0,0.0,361.0,40363.0,18358.0,941.0,,,,,
2016-12-30,0.0,522.0,0.0,0.0,0.0,361.0,41239.0,19079.0,905.0,,,,,
2017-01-03,0.0,522.0,0.0,0.0,0.0,361.0,40549.0,20355.0,921.0,,,,,
2017-01-04,0.0,522.0,0.0,0.0,0.0,361.0,41399.0,22504.0,967.0,,,,,
2017-01-05,0.0,522.0,0.0,0.0,0.0,361.0,40138.0,25450.0,994.0,,,,,
2017-01-06,0.0,522.0,0.0,0.0,0.0,361.0,38461.0,25069.0,970.0,,,,,
2017-01-09,0.0,522.0,0.0,0.0,0.0,361.0,38260.0,25511.0,957.0,,,,,
2017-01-10,0.0,522.0,0.0,0.0,0.0,361.0,36770.0,25436.0,939.0,,,,,
2017-01-11,0.0,522.0,0.0,0.0,0.0,361.0,36735.0,26150.0,961.0,,,,,
2017-01-12,0.0,522.0,0.0,0.0,0.0,361.0,35974.0,26907.0,954.0,,,,,
2017-01-13,0.0,522.0,0.0,0.0,0.0,361.0,34882.0,27007.0,964.0,,,,,
2017-01-16,0.0,522.0,0.0,0.0,0.0,361.0,34807.0,30308.0,998.0,,,,,
2017-01-17,0.0,522.0,0.0,0.0,0.0,361.0,33490.0,33615.0,1102.0,,,,,
2017-01-18,0.0,522.0,0.0,0.0,0.0,361.0,33522.0,34973.0,1131.0,,,,,
2017-01-19,0.0,522.0,0.0,0.0,0.0,361.0,31617.0,36345.0,1162.0,,,,,
2017-01-20,0.0,522.0,0.0,0.0,0.0,361.0,29219.0,35615.0,1173.0,,,,,
2017-01-23,0.0,522.0,0.0,0.0,0.0,361.0,27693.0,35411.0,1179.0,,,,,
2017-01-24,0.0,522.0,0.0,0.0,0.0,361.0,26908.0,38790.0,1271.0,,,,,
2017-01-25,0.0,522.0,0.0,0.0,0.0,361.0,25960.0,43781.0,1548.0,,,,,
2017-01-26,0.0,522.0,0.0,0.0,0.0,361.0,25317.0,44270.0,1623.0,,,,,
2017-02-03,0.0,522.0,0.0,0.0,0.0,361.0,23611.0,49563.0,2131.0,,,,,
2017-02-06,0.0,522.0,0.0,0.0,0.0,361.0,22246.0,51187.0,2335.0,,,,,
2017-02-07,0.0,522.0,0.0,0.0,0.0,361.0,18920.0,52586.0,2485.0,,,,,
2017-02-08,0.0,522.0,0.0,0.0,0.0,361.0,16297.0,52354.0,2463.0,,,,,
2017-02-09,0.0,522.0,0.0,0.0,0.0,361.0,14151.0,52679.0,2464.0,,,,,
2017-02-10,0.0,522.0,0.0,0.0,0.0,361.0,12124.0,52892.0,2490.0,,,,,
2017-02-13,0.0,522.0,0.0,0.0,0.0,361.0,10096.0,53011.0,2491.0,,,,,
2017-02-14,0.0,522.0,0.0,0.0,0.0,361.0,8671.0,54126.0,2657.0,,,,,
2017-02-15,0.0,522.0,0.0,0.0,0.0,361.0,7136.0,56357.0,2742.0,,,,,
2017-02-16,0.0,522.0,0.0,0.0,0.0,361.0,5315.0,54827.0,2847.0,,,,,
2017-02-17,0.0,522.0,0.0,0.0,0.0,361.0,3829.0,51446.0,2833.0,,,,,
2017-02-20,0.0,522.0,0.0,0.0,0.0,361.0,3285.0,51371.0,2850.0,,,,,
2017-02-21,0.0,522.0,0.0,0.0,0.0,361.0,2547.0,52474.0,3095.0,,,,,
2017-02-22,0.0,522.0,0.0,0.0,0.0,361.0,1658.0,54432.0,3106.0,,,,,
2017-02-23,0.0,522.0,0.0,0.0,0.0,361.0,1273.0,55209.0,3295.0,,,,,
2017-02-24,0.0,522.0,0.0,0.0,0.0,361.0,809.0,55092.0,3686.0,,,,,
2017-02-27,0.0,522.0,0.0,0.0,0.0,361.0,720.0,55485.0,3786.0,,,,,
2017-02-28,0.0,522.0,0.0,0.0,0.0,361.0,707.0,55753.0,3792.0,,,,,
2017-03-01,0.0,522.0,0.0,0.0,0.0,361.0,636.0,56456.0,4223.0,,,,,
2017-03-02,0.0,522.0,0.0,0.0,0.0,361.0,634.0,56953.0,4423.0,,,,,
2017-03-03,0.0,522.0,0.0,0.0,0.0,361.0,622.0,57627.0,4767.0,,,,,
2017-03-06,0.0,522.0,0.0,0.0,0.0,361.0,621.0,59511.0,4903.0,,,,,
2017-03-07,0.0,522.0,0.0,0.0,0.0,361.0,546.0,58911.0,4891.0,,,,,
2017-03-08,0.0,522.0,0.0,0.0,0.0,361.0,490.0,61157.0,5015.0,,,,,
2017-03-09,0.0,522.0,0.0,0.0,0.0,361.0,440.0,64672.0,5642.0,,,,,
2017-03-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,65492.0,5751.0,,,,,
2017-03-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,63282.0,5274.0,160.0,,,,
2017-03-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,61712.0,5220.0,316.0,,,,
2017-03-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,60428.0,5360.0,422.0,,,,
2017-03-16,0.0,522.0,0.0,0.0,0.0,361.0,0.0,57954.0,6250.0,490.0,,,,
2017-03-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,59209.0,6554.0,530.0,,,,
2017-03-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,58726.0,6990.0,587.0,,,,
2017-03-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,59709.0,7862.0,603.0,,,,
2017-03-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,57754.0,8214.0,632.0,,,,
2017-03-23,0.0,522.0,0.0,0.0,0.0,361.0,0.0,58514.0,8571.0,657.0,,,,
2017-03-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,57339.0,9276.0,673.0,,,,
2017-03-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54920.0,8928.0,679.0,,,,
2017-03-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54483.0,9128.0,689.0,,,,
2017-03-29,0.0,522.0,0.0,0.0,0.0,361.0,0.0,53680.0,9572.0,700.0,,,,
2017-03-30,0.0,522.0,0.0,0.0,0.0,361.0,0.0,53447.0,9476.0,777.0,,,,
2017-03-31,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54247.0,9436.0,819.0,,,,
2017-04-05,0.0,522.0,0.0,0.0,0.0,361.0,0.0,53896.0,9812.0,843.0,,,,
2017-04-06,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54901.0,10372.0,860.0,,,,
2017-04-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,55374.0,10531.0,861.0,,,,
2017-04-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54546.0,10573.0,881.0,,,,
2017-04-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54718.0,10761.0,893.0,,,,
2017-04-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,53864.0,10908.0,896.0,,,,
2017-04-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54045.0,11370.0,973.0,,,,
2017-04-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54090.0,11620.0,1016.0,,,,
2017-04-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,56368.0,12233.0,1133.0,,,,
2017-04-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,54573.0,12809.0,1145.0,,,,
2017-04-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,52945.0,13250.0,1150.0,,,,
2017-04-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,52471.0,14060.0,1180.0,,,,
2017-04-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,52360.0,15328.0,1292.0,,,,
2017-04-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,52350.0,16239.0,1421.0,,,,
2017-04-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,49358.0,16605.0,1440.0,,,,
2017-04-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,48030.0,18091.0,1455.0,,,,
2017-04-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,45591.0,19020.0,1473.0,,,,
2017-04-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,44592.0,20142.0,1519.0,,,,
2017-05-02,0.0,522.0,0.0,0.0,0.0,361.0,0.0,43600.0,21083.0,1546.0,,,,
2017-05-03,0.0,522.0,0.0,0.0,0.0,361.0,0.0,42050.0,23264.0,1591.0,,,,
2017-05-04,0.0,522.0,0.0,0.0,0.0,361.0,0.0,38863.0,26826.0,1671.0,,,,
2017-05-05,0.0,522.0,0.0,0.0,0.0,361.0,0.0,34650.0,30668.0,1766.0,,,,
2017-05-08,0.0,522.0,0.0,0.0,0.0,361.0,0.0,32166.0,34124.0,2014.0,,,,
2017-05-09,0.0,522.0,0.0,0.0,0.0,361.0,0.0,29367.0,38892.0,2201.0,,,,
2017-05-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,24684.0,45641.0,2885.0,,,,
2017-05-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,20151.0,47322.0,2866.0,,,,
2017-05-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,16893.0,48093.0,2856.0,,,,
2017-05-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,14397.0,49521.0,2710.0,,,,
2017-05-16,0.0,522.0,0.0,0.0,0.0,361.0,0.0,10958.0,51796.0,2794.0,,,,
2017-05-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,9191.0,51632.0,2800.0,,,,
2017-05-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,7531.0,51241.0,2683.0,,,,
2017-05-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,5923.0,51655.0,2752.0,,,,
2017-05-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,4687.0,54697.0,2883.0,,,,
2017-05-23,0.0,522.0,0.0,0.0,0.0,361.0,0.0,4041.0,53972.0,2972.0,,,,
2017-05-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,3478.0,52626.0,2887.0,,,,
2017-05-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,3054.0,52234.0,2904.0,,,,
2017-05-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,624.0,51972.0,2929.0,,,,
2017-05-31,0.0,522.0,0.0,0.0,0.0,361.0,0.0,609.0,53020.0,2993.0,,,,
2017-06-01,0.0,522.0,0.0,0.0,0.0,361.0,0.0,609.0,53477.0,2961.0,,,,
2017-06-02,0.0,522.0,0.0,0.0,0.0,361.0,0.0,607.0,53754.0,2924.0,,,,
2017-06-05,0.0,522.0,0.0,0.0,0.0,361.0,0.0,607.0,55098.0,3049.0,,,,
2017-06-06,0.0,522.0,0.0,0.0,0.0,361.0,0.0,535.0,56488.0,3201.0,,,,
2017-06-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,535.0,56291.0,3303.0,,,,
2017-06-08,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,56389.0,3341.0,,,,
2017-06-09,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,56042.0,3387.0,,,,
2017-06-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,56356.0,3386.0,16.0,,,
2017-06-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,56020.0,3355.0,40.0,,,
2017-06-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,55825.0,3344.0,55.0,,,
2017-06-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,54197.0,3458.0,72.0,,,
2017-06-16,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53969.0,3487.0,79.0,,,
2017-06-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53159.0,3691.0,85.0,,,
2017-06-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53365.0,3803.0,87.0,,,
2017-06-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53652.0,4036.0,121.0,,,
2017-06-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,55603.0,4212.0,126.0,,,
2017-06-23,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,54273.0,4138.0,124.0,,,
2017-06-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,52840.0,4301.0,131.0,,,
2017-06-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,52979.0,4333.0,135.0,,,
2017-06-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53560.0,4424.0,138.0,,,
2017-06-29,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53071.0,4592.0,131.0,,,
2017-06-30,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,52778.0,4722.0,135.0,,,
2017-07-03,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,56208.0,4955.0,150.0,,,
2017-07-04,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,55281.0,5785.0,151.0,,,
2017-07-05,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53789.0,6203.0,150.0,,,
2017-07-06,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53330.0,6395.0,151.0,,,
2017-07-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53819.0,6568.0,153.0,,,
2017-07-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,53528.0,6587.0,155.0,,,
2017-07-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,51666.0,6685.0,153.0,,,
2017-07-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,50938.0,6741.0,153.0,,,
2017-07-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,50553.0,7047.0,161.0,,,
2017-07-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,50854.0,7732.0,162.0,,,
2017-07-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,50138.0,8162.0,170.0,,,
2017-07-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,48931.0,9299.0,188.0,,,
2017-07-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,48492.0,9870.0,191.0,,,
2017-07-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,47642.0,10309.0,187.0,,,
2017-07-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,47808.0,10567.0,198.0,,,
2017-07-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,47722.0,10983.0,204.0,,,
2017-07-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,47932.0,11889.0,203.0,,,
2017-07-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,48427.0,13311.0,243.0,,,
2017-07-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,46502.0,15284.0,250.0,,,
2017-07-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,45299.0,16611.0,247.0,,,
2017-07-31,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,45109.0,18763.0,261.0,,,
2017-08-01,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,41654.0,21832.0,266.0,,,
2017-08-02,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,39037.0,23268.0,277.0,,,
2017-08-03,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,35975.0,25425.0,383.0,,,
2017-08-04,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,31864.0,28078.0,397.0,,,
2017-08-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,28095.0,34163.0,424.0,,,
2017-08-08,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,21952.0,41108.0,509.0,,,
2017-08-09,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,17975.0,46649.0,705.0,,,
2017-08-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,13807.0,49787.0,1008.0,,,
2017-08-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,11796.0,49932.0,1002.0,,,
2017-08-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,9478.0,52994.0,1097.0,,,
2017-08-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,7776.0,52545.0,1161.0,,,
2017-08-16,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,6223.0,53190.0,1167.0,,,
2017-08-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,4866.0,54029.0,1228.0,,,
2017-08-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,4040.0,55398.0,1271.0,,,
2017-08-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,3367.0,56375.0,1312.0,,,
2017-08-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,2668.0,57436.0,1329.0,,,
2017-08-23,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,2355.0,58039.0,1360.0,,,
2017-08-24,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,2175.0,59186.0,1371.0,,,
2017-08-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,2115.0,59896.0,1399.0,,,
2017-08-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,2022.0,61313.0,1421.0,,,
2017-08-29,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,1930.0,60577.0,1394.0,,,
2017-08-30,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,1571.0,59916.0,1398.0,,,
2017-08-31,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,1575.0,59774.0,1404.0,,,
2017-09-01,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,972.0,59283.0,1400.0,,,
2017-09-04,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,960.0,60223.0,1419.0,,,
2017-09-05,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,188.0,62119.0,1468.0,,,
2017-09-06,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,136.0,60794.0,1476.0,,,
2017-09-07,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,62909.0,1443.0,,,
2017-09-08,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,63968.0,1438.0,,,
2017-09-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,64841.0,1457.0,0.0,,
2017-09-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,68321.0,1478.0,1.0,,
2017-09-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,68231.0,1560.0,2.0,,
2017-09-14,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,72314.0,1609.0,2.0,,
2017-09-15,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75172.0,1631.0,2.0,,
2017-09-18,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75501.0,1678.0,5.0,,
2017-09-19,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75334.0,1687.0,5.0,,
2017-09-20,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75091.0,1716.0,6.0,,
2017-09-21,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75017.0,1761.0,11.0,,
2017-09-22,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,74306.0,1785.0,14.0,,
2017-09-25,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75738.0,1785.0,31.0,,
2017-09-26,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,75624.0,1793.0,32.0,,
2017-09-27,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,73326.0,1884.0,32.0,,
2017-09-28,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,73177.0,1895.0,33.0,,
2017-09-29,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,71544.0,1907.0,33.0,,
2017-10-09,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,71353.0,2174.0,26.0,,
2017-10-10,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,70913.0,2450.0,28.0,,
2017-10-11,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,71809.0,2851.0,28.0,,
2017-10-12,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,73022.0,3162.0,31.0,,
2017-10-13,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,71748.0,3536.0,34.0,,
2017-10-16,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,71857.0,4185.0,36.0,,
2017-10-17,0.0,522.0,0.0,0.0,0.0,361.0,0.0,426.0,90.0,72753.0,5000.0,47.0,,
