,A9901.DCE,A9903.DCE,A9905.DCE,A9907.DCE,A9909.DCE,A9911.DCE,A0001.DCE,A0003.DCE,A0005.DCE,A0007.DCE,A0009.DCE,A0011.DCE,A0101.DCE,A0103.DCE,A0105.DCE,A0107.DCE,A0109.DCE,A0111.DCE,A0201.DCE,A0203.DCE,A0205.DCE,A0207.DCE,A0209.DCE,A0211.DCE,A0301.DCE,A0303.DCE,A0305.DCE,A0307.DCE,A0309.DCE,A0311.DCE,A0401.DCE,A0403.DCE,A0405.DCE,A0407.DCE,A0409.DCE,A0411.DCE,A0501.DCE,A0503.DCE,A0505.DCE,A0507.DCE,A0509.DCE,A0511.DCE,A0601.DCE,A0603.DCE,A0605.DCE,A0607.DCE,A0609.DCE,A0611.DCE,A0701.DCE,A0703.DCE,A0705.DCE,A0707.DCE,A0709.DCE,A0711.DCE,A0801.DCE,A0803.DCE,A0805.DCE,A0807.DCE,A0809.DCE,A0811.DCE,A0901.DCE,A0903.DCE,A0905.DCE,A0907.DCE,A0909.DCE,A0911.DCE,A1001.DCE,A1003.DCE,A1005.DCE,A1007.DCE,A1009.DCE,A1011.DCE,A1101.DCE,A1103.DCE,A1105.DCE,A1107.DCE,A1109.DCE,A1111.DCE,A1201.DCE,A1203.DCE,A1205.DCE,A1207.DCE,A1209.DCE,A1211.DCE,A1301.DCE,A1303.DCE,A1305.DCE,A1307.DCE,A1309.DCE,A1311.DCE,A1401.DCE,A1403.DCE,A1405.DCE,A1407.DCE,A1409.DCE,A1411.DCE,A1501.DCE,A1503.DCE,A1505.DCE,A1507.DCE,A1509.DCE,A1511.DCE,A1601.DCE,A1603.DCE,A1605.DCE,A1607.DCE,A1609.DCE,A1611.DCE,A1701.DCE,A1703.DCE,A1705.DCE,A1707.DCE,A1709.DCE,A1711.DCE,A1801.DCE,A1803.DCE,A1805.DCE,A1807.DCE,A1809.DCE,A1811.DCE,A1901.DCE,A1903.DCE,A1905.DCE,A1907.DCE,A1909.DCE
2005-09-08,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,60438.0,48900.0,334310.0,374.0,31618.0,90.0,2566.0,282.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-09,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,60414.0,47926.0,322790.0,376.0,34546.0,90.0,2592.0,276.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-12,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,59312.0,46712.0,309070.0,328.0,34754.0,90.0,2870.0,288.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-13,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,59252.0,45826.0,311186.0,328.0,35074.0,98.0,2734.0,304.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-14,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,46260.0,304138.0,328.0,35578.0,100.0,2760.0,304.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-15,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,43948.0,315384.0,300.0,39260.0,100.0,3052.0,310.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-16,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,42366.0,323886.0,170.0,43126.0,134.0,3590.0,316.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-19,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,40610.0,364268.0,144.0,45362.0,138.0,3664.0,332.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-20,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,40346.0,347212.0,160.0,47182.0,136.0,3624.0,382.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-21,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,38642.0,347220.0,146.0,62298.0,126.0,3920.0,382.0,58.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-22,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,36540.0,332718.0,154.0,63078.0,124.0,3942.0,340.0,58.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-23,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,33382.0,331872.0,150.0,64344.0,120.0,3950.0,340.0,58.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-26,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,32574.0,327104.0,168.0,64682.0,96.0,3970.0,348.0,60.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-27,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,31940.0,326900.0,180.0,69528.0,90.0,3966.0,332.0,64.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-28,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,30452.0,344356.0,182.0,70834.0,88.0,4034.0,338.0,70.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-29,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,27126.0,351386.0,166.0,74438.0,90.0,3790.0,346.0,72.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,22700.0,318806.0,208.0,88348.0,82.0,3688.0,342.0,78.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-10,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,21714.0,308700.0,198.0,96006.0,82.0,3798.0,324.0,96.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-11,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,20016.0,295142.0,214.0,143158.0,82.0,3970.0,332.0,114.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-12,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,18598.0,284502.0,212.0,173060.0,96.0,4624.0,318.0,112.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-13,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,15190.0,299004.0,230.0,229506.0,148.0,6612.0,358.0,112.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-14,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,13306.0,299752.0,210.0,244086.0,138.0,7142.0,394.0,112.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-17,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,13224.0,299818.0,230.0,257024.0,144.0,7692.0,408.0,112.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-18,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,12810.0,296562.0,234.0,264928.0,128.0,8666.0,402.0,114.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-19,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,12494.0,291132.0,238.0,273926.0,128.0,11368.0,384.0,140.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-20,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,12350.0,286432.0,236.0,281478.0,132.0,12966.0,386.0,152.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-21,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,10530.0,260046.0,754.0,243958.0,164.0,14260.0,382.0,192.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-24,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,10216.0,252360.0,796.0,253560.0,156.0,15368.0,366.0,194.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-25,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,10056.0,246162.0,792.0,255124.0,144.0,16510.0,402.0,228.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-26,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9792.0,241238.0,810.0,256702.0,142.0,18190.0,430.0,238.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-27,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9662.0,237722.0,844.0,262050.0,142.0,18340.0,438.0,242.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-28,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9538.0,229508.0,808.0,263570.0,150.0,18514.0,468.0,254.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9306.0,224778.0,756.0,264256.0,134.0,19258.0,480.0,294.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-01,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9260.0,216220.0,744.0,275252.0,144.0,19476.0,486.0,286.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-02,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9028.0,223646.0,752.0,275318.0,126.0,20758.0,496.0,308.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-03,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9230.0,227542.0,732.0,276124.0,120.0,21280.0,494.0,308.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-04,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9446.0,228232.0,730.0,288946.0,124.0,21710.0,514.0,306.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-07,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9294.0,226138.0,764.0,287386.0,124.0,21852.0,530.0,342.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-08,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9558.0,222260.0,750.0,294028.0,124.0,22272.0,554.0,346.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-09,8500.0,2364.0,5294.0,3548.0,1692.0,418.0,376.0,290.0,2602.0,460.0,11060.0,922.0,38504.0,1000.0,4000.0,18636.0,36334.0,7180.0,14710.0,6966.0,153174.0,23034.0,6712.0,55400.0,41588.0,27612.0,51576.0,55488.0,36950.0,6374.0,11486.0,7562.0,50556.0,6048.0,10214.0,10226.0,61470.0,3582.0,7550.0,11288.0,57576.0,9686.0,217416.0,722.0,278832.0,124.0,22520.0,560.0,342.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
