member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
上海东证,162.0,-4.0,0.804888955135,652.0,-58.0,3.2394296219,442.0,45.0,2.21309833767
上海浙石,,,,185.0,-25.0,0.919163312963,,,
东海期货,147.0,2.0,0.73036220003,,,,,,
中信建投,,,,371.0,-2.0,1.84329507627,377.0,-45.0,1.88764269978
中信期货,1714.0,-66.0,8.51592388334,1337.0,-129.0,6.64281810503,1105.0,-88.0,5.53274584418
中金期货,2200.0,-7.0,10.9305907487,,,,,,
五矿经易,,,,449.0,55.0,2.23083420281,377.0,87.0,1.88764269978
光大期货,439.0,32.0,2.18114969941,553.0,6.0,2.74755303821,1086.0,122.0,5.43761265772
兴证期货,303.0,-28.0,1.50544045312,560.0,-38.0,2.78233219059,720.0,133.0,3.60504706589
前二十名合计,11403.0,-34.0,56.6552392309,11358.0,-80.0,56.4316589656,11885.0,358.0,59.5083116363
前五名合计,6774.0,70.0,33.6562826055,5305.0,-157.0,26.3576290555,4828.0,328.0,24.1738433807
前十名合计,9059.0,149.0,45.0091916331,8146.0,-139.0,40.4729964724,8052.0,244.0,40.3164430202
华泰期货,419.0,-15.0,2.0817806926,1311.0,149.0,6.51363839618,900.0,273.0,4.50630883237
南华期货,357.0,-22.0,1.7737367715,916.0,22.0,4.55110051175,466.0,-77.0,2.3332665732
国信期货,149.0,-17.0,0.74029910071,254.0,-18.0,1.26198638645,279.0,-19.0,1.39695573803
国投中谷,907.0,10.0,4.50638445869,,,,,,
国泰君安,509.0,46.0,2.52894122323,1029.0,-12.0,5.11253540021,902.0,170.0,4.51632285199
国海良时,,,,206.0,-20.0,1.02350077011,,,
宏源期货,,,,,,,285.0,57.0,1.42699779692
广发期货,1013.0,-8.0,5.03304019476,515.0,-25.0,2.55875192527,425.0,3.0,2.12797917084
建信期货,,,,248.0,15.0,1.2321756844,,,
招商期货,173.0,0.0,0.859541908879,712.0,-187.0,3.53753664232,567.0,-101.0,2.83897456439
永安期货,940.0,141.0,4.67034331992,512.0,14.0,2.54384657425,823.0,61.0,4.12076907671
浙商期货,,,,,,,397.0,-1.0,1.98778289605
海通期货,522.0,-2.0,2.59353107766,561.0,133.0,2.78730064093,835.0,-149.0,4.18085319447
瑞达期货,192.0,-14.0,0.953942465345,,,,,,
申银万国,166.0,21.0,0.824762756496,351.0,16.0,1.74392606946,491.0,22.0,2.45844181855
福能期货,338.0,-11.0,1.67933621503,,,,,,
西部期货,,,,,,,460.0,84.0,2.30322451432
银河期货,357.0,-110.0,1.7737367715,295.0,-9.0,1.4656928504,623.0,-199.0,3.11936711396
鲁证期货,396.0,18.0,1.96750633477,341.0,33.0,1.69424156606,325.0,-20.0,1.62727818947
