member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
万达期货,17760.0,18.0,7.00235383178,8562.0,302.0,3.37579693174,5010.0,-6866.0,3.10432002379
上海中期,6895.0,4.0,2.71853770665,,,,,,
东航期货,,,,5381.0,301.0,2.12160281356,6927.0,-11898.0,4.2921406796
东证期货,19171.0,-1162.0,7.55867822686,4804.0,-21.0,1.89410516936,,,
中信建投,,,,,,,4853.0,-1278.0,3.00703893722
中信期货,12866.0,591.0,5.07276376124,43179.0,875.0,17.0244727535,6918.0,-11974.0,4.28656405681
中国国际,,,,,,,2575.0,-919.0,1.59553374476
中粮期货,12175.0,45.0,4.80031857556,,,,,,
中融汇信,6044.0,0.0,2.38300825221,,,,,,
中衍期货,,,,5043.0,55.0,1.98833729581,,,
中银国际,,,,,,,2441.0,-3187.0,1.51250402756
五矿经易期货,,,,5577.0,-697.0,2.19888104278,,,
信达期货,4866.0,147.0,1.9185503235,,,,,,
光大期货,4240.0,104.0,1.671733122,3903.0,481.0,1.53886188094,,,
兴证期货,,,,,,,3550.0,-3977.0,2.19966788113
冠通期货,6148.0,29.0,2.4240130269,,,,,,
前二十名合计,177008.0,2089.0,69.7901265234,177760.0,6256.0,70.0866225865,85358.0,-85705.0,52.8899298585
前五名合计,76740.0,-759.0,30.2567924015,102964.0,1125.0,40.5963040504,32694.0,-42529.0,20.2580117481
前十名合计,124079.0,-278.0,48.9214561426,134327.0,2569.0,52.9620035564,55740.0,-55971.0,34.5378838575
华安期货,,,,,,,3461.0,-5534.0,2.14452127791
华泰期货,,,,6811.0,128.0,2.68541846555,4884.0,-2514.0,3.02624730463
国投期货,4530.0,-101.0,1.78607335912,,,,,,
国泰君安,12082.0,250.0,4.76365084434,,,,3462.0,-4879.0,2.14514090267
国海良时,,,,18510.0,81.0,7.29806134157,,,
大地期货,5802.0,14.0,2.28759329572,4511.0,100.0,1.7785821022,,,
天风期货,6616.0,1801.0,2.60853451301,7223.0,1780.0,2.8478604576,3725.0,3024.0,2.3081022133
山金期货,5499.0,1.0,2.16812746177,,,,,,
广发期货,4136.0,-47.0,1.63072834731,5797.0,179.0,2.28562191232,,,
建信期货,,,,,,,2659.0,-166.0,1.64758222421
徽商期货,,,,,,,2719.0,-7247.0,1.68475970952
新湖期货,12397.0,-265.0,4.88784799845,,,,,,
方正中期,,,,2904.0,280.0,1.1449794779,,,
格林大华期货,,,,3277.0,1039.0,1.29204467943,2688.0,-2339.0,1.66555134211
永安期货,14546.0,59.0,5.73514858317,23933.0,-886.0,9.43622377567,6521.0,-7724.0,4.04057302897
浙商期货,,,,5955.0,54.0,2.34791762772,,,
海通期货,,,,5453.0,-237.0,2.1499907345,5071.0,-3679.0,3.14211713386
美尔雅,,,,3717.0,991.0,1.46552641851,,,
财富期货,,,,4440.0,698.0,1.75058845794,,,
金瑞期货,9458.0,-20.0,3.72906883677,,,,,,
银河期货,5048.0,419.0,1.99030867921,8780.0,753.0,3.46174924792,4574.0,-5808.0,2.83416363051
长安期货,,,,,,,7257.0,-7254.0,4.49661684884
首创期货,6729.0,202.0,2.65308777782,,,,2901.0,-1396.0,1.79753141498
鲁证期货,,,,,,,3162.0,-90.0,1.95925347609
