member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
东海期货,7583.0,2663.0,2.09976878453,8235.0,1801.0,2.28031068714,,,
东航期货,,,,11793.0,73.0,3.26553781827,30979.0,-4103.0,1.97529085152
东证期货,6644.0,-5056.0,1.83975521619,,,,,,
中信建投,,,,,,,33877.0,-1300.0,2.16007386219
中信期货,8104.0,-4041.0,2.24403616376,8250.0,402.0,2.28446425852,32535.0,5086.0,2.07450491798
中辉期货,,,,,,,21943.0,2521.0,1.39913512879
中银国际,10589.0,870.0,2.9321444889,10654.0,665.0,2.95014329821,44649.0,-400.0,2.84692085702
光大期货,15959.0,3167.0,4.41912304263,12620.0,2633.0,3.49453805364,32676.0,4262.0,2.08349539573
兴证期货,14098.0,3793.0,3.90380328686,17932.0,-164.0,4.96545613136,25777.0,4828.0,1.64359960875
前二十名合计,219380.0,19543.0,60.7473659435,235161.0,31426.0,65.1171999391,786277.0,55978.0,50.1347934039
前五名合计,93532.0,25940.0,25.8994558821,105685.0,16038.0,29.2646794135,302860.0,15342.0,19.3110360984
前十名合计,149528.0,19203.0,41.4050147452,162879.0,18988.0,45.1019701774,499070.0,34714.0,31.8218278598
华信期货,6932.0,1307.0,1.91950378667,,,,,,
华安期货,,,,,,,33663.0,5089.0,2.14642873994
华泰期货,27478.0,6401.0,7.60878895704,28932.0,6824.0,8.01140847605,77727.0,-2423.0,4.95604867865
华鑫期货,,,,9755.0,-276.0,2.70120592022,,,
南华期货,5816.0,2265.0,1.61047807607,6831.0,2406.0,1.89153640605,,,
国投安信期货,,,,8222.0,5193.0,2.27671092528,,,
国泰君安,7206.0,-1162.0,1.99537569053,6704.0,794.0,1.85636950171,28266.0,5266.0,1.80230385774
安粮期货,,,,,,,24064.0,2075.0,1.53437486849
广发期货,9094.0,946.0,2.51817187478,6968.0,406.0,1.92947235798,37620.0,5139.0,2.39873597709
徽商期货,,,,,,,58972.0,2696.0,3.76018761405
招商期货,11147.0,-236.0,3.08665734421,12372.0,-145.0,3.4258656735,54585.0,2230.0,3.4804626079
方正中期,5943.0,755.0,1.64564498041,5582.0,-590.0,1.54568236255,31469.0,-504.0,2.00653435574
永安期货,18891.0,5605.0,5.23100779487,21740.0,2260.0,6.01990945214,46309.0,6853.0,2.95276619784
浙商期货,12286.0,-7164.0,3.40205186426,,,,33755.0,9080.0,2.15229486727
海通期货,11962.0,-920.0,3.31233472247,21171.0,436.0,5.8623506445,53240.0,2148.0,3.39470237693
申银万国,10012.0,713.0,2.77237044319,15910.0,6682.0,4.40555470946,25835.0,-3256.0,1.64729781946
西部期货,,,,6358.0,1093.0,1.76056045523,,,
金瑞期货,6561.0,1259.0,1.81677212123,6261.0,779.0,1.73370069365,,,
银河期货,17106.0,6974.0,4.73673280075,8871.0,154.0,2.45642211361,58336.0,10691.0,3.71963482082
鲁证期货,5969.0,1404.0,1.65284450413,,,,,,
