,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,菜粕,动力煤,PVC,天胶,豆一,沪银,甲醇,焦炭,鸡蛋,玻璃,沥青,豆粕,豆粕
1,淀粉,玉米,玉米,沪银,沪镍,沪镍,玻璃,玉米,沪铝,沪金,沪金,铁矿石,玉米
2,沪金,菜粕,淀粉,沪铝,玻璃,PTA,沪镍,PTA,沪金,焦炭,甲醇,天胶,天胶
3,豆粕,豆粕,甲醇,塑料,甲醇,聚丙烯,鸡蛋,聚丙烯,豆粕,菜粕,沪铝,豆油,沥青
4,聚丙烯,淀粉,沪银,聚丙烯,铁矿石,沪铜,沥青,棕榈油,玻璃,沪银,鸡蛋,玉米,铁矿石
