member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
万达期货,,,,,,,24641.0,-7527.0,1.56753950815
东兴期货,,,,7336.0,3983.0,2.49188168318,,,
东吴期货,,,,5836.0,927.0,1.98236389081,,,
东海期货,,,,,,,143882.0,28960.0,9.15306682002
东航期货,,,,4186.0,996.0,1.42189431922,,,
东证期货,10629.0,-2253.0,3.61044307667,4898.0,783.0,1.66374543132,30320.0,1847.0,1.92880962166
中信期货,6766.0,-417.0,2.29826492208,15715.0,10417.0,5.33804807131,28350.0,14491.0,1.80348788832
中原期货,7672.0,1949.0,2.60601366866,,,,,,
中大期货,4259.0,3019.0,1.44669085178,5055.0,-219.0,1.71707496026,,,
中粮期货,4970.0,2325.0,1.68820228536,8732.0,-5512.0,2.9660729086,,,
中银国际,,,,,,,123334.0,19105.0,7.84590388777
光大期货,,,,6681.0,965.0,2.26939224718,73826.0,17686.0,4.69644786043
兴证期货,5219.0,1557.0,1.77278223889,,,,,,
冠通期货,,,,,,,69679.0,7541.0,4.4326360695
前二十名合计,162528.0,29804.0,55.2072718379,181007.0,41053.0,61.4841913613,927136.0,247507.0,58.9798429216
前五名合计,79673.0,5620.0,27.0632073805,86809.0,30638.0,29.4871533581,470363.0,92437.0,29.9221860182
前十名合计,112753.0,9986.0,38.2997730947,126725.0,35956.0,43.0457614913,670059.0,148319.0,42.6258656424
华泰期货,,,,7294.0,1383.0,2.47761518499,38301.0,11687.0,2.43652167939
南华期货,4542.0,1001.0,1.54281987527,4138.0,327.0,1.40558974986,,,
国信期货,,,,,,,24903.0,15434.0,1.58420666254
国泰君安,5506.0,2242.0,1.87026997649,8933.0,5073.0,3.03434829278,43189.0,13579.0,2.74747225428
国海良时,5963.0,-139.0,2.0255030639,,,,,,
大地期货,,,,,,,29535.0,15263.0,1.8788717736
大连良运,,,,,,,22129.0,14398.0,1.40773839438
宝城期货,4795.0,3105.0,1.62875854291,,,,,,
广发期货,5331.0,2091.0,1.81082623405,7901.0,5798.0,2.68380005163,25297.0,13948.0,1.6092710092
弘业期货,4220.0,1842.0,1.43344338918,,,,,,
徽商期货,6728.0,2639.0,2.285357138,,,,59642.0,19145.0,3.79413138043
新湖期货,,,,7532.0,1999.0,2.55845867471,,,
方正中期,5673.0,1205.0,1.92699629071,5703.0,-31.0,1.93718664656,22634.0,6213.0,1.43986401638
永安期货,29774.0,-405.0,10.1135884998,30710.0,3190.0,10.4315276023,32315.0,13653.0,2.05572173232
浙商期货,9081.0,1363.0,3.08462071496,4119.0,765.0,1.39913585782,25606.0,15929.0,1.62892807296
海通期货,19600.0,2549.0,6.65769915352,8415.0,-950.0,2.85839481515,25609.0,1026.0,1.62911891824
申银万国,10589.0,4366.0,3.59685593554,12274.0,4627.0,4.16921425563,55571.0,15116.0,3.53515433658
英大期货,,,,6372.0,-799.0,2.16443158195,,,
银河期货,5951.0,334.0,2.02142692156,19177.0,7331.0,6.51401513608,28373.0,10013.0,1.80495103546
鲁证期货,5260.0,1431.0,1.78670905855,,,,,,
