member_name,long_position,long_position_increase,long_potion_rate,short_position,short_position_increase,short_position_rate,vol,vol_increase,vol_rate
万达期货,,,,1782.0,-45.0,1.92650731359,,,
上海中期,1351.0,-14.0,1.46055633034,,,,,,
上海中财,,,,,,,2436.0,-1507.0,1.53698609394
东海期货,,,,,,,10568.0,-9342.0,6.66784443379
东航期货,3264.0,-18.0,3.52868679661,,,,5909.0,-1993.0,3.72826388714
中信期货,1578.0,-546.0,1.7059643888,5022.0,-188.0,5.42924788376,3298.0,-4390.0,2.08086212553
中国国际,1796.0,-290.0,1.94164261235,1741.0,-65.0,1.88218251008,,,
中大期货,3601.0,-275.0,3.89301505962,,,,,,
中粮期货,1338.0,-96.0,1.44650212435,,,,,,
中辉期货,,,,,,,3921.0,-3350.0,2.47394190243
中银国际,,,,,,,5983.0,-4302.0,3.77495394089
光大期货,,,,1630.0,175.0,1.76218121277,3792.0,-1896.0,2.39254978169
前二十名合计,59869.0,-2531.0,64.7239429615,62978.0,293.0,68.085060379,93814.0,-54037.0,59.1916311233
前五名合计,30491.0,-1408.0,32.9635996065,34430.0,1112.0,37.2220240219,41479.0,-22292.0,26.171037024
前十名合计,44235.0,-1740.0,47.8221386177,47863.0,1145.0,51.7443431821,64333.0,-34965.0,40.5906922747
华泰期货,2663.0,213.0,2.8789500427,1203.0,-233.0,1.30055460059,,,
南华期货,,,,,,,3250.0,85.0,2.05057668526
国信期货,1737.0,-37.0,1.87785813901,,,,,,
国投期货,,,,,,,11311.0,-5064.0,7.13663781137
国泰君安,2040.0,-354.0,2.20542924788,15694.0,231.0,16.9666699099,3943.0,-904.0,2.48782272922
国海良时,,,,,,,6855.0,1095.0,4.32513943921
天鸿期货,,,,1510.0,-52.0,1.63245008054,,,
宝城期货,,,,3581.0,-195.0,3.87139320425,,,
广发期货,2030.0,-84.0,2.1946183202,1281.0,281.0,1.38487983654,,,
徽商期货,1269.0,-148.0,1.37190672332,1477.0,-77.0,1.59677401918,3821.0,-2849.0,2.41084723519
招商期货,5789.0,37.0,6.25844603725,,,,,,
招金期货,,,,1694.0,327.0,1.83137114996,,,
方正中期,7261.0,-209.0,7.84981459259,3247.0,19.0,3.51030821955,5260.0,-3577.0,3.31877949676
永安期货,1774.0,201.0,1.91785857144,5980.0,772.0,6.46493475605,3343.0,-2229.0,2.10925472579
浙商期货,1488.0,77.0,1.60866603963,1455.0,357.0,1.57298997827,2448.0,-341.0,1.544557454
海通期货,4023.0,-429.0,4.34923620796,3568.0,-17.0,3.85733899826,3340.0,-426.0,2.10736188577
混沌天成期货,,,,2069.0,0.0,2.23678093817,,,
瑞达期货,2363.0,4.0,2.55462221213,4153.0,492.0,4.48977826787,,,
申银万国,9817.0,-532.0,10.6130877091,1342.0,-1520.0,1.45082649542,6762.0,-4679.0,4.26646139868
银河期货,3414.0,-177.0,3.6908507119,2146.0,-203.0,2.32002508135,2446.0,-3586.0,1.54329556066
长江期货,,,,,,,2456.0,-385.0,1.54960502738
鲁证期货,1273.0,146.0,1.37623109439,2403.0,234.0,2.59786592287,2672.0,-4397.0,1.68588950862
