,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF
2016-08-11,,,,,,,,,,,,,,119990.0,123620.0,123500.0,124120.0,123540.0,124500.0,131240.0,123910.0,124410.0,126520.0,123480.0,126580.0,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,119990.0,124330.0,122610.0,123230.0,122650.0,125040.0,130570.0,123280.0,123770.0,126140.0,122710.0,125790.0,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,121700.0,122270.0,120830.0,121440.0,120860.0,123210.0,129210.0,122000.0,122480.0,125020.0,122180.0,125250.0,,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,123450.0,121640.0,123680.0,123090.0,124370.0,129910.0,122660.0,123140.0,125500.0,121960.0,125030.0,125030.0,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,122480.0,124690.0,124750.0,124160.0,123500.0,129770.0,122520.0,123000.0,125200.0,124000.0,124930.0,124930.0,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,121180.0,123190.0,123370.0,122780.0,122570.0,128500.0,121320.0,121800.0,125070.0,124010.0,124940.0,124940.0,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,122000.0,124210.0,124390.0,122000.0,123080.0,128790.0,121590.0,122070.0,125500.0,124230.0,125160.0,125160.0,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,121840.0,123190.0,124560.0,122160.0,123160.0,129300.0,122070.0,122550.0,126230.0,124870.0,125800.0,125800.0,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,121750.0,123000.0,123990.0,121600.0,122660.0,128430.0,121250.0,121730.0,124850.0,123560.0,124480.0,124480.0,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,124120.0,125000.0,125240.0,122830.0,125410.0,130350.0,123060.0,123550.0,125010.0,125410.0,126340.0,126340.0,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,122610.0,122690.0,121000.0,118670.0,123900.0,129760.0,122500.0,122990.0,124610.0,125430.0,126360.0,126360.0,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,122910.0,123200.0,121000.0,118700.0,124200.0,129790.0,122520.0,123010.0,125030.0,125450.0,126380.0,126380.0,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,123510.0,123500.0,121850.0,118980.0,125200.0,130610.0,123290.0,123780.0,125570.0,126350.0,127280.0,127280.0,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,122690.0,123500.0,121850.0,118980.0,124750.0,130480.0,123170.0,123660.0,125560.0,126000.0,126930.0,126930.0,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,123200.0,123000.0,121850.0,118490.0,123750.0,129760.0,122490.0,122970.0,125080.0,125580.0,126510.0,126510.0,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,123850.0,123000.0,122400.0,119340.0,125220.0,130870.0,123540.0,124020.0,125910.0,125700.0,126630.0,126630.0,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,126210.0,123940.0,124750.0,121230.0,128200.0,132750.0,125310.0,125800.0,126610.0,127040.0,127980.0,127980.0,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,126790.0,124800.0,125330.0,122760.0,128200.0,134350.0,126820.0,127310.0,128240.0,128900.0,129850.0,129850.0,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,126100.0,124800.0,125330.0,121860.0,127520.0,133180.0,125710.0,126200.0,127340.0,127810.0,128760.0,128760.0,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,126560.0,125030.0,125330.0,122080.0,128050.0,127760.0,120410.0,120880.0,127940.0,127910.0,128860.0,128860.0,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,126240.0,125030.0,125330.0,122260.0,127280.0,127570.0,120530.0,121000.0,127800.0,128590.0,129550.0,129550.0,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,126300.0,125030.0,125330.0,122610.0,127110.0,127490.0,120450.0,120920.0,127230.0,127850.0,128800.0,128800.0,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,122050.0,124520.0,122720.0,120050.0,122470.0,124620.0,117740.0,118190.0,123000.0,124360.0,125290.0,125290.0,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,122520.0,124500.0,121540.0,118900.0,122690.0,123050.0,116250.0,116700.0,123610.0,124130.0,125050.0,125050.0,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,122200.0,123930.0,120980.0,118360.0,122750.0,122580.0,115810.0,116260.0,123000.0,123420.0,124340.0,124340.0,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,124000.0,125420.0,122440.0,119780.0,123780.0,124090.0,117230.0,117690.0,124880.0,125850.0,126780.0,126780.0,,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,122010.0,119110.0,116520.0,124530.0,124610.0,117720.0,118180.0,125490.0,125650.0,126580.0,126580.0,126780.0,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,122010.0,119110.0,116520.0,124380.0,124600.0,117710.0,118170.0,125150.0,126150.0,127090.0,127090.0,127290.0,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,123000.0,119110.0,116520.0,126220.0,125420.0,118480.0,118950.0,126990.0,126330.0,127270.0,127270.0,127470.0,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,123900.0,119110.0,116520.0,127060.0,126780.0,119770.0,120240.0,128100.0,127780.0,128730.0,128730.0,128930.0,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,123900.0,119110.0,122340.0,127010.0,127330.0,120290.0,120760.0,127760.0,128170.0,129120.0,129120.0,129320.0,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,127000.0,121320.0,124610.0,127330.0,126720.0,126300.0,120180.0,128000.0,128170.0,128540.0,128540.0,128740.0,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,128000.0,123050.0,126380.0,127500.0,127050.0,126630.0,120490.0,127650.0,128170.0,129190.0,129190.0,129390.0,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,128000.0,123050.0,126380.0,128160.0,128650.0,128220.0,122000.0,129000.0,130090.0,131120.0,131120.0,131320.0,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,128000.0,123050.0,126380.0,128700.0,128620.0,128190.0,121970.0,129680.0,129600.0,130620.0,130620.0,130820.0,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,128000.0,123050.0,126380.0,129370.0,128300.0,127870.0,121670.0,128960.0,129330.0,130350.0,130350.0,130550.0,,,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,128000.0,123050.0,126380.0,129890.0,129630.0,129190.0,122930.0,130240.0,130260.0,131290.0,131290.0,131490.0,,,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,129000.0,124010.0,127360.0,129000.0,128760.0,128320.0,122110.0,129550.0,130260.0,130910.0,130910.0,131110.0,,,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,129000.0,124010.0,127360.0,128100.0,128760.0,128320.0,122110.0,128740.0,130030.0,130670.0,130670.0,131820.0,,,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,129000.0,124010.0,127500.0,126900.0,127630.0,127190.0,122110.0,128290.0,130030.0,130670.0,130670.0,129350.0,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,129000.0,124010.0,127500.0,128210.0,128000.0,127550.0,121390.0,129020.0,130310.0,129930.0,129930.0,129350.0,,,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,124010.0,127500.0,128740.0,128460.0,128000.0,121820.0,130220.0,131150.0,130760.0,130760.0,130180.0,130180.0,,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,124010.0,127500.0,128760.0,129130.0,128670.0,122450.0,129440.0,131170.0,130780.0,130780.0,130200.0,130200.0,,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,124010.0,127500.0,129570.0,129520.0,129050.0,122820.0,130010.0,131690.0,131300.0,131300.0,130720.0,130720.0,,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,124010.0,133870.0,131980.0,131140.0,130660.0,124360.0,132160.0,133230.0,132830.0,132830.0,135590.0,133370.0,,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,124010.0,132160.0,132350.0,129450.0,128970.0,122750.0,132360.0,134120.0,133720.0,133720.0,134270.0,134270.0,,,,,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,124010.0,133270.0,134190.0,131340.0,130860.0,124540.0,135310.0,136420.0,136020.0,136020.0,136580.0,136580.0,,,,,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,124010.0,132860.0,133350.0,131730.0,131250.0,124910.0,133800.0,135850.0,135450.0,135450.0,136000.0,136000.0,,,,,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,124010.0,132860.0,133100.0,131180.0,130700.0,124390.0,133750.0,135950.0,135550.0,135550.0,136100.0,136100.0,,,,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,124010.0,132860.0,135670.0,131970.0,131490.0,125140.0,135990.0,136550.0,136150.0,136150.0,136700.0,136700.0,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,124010.0,132860.0,135360.0,132440.0,131960.0,125590.0,135150.0,137120.0,136710.0,136710.0,137270.0,137270.0,,,,,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,124010.0,132860.0,137600.0,133790.0,133300.0,126870.0,137800.0,139200.0,138790.0,138790.0,139350.0,139350.0,,,,,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,124010.0,132860.0,135680.0,134730.0,133870.0,133930.0,136050.0,139070.0,138790.0,138950.0,139520.0,139350.0,,,,,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,124010.0,132860.0,137970.0,137500.0,138550.0,138610.0,137770.0,138560.0,138280.0,138440.0,139010.0,138840.0,,,,,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,124010.0,132860.0,142710.0,140950.0,141500.0,140450.0,143280.0,142500.0,142210.0,142370.0,141350.0,140860.0,,,,,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,124010.0,139500.0,147400.0,144870.0,144300.0,145010.0,148370.0,146170.0,145000.0,144880.0,148080.0,146630.0,,,,,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,130210.0,146470.0,150240.0,147820.0,148850.0,150790.0,151020.0,151810.0,150600.0,150470.0,153360.0,152790.0,,,,,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,130210.0,146470.0,149890.0,152320.0,153170.0,153920.0,152160.0,154410.0,153180.0,153050.0,153030.0,154600.0,,,,,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,130210.0,146470.0,153700.0,156350.0,155460.0,156220.0,156490.0,158610.0,157340.0,157210.0,157500.0,156420.0,,,,,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,130210.0,146470.0,152980.0,155470.0,151250.0,151980.0,155290.0,158180.0,156920.0,156790.0,155180.0,155020.0,,,,,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,130210.0,146470.0,146410.0,152030.0,145890.0,146590.0,147400.0,148680.0,148900.0,148780.0,150200.0,149470.0,,,,,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,130210.0,146470.0,143950.0,150040.0,142880.0,143560.0,145730.0,148460.0,147270.0,147160.0,146170.0,147880.0,,,,,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,146470.0,145030.0,145950.0,140060.0,140730.0,146280.0,146210.0,145040.0,144930.0,148050.0,145640.0,145640.0,,,,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,146470.0,141520.0,143750.0,137950.0,138610.0,142560.0,143600.0,142450.0,142340.0,145410.0,143040.0,143040.0,,,,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,146470.0,140380.0,144400.0,137620.0,138280.0,141490.0,143300.0,142160.0,142050.0,142490.0,141330.0,141330.0,,,,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,146470.0,143390.0,141020.0,135320.0,135970.0,144970.0,148480.0,143990.0,143880.0,146880.0,144470.0,144470.0,,,,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,142060.0,147450.0,145830.0,139840.0,140520.0,149540.0,149990.0,148800.0,148680.0,150140.0,147670.0,147670.0,,,,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,148650.0,146970.0,146500.0,140570.0,141250.0,148670.0,150770.0,149570.0,149450.0,150140.0,148430.0,148430.0,,,,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,148650.0,146700.0,147620.0,141640.0,142330.0,149040.0,152290.0,151080.0,150960.0,154000.0,151400.0,151400.0,,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,148650.0,145820.0,145660.0,139760.0,140440.0,147910.0,150140.0,148950.0,148830.0,150990.0,149270.0,149270.0,,,,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,148650.0,149050.0,146340.0,140410.0,141100.0,150790.0,150980.0,149790.0,149670.0,150990.0,148680.0,148680.0,,,,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,148650.0,142650.0,143640.0,148070.0,148040.0,145100.0,150030.0,148850.0,148730.0,149450.0,147750.0,147750.0,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,148650.0,140110.0,138730.0,142290.0,142980.0,141540.0,144660.0,143520.0,143400.0,144100.0,146020.0,141010.0,,,,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,148650.0,145740.0,143860.0,148090.0,148810.0,147520.0,147800.0,146640.0,146520.0,150820.0,147380.0,148030.0,,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,148650.0,143900.0,144920.0,148630.0,149350.0,146000.0,148120.0,146960.0,146840.0,147320.0,148850.0,148870.0,,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,148650.0,144160.0,145090.0,144840.0,144750.0,146080.0,148130.0,146970.0,146850.0,147250.0,146430.0,148870.0,,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,148650.0,145000.0,145340.0,144300.0,144990.0,146590.0,148670.0,147500.0,147380.0,148650.0,147820.0,150280.0,,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,148650.0,146060.0,144270.0,143890.0,144580.0,147890.0,148680.0,147510.0,147390.0,148660.0,147830.0,150290.0,,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,148650.0,144590.0,145870.0,144830.0,145520.0,146650.0,149640.0,148460.0,148340.0,150960.0,150110.0,152610.0,,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,148650.0,144050.0,141060.0,140050.0,140720.0,145830.0,148090.0,146930.0,146810.0,148120.0,147280.0,149740.0,,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,148650.0,143280.0,143100.0,144150.0,144840.0,145370.0,145200.0,144950.0,144830.0,148150.0,147020.0,149470.0,,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,148650.0,148090.0,147080.0,146030.0,146720.0,149200.0,147020.0,145860.0,145740.0,150730.0,149410.0,151900.0,,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,148650.0,148390.0,149960.0,149880.0,151360.0,149190.0,148850.0,147670.0,147550.0,150800.0,149760.0,152250.0,,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,148650.0,150720.0,148880.0,151980.0,152690.0,151000.0,149840.0,148660.0,148530.0,151210.0,151130.0,153640.0,,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,148720.0,150000.0,150690.0,151290.0,149160.0,149770.0,148590.0,148460.0,151030.0,151130.0,153640.0,153640.0,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,144210.0,148460.0,147890.0,148580.0,145120.0,147520.0,146360.0,146230.0,147510.0,147880.0,150330.0,150330.0,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,144150.0,145010.0,144450.0,145130.0,144670.0,144310.0,143180.0,143050.0,144800.0,144900.0,150330.0,147310.0,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,144430.0,146470.0,143780.0,144450.0,145610.0,145290.0,144150.0,144020.0,145600.0,145670.0,151130.0,148090.0,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,143150.0,143800.0,143490.0,144160.0,144100.0,144790.0,143650.0,143520.0,144850.0,145550.0,151010.0,147970.0,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,143790.0,144270.0,143710.0,144380.0,145100.0,144990.0,143850.0,143720.0,145500.0,146370.0,151860.0,148800.0,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,140520.0,141990.0,141500.0,142160.0,141500.0,142080.0,140960.0,140830.0,142970.0,142870.0,141220.0,138370.0,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,144950.0,142090.0,138440.0,139700.0,145000.0,142240.0,141120.0,140990.0,145150.0,144120.0,146550.0,143590.0,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,146520.0,148890.0,143950.0,144620.0,146980.0,145000.0,143850.0,143720.0,147960.0,147820.0,150310.0,147270.0,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,146940.0,147870.0,144700.0,145370.0,147810.0,145630.0,144470.0,144340.0,148000.0,148470.0,150970.0,147910.0,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,146080.0,148130.0,144950.0,145620.0,146820.0,145710.0,144550.0,144420.0,147860.0,148970.0,151470.0,148400.0,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,148070.0,149210.0,149000.0,151340.0,150270.0,148550.0,147360.0,147230.0,150710.0,151590.0,154140.0,151010.0,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,149170.0,151600.0,149030.0,151750.0,150720.0,147980.0,148270.0,148140.0,150600.0,151610.0,154160.0,151030.0,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,151400.0,152800.0,152260.0,152950.0,154930.0,150660.0,149450.0,149320.0,153570.0,152770.0,155340.0,152190.0,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,151130.0,152650.0,155710.0,156410.0,152900.0,152440.0,151220.0,151090.0,152420.0,154740.0,157690.0,154490.0,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,151830.0,150940.0,155170.0,155860.0,153260.0,152470.0,151250.0,151120.0,154200.0,153690.0,156270.0,153100.0,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,152700.0,151300.0,151050.0,151720.0,154800.0,153350.0,152120.0,151990.0,155480.0,154700.0,157290.0,154100.0,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,152650.0,152040.0,151810.0,152480.0,153180.0,153490.0,152250.0,152120.0,154350.0,154980.0,157570.0,154370.0,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,148000.0,147950.0,148210.0,148860.0,149590.0,149890.0,148680.0,148560.0,150300.0,152030.0,154570.0,151430.0,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,148000.0,149400.0,149170.0,149820.0,149200.0,148910.0,147710.0,147590.0,149540.0,150430.0,152940.0,149830.0,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,150000.0,150870.0,150640.0,151300.0,150280.0,150030.0,148820.0,148700.0,151440.0,151700.0,154230.0,151090.0,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,150870.0,149000.0,151600.0,146840.0,148560.0,147580.0,147460.0,147740.0,150110.0,152610.0,149500.0,148840.0,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,150870.0,148800.0,149300.0,147710.0,148140.0,146940.0,146820.0,149380.0,148460.0,150940.0,147860.0,147210.0,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,150870.0,147200.0,147690.0,148200.0,148370.0,147160.0,147040.0,149260.0,149120.0,151610.0,148520.0,147870.0,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,143990.0,140480.0,140950.0,144080.0,143170.0,142000.0,141890.0,145650.0,147660.0,150120.0,147060.0,146420.0,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,144820.0,146710.0,144180.0,144070.0,146970.0,146100.0,148540.0,145510.0,144880.0,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,145560.0,148300.0,146760.0,146650.0,147300.0,146820.0,149280.0,146230.0,147740.0,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,148220.0,146180.0,144980.0,144870.0,148950.0,148990.0,151480.0,148390.0,149970.0,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,149030.0,147000.0,145790.0,145680.0,148250.0,148830.0,152260.0,149160.0,150520.0,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,146100.0,144650.0,143450.0,143350.0,148080.0,150200.0,152710.0,149600.0,150960.0,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,145510.0,143520.0,142330.0,142230.0,147320.0,148830.0,151320.0,148240.0,150960.0,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,144600.0,142120.0,140940.0,140840.0,146300.0,147160.0,149620.0,146580.0,150140.0,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,143960.0,141400.0,140220.0,140130.0,145950.0,146630.0,149080.0,146050.0,150080.0,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,145730.0,142810.0,141620.0,141530.0,147500.0,148640.0,151120.0,148050.0,150080.0,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,146040.0,143440.0,142240.0,142150.0,147900.0,148870.0,151350.0,148280.0,150080.0,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,150350.0,146010.0,144790.0,144700.0,151910.0,152390.0,154930.0,151790.0,150080.0,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,143820.0,150750.0,147500.0,146270.0,146170.0,151990.0,153090.0,155640.0,152480.0,152290.0,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,143990.0,143350.0,150390.0,148500.0,146280.0,145060.0,144970.0,150450.0,152200.0,154730.0,151590.0,150530.0,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,143350.0,148060.0,148510.0,146490.0,145260.0,145170.0,150500.0,152200.0,154730.0,151590.0,151880.0,151320.0,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,143350.0,148060.0,146690.0,145320.0,144100.0,144010.0,148580.0,150020.0,152520.0,149420.0,151320.0,149160.0,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,143350.0,148060.0,147970.0,148010.0,146280.0,146190.0,149580.0,150050.0,152550.0,149450.0,151000.0,147010.0,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,145330.0,150070.0,149000.0,147520.0,148040.0,147950.0,150770.0,151540.0,154070.0,150930.0,151350.0,145230.0,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,145300.0,150070.0,148150.0,147520.0,147630.0,147540.0,149520.0,150920.0,153440.0,150310.0,150890.0,147300.0,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,145300.0,150070.0,145200.0,145640.0,148780.0,148690.0,146900.0,149070.0,151560.0,148460.0,149090.0,147320.0,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,145300.0,150070.0,145530.0,146870.0,147020.0,146930.0,147130.0,148150.0,150630.0,147550.0,149980.0,146410.0,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,145300.0,150070.0,147020.0,146870.0,148830.0,148740.0,148370.0,149580.0,152080.0,148970.0,151430.0,148930.0,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,142580.0,149610.0,145750.0,146870.0,148920.0,148830.0,147520.0,149360.0,151850.0,148750.0,149400.0,148930.0,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,145980.0,146870.0,148060.0,147970.0,147110.0,148240.0,150710.0,147640.0,148360.0,148450.0,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,147650.0,148310.0,149510.0,149420.0,148000.0,149840.0,152330.0,149230.0,149570.0,148200.0,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,145900.0,147260.0,148220.0,148130.0,147010.0,148050.0,150510.0,147450.0,148220.0,148510.0,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,144860.0,149610.0,145090.0,146270.0,147670.0,147580.0,146160.0,147850.0,150310.0,147250.0,147480.0,150000.0,,,,,,,,,,,,,
