,TF1312.CFE,TF1403.CFE,TF1406.CFE,TF1409.CFE,TF1412.CFE,TF1503.CFE,TF1506.CFE,TF1509.CFE,TF1512.CFE,TF1603.CFE,TF1606.CFE,TF1609.CFE,TF1612.CFE,TF1703.CFE,TF1706.CFE,TF1709.CFE,TF1712.CFE,TF1803.CFE,TF1806.CFE,TF1809.CFE,TF1812.CFE
2017-11-24,,,,,,,,,,,,,,,,,95.785,96.19,96.635,,
2017-11-27,,,,,,,,,,,,,,,,,95.835,96.185,96.455,,
2017-11-28,,,,,,,,,,,,,,,,,95.76,96.14,96.455,,
2017-11-29,,,,,,,,,,,,,,,,,96.115,96.54,96.695,,
2017-11-30,,,,,,,,,,,,,,,,,96.365,96.58,96.695,,
2017-12-01,,,,,,,,,,,,,,,,,96.365,96.545,96.695,,
2017-12-04,,,,,,,,,,,,,,,,,96.365,96.52,96.825,,
2017-12-05,,,,,,,,,,,,,,,,,96.365,96.52,96.725,,
2017-12-06,,,,,,,,,,,,,,,,,96.365,96.535,96.885,,
2017-12-07,,,,,,,,,,,,,,,,,96.365,96.44,96.78,,
2017-12-08,,,,,,,,,,,,,,,,,96.365,96.345,96.68,,
2017-12-11,,,,,,,,,,,,,,,,,,96.2,96.575,95.875,
2017-12-12,,,,,,,,,,,,,,,,,,96.11,96.5,95.875,
2017-12-13,,,,,,,,,,,,,,,,,,96.165,96.53,96.6,
2017-12-14,,,,,,,,,,,,,,,,,,96.29,96.65,96.6,
2017-12-15,,,,,,,,,,,,,,,,,,96.435,96.805,96.6,
2017-12-18,,,,,,,,,,,,,,,,,,96.415,96.745,97.61,
2017-12-19,,,,,,,,,,,,,,,,,,96.395,96.765,97.14,
2017-12-20,,,,,,,,,,,,,,,,,,96.425,96.76,97.14,
2017-12-21,,,,,,,,,,,,,,,,,,96.45,96.74,97.14,
2017-12-22,,,,,,,,,,,,,,,,,,96.64,96.885,97.14,
2017-12-25,,,,,,,,,,,,,,,,,,96.57,96.84,97.14,
2017-12-26,,,,,,,,,,,,,,,,,,96.47,96.81,97.14,
2017-12-27,,,,,,,,,,,,,,,,,,96.49,96.795,97.14,
2017-12-28,,,,,,,,,,,,,,,,,,96.505,96.83,97.14,
2017-12-29,,,,,,,,,,,,,,,,,,96.605,96.855,96.81,
2018-01-02,,,,,,,,,,,,,,,,,,96.26,96.585,96.81,
2018-01-03,,,,,,,,,,,,,,,,,,96.29,96.61,96.81,
2018-01-04,,,,,,,,,,,,,,,,,,96.25,96.545,96.8,
2018-01-05,,,,,,,,,,,,,,,,,,96.26,96.545,96.8,
2018-01-08,,,,,,,,,,,,,,,,,,96.4,96.685,96.925,
2018-01-09,,,,,,,,,,,,,,,,,,96.41,96.665,96.925,
2018-01-10,,,,,,,,,,,,,,,,,,96.2,96.49,96.925,
2018-01-11,,,,,,,,,,,,,,,,,,96.045,96.34,96.925,
2018-01-12,,,,,,,,,,,,,,,,,,96.145,96.42,96.695,
2018-01-15,,,,,,,,,,,,,,,,,,96.005,96.27,96.46,
2018-01-16,,,,,,,,,,,,,,,,,,95.985,96.235,96.42,
2018-01-17,,,,,,,,,,,,,,,,,,95.84,96.085,96.44,
2018-01-18,,,,,,,,,,,,,,,,,,95.66,95.895,96.395,
2018-01-19,,,,,,,,,,,,,,,,,,95.635,95.855,96.395,
2018-01-22,,,,,,,,,,,,,,,,,,95.795,95.9,96.395,
2018-01-23,,,,,,,,,,,,,,,,,,95.81,95.905,96.395,
2018-01-24,,,,,,,,,,,,,,,,,,95.865,95.99,96.525,
2018-01-25,,,,,,,,,,,,,,,,,,95.955,96.05,96.525,
2018-01-26,,,,,,,,,,,,,,,,,,95.96,96.065,96.525,
2018-01-29,,,,,,,,,,,,,,,,,,95.945,96.05,96.525,
2018-01-30,,,,,,,,,,,,,,,,,,95.875,96.025,96.525,
2018-01-31,,,,,,,,,,,,,,,,,,95.915,96.06,96.525,
2018-02-01,,,,,,,,,,,,,,,,,,96.045,96.15,96.365,
2018-02-02,,,,,,,,,,,,,,,,,,95.95,96.01,96.285,
2018-02-05,,,,,,,,,,,,,,,,,,95.88,95.95,96.17,
2018-02-06,,,,,,,,,,,,,,,,,,96.03,96.13,96.17,
2018-02-07,,,,,,,,,,,,,,,,,,96.035,96.135,96.17,
2018-02-08,,,,,,,,,,,,,,,,,,95.885,95.98,96.185,
2018-02-09,,,,,,,,,,,,,,,,,,96.075,96.08,96.26,
2018-02-12,,,,,,,,,,,,,,,,,,96.185,96.1,96.12,
2018-02-13,,,,,,,,,,,,,,,,,,96.08,96.065,96.28,
2018-02-14,,,,,,,,,,,,,,,,,,96.05,96.045,96.28,
2018-02-22,,,,,,,,,,,,,,,,,,95.905,95.88,95.86,
2018-02-23,,,,,,,,,,,,,,,,,,96.085,95.935,96.025,
2018-02-26,,,,,,,,,,,,,,,,,,96.35,96.245,96.35,
2018-02-27,,,,,,,,,,,,,,,,,,96.695,96.425,96.515,
2018-02-28,,,,,,,,,,,,,,,,,,96.7,96.42,96.485,
2018-03-01,,,,,,,,,,,,,,,,,,96.675,96.435,96.485,
2018-03-02,,,,,,,,,,,,,,,,,,96.69,96.43,96.5,
2018-03-05,,,,,,,,,,,,,,,,,,96.69,96.405,96.4,
2018-03-06,,,,,,,,,,,,,,,,,,96.695,96.55,96.605,
2018-03-07,,,,,,,,,,,,,,,,,,96.6,96.55,96.58,
2018-03-08,,,,,,,,,,,,,,,,,,96.35,96.535,96.59,
2018-03-09,,,,,,,,,,,,,,,,,,96.735,96.545,96.615,
2018-03-12,,,,,,,,,,,,,,,,,,,96.605,96.65,96.605
2018-03-13,,,,,,,,,,,,,,,,,,,96.445,96.53,96.605
2018-03-14,,,,,,,,,,,,,,,,,,,96.445,96.5,96.605
2018-03-15,,,,,,,,,,,,,,,,,,,96.495,96.565,96.605
2018-03-16,,,,,,,,,,,,,,,,,,,96.5,96.58,96.605
2018-03-19,,,,,,,,,,,,,,,,,,,96.54,96.55,96.605
2018-03-20,,,,,,,,,,,,,,,,,,,96.675,96.72,96.865
2018-03-21,,,,,,,,,,,,,,,,,,,96.66,96.69,96.765
2018-03-22,,,,,,,,,,,,,,,,,,,96.765,96.8,96.765
2018-03-23,,,,,,,,,,,,,,,,,,,97.05,97.03,96.765
2018-03-26,,,,,,,,,,,,,,,,,,,96.975,97.52,97.75
2018-03-27,,,,,,,,,,,,,,,,,,,96.96,97.01,97.75
2018-03-28,,,,,,,,,,,,,,,,,,,96.975,97.06,97.215
2018-03-29,,,,,,,,,,,,,,,,,,,96.96,96.935,97.215
2018-03-30,,,,,,,,,,,,,,,,,,,96.935,96.985,97.215
2018-04-02,,,,,,,,,,,,,,,,,,,96.91,96.99,97.215
2018-04-03,,,,,,,,,,,,,,,,,,,96.83,96.875,97.215
2018-04-04,,,,,,,,,,,,,,,,,,,96.845,96.885,97.215
2018-04-09,,,,,,,,,,,,,,,,,,,96.97,97.02,97.215
2018-04-10,,,,,,,,,,,,,,,,,,,96.795,96.83,97.215
2018-04-11,,,,,,,,,,,,,,,,,,,96.935,96.975,97.215
2018-04-12,,,,,,,,,,,,,,,,,,,97.035,97.055,97.215
2018-04-13,,,,,,,,,,,,,,,,,,,97.035,97.07,97.215
2018-04-16,,,,,,,,,,,,,,,,,,,97.35,97.32,97.45
2018-04-17,,,,,,,,,,,,,,,,,,,97.44,97.305,97.35
2018-04-18,,,,,,,,,,,,,,,,,,,98.04,97.98,98.05
2018-04-19,,,,,,,,,,,,,,,,,,,97.94,97.83,97.93
2018-04-20,,,,,,,,,,,,,,,,,,,97.95,97.89,97.83
