,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94310.0,93450.0,94240.0,94010.0,95300.0,94220.0,95300.0,94540.0,96100.0,95170.0,96330.0,95300.0,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96230.0,95930.0,95810.0,96420.0,95280.0,96880.0,94410.0,97160.0,97780.0,97580.0,97050.0,96620.0,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93660.0,93320.0,93650.0,93660.0,93700.0,94050.0,90740.0,94310.0,98130.0,94860.0,96960.0,95010.0,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91730.0,91340.0,93000.0,91610.0,91350.0,92110.0,91800.0,92410.0,93210.0,92910.0,94260.0,93570.0,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90770.0,90750.0,90540.0,91620.0,92080.0,91710.0,91960.0,91970.0,93820.0,92500.0,93960.0,92710.0,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90160.0,90200.0,90000.0,90770.0,90770.0,91070.0,92680.0,91420.0,90900.0,91830.0,93110.0,92710.0,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89650.0,89330.0,89880.0,89910.0,91010.0,90150.0,89770.0,90530.0,90900.0,91050.0,92280.0,92710.0,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91460.0,91370.0,91500.0,91980.0,91010.0,92370.0,92600.0,92680.0,90900.0,93200.0,92390.0,92640.0,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000.0,89440.0,89880.0,90040.0,90030.0,90450.0,91470.0,90590.0,91950.0,91120.0,92390.0,92640.0,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000.0,87160.0,87400.0,87870.0,87900.0,88000.0,87960.0,88310.0,88300.0,88900.0,91200.0,90010.0,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88950.0,86570.0,86990.0,87060.0,87780.0,87410.0,87420.0,87580.0,88300.0,88160.0,89550.0,89090.0,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800.0,88350.0,88310.0,88790.0,88910.0,89120.0,88920.0,89360.0,89200.0,90000.0,89550.0,90110.0,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800.0,87210.0,88200.0,87650.0,88930.0,87850.0,88050.0,88030.0,89200.0,88700.0,89550.0,90050.0,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800.0,89070.0,89000.0,89390.0,88930.0,89610.0,88050.0,89840.0,89380.0,90470.0,90950.0,90200.0,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800.0,89350.0,88290.0,89600.0,89380.0,89820.0,90210.0,90160.0,90110.0,90580.0,90500.0,90200.0,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800.0,89020.0,88650.0,89110.0,89930.0,89210.0,89600.0,89600.0,90900.0,89970.0,89810.0,90200.0,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88800.0,89870.0,89230.0,89810.0,89880.0,90110.0,89830.0,90460.0,90390.0,90690.0,90840.0,90220.0,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93110.0,93270.0,93450.0,90310.0,93740.0,93510.0,93970.0,94040.0,94380.0,93540.0,94940.0,93210.0,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94040.0,94450.0,94450.0,94160.0,94650.0,94450.0,94920.0,95180.0,95130.0,95500.0,94270.0,95750.0,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94490.0,94350.0,94950.0,93790.0,95130.0,93980.0,95210.0,95320.0,95620.0,95220.0,95320.0,95820.0,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000.0,95090.0,95630.0,95430.0,95740.0,95630.0,95860.0,96220.0,96220.0,96440.0,96500.0,95820.0,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94940.0,95010.0,95540.0,95430.0,95890.0,95870.0,96240.0,96070.0,96470.0,95530.0,96650.0,95820.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94150.0,94620.0,94660.0,96380.0,95060.0,96870.0,95460.0,96070.0,95780.0,97270.0,97620.0,96320.0,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94630.0,93800.0,95240.0,95610.0,95630.0,95970.0,96090.0,95700.0,96400.0,95840.0,97620.0,97090.0,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93700.0,93790.0,94080.0,93840.0,94590.0,95450.0,95040.0,95340.0,95410.0,95700.0,96640.0,97030.0,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95650.0,96250.0,96280.0,95780.0,96810.0,95720.0,97200.0,95530.0,97540.0,96240.0,98280.0,96510.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96400.0,96220.0,96430.0,96880.0,96870.0,96660.0,97290.0,98020.0,97630.0,98050.0,98410.0,98100.0,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98120.0,98870.0,98750.0,98410.0,99170.0,96790.0,99560.0,99380.0,99880.0,100270.0,99500.0,98430.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97580.0,98110.0,98170.0,98410.0,98620.0,98960.0,99160.0,100000.0,99420.0,99960.0,99750.0,100450.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110.0,97000.0,98790.0,97510.0,99180.0,99230.0,99670.0,98440.0,100030.0,99550.0,99070.0,100450.0,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97300.0,98350.0,98090.0,98720.0,98580.0,98690.0,99050.0,98560.0,99420.0,99200.0,99070.0,100450.0,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96900.0,97300.0,97900.0,97150.0,98490.0,98290.0,99000.0,97700.0,99450.0,99200.0,99070.0,98600.0,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000.0,99090.0,98680.0,97970.0,99380.0,99090.0,99810.0,99910.0,100220.0,100020.0,100260.0,98600.0,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98890.0,99540.0,99830.0,100440.0,100420.0,99420.0,100840.0,101110.0,101360.0,101320.0,101600.0,99850.0,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99650.0,100310.0,100720.0,100180.0,101430.0,101420.0,101830.0,101600.0,102320.0,102300.0,101600.0,100630.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97860.0,98500.0,98900.0,98530.0,99570.0,99080.0,99970.0,99750.0,100500.0,99780.0,100680.0,100630.0,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98500.0,99510.0,100030.0,100130.0,100210.0,100430.0,100660.0,101320.0,101140.0,100250.0,100680.0,101340.0,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97390.0,97010.0,98380.0,97810.0,98220.0,98310.0,99780.0,98740.0,99270.0,101220.0,99600.0,99800.0,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95380.0,95910.0,97410.0,96950.0,96800.0,97450.0,97910.0,97830.0,98520.0,98830.0,99150.0,98590.0,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000.0,96000.0,96540.0,96780.0,97000.0,97230.0,98030.0,97650.0,98440.0,98600.0,98100.0,98760.0,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96280.0,95760.0,96680.0,96830.0,96450.0,97320.0,98030.0,97800.0,97160.0,98600.0,98280.0,98760.0,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98180.0,97710.0,97740.0,98540.0,98470.0,98960.0,98030.0,99290.0,99420.0,100390.0,98280.0,100410.0,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98300.0,98800.0,97500.0,99720.0,98560.0,100190.0,98280.0,100500.0,98870.0,98610.0,98760.0,101500.0,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97300.0,98230.0,99380.0,98640.0,99350.0,99070.0,99160.0,99450.0,99400.0,98770.0,99680.0,100600.0,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103580.0,104490.0,104550.0,104740.0,105300.0,105080.0,104120.0,105420.0,105450.0,104690.0,106020.0,106100.0,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104040.0,103650.0,104000.0,104360.0,104370.0,104800.0,104820.0,105130.0,104980.0,105010.0,104900.0,105820.0,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104940.0,105240.0,106200.0,105920.0,105420.0,106270.0,107670.0,106630.0,104840.0,107340.0,105190.0,107240.0,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103160.0,103140.0,104330.0,103780.0,103940.0,104220.0,104580.0,104610.0,105270.0,105550.0,105190.0,105470.0,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101300.0,102060.0,102620.0,102620.0,102930.0,103070.0,102970.0,103510.0,103160.0,103370.0,104670.0,104480.0,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101500.0,101480.0,102310.0,102090.0,102710.0,102550.0,102700.0,102940.0,103040.0,103530.0,103210.0,104100.0,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101640.0,104120.0,104890.0,104530.0,104730.0,104960.0,105360.0,105300.0,104590.0,105380.0,106350.0,106370.0,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101640.0,101730.0,101820.0,102190.0,101920.0,102700.0,102280.0,103200.0,102530.0,104330.0,103230.0,104220.0,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101640.0,100550.0,100760.0,101260.0,100810.0,101730.0,103020.0,102110.0,102280.0,102490.0,102530.0,103160.0,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101640.0,101940.0,102340.0,102260.0,101650.0,102730.0,102990.0,103100.0,103390.0,103370.0,103330.0,104330.0,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101640.0,100130.0,100310.0,100470.0,101350.0,101000.0,102010.0,101290.0,101760.0,101000.0,103300.0,102440.0,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101640.0,98590.0,99500.0,98770.0,99000.0,99230.0,100970.0,99570.0,100190.0,100530.0,101600.0,100890.0,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99380.0,99430.0,99820.0,99970.0,100300.0,100100.0,100640.0,101650.0,100170.0,101530.0,101760.0,101160.0,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100400.0,101160.0,100870.0,101630.0,101230.0,101030.0,101480.0,100540.0,101710.0,102510.0,102650.0,101160.0,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102180.0,103360.0,103490.0,103830.0,104000.0,102580.0,104200.0,103620.0,103780.0,104450.0,104970.0,101160.0,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102200.0,103220.0,102840.0,103560.0,103310.0,102580.0,103590.0,103540.0,104230.0,104890.0,104640.0,101160.0,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104280.0,104310.0,104950.0,105890.0,105530.0,105140.0,105790.0,105780.0,106000.0,106300.0,106920.0,101160.0,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104830.0,105110.0,105470.0,105570.0,105990.0,106250.0,106280.0,107220.0,105670.0,106800.0,107250.0,103530.0,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104630.0,104960.0,106000.0,106120.0,106500.0,106600.0,106830.0,105810.0,107000.0,106800.0,107750.0,104760.0,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000.0,104690.0,105010.0,105150.0,105460.0,105420.0,105820.0,105380.0,107120.0,106000.0,106990.0,104760.0,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104180.0,104330.0,104780.0,104970.0,105230.0,105760.0,105600.0,105570.0,105510.0,106000.0,106640.0,104760.0,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103940.0,104090.0,102180.0,102070.0,102610.0,103330.0,103010.0,103130.0,103550.0,104770.0,104300.0,104760.0,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100960.0,103470.0,101440.0,102340.0,101940.0,103070.0,102280.0,102800.0,103560.0,104000.0,103530.0,103680.0,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000.0,102020.0,102410.0,102090.0,102830.0,103070.0,103280.0,103030.0,103560.0,103520.0,104390.0,103680.0,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101300.0,102210.0,102060.0,102420.0,102540.0,103660.0,102900.0,103930.0,103560.0,103720.0,104260.0,103680.0,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100290.0,102140.0,100730.0,102620.0,101250.0,101810.0,101690.0,101620.0,103170.0,103600.0,102760.0,104600.0,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101540.0,99920.0,100420.0,100570.0,100820.0,101310.0,101370.0,102000.0,102390.0,103570.0,102550.0,102710.0,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103450.0,103970.0,103640.0,104090.0,104110.0,104630.0,104560.0,104630.0,105100.0,104250.0,105700.0,106070.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102400.0,102450.0,103440.0,103900.0,103910.0,104020.0,104360.0,103170.0,104310.0,104250.0,105620.0,106580.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103500.0,104220.0,104350.0,104190.0,104850.0,105010.0,105370.0,105850.0,105560.0,104610.0,106410.0,107170.0,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103160.0,104030.0,103300.0,103990.0,103820.0,104460.0,104350.0,103980.0,104750.0,104610.0,105490.0,105760.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104030.0,103220.0,103110.0,103710.0,103280.0,104150.0,103440.0,104020.0,104610.0,105390.0,105070.0,106550.0
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102730.0,101690.0,101870.0,102170.0,104030.0,102640.0,103490.0,103520.0,104610.0,103900.0,104490.0,105950.0
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101800.0,102280.0,102450.0,102750.0,102150.0,103260.0,103330.0,102920.0,104610.0,104490.0,104440.0,105950.0
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101390.0,101020.0,101600.0,101480.0,101830.0,101990.0,102500.0,102400.0,104160.0,103250.0,103620.0,105950.0
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000.0,101200.0,101370.0,101780.0,102780.0,102230.0,102450.0,102760.0,104160.0,103400.0,104810.0,104560.0
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99730.0,97990.0,97980.0,98520.0,99450.0,98930.0,98930.0,99210.0,100760.0,99950.0,100980.0,100280.0
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96290.0,95900.0,96470.0,96360.0,97300.0,96870.0,97000.0,99800.0,99270.0,98100.0,99460.0,100440.0
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97010.0,97210.0,98180.0,97680.0,99250.0,98130.0,97150.0,99470.0,99220.0,99420.0,99910.0,100000.0
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96490.0,96210.0,96200.0,96600.0,97260.0,97050.0,97150.0,97000.0,99620.0,98240.0,99910.0,100000.0
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96490.0,98360.0,97980.0,98810.0,99690.0,99300.0,99600.0,97670.0,99870.0,100310.0,99360.0,100000.0
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96490.0,99350.0,99760.0,99800.0,99170.0,100240.0,100850.0,100100.0,99840.0,101170.0,101650.0,100520.0
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96490.0,100080.0,100550.0,100470.0,100920.0,100850.0,101450.0,101810.0,101900.0,102050.0,102440.0,102920.0
