,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,白糖,天胶,天胶,天胶,豆一,沪锌,焦煤,沪金,沥青,白糖,淀粉,豆粕,豆粕
1,玉米,沪镍,棉花,鸡蛋,沪镍,焦煤,聚丙烯,PVC,铁矿石,菜粕,沥青,铁矿石,玉米
2,淀粉,动力煤,沪铜,铁矿石,玻璃,沪铝,热卷,焦煤,沪镍,塑料,动力煤,沪金,沪银
3,鸡蛋,豆油,鸡蛋,沪铝,甲醇,甲醇,焦炭,螺纹钢,焦煤,棉花,菜粕,焦炭,沪金
4,豆一,沪铝,塑料,沪铜,铁矿石,沪铜,沪铝,鸡蛋,热卷,沪金,沪银,沪银,焦煤
