,I1403.DCE,I1404.DCE,I1405.DCE,I1406.DCE,I1407.DCE,I1408.DCE,I1409.DCE,I1410.DCE,I1411.DCE,I1412.DCE,I1501.DCE,I1502.DCE,I1503.DCE,I1504.DCE,I1505.DCE,I1506.DCE,I1507.DCE,I1508.DCE,I1509.DCE,I1510.DCE,I1511.DCE,I1512.DCE,I1601.DCE,I1602.DCE,I1603.DCE,I1604.DCE,I1605.DCE,I1606.DCE,I1607.DCE,I1608.DCE,I1609.DCE,I1610.DCE,I1611.DCE,I1612.DCE,I1701.DCE,I1702.DCE,I1703.DCE,I1704.DCE,I1705.DCE,I1706.DCE,I1707.DCE,I1708.DCE,I1709.DCE,I1710.DCE,I1711.DCE,I1712.DCE,I1801.DCE,I1802.DCE,I1803.DCE,I1804.DCE,I1805.DCE,I1806.DCE,I1807.DCE,I1808.DCE,I1809.DCE,I1810.DCE,I1811.DCE,I1812.DCE,I1901.DCE,I1902.DCE,I1903.DCE
2013-12-12,32.0,0.0,35494.0,4.0,4.0,0.0,1830.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,572.0,36.0,91394.0,4.0,4.0,0.0,8488.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,28.0,0.0,39670.0,0.0,0.0,0.0,2528.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,38.0,2.0,24582.0,0.0,0.0,0.0,2162.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,18.0,0.0,71224.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-19,86.0,0.0,30298.0,8.0,0.0,0.0,3308.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-20,394.0,0.0,34754.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-23,200.0,0.0,128512.0,12.0,0.0,0.0,15016.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24,82.0,6.0,95624.0,2.0,2.0,0.0,4604.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-25,294.0,0.0,48792.0,0.0,0.0,0.0,2374.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26,50.0,2.0,84590.0,2.0,6.0,0.0,4950.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,16.0,0.0,87282.0,0.0,6.0,0.0,4790.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,12.0,0.0,85206.0,0.0,0.0,4.0,6288.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,6.0,0.0,72580.0,0.0,0.0,6.0,5224.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,12.0,0.0,56510.0,18.0,0.0,0.0,2986.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,88.0,8.0,132754.0,12.0,2.0,0.0,6574.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,118.0,0.0,108602.0,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07,0.0,0.0,86452.0,20.0,0.0,0.0,8108.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,10.0,0.0,101252.0,0.0,0.0,0.0,10534.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09,8.0,0.0,102048.0,0.0,0.0,0.0,9850.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,0.0,0.0,180252.0,0.0,0.0,0.0,22144.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,34.0,18.0,108274.0,0.0,0.0,0.0,11258.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,30.0,104.0,94136.0,2.0,0.0,0.0,14784.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,0.0,4.0,68854.0,0.0,0.0,0.0,8710.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-16,38.0,16.0,66036.0,2.0,0.0,0.0,13934.0,2.0,0.0,0.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,84.0,102.0,84072.0,0.0,0.0,0.0,6810.0,0.0,0.0,14.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-20,8.0,2.0,95418.0,124.0,0.0,0.0,17264.0,0.0,0.0,0.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21,60.0,0.0,124490.0,410.0,294.0,0.0,26942.0,0.0,0.0,2.0,6342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,34.0,8.0,76044.0,12.0,4.0,132.0,17378.0,0.0,0.0,0.0,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,32.0,6.0,217640.0,10.0,2.0,2.0,34560.0,2.0,2.0,2.0,1626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,14.0,2.0,103512.0,0.0,0.0,2.0,15594.0,0.0,0.0,0.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,82.0,0.0,79904.0,4.0,4.0,2.0,9468.0,0.0,0.0,0.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,28.0,0.0,63410.0,146.0,44.0,152.0,5708.0,0.0,0.0,0.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,0.0,0.0,52374.0,22.0,0.0,4.0,7672.0,0.0,0.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,4.0,0.0,37122.0,6.0,0.0,0.0,4438.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,30.0,0.0,85620.0,14.0,12.0,4.0,11594.0,0.0,0.0,0.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,8.0,0.0,97430.0,2.0,0.0,0.0,16224.0,0.0,0.0,0.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,8.0,0.0,71852.0,2.0,0.0,2.0,11366.0,0.0,0.0,0.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,22.0,0.0,71244.0,0.0,0.0,8.0,10144.0,0.0,0.0,0.0,1096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,0.0,0.0,63372.0,2.0,0.0,0.0,13232.0,0.0,0.0,0.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,6.0,18.0,79268.0,46.0,20.0,0.0,16352.0,0.0,0.0,0.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-17,4.0,0.0,139234.0,6.0,0.0,4.0,32950.0,0.0,0.0,2.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,6.0,0.0,88882.0,34.0,16.0,8.0,33380.0,4.0,2.0,6.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,4.0,0.0,53826.0,14.0,8.0,0.0,20020.0,0.0,0.0,0.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,4.0,0.0,62660.0,32.0,2.0,8.0,17200.0,0.0,0.0,2.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,4.0,0.0,59210.0,42.0,26.0,2.0,32632.0,0.0,0.0,2.0,524.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,200.0,8.0,174568.0,26.0,8.0,4.0,71744.0,0.0,0.0,2.0,4056.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,0.0,0.0,106396.0,4.0,2.0,2.0,57270.0,0.0,0.0,0.0,4514.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,0.0,0.0,128024.0,10.0,10.0,4.0,47358.0,0.0,0.0,0.0,3064.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27,0.0,0.0,87644.0,0.0,0.0,6.0,52608.0,0.0,18.0,0.0,1298.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,18.0,0.0,117188.0,14.0,10.0,6.0,56882.0,0.0,2.0,0.0,1146.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,2.0,0.0,100042.0,106.0,20.0,60.0,73760.0,6.0,148.0,0.0,4798.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,0.0,0.0,91834.0,6.0,6.0,0.0,97790.0,6.0,18.0,0.0,2644.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,0.0,0.0,107888.0,0.0,0.0,0.0,216938.0,6.0,6.0,0.0,7114.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06,0.0,0.0,93724.0,0.0,0.0,2.0,181182.0,0.0,4.0,0.0,5100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,0.0,2.0,125272.0,1098.0,1256.0,316.0,169172.0,4.0,6.0,0.0,26354.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,0.0,0.0,72980.0,498.0,968.0,352.0,183578.0,0.0,2.0,0.0,12526.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,0.0,0.0,223566.0,432.0,340.0,132.0,531682.0,4.0,312.0,4.0,9946.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,0.0,0.0,185040.0,50.0,120.0,288.0,828368.0,2.0,18.0,0.0,8642.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,0.0,0.0,94092.0,4.0,44.0,12.0,692768.0,2.0,6.0,4.0,6934.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,0.0,0.0,108374.0,18.0,54.0,52.0,829438.0,6.0,0.0,4.0,13574.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,,0.0,65248.0,12.0,46.0,14.0,672320.0,0.0,0.0,0.0,29434.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,,0.0,49958.0,12.0,16.0,40.0,822796.0,0.0,2.0,4.0,10568.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,,0.0,24754.0,12.0,4.0,0.0,458340.0,0.0,0.0,0.0,4650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,,0.0,78058.0,82.0,88.0,192.0,1041720.0,0.0,0.0,0.0,16592.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,,0.0,30098.0,8.0,64.0,24.0,899396.0,0.0,2.0,0.0,8696.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,,0.0,42660.0,102.0,112.0,22.0,1326832.0,0.0,0.0,0.0,16386.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,,0.0,57582.0,84.0,36.0,24.0,1016092.0,206.0,0.0,0.0,14572.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,,0.0,27222.0,56.0,18.0,2.0,645576.0,2.0,0.0,0.0,12074.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,,0.0,25026.0,722.0,64.0,2.0,759536.0,18.0,4.0,4.0,11272.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,,0.0,25384.0,16.0,116.0,16.0,774912.0,34.0,0.0,2.0,34518.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,0.0,17404.0,48.0,270.0,16.0,1017030.0,0.0,2.0,0.0,34486.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,,0.0,21362.0,52.0,74.0,40.0,763714.0,0.0,2.0,0.0,30614.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,,0.0,11286.0,34.0,92.0,8.0,930550.0,8.0,0.0,2.0,26658.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,,0.0,15904.0,68.0,42.0,6.0,1216750.0,16.0,0.0,4.0,24032.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,,0.0,13976.0,68.0,42.0,66.0,668208.0,0.0,0.0,0.0,17344.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,,0.0,15800.0,72.0,70.0,10.0,811738.0,0.0,4.0,0.0,33610.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,,0.0,5998.0,86.0,38.0,12.0,716666.0,6.0,2.0,0.0,14360.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,,0.0,5578.0,46.0,26.0,4.0,676064.0,0.0,0.0,0.0,12940.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,,0.0,4660.0,246.0,48.0,4.0,472292.0,12.0,0.0,0.0,11516.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,,0.0,6352.0,76.0,94.0,10.0,811304.0,12.0,0.0,0.0,25322.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,,0.0,3062.0,130.0,256.0,18.0,635542.0,18.0,0.0,0.0,16968.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,,,4798.0,42.0,160.0,20.0,673240.0,20.0,0.0,0.0,18188.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,,,4148.0,34.0,156.0,0.0,398184.0,34.0,0.0,0.0,10402.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,,,8370.0,212.0,138.0,20.0,1091198.0,12.0,0.0,0.0,28642.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,,,1324.0,66.0,114.0,12.0,471016.0,0.0,0.0,0.0,17924.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,,,1606.0,50.0,14.0,4.0,593456.0,4.0,0.0,0.0,21976.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,,,1994.0,56.0,30.0,0.0,493962.0,6.0,0.0,0.0,14050.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,,,1914.0,36.0,10.0,4.0,651388.0,0.0,0.0,0.0,32582.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
