,TC1312.CZC,TC1401.CZC,TC1402.CZC,TC1403.CZC,TC1404.CZC,TC1405.CZC,TC1406.CZC,TC1407.CZC,TC1408.CZC,TC1409.CZC,TC1410.CZC,TC1411.CZC,TC1412.CZC,TC1501.CZC,TC1502.CZC,TC1503.CZC,TC1504.CZC,TC1505.CZC,TC1506.CZC,TC1507.CZC,TC1508.CZC,TC1509.CZC,TC1510.CZC,TC1511.CZC,TC1512.CZC,TC1601.CZC,TC1602.CZC,TC1603.CZC,TC1604.CZC,ZC1605.CZC,ZC1606.CZC,ZC607.CZC,ZC608.CZC,ZC609.CZC,ZC610.CZC,ZC611.CZC,ZC612.CZC,ZC701.CZC,ZC702.CZC,ZC703.CZC,ZC704.CZC,ZC705.CZC,ZC706.CZC,ZC707.CZC,ZC708.CZC,ZC709.CZC,ZC710.CZC,ZC711.CZC,ZC712.CZC,ZC801.CZC,ZC802.CZC,ZC803.CZC,ZC804.CZC,ZC805.CZC,ZC806.CZC,ZC807.CZC,ZC808.CZC,ZC809.CZC,ZC810.CZC,ZC811.CZC,ZC812.CZC,ZC901.CZC,ZC902.CZC,ZC903.CZC,ZC904.CZC
2014-03-18,,,,,0.0,29078.0,0.0,0.0,28.0,16406.0,0.0,0.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,,,,,0.0,24598.0,2.0,0.0,14.0,14774.0,2.0,4.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,,,,,0.0,35922.0,0.0,0.0,14.0,20990.0,0.0,0.0,0.0,86.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,,,,,0.0,35674.0,8.0,0.0,12.0,30706.0,0.0,0.0,0.0,114.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,,,,,0.0,28190.0,6.0,0.0,48.0,43846.0,0.0,2.0,0.0,276.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,,,,,0.0,31532.0,0.0,0.0,6.0,79634.0,22.0,4.0,0.0,300.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,,,,,0.0,8680.0,0.0,0.0,8.0,38030.0,2.0,0.0,0.0,160.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,,,,,0.0,4716.0,0.0,0.0,0.0,27382.0,6.0,0.0,0.0,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,,,,,0.0,5912.0,0.0,22.0,6.0,23640.0,0.0,2.0,0.0,86.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,0.0,4744.0,0.0,0.0,0.0,28314.0,0.0,0.0,0.0,236.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,,,,,0.0,3278.0,0.0,0.0,0.0,16476.0,0.0,2.0,0.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,,,,,0.0,738.0,0.0,0.0,0.0,10560.0,0.0,0.0,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,,,,,0.0,2538.0,0.0,0.0,0.0,38578.0,0.0,0.0,0.0,154.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,,,,,0.0,1658.0,0.0,0.0,2.0,19690.0,0.0,2.0,0.0,134.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,,,,,0.0,5306.0,0.0,0.0,10.0,51322.0,0.0,0.0,0.0,336.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,,,,,,1602.0,0.0,0.0,0.0,20096.0,0.0,6.0,0.0,182.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,,,,,,830.0,0.0,0.0,8.0,21600.0,18.0,0.0,0.0,92.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,,,,,,1648.0,0.0,0.0,116.0,70006.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,,,,,,890.0,0.0,0.0,6.0,29458.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,,,,,,552.0,0.0,0.0,0.0,12014.0,6.0,0.0,0.0,260.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,,,,,,690.0,0.0,0.0,0.0,16626.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,,,,,,1282.0,0.0,0.0,0.0,7766.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,,,,,,1468.0,0.0,0.0,0.0,68350.0,4.0,0.0,0.0,950.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,,,,,,392.0,0.0,0.0,0.0,43982.0,4.0,0.0,0.0,638.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,,,,,,434.0,0.0,0.0,32.0,58368.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,,,,,,612.0,0.0,0.0,0.0,33676.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,,,,,,176.0,0.0,0.0,0.0,32708.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,,,,,,1478.0,0.0,0.0,0.0,24638.0,0.0,4.0,0.0,324.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,,,,,,276.0,0.0,0.0,74.0,45158.0,92.0,0.0,0.0,1008.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,,,,,,306.0,0.0,0.0,24.0,21714.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,,,,,,402.0,0.0,0.0,0.0,25694.0,4.0,0.0,0.0,652.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,,,,,,462.0,0.0,0.0,4.0,19446.0,0.0,0.0,0.0,748.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,,,,,,220.0,0.0,0.0,0.0,36058.0,0.0,0.0,0.0,3634.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,,,,,,130.0,0.0,0.0,0.0,35506.0,0.0,0.0,0.0,1684.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,,,,,,40.0,0.0,0.0,0.0,25420.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,,,,,,100.0,0.0,0.0,6.0,18052.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,,,,,,,0.0,0.0,0.0,34178.0,8.0,0.0,0.0,980.0,0.0,0.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,,,,,,,0.0,0.0,0.0,16712.0,0.0,4.0,0.0,458.0,0.0,4.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,,,,,,,0.0,0.0,0.0,20904.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,,,,,,,0.0,0.0,0.0,20054.0,0.0,0.0,4.0,1012.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,,,,,,,0.0,0.0,0.0,40412.0,10.0,0.0,0.0,1666.0,0.0,2.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,,,,,,,0.0,0.0,0.0,14538.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,,,,,,,0.0,0.0,0.0,22478.0,0.0,0.0,0.0,1416.0,2.0,0.0,0.0,912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,,,,,,,0.0,0.0,0.0,26822.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,,,,,,,0.0,0.0,0.0,21626.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,,,,,,,0.0,0.0,0.0,29466.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,,,,,,,0.0,0.0,0.0,27312.0,0.0,0.0,0.0,1234.0,0.0,0.0,0.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,,,,,,,0.0,0.0,0.0,14518.0,0.0,0.0,0.0,1114.0,0.0,0.0,0.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,,,,,,,0.0,0.0,4.0,21032.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,,,,,,,0.0,0.0,0.0,16706.0,0.0,0.0,0.0,958.0,0.0,0.0,0.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,,0.0,0.0,0.0,27698.0,16.0,0.0,0.0,1158.0,0.0,0.0,0.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,,,,,,,0.0,0.0,0.0,12536.0,4.0,0.0,0.0,902.0,0.0,0.0,0.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,,,,,,,0.0,0.0,0.0,8588.0,4.0,0.0,0.0,1686.0,0.0,0.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,,,,,,,0.0,0.0,0.0,9578.0,18.0,0.0,0.0,1454.0,0.0,0.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,,,,,,,0.0,0.0,0.0,11524.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,,,,,,,0.0,0.0,0.0,19546.0,0.0,0.0,0.0,1684.0,0.0,0.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,,,,,,,,0.0,0.0,18904.0,0.0,0.0,0.0,1078.0,0.0,0.0,0.0,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,,,,,,,,0.0,0.0,15806.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,,,,,,,,0.0,0.0,18418.0,0.0,2.0,0.0,2566.0,0.0,0.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,,,,,,,,0.0,0.0,13434.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,208.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,,,,,,,,0.0,0.0,11196.0,22.0,0.0,0.0,434.0,0.0,0.0,0.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,,,,,,,,0.0,0.0,9532.0,0.0,0.0,0.0,1694.0,0.0,0.0,0.0,236.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,,,,,,,,0.0,0.0,4758.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,,,,,,,,0.0,0.0,28092.0,0.0,0.0,0.0,3424.0,0.0,0.0,0.0,622.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,,,,,,,,0.0,0.0,34762.0,0.0,0.0,0.0,2532.0,0.0,0.0,0.0,492.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,,,,,,,,0.0,0.0,23582.0,8.0,0.0,0.0,3234.0,0.0,0.0,0.0,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,,,,,,,,0.0,0.0,13034.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,178.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,,,,,,,,0.0,0.0,19414.0,18.0,0.0,0.0,1354.0,0.0,0.0,0.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,,,,,,,,0.0,0.0,52456.0,4.0,0.0,0.0,4940.0,0.0,0.0,0.0,154.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,,,,,,,,0.0,0.0,41884.0,0.0,0.0,0.0,2676.0,0.0,0.0,0.0,226.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,0.0,0.0,23004.0,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,,,,,,,,0.0,0.0,13096.0,0.0,0.0,0.0,1806.0,0.0,0.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,,,,,,,,0.0,0.0,12672.0,0.0,0.0,0.0,1566.0,0.0,0.0,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,,,,,,,,0.0,0.0,18556.0,4.0,0.0,0.0,2310.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,,,,,,,,0.0,0.0,21194.0,0.0,0.0,0.0,3928.0,0.0,0.0,0.0,110.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,,,,,,,,0.0,0.0,12848.0,0.0,0.0,0.0,2306.0,0.0,0.0,0.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,,,,,,,,,0.0,9024.0,0.0,0.0,0.0,4528.0,0.0,0.0,0.0,82.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,,,,,,,,,0.0,11016.0,0.0,0.0,0.0,4864.0,0.0,0.0,0.0,90.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,,,,,,,,,0.0,14320.0,0.0,0.0,0.0,8508.0,0.0,0.0,0.0,84.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,,,,,,,,,0.0,12860.0,0.0,0.0,0.0,5594.0,0.0,0.0,0.0,244.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,,,,,,,,,0.0,5124.0,0.0,0.0,0.0,2244.0,2.0,0.0,0.0,142.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,,,,,,,,,0.0,27064.0,4.0,0.0,0.0,7336.0,0.0,0.0,0.0,140.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,,,,,,,,,0.0,42156.0,0.0,0.0,0.0,21114.0,0.0,0.0,0.0,362.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,,,,,,,,,0.0,18458.0,0.0,0.0,0.0,9176.0,2.0,0.0,0.0,252.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,,,,,,0.0,22392.0,0.0,0.0,0.0,9106.0,0.0,0.0,0.0,878.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-21,,,,,,,,,0.0,8500.0,0.0,0.0,0.0,8492.0,0.0,0.0,0.0,92.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-22,,,,,,,,,0.0,7566.0,4.0,0.0,0.0,7698.0,0.0,0.0,0.0,476.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,,,,,,,,,0.0,4990.0,0.0,0.0,0.0,6458.0,0.0,0.0,0.0,180.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,,,,,,,,,0.0,5520.0,0.0,0.0,0.0,6940.0,0.0,0.0,0.0,442.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,,,,,,0.0,12802.0,2.0,0.0,0.0,22910.0,0.0,0.0,0.0,564.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,,,,,,,,,0.0,17318.0,0.0,0.0,0.0,19386.0,0.0,0.0,0.0,588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,,,,,,,,,0.0,13512.0,0.0,0.0,0.0,15252.0,0.0,0.0,0.0,350.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,,,,,,,,,0.0,11542.0,0.0,0.0,0.0,29852.0,168.0,0.0,0.0,484.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,0.0,11578.0,0.0,0.0,0.0,36662.0,58.0,0.0,0.0,2316.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,0.0,10214.0,0.0,0.0,0.0,30000.0,50.0,0.0,0.0,1004.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,,,,,,,,,0.0,4038.0,0.0,0.0,0.0,34272.0,0.0,0.0,0.0,2754.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,,,,,,,,,0.0,5544.0,0.0,0.0,0.0,53862.0,0.0,0.0,0.0,3122.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,,,,,,,,,0.0,5052.0,0.0,0.0,0.0,30722.0,0.0,0.0,0.0,1390.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,,,,,,,,,0.0,5368.0,0.0,0.0,0.0,28746.0,0.0,0.0,0.0,1574.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,,,,,,2588.0,0.0,0.0,0.0,25186.0,0.0,0.0,0.0,2850.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,,,,,,,,1508.0,0.0,0.0,0.0,19086.0,0.0,0.0,0.0,946.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,,,,,,,,5908.0,0.0,0.0,0.0,30294.0,0.0,0.0,0.0,808.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,,,,,,,,,,2098.0,0.0,0.0,0.0,18094.0,0.0,0.0,0.0,886.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,,,,,,,,,,4012.0,0.0,0.0,0.0,37072.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,,,,,,2874.0,0.0,0.0,0.0,97956.0,0.0,0.0,0.0,4192.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,,,,,,,,,,2026.0,0.0,0.0,0.0,105070.0,0.0,0.0,0.0,4454.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,,,,,,,,,,3230.0,0.0,0.0,0.0,88982.0,0.0,0.0,0.0,1684.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,,,,,,,,,,2798.0,0.0,0.0,0.0,56286.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,,,,,,,,,,1728.0,0.0,0.0,0.0,40444.0,0.0,0.0,0.0,1434.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,,,,,,,588.0,0.0,0.0,0.0,33832.0,0.0,0.0,0.0,2208.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,,,,,,,,,,1666.0,0.0,0.0,10.0,71094.0,4.0,0.0,0.0,2884.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,,,,,,,,,,1790.0,0.0,0.0,0.0,32344.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,,,,,,,,,,1038.0,0.0,0.0,20.0,45772.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,,,,,,,,,,1290.0,0.0,0.0,0.0,120882.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,,,,,,,1570.0,0.0,0.0,0.0,43370.0,0.0,0.0,0.0,4324.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,164.0,0.0,0.0,0.0,46040.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,,,,,,,,,,10.0,0.0,0.0,0.0,41544.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,,,,,,,,,,866.0,0.0,0.0,0.0,37834.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,,,,,,,,,,0.0,0.0,0.0,0.0,81964.0,0.0,0.0,0.0,2132.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,,,,,,,,,,1208.0,0.0,0.0,0.0,46290.0,0.0,0.0,0.0,1188.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,,,,,,,,,,,0.0,0.0,0.0,67512.0,0.0,0.0,0.0,1214.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
