,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF,SN1904.SHF
2015-11-06,,,,,0.0,0.0,3454.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,0.0,0.0,2466.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,0.0,14.0,2568.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,0.0,0.0,2654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,0.0,0.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,0.0,0.0,2776.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,0.0,0.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,4.0,2836.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,8.0,3416.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,0.0,5340.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,0.0,7442.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,2.0,6700.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,8.0,8838.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,6.0,7450.0,108.0,0.0,12.0,112.0,0.0,0.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,0.0,8380.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,0.0,10582.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,2.0,5504.0,0.0,0.0,0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,0.0,3288.0,2.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,0.0,2334.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,0.0,3302.0,0.0,0.0,0.0,426.0,0.0,2.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,0.0,1414.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,42.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,0.0,1746.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,0.0,1566.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,0.0,1472.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,0.0,1234.0,0.0,0.0,0.0,232.0,2.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,0.0,1240.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,0.0,3352.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,0.0,2568.0,0.0,0.0,0.0,664.0,0.0,2.0,0.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,1272.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,2426.0,0.0,0.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,3668.0,0.0,0.0,0.0,3352.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,5162.0,0.0,0.0,0.0,6526.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,4680.0,0.0,0.0,4.0,17050.0,0.0,0.0,0.0,98.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,2968.0,0.0,0.0,0.0,19194.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,1254.0,0.0,0.0,0.0,17184.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,536.0,0.0,0.0,0.0,10156.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,326.0,0.0,4.0,0.0,9530.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,694.0,0.0,0.0,0.0,14662.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,138.0,0.0,0.0,0.0,16860.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,166.0,0.0,0.0,0.0,17454.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,52.0,0.0,0.0,0.0,7628.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,24.0,0.0,0.0,0.0,12748.0,12.0,0.0,0.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,44.0,0.0,0.0,0.0,10368.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,156.0,0.0,0.0,0.0,12942.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,100.0,0.0,0.0,0.0,15172.0,44.0,0.0,0.0,46.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,16.0,0.0,0.0,0.0,14282.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,40.0,0.0,0.0,0.0,15264.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,0.0,0.0,12.0,10.0,17358.0,0.0,0.0,0.0,136.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,24.0,0.0,0.0,2.0,13682.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,20.0,0.0,4.0,0.0,13236.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,0.0,0.0,0.0,17032.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,0.0,0.0,0.0,12976.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,0.0,0.0,0.0,11544.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,0.0,0.0,0.0,20734.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,0.0,0.0,0.0,15416.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,0.0,0.0,0.0,20878.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,0.0,0.0,0.0,16062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,0.0,0.0,0.0,33510.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,0.0,0.0,0.0,29174.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,0.0,0.0,0.0,39550.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,0.0,0.0,0.0,39834.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,0.0,0.0,0.0,21844.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,0.0,0.0,0.0,19434.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,0.0,0.0,0.0,16544.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,0.0,0.0,0.0,11934.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,0.0,0.0,4.0,6436.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,0.0,0.0,12660.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,0.0,0.0,10220.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,0.0,0.0,11414.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,0.0,0.0,13440.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,0.0,2.0,24958.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,0.0,0.0,51802.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,0.0,0.0,54618.0,6.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,0.0,0.0,44526.0,0.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,0.0,4.0,48600.0,2.0,6.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,2.0,0.0,51306.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,0.0,0.0,31750.0,0.0,4.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,0.0,0.0,32300.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,0.0,0.0,74098.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,0.0,0.0,79394.0,0.0,18.0,0.0,166.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,0.0,0.0,82964.0,8.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,120.0,30.0,117778.0,2.0,6.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,0.0,0.0,76510.0,8.0,0.0,0.0,430.0,4.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,0.0,0.0,96310.0,0.0,0.0,0.0,904.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,0.0,0.0,70792.0,8.0,0.0,0.0,150.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,0.0,20.0,52784.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,0.0,0.0,50468.0,18.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,0.0,41980.0,10.0,0.0,0.0,210.0,0.0,0.0,2.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,0.0,34100.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,0.0,61924.0,0.0,0.0,0.0,552.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,4.0,55704.0,8.0,0.0,0.0,856.0,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,0.0,41924.0,6.0,0.0,0.0,306.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,0.0,45664.0,4.0,0.0,0.0,520.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,0.0,71278.0,0.0,0.0,0.0,696.0,0.0,0.0,68.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,0.0,57208.0,28.0,0.0,0.0,932.0,4.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,0.0,40490.0,6.0,0.0,0.0,760.0,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,0.0,41094.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,0.0,67674.0,8.0,0.0,0.0,1146.0,2.0,0.0,0.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,0.0,69430.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,0.0,50800.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,0.0,18524.0,4.0,0.0,0.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,0.0,27906.0,0.0,0.0,0.0,2796.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,0.0,24902.0,0.0,0.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,0.0,30624.0,10.0,0.0,0.0,3814.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,0.0,31106.0,6.0,0.0,0.0,5028.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,0.0,22846.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,0.0,30058.0,0.0,0.0,0.0,5590.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,0.0,35104.0,34.0,0.0,0.0,7494.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,0.0,19584.0,0.0,0.0,0.0,4606.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,20774.0,0.0,0.0,0.0,5374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,19212.0,0.0,0.0,0.0,6332.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,19258.0,0.0,0.0,0.0,6356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,20964.0,10.0,0.0,2.0,10240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,19430.0,0.0,0.0,0.0,10398.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,16102.0,0.0,0.0,0.0,9130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,9102.0,2.0,0.0,0.0,6890.0,102.0,0.0,0.0,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,5110.0,64.0,0.0,0.0,8192.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,4248.0,10.0,0.0,0.0,9694.0,0.0,24.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,3898.0,6.0,0.0,2.0,12784.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,730.0,0.0,0.0,4.0,9112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,856.0,0.0,0.0,0.0,19180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,1000.0,0.0,0.0,0.0,30476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,504.0,0.0,0.0,0.0,41310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,360.0,0.0,0.0,2.0,33068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,620.0,2.0,0.0,0.0,38566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,564.0,0.0,0.0,2.0,26656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,204.0,6.0,90.0,0.0,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,360.0,0.0,0.0,0.0,33972.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,256.0,0.0,0.0,0.0,22214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,0.0,0.0,0.0,23502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,16.0,0.0,0.0,24366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,0.0,0.0,0.0,22608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,0.0,0.0,0.0,15350.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,0.0,4.0,0.0,23870.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,2.0,0.0,0.0,19434.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,0.0,22.0,0.0,15432.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,0.0,22.0,0.0,18336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,20.0,0.0,0.0,20132.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,10.0,4.0,0.0,13538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,4.0,8.0,0.0,12918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,0.0,14.0,72.0,19062.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,0.0,2.0,0.0,18218.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,4.0,0.0,0.0,12176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,0.0,2.0,0.0,17152.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,0.0,0.0,0.0,11530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,0.0,0.0,0.0,12394.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,0.0,0.0,0.0,10064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,0.0,0.0,0.0,11692.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,0.0,0.0,0.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,0.0,1184.0,16132.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
