,IC1505.CFE,IC1506.CFE,IC1507.CFE,IC1508.CFE,IC1509.CFE,IC1510.CFE,IC1511.CFE,IC1512.CFE,IC1601.CFE,IC1602.CFE,IC1603.CFE,IC1604.CFE,IC1605.CFE,IC1606.CFE,IC1607.CFE,IC1608.CFE,IC1609.CFE,IC1610.CFE,IC1611.CFE,IC1612.CFE,IC1701.CFE,IC1702.CFE,IC1703.CFE,IC1704.CFE,IC1705.CFE,IC1706.CFE,IC1707.CFE,IC1708.CFE,IC1709.CFE,IC1710.CFE,IC1711.CFE,IC1712.CFE,IC1801.CFE,IC1802.CFE,IC1803.CFE,IC1806.CFE,IC1804.CFE,IC1805.CFE,IC1809.CFE
2016-03-10,,,,,,,,,,,15160.0,1667.0,,874.0,,,435.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,14291.0,1829.0,,769.0,,,470.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,15660.0,3956.0,,1021.0,,,697.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,12151.0,4084.0,,782.0,,,490.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,12799.0,7815.0,,998.0,,,619.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,10005.0,13998.0,,992.0,,,712.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,4699.0,16417.0,,1546.0,,,1202.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,14424.0,253.0,1464.0,,,1203.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,12716.0,211.0,961.0,,,754.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,13235.0,182.0,771.0,,,632.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,17212.0,271.0,946.0,,,805.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,13715.0,248.0,685.0,,,625.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,15579.0,352.0,947.0,,,898.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,16820.0,515.0,1058.0,,,740.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,16645.0,794.0,1281.0,,,842.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,14844.0,840.0,1068.0,,,588.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,16667.0,938.0,1030.0,,,808.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,16082.0,1451.0,1234.0,,,947.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,12384.0,1425.0,855.0,,,613.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,15000.0,1655.0,815.0,,,640.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,15056.0,2065.0,824.0,,,754.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,14493.0,2753.0,985.0,,,691.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,14188.0,3431.0,817.0,,,653.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,14248.0,7145.0,1236.0,,,865.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,8451.0,8871.0,994.0,,,722.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,4898.0,13187.0,914.0,,,670.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,14073.0,1025.0,,,952.0,,,218.0,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,13211.0,981.0,,,860.0,,,236.0,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,17516.0,1788.0,,,1355.0,,,368.0,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,14947.0,1366.0,,,909.0,,,325.0,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,14142.0,1337.0,,,782.0,,,227.0,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,14091.0,1227.0,,,576.0,,,228.0,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,14340.0,1205.0,,,597.0,,,230.0,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,13355.0,1309.0,,,487.0,,,197.0,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,15156.0,1360.0,,,566.0,,,286.0,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,13060.0,1073.0,,,636.0,,,213.0,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,15722.0,1787.0,,,797.0,,,317.0,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,11968.0,1380.0,,,749.0,,,311.0,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,12362.0,1563.0,,,700.0,,,268.0,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,16908.0,2382.0,,,1313.0,,,547.0,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,15386.0,3379.0,,,1056.0,,,538.0,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,12254.0,2632.0,,,712.0,,,422.0,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,14334.0,2774.0,,,639.0,,,327.0,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,14964.0,3489.0,,,818.0,,,413.0,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,13460.0,3564.0,,,959.0,,,375.0,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,13276.0,4477.0,,,1213.0,,,391.0,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,13270.0,5980.0,,,819.0,,,358.0,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,11637.0,9160.0,,,962.0,,,411.0,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,8468.0,13199.0,,,845.0,,,388.0,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,4015.0,15262.0,,,949.0,,,321.0,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,13848.0,373.0,,830.0,,,370.0,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,14551.0,395.0,,669.0,,,375.0,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,14251.0,500.0,,625.0,,,374.0,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,17065.0,478.0,,888.0,,,460.0,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,14549.0,461.0,,926.0,,,526.0,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,15755.0,769.0,,1087.0,,,709.0,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,18925.0,1282.0,,1480.0,,,740.0,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,13944.0,920.0,,975.0,,,707.0,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,12429.0,907.0,,924.0,,,584.0,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,15181.0,1288.0,,983.0,,,704.0,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,12536.0,1080.0,,784.0,,,516.0,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,12039.0,1159.0,,684.0,,,452.0,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,13144.0,1433.0,,771.0,,,405.0,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,15848.0,3473.0,,1231.0,,,946.0,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,13728.0,4341.0,,899.0,,,592.0,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,13782.0,7019.0,,987.0,,,709.0,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,9201.0,9689.0,,836.0,,,536.0,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,5041.0,14796.0,,1053.0,,,677.0,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,14283.0,176.0,971.0,,,523.0,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,16109.0,223.0,1199.0,,,820.0,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,14943.0,251.0,849.0,,,733.0,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,13737.0,488.0,1483.0,,,741.0,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,18967.0,570.0,1616.0,,,931.0,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,15312.0,304.0,1080.0,,,581.0,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,15062.0,404.0,889.0,,,551.0,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,12972.0,281.0,795.0,,,452.0,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,11598.0,306.0,589.0,,,394.0,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,13186.0,635.0,848.0,,,528.0,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,14960.0,844.0,1315.0,,,571.0,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,11624.0,700.0,739.0,,,529.0,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,12366.0,910.0,786.0,,,434.0,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,14216.0,1701.0,1006.0,,,545.0,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,11802.0,1562.0,785.0,,,509.0,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,13589.0,2903.0,853.0,,,519.0,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,14918.0,4475.0,998.0,,,597.0,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,12722.0,5511.0,1015.0,,,636.0,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,8080.0,7143.0,757.0,,,357.0,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,5511.0,10868.0,696.0,,,418.0,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,11932.0,1038.0,,,588.0,,,211.0,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,12937.0,1013.0,,,485.0,,,198.0,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,12788.0,1110.0,,,542.0,,,163.0,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,13796.0,1116.0,,,620.0,,,193.0,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,12238.0,701.0,,,407.0,,,156.0,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,11452.0,801.0,,,462.0,,,123.0,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,12105.0,881.0,,,480.0,,,148.0,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,18101.0,1852.0,,,896.0,,,293.0,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,13897.0,1320.0,,,600.0,,,184.0,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,11027.0,1223.0,,,657.0,,,222.0,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,12872.0,1395.0,,,578.0,,,283.0,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,10792.0,1061.0,,,470.0,,,181.0,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,10729.0,1233.0,,,736.0,,,447.0,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,10270.0,1091.0,,,623.0,,,414.0,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,9936.0,1106.0,,,495.0,,,319.0,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,12776.0,1529.0,,,545.0,,,329.0,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,10365.0,1434.0,,,364.0,,,278.0,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,9411.0,1372.0,,,347.0,,,210.0,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,12373.0,2229.0,,,474.0,,,271.0,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,12572.0,2622.0,,,569.0,,,304.0,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,13954.0,5365.0,,,783.0,,,458.0,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,10161.0,4838.0,,,575.0,,,289.0,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,8868.0,5713.0,,,405.0,,,270.0,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,6678.0,9146.0,,,383.0,,,186.0,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,3471.0,10250.0,,,458.0,,,168.0,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,10581.0,302.0,,650.0,,,183.0,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,11066.0,357.0,,510.0,,,182.0,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,10619.0,360.0,,448.0,,,182.0,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,11643.0,461.0,,593.0,,,237.0,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,11926.0,543.0,,568.0,,,334.0,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,10281.0,436.0,,393.0,,,131.0,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,10811.0,539.0,,347.0,,,145.0,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,10943.0,608.0,,597.0,,,316.0,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,9918.0,533.0,,475.0,,,210.0,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,11016.0,700.0,,457.0,,,179.0,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,10397.0,1094.0,,504.0,,,171.0,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,13791.0,1461.0,,745.0,,,223.0,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,10452.0,1585.0,,562.0,,,181.0,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,9125.0,1733.0,,432.0,,,149.0,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,9821.0,2263.0,,726.0,,,235.0,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,12212.0,4479.0,,957.0,,,370.0,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,9278.0,5657.0,,745.0,,,207.0,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,7367.0,8331.0,,648.0,,,240.0,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,4009.0,9338.0,,631.0,,,342.0,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,7581.0,129.0,336.0,,,109.0,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,8710.0,172.0,525.0,,,175.0,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,9687.0,201.0,612.0,,,222.0,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,7098.0,191.0,770.0,,,236.0,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,10152.0,427.0,1049.0,,,373.0,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,9823.0,382.0,801.0,,,288.0,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,7648.0,314.0,716.0,,,280.0,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,9244.0,708.0,814.0,,,356.0,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,7227.0,742.0,834.0,,,288.0,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,9917.0,1066.0,885.0,,,376.0,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,7340.0,949.0,684.0,,,330.0,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,6550.0,973.0,524.0,,,275.0,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,7093.0,1368.0,576.0,,,268.0,,,,,,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,8630.0,2169.0,852.0,,,366.0,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,8847.0,3090.0,694.0,,,366.0,,,,,,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,9688.0,4083.0,764.0,,,369.0,,,,,,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,7588.0,4335.0,931.0,,,313.0,,,,,,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,5547.0,6485.0,869.0,,,376.0,,,,,,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,4117.0,10157.0,1316.0,,,412.0,,,,,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,9400.0,1138.0,,,533.0,,,213.0,,,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,6243.0,892.0,,,296.0,,,176.0,,,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,8054.0,1087.0,,,374.0,,,246.0,,,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,7592.0,1035.0,,,259.0,,,178.0,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,8917.0,1183.0,,,379.0,,,254.0,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,7567.0,1212.0,,,285.0,,,153.0,,,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,8223.0,1041.0,,,400.0,,,183.0,,,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,7714.0,978.0,,,306.0,,,209.0,,,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,9540.0,1376.0,,,542.0,,,270.0,,,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,7402.0,1054.0,,,372.0,,,162.0,,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,7276.0,1134.0,,,292.0,,,142.0,,,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,8041.0,1473.0,,,473.0,,,265.0,,,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,11217.0,2890.0,,,502.0,,,325.0,,,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,8109.0,2089.0,,,364.0,,,187.0,,,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,8360.0,2599.0,,,365.0,,,340.0,,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,8049.0,3344.0,,,395.0,,,211.0,,,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,6781.0,3372.0,,,419.0,,,192.0,,,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,6203.0,4631.0,,,402.0,,,196.0,,,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,5107.0,6731.0,,,427.0,,,199.0,,,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,3315.0,7552.0,,,404.0,,,203.0,,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,8422.0,214.0,,421.0,,,259.0,,,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,7467.0,202.0,,531.0,,,262.0,,,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,7611.0,292.0,,355.0,,,280.0,,,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,6412.0,329.0,,392.0,,,207.0,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,9326.0,382.0,,591.0,,,353.0,,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,7392.0,297.0,,611.0,,,247.0,,,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,7785.0,471.0,,710.0,,,333.0,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,8352.0,580.0,,739.0,,,335.0,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,7066.0,612.0,,570.0,,,277.0,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,8206.0,534.0,,650.0,,,314.0,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,7184.0,921.0,,479.0,,,348.0,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,6802.0,1182.0,,746.0,,,256.0,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,7362.0,1377.0,,1127.0,,,368.0,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,6546.0,1439.0,,749.0,,,257.0,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,6655.0,1727.0,,575.0,,,272.0,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,9657.0,3872.0,,998.0,,,465.0,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,8125.0,4120.0,,1054.0,,,356.0,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,7622.0,4948.0,,1208.0,,,276.0,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,6052.0,7635.0,,1131.0,,,311.0,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,3374.0,7394.0,,698.0,,,292.0,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,6142.0,167.0,502.0,,,203.0,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,6587.0,179.0,605.0,,,215.0,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,6920.0,190.0,716.0,,,385.0,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,6495.0,213.0,496.0,,,318.0,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,6058.0,169.0,456.0,,,398.0,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,7211.0,197.0,577.0,,,367.0,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,4972.0,167.0,347.0,,,270.0,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,5091.0,242.0,486.0,,,195.0,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,6280.0,226.0,516.0,,,256.0,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,5919.0,319.0,686.0,,,368.0,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,6343.0,310.0,630.0,,,335.0,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,6933.0,458.0,987.0,,,577.0,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,5089.0,587.0,878.0,,,328.0,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,5434.0,506.0,742.0,,,265.0,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,5638.0,623.0,604.0,,,333.0,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,5327.0,654.0,575.0,,,322.0,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,6579.0,936.0,619.0,,,410.0,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,6221.0,1275.0,576.0,,,261.0,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,7654.0,1624.0,881.0,,,399.0,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,9088.0,3456.0,2702.0,,,558.0,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,8087.0,4317.0,1209.0,,,562.0,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,7472.0,5080.0,860.0,,,319.0,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,6053.0,6708.0,1367.0,,,427.0,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,4441.0,8844.0,1519.0,,,699.0,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,6444.0,1183.0,,,642.0,,,216.0,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,5648.0,955.0,,,429.0,,,255.0,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,5634.0,892.0,,,351.0,,,173.0,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,4638.0,642.0,,,348.0,,,122.0,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,5183.0,947.0,,,297.0,,,78.0,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,6191.0,1326.0,,,422.0,,,91.0,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,6258.0,1680.0,,,474.0,,,120.0,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,6954.0,2064.0,,,625.0,,,123.0,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,6392.0,2040.0,,,520.0,,,155.0,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,7018.0,1923.0,,,491.0,,,192.0,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,6313.0,2510.0,,,515.0,,,183.0,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,5295.0,2836.0,,,511.0,,,135.0,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,5833.0,4539.0,,,722.0,,,190.0,,,,,,,,,,
