,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2015-11-03,,,,,84.0,100.0,547810.0,50.0,56.0,0.0,1256.0,18.0,0.0,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,0.0,154.0,710650.0,0.0,198.0,0.0,1602.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,0.0,168.0,754986.0,8.0,508.0,0.0,2764.0,20.0,0.0,8.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,84.0,184.0,702012.0,24.0,344.0,0.0,3262.0,0.0,0.0,32.0,26.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,12.0,176.0,731148.0,6.0,158.0,0.0,4074.0,0.0,0.0,4.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,24.0,268.0,741658.0,30.0,396.0,0.0,7874.0,0.0,0.0,6.0,32.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,0.0,116.0,779414.0,8.0,130.0,2.0,10528.0,2.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,48.0,144.0,669322.0,70.0,142.0,0.0,9530.0,0.0,0.0,0.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,12.0,176.0,846614.0,80.0,548.0,0.0,37422.0,104.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,180.0,24.0,558036.0,14.0,158.0,0.0,12626.0,8.0,4.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,212.0,851516.0,132.0,418.0,10.0,27048.0,6.0,0.0,22.0,48.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,88.0,666046.0,194.0,244.0,118.0,17868.0,48.0,0.0,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,282.0,701690.0,328.0,406.0,2.0,26208.0,2.0,0.0,10.0,262.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,156.0,860638.0,208.0,356.0,6.0,37652.0,2.0,0.0,0.0,376.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,188.0,837472.0,118.0,208.0,0.0,50146.0,0.0,0.0,12.0,212.0,18.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,302.0,1145120.0,82.0,768.0,30.0,97180.0,8.0,0.0,8.0,326.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,186.0,1195734.0,318.0,282.0,38.0,126464.0,4.0,2.0,14.0,468.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,184.0,1870082.0,562.0,442.0,16.0,183834.0,14.0,2.0,18.0,714.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,336.0,1643298.0,340.0,410.0,0.0,194280.0,54.0,0.0,2.0,110.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,352.0,1294326.0,372.0,728.0,10.0,171766.0,4.0,0.0,2.0,206.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,108.0,1226688.0,592.0,144.0,4.0,186720.0,2.0,0.0,0.0,66.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,72.0,855172.0,376.0,174.0,56.0,173148.0,6.0,0.0,0.0,86.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,24.0,1109584.0,416.0,168.0,16.0,226832.0,16.0,2.0,0.0,144.0,0.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,12.0,1059082.0,174.0,178.0,2.0,212340.0,18.0,0.0,0.0,96.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,0.0,775834.0,520.0,468.0,18.0,209676.0,22.0,0.0,0.0,182.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,24.0,742586.0,558.0,326.0,32.0,279972.0,40.0,36.0,0.0,296.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,12.0,800558.0,1152.0,178.0,2.0,286136.0,20.0,6.0,144.0,282.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,0.0,789124.0,520.0,208.0,6.0,297480.0,36.0,0.0,6.0,156.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,84.0,725398.0,518.0,600.0,122.0,346136.0,22.0,0.0,0.0,394.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,24.0,686612.0,816.0,174.0,14.0,344352.0,134.0,0.0,8.0,168.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,48.0,623862.0,488.0,324.0,2.0,399560.0,48.0,0.0,8.0,378.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,514802.0,210.0,174.0,4.0,377762.0,0.0,8.0,0.0,90.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,504064.0,270.0,268.0,14.0,509990.0,0.0,4.0,0.0,110.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,236584.0,218.0,162.0,4.0,523508.0,348.0,10.0,4.0,60.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,163872.0,474.0,386.0,6.0,828576.0,50.0,0.0,2.0,214.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,97632.0,114.0,150.0,48.0,853816.0,66.0,0.0,0.0,162.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,64870.0,916.0,194.0,22.0,779186.0,182.0,6.0,0.0,234.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,50834.0,240.0,68.0,4.0,816902.0,14.0,6.0,0.0,228.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,36478.0,352.0,86.0,36.0,680852.0,34.0,0.0,26.0,388.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,28296.0,298.0,86.0,6.0,623030.0,4.0,0.0,0.0,712.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,30290.0,192.0,288.0,8.0,651506.0,48.0,0.0,0.0,386.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,43672.0,328.0,272.0,4.0,1002108.0,34.0,0.0,0.0,334.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,32896.0,188.0,136.0,4.0,838374.0,8.0,0.0,2.0,336.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,5566.0,60.0,132.0,12.0,577174.0,124.0,0.0,6.0,658.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,11424.0,50.0,80.0,26.0,765810.0,162.0,0.0,0.0,224.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,5652.0,220.0,236.0,38.0,773858.0,36.0,2.0,0.0,370.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,9144.0,216.0,144.0,0.0,911372.0,100.0,6.0,0.0,392.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,6300.0,162.0,236.0,12.0,1222618.0,110.0,2.0,0.0,638.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,5676.0,324.0,240.0,0.0,986604.0,36.0,0.0,0.0,400.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,8472.0,2428.0,92.0,0.0,1033860.0,30.0,6.0,0.0,550.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,1884.0,114.0,54.0,2.0,814236.0,118.0,2.0,0.0,440.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,2760.0,102.0,526.0,270.0,924800.0,140.0,0.0,0.0,930.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,4512.0,300.0,300.0,90.0,1061426.0,196.0,2.0,16.0,2246.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,542.0,580.0,30.0,1076330.0,186.0,24.0,6.0,2004.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,340.0,128.0,102.0,977974.0,390.0,2.0,0.0,1594.0,2.0,4.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,114.0,446.0,14.0,925226.0,216.0,2.0,0.0,1948.0,0.0,20.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,28.0,384.0,0.0,1032314.0,78.0,0.0,90.0,840.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,74.0,628.0,26.0,1091160.0,38.0,0.0,0.0,1080.0,0.0,0.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,102.0,44.0,6.0,754402.0,24.0,8.0,16.0,928.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,138.0,114.0,0.0,744666.0,18.0,56.0,0.0,1298.0,0.0,0.0,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,18.0,120.0,20.0,820568.0,64.0,20.0,16.0,1706.0,6.0,0.0,0.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,24.0,102.0,4.0,683710.0,294.0,6.0,2.0,1154.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,96.0,64.0,18.0,727910.0,34.0,18.0,4.0,1048.0,0.0,4.0,16.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,48.0,160.0,4.0,779094.0,60.0,2.0,10.0,944.0,0.0,0.0,22.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,0.0,60.0,20.0,580890.0,50.0,0.0,4.0,1166.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,48.0,64.0,298.0,640464.0,8.0,0.0,2.0,796.0,2.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,48.0,152.0,0.0,583156.0,20.0,0.0,2.0,1666.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,48.0,48.0,22.0,494356.0,30.0,0.0,0.0,2596.0,0.0,0.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,60.0,132.0,188.0,399620.0,116.0,0.0,6.0,5030.0,0.0,0.0,0.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,202.0,172.0,600702.0,150.0,0.0,14.0,4934.0,0.0,0.0,2.0,216.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,418.0,72.0,557778.0,52.0,2.0,0.0,4762.0,0.0,0.0,0.0,66.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,148.0,46.0,459810.0,72.0,0.0,8.0,3104.0,0.0,0.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,1088.0,142.0,570678.0,108.0,0.0,0.0,3464.0,0.0,0.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,262.0,32.0,740480.0,304.0,0.0,20.0,4528.0,0.0,0.0,0.0,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,78.0,68.0,590896.0,104.0,0.0,0.0,6934.0,0.0,0.0,0.0,190.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,208.0,46.0,520200.0,18.0,42.0,2.0,4238.0,0.0,0.0,0.0,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,208.0,64.0,657020.0,78.0,2.0,0.0,6210.0,0.0,0.0,6.0,270.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,278.0,24.0,668722.0,52.0,4.0,0.0,6952.0,0.0,0.0,0.0,240.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,710.0,28.0,802790.0,576.0,14.0,2.0,6006.0,0.0,0.0,0.0,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,264.0,74.0,703738.0,84.0,0.0,0.0,5190.0,0.0,0.0,0.0,102.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,120.0,22.0,783972.0,178.0,0.0,6.0,9966.0,0.0,0.0,0.0,182.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,156.0,40.0,688900.0,308.0,0.0,0.0,15856.0,0.0,0.0,0.0,186.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,84.0,28.0,1203738.0,346.0,6.0,30.0,71288.0,36.0,14.0,8.0,514.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,48.0,368.0,1495566.0,474.0,78.0,18.0,99760.0,0.0,36.0,4.0,596.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,48.0,88.0,1825344.0,292.0,38.0,28.0,104752.0,2.0,14.0,0.0,650.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,0.0,76.0,1182210.0,654.0,0.0,42.0,79656.0,0.0,0.0,0.0,572.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,36.0,44.0,1229092.0,170.0,0.0,2.0,62418.0,6.0,0.0,0.0,308.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,0.0,26.0,816682.0,28.0,4.0,8.0,46894.0,12.0,0.0,0.0,220.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,0.0,48.0,743622.0,52.0,0.0,22.0,37652.0,0.0,0.0,0.0,212.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,36.0,106.0,750548.0,300.0,0.0,0.0,49748.0,0.0,0.0,10.0,286.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,62.0,624272.0,128.0,0.0,12.0,81024.0,10.0,0.0,18.0,372.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,92.0,690320.0,116.0,6.0,0.0,60942.0,0.0,0.0,38.0,388.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,102.0,1136578.0,254.0,2.0,8.0,125890.0,14.0,12.0,4.0,794.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,30.0,840560.0,264.0,2.0,0.0,131954.0,2.0,0.0,0.0,966.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,70.0,821964.0,216.0,4.0,2.0,133346.0,0.0,0.0,8.0,824.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,16.0,674642.0,156.0,0.0,26.0,125180.0,0.0,0.0,0.0,1004.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,10.0,686116.0,152.0,0.0,2.0,131788.0,44.0,0.0,0.0,760.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,0.0,461376.0,422.0,0.0,0.0,98532.0,0.0,0.0,0.0,776.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,16.0,436500.0,150.0,20.0,40.0,121838.0,52.0,0.0,4.0,458.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,140.0,409056.0,52.0,6.0,20.0,116620.0,0.0,12.0,0.0,534.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,136.0,643814.0,792.0,0.0,0.0,209666.0,4.0,0.0,0.0,1022.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,64.0,551754.0,348.0,28.0,6.0,181812.0,8.0,0.0,8.0,748.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,0.0,472770.0,360.0,16.0,0.0,191300.0,0.0,0.0,0.0,1450.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,0.0,255854.0,158.0,0.0,0.0,123504.0,0.0,0.0,0.0,1258.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,0.0,410908.0,502.0,10.0,474.0,198478.0,0.0,4.0,2.0,806.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,0.0,340576.0,448.0,0.0,24.0,210910.0,14.0,2.0,8.0,722.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,12.0,365724.0,812.0,4.0,56.0,265832.0,48.0,0.0,140.0,778.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,12.0,316658.0,360.0,8.0,58.0,416704.0,42.0,0.0,6.0,1206.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,12.0,171238.0,70.0,10.0,84.0,498870.0,76.0,12.0,44.0,812.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,12.0,271354.0,1026.0,164.0,48.0,1311228.0,162.0,4.0,34.0,2442.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,0.0,108428.0,426.0,34.0,64.0,762510.0,0.0,6.0,0.0,1838.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,12.0,78358.0,450.0,324.0,8.0,745346.0,4.0,10.0,12.0,5198.0,8.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,62466.0,364.0,64.0,26.0,788530.0,0.0,0.0,0.0,3374.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,74238.0,268.0,54.0,90.0,1046740.0,66.0,0.0,12.0,11340.0,36.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,74430.0,772.0,24.0,124.0,1317728.0,78.0,8.0,4.0,14766.0,8.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,72928.0,902.0,320.0,304.0,1506998.0,68.0,2.0,12.0,28382.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,46212.0,596.0,86.0,300.0,1459122.0,44.0,6.0,22.0,22318.0,8.0,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,34754.0,986.0,194.0,398.0,1250414.0,22.0,8.0,4.0,9742.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,31034.0,246.0,18.0,110.0,822540.0,6.0,0.0,42.0,10136.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,20284.0,446.0,96.0,56.0,823176.0,116.0,8.0,2.0,10932.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,30962.0,846.0,48.0,8.0,1041496.0,8.0,2.0,132.0,18228.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,18198.0,150.0,172.0,90.0,954570.0,110.0,16.0,124.0,32124.0,6.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,12252.0,410.0,52.0,84.0,862968.0,62.0,28.0,24.0,12408.0,14.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,6720.0,100.0,52.0,376.0,1429034.0,120.0,16.0,56.0,21882.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,3636.0,124.0,194.0,34.0,970200.0,48.0,0.0,458.0,13300.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,8688.0,146.0,108.0,36.0,1412010.0,182.0,4.0,18.0,20154.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,3612.0,328.0,70.0,164.0,1291174.0,80.0,0.0,32.0,16146.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,5508.0,74.0,12.0,10.0,946058.0,54.0,0.0,0.0,9630.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,1044.0,46.0,42.0,70.0,773980.0,12.0,0.0,6.0,11108.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,1416.0,52.0,0.0,16.0,962488.0,78.0,24.0,0.0,13494.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,240.0,48.0,30.0,52.0,1122286.0,64.0,6.0,18.0,16694.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,5232.0,48.0,118.0,18.0,677276.0,6.0,0.0,2.0,8168.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,178.0,34.0,2.0,688620.0,18.0,8.0,0.0,9400.0,0.0,22.0,0.0,208.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,148.0,64.0,6.0,806500.0,72.0,2.0,2.0,10674.0,0.0,0.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,32.0,18.0,0.0,609878.0,4.0,2.0,0.0,13794.0,0.0,0.0,0.0,124.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,66.0,10.0,14.0,559474.0,8.0,0.0,0.0,8406.0,0.0,0.0,0.0,166.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,486.0,216.0,50.0,828052.0,20.0,4.0,6.0,12680.0,0.0,18.0,0.0,302.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,256.0,108.0,24.0,553818.0,12.0,0.0,10.0,8068.0,0.0,4.0,0.0,268.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,54.0,192.0,52.0,633888.0,56.0,4.0,2.0,25640.0,0.0,12.0,2.0,202.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,94.0,66.0,74.0,668844.0,16.0,0.0,34.0,8928.0,2.0,0.0,0.0,122.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,40.0,54.0,0.0,824508.0,34.0,0.0,0.0,15106.0,0.0,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,60.0,26.0,2.0,544958.0,10.0,0.0,40.0,14614.0,12.0,2.0,0.0,78.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,158.0,26.0,30.0,653542.0,50.0,4.0,12.0,16700.0,2.0,4.0,0.0,214.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,48.0,44.0,10.0,524336.0,4.0,4.0,12.0,15614.0,0.0,0.0,0.0,328.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,240.0,48.0,94.0,507290.0,14.0,2.0,14.0,15884.0,0.0,0.0,0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,60.0,176.0,132.0,480244.0,16.0,2.0,8.0,12116.0,202.0,0.0,2.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,60.0,60.0,60.0,615780.0,62.0,0.0,6.0,28750.0,6.0,192.0,0.0,302.0,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,96.0,114.0,64.0,443264.0,42.0,14.0,2.0,16628.0,6.0,2.0,4.0,314.0,,,,,,,,,,,,,,,,,,,,,,,
