,JD1403.DCE,JD1404.DCE,JD1405.DCE,JD1406.DCE,JD1409.DCE,JD1410.DCE,JD1411.DCE,JD1412.DCE,JD1501.DCE,JD1502.DCE,JD1503.DCE,JD1504.DCE,JD1505.DCE,JD1506.DCE,JD1509.DCE,JD1510.DCE,JD1511.DCE,JD1512.DCE,JD1601.DCE,JD1602.DCE,JD1603.DCE,JD1604.DCE,JD1605.DCE,JD1606.DCE,JD1609.DCE,JD1610.DCE,JD1611.DCE,JD1612.DCE,JD1701.DCE,JD1702.DCE,JD1703.DCE,JD1704.DCE,JD1705.DCE,JD1706.DCE,JD1707.DCE,JD1708.DCE,JD1709.DCE,JD1710.DCE,JD1711.DCE,JD1712.DCE,JD1801.DCE,JD1802.DCE,JD1803.DCE,JD1804.DCE,JD1805.DCE,JD1806.DCE,JD1807.DCE,JD1808.DCE,JD1809.DCE,JD1810.DCE,JD1811.DCE,JD1812.DCE,JD1901.DCE,JD1902.DCE,JD1903.DCE
2014-06-10,,,,0.0,385268.0,262.0,18.0,0.0,33006.0,0.0,32.0,0.0,7666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,,,,4.0,512110.0,292.0,4.0,0.0,59924.0,0.0,104.0,0.0,9072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,,,,0.0,465076.0,304.0,16.0,0.0,49678.0,4.0,42.0,0.0,6182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,,,,2.0,390248.0,262.0,4.0,0.0,35476.0,0.0,10.0,0.0,3048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,,,,4.0,329294.0,82.0,4.0,0.0,27808.0,8.0,16.0,0.0,4060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,,,,,511852.0,138.0,6.0,4.0,43266.0,0.0,24.0,4.0,6696.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,,,,,273544.0,430.0,4.0,0.0,30274.0,0.0,4.0,4.0,4650.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,,,,,325252.0,94.0,0.0,0.0,48382.0,2.0,202.0,10.0,23878.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,,,,,447990.0,574.0,30.0,10.0,91192.0,14.0,286.0,8.0,38880.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,,,,,364788.0,494.0,70.0,4.0,76140.0,0.0,50.0,0.0,21858.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,,,,,291226.0,198.0,16.0,10.0,56302.0,0.0,158.0,2.0,12160.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,,,,,368248.0,128.0,24.0,0.0,67532.0,0.0,124.0,0.0,18462.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,,,,,277476.0,232.0,6.0,6.0,61848.0,0.0,44.0,0.0,16150.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,,,,,610386.0,332.0,74.0,22.0,106826.0,0.0,164.0,4.0,29612.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,302920.0,374.0,112.0,4.0,68668.0,0.0,68.0,12.0,23336.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,,,,,383528.0,330.0,20.0,4.0,113790.0,0.0,138.0,0.0,27420.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,,,,,858406.0,1104.0,164.0,4.0,224016.0,36.0,176.0,4.0,34984.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,,,,,270850.0,224.0,40.0,0.0,92432.0,4.0,66.0,0.0,11378.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,,,,,404466.0,284.0,90.0,0.0,125656.0,0.0,78.0,2.0,13866.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,,,,,397010.0,354.0,114.0,0.0,177888.0,0.0,148.0,0.0,14094.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,,,,,507622.0,510.0,64.0,0.0,204540.0,6.0,142.0,4.0,14158.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,,,,,453238.0,300.0,34.0,4.0,157904.0,0.0,210.0,0.0,13572.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,,,,,413240.0,972.0,18.0,0.0,121934.0,0.0,148.0,0.0,8886.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,,,,,590494.0,892.0,132.0,0.0,188232.0,0.0,178.0,0.0,15964.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,,,,,330388.0,544.0,26.0,8.0,123230.0,4.0,76.0,4.0,14618.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,,,,,259984.0,118.0,0.0,0.0,99182.0,0.0,48.0,0.0,7366.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,,,,,334044.0,598.0,42.0,8.0,149674.0,0.0,116.0,0.0,16460.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,,,,,331408.0,522.0,26.0,4.0,114970.0,0.0,118.0,0.0,10422.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,,579878.0,1284.0,100.0,2.0,233250.0,4.0,150.0,2.0,18050.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-21,,,,,325966.0,802.0,14.0,74.0,184026.0,2.0,52.0,0.0,11954.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-22,,,,,469648.0,808.0,28.0,0.0,194524.0,0.0,146.0,0.0,17754.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,,,,,233376.0,414.0,14.0,0.0,135118.0,0.0,124.0,0.0,7788.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,,,,,248536.0,990.0,100.0,8.0,300328.0,0.0,288.0,0.0,18960.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,,176000.0,488.0,32.0,4.0,235144.0,8.0,162.0,2.0,15830.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,,,,,201794.0,524.0,54.0,16.0,355810.0,0.0,124.0,0.0,16248.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,,,,,111914.0,354.0,30.0,0.0,204262.0,0.0,72.0,0.0,12418.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,,,,,190780.0,1064.0,18.0,0.0,328188.0,6.0,90.0,2.0,16398.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,96136.0,1584.0,6.0,8.0,242914.0,0.0,108.0,0.0,6964.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,118158.0,1176.0,124.0,10.0,308642.0,0.0,110.0,2.0,15950.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,,,,,69724.0,1488.0,66.0,0.0,224518.0,32.0,180.0,0.0,9152.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,,,,,36458.0,692.0,152.0,0.0,204374.0,30.0,100.0,0.0,6562.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,,,,,66368.0,344.0,70.0,2.0,399142.0,24.0,298.0,2.0,12044.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,,,,,51478.0,1280.0,58.0,10.0,440330.0,18.0,196.0,8.0,16946.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,76040.0,1742.0,94.0,26.0,332252.0,4.0,82.0,0.0,10634.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,,,63712.0,336.0,108.0,22.0,243010.0,8.0,108.0,2.0,10566.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,,,46056.0,682.0,16.0,0.0,287332.0,6.0,240.0,8.0,11622.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,,,,,91194.0,1084.0,166.0,34.0,511098.0,10.0,504.0,8.0,25780.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,,,,,36816.0,452.0,198.0,26.0,271852.0,2.0,70.0,0.0,9886.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,37808.0,704.0,142.0,0.0,409874.0,10.0,142.0,16.0,12530.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,,,,,31888.0,762.0,114.0,0.0,321802.0,10.0,152.0,4.0,17426.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,,,,,21788.0,706.0,342.0,0.0,348876.0,18.0,292.0,12.0,10450.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,,,,,14894.0,446.0,132.0,0.0,274598.0,4.0,178.0,8.0,12006.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,,,,,9690.0,190.0,56.0,6.0,211412.0,20.0,118.0,0.0,8224.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,,10952.0,318.0,280.0,28.0,443512.0,20.0,268.0,0.0,27126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,,,,,6560.0,398.0,106.0,28.0,381360.0,0.0,68.0,0.0,23108.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,,,,,8648.0,258.0,134.0,18.0,323670.0,0.0,124.0,0.0,15530.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,,,,,5496.0,404.0,96.0,6.0,359472.0,0.0,154.0,0.0,16588.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,,,,,6860.0,752.0,160.0,0.0,224008.0,0.0,68.0,0.0,12526.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,,18262.0,868.0,344.0,6.0,364606.0,0.0,514.0,0.0,17052.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,,,,,170.0,522.0,112.0,32.0,157238.0,0.0,72.0,4.0,9430.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,,,,,14.0,468.0,100.0,20.0,260664.0,0.0,88.0,0.0,14130.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,,,,,42.0,136.0,80.0,30.0,267346.0,0.0,166.0,2.0,23680.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,,,,,10.0,224.0,84.0,18.0,194388.0,0.0,172.0,0.0,30452.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,,,,,20.0,324.0,146.0,16.0,251950.0,0.0,128.0,0.0,25450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,,,,,6.0,358.0,172.0,0.0,144522.0,0.0,88.0,0.0,13204.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,,,,,10.0,172.0,154.0,44.0,294274.0,0.0,102.0,0.0,20438.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,,,,,12.0,140.0,92.0,88.0,216406.0,2.0,100.0,0.0,14638.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,,6.0,270.0,224.0,18.0,270796.0,4.0,102.0,0.0,16566.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,,,,,42.0,94.0,92.0,4.0,204956.0,0.0,78.0,0.0,14032.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-16,,,,,,118.0,138.0,20.0,244396.0,4.0,252.0,0.0,15214.0,12.0,1228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,,,,,,134.0,142.0,2.0,186860.0,118.0,58.0,2.0,9564.0,0.0,2886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,,,,,,176.0,274.0,22.0,248856.0,22.0,86.0,0.0,13520.0,8.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,,,140.0,10.0,2.0,211682.0,10.0,72.0,0.0,11216.0,0.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,,,,,,118.0,160.0,32.0,334096.0,8.0,236.0,0.0,29278.0,2.0,1666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,,,,,,58.0,18.0,0.0,275680.0,2.0,198.0,0.0,15884.0,0.0,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,,,,,,34.0,22.0,20.0,222156.0,10.0,152.0,0.0,14612.0,4.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,,,,,,84.0,54.0,4.0,183068.0,0.0,140.0,0.0,12128.0,0.0,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,,,46.0,52.0,6.0,325902.0,6.0,220.0,0.0,21236.0,0.0,1254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,,,,,,84.0,28.0,4.0,171220.0,0.0,94.0,0.0,9318.0,2.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,74.0,110.0,4.0,230482.0,0.0,150.0,2.0,13872.0,2.0,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,,,,,,0.0,40.0,2.0,166382.0,8.0,80.0,0.0,11318.0,4.0,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,,,0.0,56.0,6.0,200334.0,0.0,114.0,0.0,12788.0,2.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,0.0,30.0,10.0,220350.0,10.0,68.0,0.0,15684.0,0.0,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,0.0,6.0,4.0,320852.0,0.0,250.0,0.0,20476.0,0.0,2736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,,,0.0,52.0,0.0,226832.0,4.0,188.0,0.0,18262.0,0.0,2236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,,,0.0,48.0,0.0,196198.0,0.0,500.0,0.0,15924.0,6.0,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,,,0.0,78.0,0.0,265444.0,0.0,142.0,6.0,15794.0,76.0,1434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,0.0,24.0,0.0,296094.0,20.0,290.0,6.0,19060.0,12.0,2568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,,0.0,42.0,0.0,269122.0,10.0,164.0,0.0,19408.0,0.0,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,,,,,,0.0,62.0,4.0,261536.0,46.0,234.0,2.0,21282.0,24.0,2886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,,,,4.0,2.0,209964.0,2.0,98.0,2.0,34366.0,0.0,1716.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,,,,0.0,0.0,234764.0,2.0,152.0,0.0,24940.0,0.0,720.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,8.0,6.0,181906.0,2.0,34.0,0.0,17074.0,6.0,818.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,,,,,,,56.0,8.0,251850.0,4.0,164.0,0.0,21904.0,24.0,2450.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,,,,,,,20.0,2.0,193246.0,4.0,132.0,0.0,18192.0,6.0,918.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,,,,,,,52.0,6.0,238128.0,8.0,86.0,0.0,17716.0,0.0,1616.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,,,,,,,150.0,4.0,232100.0,24.0,196.0,0.0,30832.0,146.0,2312.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,124.0,6.0,206730.0,2.0,196.0,0.0,22608.0,0.0,1368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,,,,,,,0.0,34.0,449206.0,0.0,218.0,0.0,53144.0,16.0,5610.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,,,,0.0,4.0,181338.0,4.0,68.0,0.0,35720.0,4.0,2788.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,,,,,,,10.0,36.0,146146.0,10.0,46.0,0.0,38366.0,0.0,2238.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,,,,,,,14.0,42.0,242560.0,20.0,90.0,4.0,61328.0,10.0,1600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,,,,0.0,4.0,133658.0,6.0,36.0,0.0,30092.0,0.0,1132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,,,,,,,2.0,10.0,249546.0,6.0,146.0,0.0,51404.0,2.0,1806.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11,,,,,,,0.0,0.0,133882.0,10.0,76.0,0.0,43258.0,0.0,1544.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,,,,,,,0.0,4.0,178250.0,2.0,92.0,0.0,48110.0,0.0,1750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,,,,,,,0.0,0.0,116924.0,0.0,26.0,0.0,27994.0,4.0,1336.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,0.0,4.0,146106.0,4.0,10.0,0.0,43104.0,2.0,1812.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,,,,,,30.0,224182.0,0.0,40.0,0.0,59544.0,8.0,5058.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,,,,,0.0,152466.0,12.0,46.0,0.0,52076.0,0.0,1652.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,,,,,,,,0.0,130614.0,2.0,4.0,0.0,51686.0,0.0,1454.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,,,,,,,,18.0,155928.0,6.0,22.0,0.0,63580.0,4.0,2582.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,0.0,105020.0,0.0,40.0,0.0,39132.0,0.0,1290.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,,,,,,,,4.0,107438.0,0.0,54.0,8.0,49486.0,0.0,2560.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-25,,,,,,,,0.0,72970.0,4.0,22.0,0.0,25738.0,8.0,1412.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,,,,,,,,0.0,75408.0,6.0,56.0,0.0,65638.0,0.0,1998.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-27,,,,,,,,8.0,69756.0,0.0,76.0,0.0,70426.0,14.0,3012.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,18.0,44334.0,4.0,38.0,0.0,55840.0,0.0,1974.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,,,,,,,,0.0,74880.0,6.0,52.0,4.0,137798.0,12.0,3614.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-02,,,,,,,,2.0,38456.0,2.0,54.0,8.0,146402.0,36.0,2744.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,,,,,,,,0.0,22916.0,50.0,118.0,10.0,140488.0,24.0,3684.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,,,,,,,,0.0,26622.0,4.0,258.0,20.0,241594.0,44.0,8038.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,,,,,,,,0.0,12488.0,2.0,136.0,0.0,121660.0,12.0,3016.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,,,,,,,,0.0,12688.0,0.0,110.0,0.0,147664.0,20.0,5552.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,,,,,,,,0.0,12992.0,8.0,136.0,2.0,170616.0,12.0,4754.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,,,,,,,,0.0,15610.0,0.0,142.0,2.0,220764.0,46.0,5444.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,,,,,,,,0.0,6954.0,8.0,102.0,0.0,134812.0,4.0,3314.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,2.0,9712.0,2.0,112.0,2.0,213460.0,2.0,4174.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,,,,,,,4210.0,0.0,58.0,0.0,166174.0,4.0,3886.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,,,,,,3556.0,14.0,64.0,0.0,132182.0,10.0,4262.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,1906.0,0.0,140.0,0.0,169866.0,60.0,7116.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,2998.0,36.0,34.0,2.0,109788.0,4.0,3006.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,2226.0,18.0,74.0,4.0,163792.0,84.0,9134.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,,,,,,,,,6956.0,18.0,22.0,12.0,132136.0,6.0,8220.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-23,,,,,,,,,2468.0,36.0,36.0,0.0,165984.0,0.0,6108.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,,,,,,,,,1198.0,6.0,30.0,0.0,133402.0,4.0,4936.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-25,,,,,,,,,1348.0,28.0,54.0,12.0,127526.0,0.0,6898.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,828.0,4.0,12.0,0.0,116898.0,0.0,5082.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,,,,,,1262.0,2.0,16.0,0.0,155256.0,8.0,7900.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,,,,,,,,,2274.0,14.0,44.0,0.0,153284.0,8.0,8276.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,2024.0,0.0,120.0,6.0,318106.0,36.0,16204.0,42.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,112.0,0.0,80.0,0.0,142820.0,6.0,7056.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
