,RM1305.CZC,RM1307.CZC,RM1308.CZC,RM1309.CZC,RM1311.CZC,RM1401.CZC,RM1403.CZC,RM1405.CZC,RM1407.CZC,RM1408.CZC,RM1409.CZC,RM1411.CZC,RM1501.CZC,RM1503.CZC,RM1505.CZC,RM1507.CZC,RM1508.CZC,RM1509.CZC,RM1511.CZC,RM1601.CZC,RM1603.CZC,RM1605.CZC,RM607.CZC,RM608.CZC,RM609.CZC,RM611.CZC,RM701.CZC,RM703.CZC,RM705.CZC,RM707.CZC,RM708.CZC,RM709.CZC,RM711.CZC,RM801.CZC,RM803.CZC,RM805.CZC,RM807.CZC,RM808.CZC,RM809.CZC,RM811.CZC,RM901.CZC,RM903.CZC
2013-01-18,947392.0,42.0,4.0,188530.0,43668.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-21,568840.0,12.0,0.0,112270.0,23884.0,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-22,543526.0,8.0,32.0,102664.0,34112.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-23,411626.0,4.0,30.0,69210.0,21404.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-24,771526.0,38.0,18.0,184070.0,59786.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,595570.0,4.0,28.0,87964.0,32380.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-28,554936.0,16.0,8.0,109032.0,28070.0,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-29,375244.0,8.0,36.0,129112.0,23496.0,622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-30,301474.0,6.0,6.0,103108.0,22668.0,1396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-31,174358.0,4.0,6.0,61084.0,28278.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-01,639604.0,26.0,54.0,154074.0,47256.0,2082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-04,496364.0,12.0,16.0,175732.0,47354.0,2522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-05,986224.0,28.0,10.0,265480.0,76112.0,3106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-06,308816.0,42.0,0.0,153390.0,33458.0,2422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-07,172970.0,16.0,0.0,97268.0,20292.0,2842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-08,137230.0,0.0,80.0,209840.0,30302.0,5622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-18,70688.0,0.0,38.0,178628.0,20698.0,3178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-19,267514.0,0.0,118.0,972538.0,96026.0,14792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-20,112386.0,94.0,112.0,651684.0,55360.0,8728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-21,133854.0,24.0,124.0,1543014.0,87450.0,15872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-22,209252.0,26.0,14.0,2491154.0,150136.0,29270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-25,180928.0,8.0,40.0,1683260.0,115718.0,24884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-26,148276.0,52.0,10.0,1923248.0,112216.0,24474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-27,92586.0,6.0,10.0,1649002.0,78366.0,21760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-28,56866.0,10.0,12.0,1532204.0,61854.0,16216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-01,51624.0,14.0,14.0,1848742.0,86822.0,21202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-04,34498.0,0.0,16.0,1036422.0,60204.0,15186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-05,24006.0,4.0,6.0,906504.0,65922.0,16922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-06,25468.0,6.0,6.0,1362960.0,54518.0,25560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-07,11040.0,8.0,36.0,617866.0,32010.0,13046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-08,17582.0,26.0,48.0,555146.0,28202.0,11828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-11,34796.0,48.0,78.0,1262590.0,70128.0,52752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-12,22534.0,26.0,134.0,825834.0,45568.0,34260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-13,56454.0,40.0,22.0,1206208.0,54220.0,40450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-14,151118.0,48.0,22.0,1392024.0,43896.0,52014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-15,206798.0,26.0,0.0,1384360.0,80436.0,61688.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-18,126868.0,100.0,78.0,893778.0,48068.0,63704.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-19,222608.0,78.0,24.0,763568.0,24996.0,40486.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-20,112326.0,4.0,14.0,544530.0,18852.0,46626.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-21,81966.0,130.0,178.0,583242.0,23252.0,40382.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-22,37576.0,50.0,596.0,530536.0,22714.0,54468.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-25,43622.0,20.0,74.0,562204.0,19070.0,30518.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-26,24162.0,8.0,12.0,348862.0,11352.0,31760.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-27,16740.0,10.0,10.0,237050.0,6084.0,23884.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-28,35126.0,12.0,24.0,469982.0,7578.0,30746.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-29,25006.0,24.0,12.0,390982.0,9824.0,37400.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,18340.0,42.0,26.0,365128.0,14498.0,41244.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-02,63754.0,18.0,286.0,417420.0,13020.0,55178.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-03,34766.0,18.0,24.0,440064.0,7794.0,54694.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-08,26462.0,38.0,8.0,478260.0,8560.0,117336.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-09,15292.0,8.0,4.0,342182.0,3860.0,71158.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-10,11224.0,10.0,80.0,409600.0,3984.0,53808.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11,10368.0,8.0,32.0,294566.0,2674.0,54014.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-12,3160.0,38.0,16.0,768530.0,5406.0,63240.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,4092.0,38.0,50.0,1442540.0,7720.0,83248.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-16,2108.0,20.0,66.0,1568516.0,9186.0,87432.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-17,2330.0,18.0,20.0,1104508.0,3884.0,142668.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-18,1590.0,2.0,1226.0,1036706.0,2500.0,123850.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-19,2726.0,4.0,88.0,710028.0,2938.0,82952.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-22,1178.0,10.0,14.0,835978.0,1534.0,65278.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-23,1244.0,28.0,24.0,637962.0,1782.0,69862.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-24,1196.0,106.0,42.0,944866.0,3114.0,132900.0,816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-25,230.0,64.0,14.0,550706.0,3760.0,108048.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-26,838.0,8.0,4.0,394992.0,1190.0,91370.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-02,1390.0,18.0,4.0,323828.0,1520.0,65198.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-03,2.0,12.0,8.0,922030.0,2870.0,94356.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-06,0.0,0.0,8.0,560294.0,2128.0,93696.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-07,2.0,6.0,10.0,387610.0,1138.0,83868.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-08,0.0,16.0,12.0,353412.0,910.0,83196.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-09,0.0,2.0,10.0,253098.0,480.0,47932.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-10,0.0,2.0,6.0,275738.0,696.0,47298.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13,2.0,12.0,34.0,457152.0,1158.0,107558.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-14,0.0,22.0,2.0,255474.0,998.0,115122.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-15,16.0,22.0,12.0,734810.0,2222.0,89186.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-16,,8.0,2.0,465412.0,784.0,110688.0,652.0,13484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-17,,0.0,0.0,284280.0,972.0,101648.0,246.0,5654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20,,6.0,0.0,165486.0,860.0,73640.0,82.0,5142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21,,0.0,30.0,150392.0,606.0,85054.0,290.0,8280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,,0.0,6.0,109214.0,448.0,65502.0,38.0,4954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-23,,0.0,22.0,137214.0,934.0,77126.0,94.0,4398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24,,0.0,4.0,142710.0,972.0,93044.0,20.0,3040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-27,,18.0,0.0,103906.0,216.0,79680.0,32.0,8866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28,,22.0,6.0,56858.0,336.0,58246.0,34.0,7744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29,,12.0,4.0,232274.0,1470.0,354888.0,180.0,17568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-30,,4.0,0.0,151168.0,778.0,195686.0,56.0,10822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,,10.0,4.0,185278.0,1230.0,220796.0,46.0,22714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03,,12.0,4.0,311642.0,3512.0,334240.0,102.0,18080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04,,18.0,34.0,275272.0,2122.0,298972.0,22.0,18138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05,,0.0,16.0,541162.0,4758.0,823550.0,242.0,34298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06,,6.0,30.0,360422.0,2226.0,349718.0,208.0,19432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07,,14.0,18.0,230598.0,1188.0,347012.0,78.0,19116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-13,,2.0,18.0,118582.0,478.0,218032.0,62.0,20104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-14,,18.0,0.0,476456.0,382.0,329560.0,76.0,22716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-17,,4.0,40.0,662318.0,1050.0,674092.0,140.0,28912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-18,,2.0,2.0,346166.0,644.0,675696.0,86.0,26482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-19,,4.0,0.0,262072.0,424.0,504842.0,46.0,25676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-20,,8.0,4.0,181624.0,320.0,463138.0,60.0,16070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-21,,6.0,20.0,202428.0,400.0,658966.0,34.0,30130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-24,,0.0,22.0,133244.0,338.0,521148.0,60.0,19028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-25,,16.0,32.0,288200.0,394.0,692078.0,34.0,22944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-26,,2.0,0.0,361480.0,210.0,701566.0,26.0,22766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-27,,18.0,10.0,262318.0,1226.0,609248.0,56.0,35874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-28,,56.0,54.0,145316.0,988.0,493996.0,68.0,34074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-01,,2.0,24.0,123128.0,744.0,433806.0,24.0,37534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-02,,0.0,2.0,126484.0,792.0,701860.0,44.0,31334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-03,,0.0,0.0,109586.0,466.0,880818.0,24.0,38116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-04,,0.0,10.0,78788.0,490.0,633774.0,60.0,47990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-05,,2.0,2.0,71346.0,94.0,539822.0,52.0,45968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-08,,0.0,2.0,66380.0,692.0,495380.0,18.0,30294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09,,0.0,2.0,72226.0,842.0,851624.0,38.0,44872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-10,,0.0,0.0,55640.0,384.0,662694.0,14.0,63560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-11,,0.0,4.0,33086.0,126.0,763076.0,104.0,72130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12,,0.0,0.0,190362.0,1124.0,858772.0,18.0,70984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-15,,,0.0,94104.0,1866.0,514986.0,2.0,33004.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-16,,,6.0,103318.0,362.0,680744.0,26.0,65950.0,2116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-17,,,6.0,63210.0,640.0,670470.0,38.0,59856.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-18,,,0.0,102320.0,1348.0,490838.0,40.0,80406.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,,,0.0,104242.0,814.0,1698634.0,134.0,164958.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22,,,16.0,116270.0,904.0,1038912.0,308.0,212434.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23,,,0.0,105562.0,856.0,1570038.0,54.0,175840.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24,,,0.0,86816.0,506.0,1196206.0,56.0,143668.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25,,,0.0,148374.0,424.0,785910.0,36.0,74524.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26,,,6.0,296180.0,806.0,1604576.0,82.0,166598.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-29,,,46.0,153540.0,946.0,777502.0,60.0,91050.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-30,,,54.0,321712.0,5132.0,722316.0,14.0,74108.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-31,,,22.0,276902.0,3766.0,796918.0,330.0,109232.0,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-01,,,0.0,160094.0,3068.0,620626.0,114.0,167168.0,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-02,,,0.0,215504.0,6606.0,671568.0,60.0,109186.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05,,,0.0,503910.0,19784.0,2023300.0,386.0,211232.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-06,,,0.0,331448.0,41796.0,1200742.0,46.0,164214.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-07,,,0.0,373412.0,83296.0,1235538.0,72.0,129214.0,798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08,,,0.0,201162.0,97680.0,1091438.0,56.0,129684.0,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,,,0.0,118042.0,99290.0,906784.0,68.0,107680.0,830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-12,,,0.0,111584.0,137086.0,812798.0,138.0,85322.0,706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13,,,0.0,59618.0,159890.0,1148674.0,210.0,111120.0,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-14,,,0.0,24882.0,231818.0,1556108.0,198.0,152018.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-15,,,,33718.0,312452.0,2065448.0,306.0,383916.0,1156.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,,,,32580.0,230470.0,1716010.0,266.0,304654.0,1034.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-19,,,,24138.0,249876.0,1298504.0,400.0,255622.0,642.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-20,,,,14918.0,417022.0,1679058.0,236.0,359804.0,476.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-21,,,,18434.0,496860.0,1417200.0,78.0,197448.0,486.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-22,,,,14320.0,315990.0,1819998.0,182.0,275348.0,454.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-23,,,,5226.0,176022.0,1265250.0,158.0,128676.0,294.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-26,,,,7334.0,320766.0,696194.0,146.0,161454.0,510.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-27,,,,1718.0,273924.0,1407532.0,56.0,210360.0,344.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-28,,,,3160.0,193484.0,1295226.0,102.0,194104.0,304.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-29,,,,3486.0,246278.0,1912436.0,230.0,246976.0,572.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-30,,,,4096.0,609342.0,1536850.0,46.0,284454.0,540.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02,,,,2176.0,426214.0,1132060.0,104.0,219706.0,460.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-03,,,,296.0,689324.0,2029154.0,330.0,483708.0,1144.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-04,,,,896.0,361240.0,1618944.0,160.0,449196.0,470.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-05,,,,160.0,371984.0,1597560.0,120.0,359692.0,508.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-06,,,,280.0,199620.0,1094544.0,98.0,251454.0,514.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09,,,,120.0,311538.0,1481744.0,366.0,340822.0,530.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-10,,,,94.0,193774.0,1576638.0,154.0,281372.0,418.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-11,,,,40.0,373104.0,1487444.0,114.0,319562.0,306.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-12,,,,40.0,646368.0,1424494.0,124.0,171838.0,276.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,,,,60.0,432522.0,1456184.0,132.0,242210.0,206.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-16,,,,,279482.0,1047532.0,94.0,167186.0,510.0,240.0,15166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-17,,,,,323100.0,1076168.0,64.0,148266.0,158.0,46.0,12398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,,,,,226750.0,767598.0,90.0,130962.0,252.0,54.0,23258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-23,,,,,353348.0,1449098.0,62.0,224674.0,252.0,80.0,20976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-24,,,,,671194.0,1979580.0,86.0,230276.0,306.0,92.0,26996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-25,,,,,1312800.0,2661518.0,164.0,364296.0,188.0,50.0,29234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-26,,,,,876660.0,1134892.0,90.0,135226.0,182.0,48.0,47686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27,,,,,458552.0,1892182.0,94.0,335644.0,222.0,62.0,41704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,309228.0,1329634.0,212.0,163462.0,80.0,32.0,39132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-08,,,,,126132.0,1196240.0,108.0,242166.0,168.0,18.0,57804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-09,,,,,266328.0,1533578.0,226.0,422028.0,188.0,562.0,97152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-10,,,,,203610.0,1998192.0,284.0,556316.0,218.0,320.0,225244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
