,PP1405.DCE,PP1406.DCE,PP1407.DCE,PP1408.DCE,PP1409.DCE,PP1410.DCE,PP1411.DCE,PP1412.DCE,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE,PP1901.DCE,PP1902.DCE,PP1903.DCE
2015-07-15,,,,,,,,,,,,,,,,4.0,303452.0,0.0,0.0,0.0,61402.0,0.0,0.0,0.0,5900.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,,,,,0.0,336856.0,2.0,2.0,0.0,78572.0,0.0,2.0,0.0,5600.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,,,,,6.0,240864.0,2.0,4.0,0.0,43776.0,0.0,0.0,0.0,1802.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,,,,,8.0,274620.0,0.0,0.0,0.0,39968.0,0.0,0.0,0.0,1304.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,,,,,0.0,273990.0,0.0,0.0,0.0,51062.0,0.0,0.0,0.0,2826.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,,,,,0.0,330756.0,0.0,0.0,0.0,83406.0,0.0,0.0,0.0,3656.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,,,,,0.0,244362.0,0.0,0.0,0.0,60142.0,0.0,0.0,0.0,6168.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,,,,,2.0,359462.0,0.0,0.0,0.0,118778.0,0.0,0.0,0.0,8996.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,,,,,2.0,471434.0,0.0,8.0,4.0,199686.0,0.0,6.0,0.0,19188.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,,,,,2.0,415238.0,0.0,2.0,0.0,147576.0,0.0,0.0,0.0,8582.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,,,,,0.0,260192.0,0.0,0.0,0.0,105808.0,0.0,202.0,0.0,6852.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,,,,,32.0,205798.0,0.0,0.0,8.0,105364.0,0.0,2.0,0.0,4292.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,40.0,194680.0,0.0,0.0,0.0,92524.0,0.0,0.0,0.0,3266.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-03,,,,,,,,,,,,,,,,0.0,285424.0,0.0,2.0,8.0,206202.0,0.0,2.0,8.0,15894.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-04,,,,,,,,,,,,,,,,0.0,293836.0,0.0,0.0,2.0,221662.0,0.0,6.0,0.0,12054.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-05,,,,,,,,,,,,,,,,0.0,309574.0,0.0,0.0,4.0,218010.0,0.0,6.0,0.0,11572.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-06,,,,,,,,,,,,,,,,0.0,370158.0,0.0,0.0,0.0,266824.0,0.0,2.0,10.0,10700.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,,,,,0.0,328430.0,10.0,0.0,0.0,329454.0,0.0,2.0,0.0,11334.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-10,,,,,,,,,,,,,,,,0.0,145404.0,0.0,4.0,0.0,336920.0,0.0,12.0,0.0,13642.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-11,,,,,,,,,,,,,,,,0.0,176876.0,16.0,0.0,56.0,553286.0,0.0,0.0,0.0,24154.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-12,,,,,,,,,,,,,,,,0.0,91720.0,0.0,0.0,0.0,405254.0,0.0,2.0,0.0,13590.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-13,,,,,,,,,,,,,,,,0.0,70796.0,0.0,6.0,0.0,358884.0,0.0,0.0,0.0,8620.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,,,,,0.0,62038.0,0.0,0.0,0.0,647010.0,0.0,8.0,0.0,10938.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-17,,,,,,,,,,,,,,,,,49346.0,6.0,0.0,0.0,507074.0,0.0,10.0,0.0,13412.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-18,,,,,,,,,,,,,,,,,53946.0,6.0,4.0,0.0,522864.0,0.0,22.0,0.0,11770.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-19,,,,,,,,,,,,,,,,,37486.0,0.0,0.0,0.0,597716.0,4.0,20.0,0.0,11810.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-20,,,,,,,,,,,,,,,,,39106.0,0.0,0.0,0.0,570184.0,12.0,2.0,0.0,13160.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-21,,,,,,,,,,,,,,,,,27796.0,0.0,0.0,0.0,480488.0,0.0,0.0,0.0,12198.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-24,,,,,,,,,,,,,,,,,33578.0,0.0,0.0,0.0,486910.0,2.0,2.0,0.0,29520.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-25,,,,,,,,,,,,,,,,,16336.0,0.0,0.0,0.0,499310.0,6.0,0.0,0.0,32652.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-26,,,,,,,,,,,,,,,,,5592.0,0.0,0.0,2.0,407654.0,0.0,0.0,0.0,30318.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-27,,,,,,,,,,,,,,,,,8666.0,2.0,0.0,0.0,491752.0,0.0,0.0,0.0,40918.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-28,,,,,,,,,,,,,,,,,7130.0,0.0,0.0,0.0,471652.0,4.0,0.0,0.0,42246.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,7066.0,0.0,0.0,0.0,388692.0,2.0,0.0,0.0,23270.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,,,,,5104.0,38.0,0.0,0.0,464922.0,0.0,0.0,0.0,36360.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,,,,,,,,,,,,,,,,,560.0,0.0,0.0,58.0,426118.0,0.0,0.0,0.0,33714.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-07,,,,,,,,,,,,,,,,,598.0,0.0,0.0,0.0,533666.0,0.0,0.0,0.0,28972.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08,,,,,,,,,,,,,,,,,80.0,0.0,0.0,2.0,685694.0,0.0,2.0,0.0,32882.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-09,,,,,,,,,,,,,,,,,80.0,0.0,0.0,2.0,741058.0,0.0,48.0,0.0,35296.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,,,,,,,,,,,,,,,,,360.0,0.0,0.0,0.0,928298.0,8.0,0.0,0.0,57114.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,,,,,,120.0,0.0,4.0,0.0,840514.0,0.0,6.0,0.0,45038.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-14,,,,,,,,,,,,,,,,,424.0,20.0,0.0,8.0,693352.0,12.0,0.0,0.0,42638.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-15,,,,,,,,,,,,,,,,,206.0,0.0,0.0,0.0,805132.0,0.0,0.0,0.0,54758.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-16,,,,,,,,,,,,,,,,,316.0,0.0,0.0,0.0,981924.0,4.0,0.0,0.0,52272.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,,,,,,,,,,,,,,,,,,0.0,0.0,60.0,1042884.0,34.0,0.0,0.0,62596.0,0.0,0.0,0.0,6450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,1164916.0,30.0,0.0,0.0,50796.0,2.0,0.0,0.0,3146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,971442.0,4.0,0.0,4.0,37492.0,0.0,0.0,0.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-22,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,776358.0,0.0,0.0,0.0,28240.0,0.0,0.0,0.0,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-23,,,,,,,,,,,,,,,,,,58.0,0.0,0.0,1023354.0,20.0,0.0,4.0,46274.0,0.0,0.0,0.0,1622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-24,,,,,,,,,,,,,,,,,,54.0,0.0,4.0,910516.0,0.0,0.0,0.0,36878.0,0.0,0.0,0.0,1758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1022434.0,0.0,0.0,20.0,60328.0,0.0,0.0,0.0,2906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-28,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,844070.0,2.0,0.0,0.0,55390.0,0.0,0.0,0.0,5898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29,,,,,,,,,,,,,,,,,,36.0,0.0,0.0,857968.0,0.0,0.0,0.0,57686.0,0.0,0.0,0.0,11138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,572638.0,0.0,0.0,0.0,28342.0,0.0,0.0,0.0,4734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,494458.0,0.0,0.0,2.0,38894.0,0.0,0.0,0.0,6612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,936508.0,0.0,0.0,0.0,54218.0,0.0,2.0,0.0,6296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-12,,,,,,,,,,,,,,,,,,36.0,0.0,0.0,587578.0,0.0,0.0,0.0,31606.0,0.0,0.0,0.0,8932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,604678.0,4.0,0.0,0.0,39184.0,0.0,0.0,0.0,5758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-14,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,723040.0,0.0,0.0,12.0,33984.0,0.0,0.0,0.0,8592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-15,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,731592.0,4.0,0.0,0.0,37700.0,24.0,0.0,0.0,3188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,769518.0,0.0,0.0,0.0,36126.0,0.0,0.0,0.0,3908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-19,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,722434.0,0.0,0.0,0.0,40466.0,6.0,0.0,0.0,6790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-20,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,771580.0,0.0,0.0,0.0,37746.0,0.0,0.0,0.0,5416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-21,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,820340.0,44.0,0.0,2.0,37000.0,0.0,0.0,0.0,2468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-22,,,,,,,,,,,,,,,,,,,4.0,12.0,923232.0,84.0,0.0,0.0,44944.0,0.0,0.0,0.0,3224.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,,,,,,,,,,,,,,,,,,,36.0,2.0,934156.0,20.0,0.0,0.0,43074.0,0.0,0.0,0.0,4326.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-26,,,,,,,,,,,,,,,,,,,2.0,2.0,1004494.0,0.0,0.0,0.0,49626.0,0.0,0.0,0.0,4176.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27,,,,,,,,,,,,,,,,,,,4.0,0.0,788244.0,8.0,0.0,0.0,47864.0,0.0,0.0,0.0,3424.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,,,,,,,,,,,,,,,0.0,0.0,688002.0,0.0,0.0,2.0,38628.0,0.0,0.0,0.0,2324.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,,,,,,,,,,,,,,,4.0,0.0,645244.0,18.0,2.0,0.0,38846.0,14.0,0.0,0.0,2422.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,,,,,,,,,,,,,,,60.0,0.0,895076.0,0.0,0.0,0.0,56738.0,0.0,0.0,0.0,5740.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,,,,,,,,,,,,,,0.0,256.0,783608.0,0.0,0.0,0.0,49890.0,0.0,0.0,0.0,3338.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,,,,,,,,,,,,,,,0.0,2.0,875844.0,6.0,0.0,0.0,81434.0,0.0,4.0,0.0,12272.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,,,,,,,,,,,,,,0.0,0.0,1096552.0,4.0,0.0,0.0,86494.0,0.0,4.0,0.0,9682.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,,,,,,,,,,,,,,0.0,4.0,1131482.0,54.0,0.0,0.0,103870.0,0.0,0.0,0.0,8702.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,,,,,,,,,,,,,,,0.0,0.0,1029888.0,0.0,0.0,0.0,93152.0,0.0,0.0,0.0,6322.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,,,,,,,,,,2.0,14.0,845808.0,8.0,0.0,0.0,61944.0,0.0,0.0,0.0,2938.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,,,,,,,,,,0.0,6.0,932452.0,14.0,2.0,120.0,137486.0,0.0,0.0,0.0,6658.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,,,,,,,,,,0.0,2.0,919940.0,0.0,0.0,12.0,122946.0,0.0,0.0,0.0,9342.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,,,,,,,,,,0.0,0.0,821988.0,84.0,0.0,8.0,170196.0,0.0,16.0,0.0,14642.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,,,,,,,,,,0.0,0.0,1241032.0,14.0,0.0,0.0,211764.0,40.0,0.0,0.0,14352.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,,,,,,,,,,,8.0,1120294.0,32.0,0.0,0.0,241982.0,0.0,0.0,0.0,15256.0,0.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,,,,,,,,,,8.0,1582158.0,82.0,0.0,0.0,343202.0,0.0,0.0,0.0,16912.0,4.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,,,,,,,,,,30.0,1361362.0,2.0,0.0,0.0,330666.0,0.0,0.0,0.0,19992.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,,,,,,,,,,8.0,1387652.0,6.0,0.0,0.0,332456.0,8.0,0.0,0.0,22246.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,,,,,,,,,,4.0,1586614.0,38.0,0.0,0.0,480916.0,0.0,0.0,0.0,30276.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,,,,,,,,,,0.0,1625038.0,26.0,0.0,2.0,589974.0,0.0,0.0,0.0,43894.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,,,,,,,,,,0.0,1782796.0,22.0,2.0,0.0,960352.0,0.0,0.0,0.0,53036.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,,,,,,,,,,0.0,1584738.0,20.0,14.0,0.0,1151526.0,0.0,0.0,0.0,44268.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,,,,,,,,,,0.0,1062912.0,474.0,0.0,220.0,1178546.0,6.0,0.0,0.0,52888.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,,,,,,,,,,6.0,958646.0,22.0,0.0,4.0,1466588.0,32.0,4.0,0.0,40906.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,0.0,421158.0,0.0,0.0,2.0,1487366.0,10.0,2.0,0.0,35226.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,,,,,,,,0.0,429136.0,30.0,10.0,0.0,1801748.0,10.0,2.0,0.0,44644.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,,,,,,,,,,0.0,172754.0,0.0,0.0,0.0,1479292.0,2.0,0.0,0.0,30008.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,,,,,,,,,,0.0,144070.0,50.0,0.0,0.0,1488698.0,0.0,224.0,0.0,34336.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,,,,,,,,,0.0,144506.0,16.0,4.0,4.0,1472110.0,0.0,0.0,0.0,29542.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,,,,,,,,,,0.0,97336.0,2.0,4.0,0.0,1302884.0,82.0,0.0,0.0,26294.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,,,,,,,,,,0.0,147002.0,8.0,0.0,8.0,1487484.0,52.0,0.0,0.0,66302.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,,,,,,,,,,0.0,90574.0,26.0,0.0,0.0,1380366.0,88.0,0.0,90.0,56924.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,,,,,,,,,,0.0,100806.0,16.0,0.0,0.0,1589114.0,0.0,0.0,0.0,51548.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,,,,,,,,,,0.0,75438.0,4.0,0.0,50.0,1413590.0,4.0,0.0,0.0,52598.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,,,,,,,,,,0.0,78456.0,0.0,0.0,4.0,1763012.0,60.0,0.0,0.0,74332.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,,,,,,,,,,,39626.0,2.0,0.0,0.0,1285550.0,0.0,0.0,6.0,54040.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,,,,,,,,,,,47342.0,0.0,0.0,0.0,1201566.0,706.0,0.0,0.0,38666.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,,,,,,,,,,,41142.0,0.0,0.0,0.0,1433718.0,0.0,0.0,0.0,49108.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,,,,,,,,,,,27584.0,0.0,0.0,0.0,1525388.0,90.0,0.0,0.0,57096.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,,,,,,,,,,,15218.0,0.0,0.0,6.0,1597198.0,8.0,0.0,0.0,77952.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,,,,,,,,,,,17036.0,6.0,0.0,0.0,1510868.0,4.0,4.0,8.0,74544.0,10.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,,,,,,,,,,,10506.0,148.0,4.0,6.0,1543840.0,0.0,2.0,2.0,109316.0,16.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,,,,,,,,,,,25898.0,18.0,2.0,2.0,2597512.0,0.0,2.0,72.0,156744.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,,,,,,,,,14570.0,0.0,0.0,2.0,1469024.0,4.0,0.0,0.0,58552.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,,,,,,,,,,,6562.0,0.0,0.0,4.0,1613154.0,62.0,16.0,0.0,56630.0,60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,,,,,,,,,,,6678.0,78.0,0.0,58.0,1672192.0,14.0,0.0,0.0,80878.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,,,,,,,,,,,3766.0,14.0,0.0,0.0,1843764.0,44.0,0.0,0.0,100734.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,5068.0,12.0,0.0,0.0,1982910.0,220.0,0.0,0.0,96634.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,,,,,,,,,,,1744.0,0.0,0.0,0.0,1657982.0,198.0,0.0,0.0,97020.0,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,,,,,,,,,,,486.0,6.0,0.0,0.0,1719956.0,74.0,0.0,0.0,66416.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,,,,,,,,,,,816.0,6.0,0.0,0.0,1778976.0,16.0,0.0,0.0,74668.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,,,,,,,,,,,406.0,46.0,6.0,22.0,1843020.0,84.0,0.0,0.0,103324.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,,,,,,,,,,,564.0,0.0,0.0,6.0,1321982.0,20.0,0.0,0.0,60592.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,,,,,,,,,,,418.0,0.0,12.0,10.0,1808536.0,122.0,0.0,4.0,84294.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,,,,,,,,,,,40.0,0.0,12.0,12.0,1719300.0,146.0,0.0,0.0,83438.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,,,,,,,,,,,322.0,0.0,0.0,0.0,1472742.0,6.0,0.0,0.0,74544.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,,,,,,,,,,,174.0,0.0,0.0,4.0,1601162.0,2.0,0.0,0.0,73328.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,,,,,,,,,,,538.0,0.0,0.0,6.0,1422758.0,40.0,0.0,0.0,65390.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,1574722.0,2.0,0.0,0.0,76660.0,62.0,0.0,0.0,3540.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,1839824.0,924.0,0.0,0.0,117738.0,2.0,0.0,0.0,3368.0,,,,,,,,,,,,,,,,,,,,,,,,,,
