,CS1503.DCE,CS1505.DCE,CS1507.DCE,CS1509.DCE,CS1511.DCE,CS1601.DCE,CS1603.DCE,CS1605.DCE,CS1607.DCE,CS1609.DCE,CS1611.DCE,CS1701.DCE,CS1703.DCE,CS1705.DCE,CS1707.DCE,CS1709.DCE,CS1711.DCE,CS1801.DCE,CS1803.DCE,CS1805.DCE,CS1807.DCE,CS1809.DCE,CS1811.DCE,CS1901.DCE,CS1903.DCE
2018-01-29,,,,,,,,,,,,,,,,,,,0.0,93470.0,0.0,4208.0,0.0,82.0,
2018-01-30,,,,,,,,,,,,,,,,,,,0.0,96996.0,0.0,8684.0,0.0,26.0,
2018-01-31,,,,,,,,,,,,,,,,,,,0.0,228336.0,0.0,10668.0,0.0,96.0,
2018-02-01,,,,,,,,,,,,,,,,,,,2.0,389262.0,0.0,38910.0,0.0,428.0,
2018-02-02,,,,,,,,,,,,,,,,,,,4.0,144566.0,0.0,13922.0,0.0,384.0,
2018-02-05,,,,,,,,,,,,,,,,,,,14.0,122906.0,0.0,13866.0,0.0,322.0,
2018-02-06,,,,,,,,,,,,,,,,,,,2.0,140306.0,2.0,17654.0,0.0,142.0,
2018-02-07,,,,,,,,,,,,,,,,,,,0.0,175494.0,0.0,26086.0,0.0,258.0,
2018-02-08,,,,,,,,,,,,,,,,,,,0.0,86598.0,0.0,8680.0,0.0,80.0,
2018-02-09,,,,,,,,,,,,,,,,,,,0.0,126502.0,2.0,15248.0,0.0,216.0,
2018-02-12,,,,,,,,,,,,,,,,,,,0.0,99290.0,2.0,12484.0,0.0,238.0,
2018-02-13,,,,,,,,,,,,,,,,,,,8.0,182026.0,2.0,16336.0,0.0,208.0,
2018-02-14,,,,,,,,,,,,,,,,,,,0.0,99154.0,0.0,10888.0,0.0,152.0,
2018-02-22,,,,,,,,,,,,,,,,,,,0.0,120386.0,0.0,10640.0,0.0,126.0,
2018-02-23,,,,,,,,,,,,,,,,,,,8.0,93274.0,0.0,10392.0,0.0,320.0,
2018-02-26,,,,,,,,,,,,,,,,,,,0.0,364750.0,0.0,58466.0,0.0,586.0,
2018-02-27,,,,,,,,,,,,,,,,,,,0.0,120708.0,0.0,12836.0,0.0,146.0,
2018-02-28,,,,,,,,,,,,,,,,,,,0.0,152526.0,0.0,23948.0,0.0,214.0,
2018-03-01,,,,,,,,,,,,,,,,,,,0.0,207196.0,0.0,61340.0,0.0,342.0,
2018-03-02,,,,,,,,,,,,,,,,,,,2.0,440516.0,22.0,69410.0,0.0,1226.0,
2018-03-05,,,,,,,,,,,,,,,,,,,0.0,300964.0,0.0,40006.0,0.0,372.0,
2018-03-06,,,,,,,,,,,,,,,,,,,0.0,209082.0,0.0,39754.0,2.0,524.0,
2018-03-07,,,,,,,,,,,,,,,,,,,0.0,168370.0,0.0,43702.0,0.0,412.0,
2018-03-08,,,,,,,,,,,,,,,,,,,0.0,175098.0,0.0,40626.0,0.0,514.0,
2018-03-09,,,,,,,,,,,,,,,,,,,0.0,220514.0,0.0,55710.0,0.0,444.0,
2018-03-12,,,,,,,,,,,,,,,,,,,0.0,236662.0,0.0,49986.0,0.0,680.0,
2018-03-13,,,,,,,,,,,,,,,,,,,0.0,127104.0,4.0,24172.0,0.0,100.0,
2018-03-14,,,,,,,,,,,,,,,,,,,0.0,89386.0,10.0,25700.0,0.0,246.0,
2018-03-15,,,,,,,,,,,,,,,,,,,,156776.0,18.0,36592.0,0.0,1390.0,0.0
2018-03-16,,,,,,,,,,,,,,,,,,,,136882.0,0.0,33630.0,0.0,364.0,0.0
2018-03-19,,,,,,,,,,,,,,,,,,,,140442.0,0.0,27122.0,0.0,468.0,0.0
2018-03-20,,,,,,,,,,,,,,,,,,,,144310.0,78.0,33292.0,0.0,1170.0,0.0
2018-03-21,,,,,,,,,,,,,,,,,,,,170104.0,34.0,25466.0,0.0,706.0,2.0
2018-03-22,,,,,,,,,,,,,,,,,,,,246882.0,6.0,47180.0,0.0,1458.0,0.0
2018-03-23,,,,,,,,,,,,,,,,,,,,176054.0,52.0,51004.0,0.0,896.0,0.0
2018-03-26,,,,,,,,,,,,,,,,,,,,115792.0,52.0,38502.0,0.0,298.0,0.0
2018-03-27,,,,,,,,,,,,,,,,,,,,126762.0,0.0,40664.0,0.0,2086.0,2.0
2018-03-28,,,,,,,,,,,,,,,,,,,,298226.0,6.0,84582.0,0.0,1282.0,0.0
2018-03-29,,,,,,,,,,,,,,,,,,,,183826.0,0.0,36684.0,0.0,1308.0,0.0
