,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1806.CFE,IH1804.CFE,IH1805.CFE,IH1809.CFE
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,5318.0,369.0,588.0,,,344.0,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,5697.0,436.0,463.0,,,279.0,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,6933.0,460.0,761.0,,,437.0,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,5620.0,272.0,556.0,,,347.0,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,6831.0,484.0,1100.0,,,421.0,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,5424.0,542.0,492.0,,,306.0,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,5405.0,643.0,465.0,,,236.0,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,4771.0,482.0,614.0,,,233.0,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,8132.0,1025.0,695.0,,,304.0,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,6130.0,867.0,555.0,,,281.0,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,5378.0,1309.0,719.0,,,223.0,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,6051.0,1312.0,776.0,,,260.0,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,7722.0,2873.0,1072.0,,,298.0,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,6953.0,3422.0,954.0,,,293.0,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,6603.0,4804.0,897.0,,,458.0,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,5414.0,5116.0,611.0,,,531.0,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,2941.0,5615.0,743.0,,,742.0,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,6341.0,877.0,,,382.0,,,110.0,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,5176.0,831.0,,,375.0,,,75.0,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,5841.0,953.0,,,353.0,,,82.0,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,6079.0,810.0,,,383.0,,,122.0,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,4795.0,762.0,,,222.0,,,124.0,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,3993.0,549.0,,,239.0,,,105.0,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,4775.0,725.0,,,190.0,,,78.0,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,5082.0,791.0,,,370.0,,,95.0,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,6257.0,1131.0,,,594.0,,,113.0,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,6047.0,1187.0,,,548.0,,,120.0,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,5364.0,977.0,,,392.0,,,98.0,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,6434.0,1520.0,,,541.0,,,107.0,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,6882.0,2053.0,,,527.0,,,138.0,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,7890.0,2844.0,,,904.0,,,162.0,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,6606.0,3239.0,,,597.0,,,138.0,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,6385.0,3446.0,,,681.0,,,105.0,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,5793.0,4464.0,,,623.0,,,190.0,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,5124.0,5444.0,,,793.0,,,169.0,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,2937.0,4948.0,,,391.0,,,98.0,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,6295.0,1118.0,,668.0,,,105.0,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,7269.0,879.0,,741.0,,,143.0,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,8593.0,695.0,,559.0,,,155.0,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,10272.0,1536.0,,1035.0,,,251.0,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,8788.0,1083.0,,672.0,,,213.0,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,8384.0,1312.0,,884.0,,,131.0,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,7525.0,836.0,,719.0,,,142.0,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,7604.0,1068.0,,717.0,,,173.0,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,7461.0,1094.0,,515.0,,,174.0,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,7466.0,1180.0,,431.0,,,166.0,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,8124.0,1166.0,,809.0,,,172.0,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,8938.0,1561.0,,937.0,,,184.0,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,8565.0,1660.0,,991.0,,,246.0,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,8966.0,2288.0,,1214.0,,,222.0,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,8115.0,3194.0,,1337.0,,,132.0,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,7956.0,4212.0,,1064.0,,,195.0,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,6359.0,6375.0,,840.0,,,168.0,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,4129.0,7662.0,,996.0,,,219.0,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,8859.0,187.0,1017.0,,,260.0,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,7846.0,151.0,918.0,,,202.0,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,9271.0,422.0,1010.0,,,216.0,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,11407.0,699.0,1287.0,,,278.0,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,11037.0,367.0,934.0,,,260.0,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,9638.0,305.0,1195.0,,,263.0,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,8727.0,363.0,1009.0,,,254.0,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,8596.0,644.0,792.0,,,226.0,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,8631.0,328.0,929.0,,,217.0,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,7383.0,279.0,720.0,,,192.0,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,8009.0,560.0,805.0,,,163.0,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,8542.0,747.0,1050.0,,,291.0,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,8803.0,608.0,1010.0,,,208.0,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,9254.0,391.0,887.0,,,185.0,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,7886.0,465.0,663.0,,,157.0,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,7488.0,492.0,884.0,,,200.0,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,9687.0,1078.0,1440.0,,,334.0,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,12079.0,1261.0,1481.0,,,409.0,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,10111.0,1344.0,1076.0,,,261.0,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,9250.0,1619.0,1034.0,,,281.0,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,11279.0,3028.0,1777.0,,,437.0,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,10275.0,3555.0,1311.0,,,399.0,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,9613.0,5532.0,1617.0,,,313.0,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,7540.0,7508.0,1725.0,,,413.0,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3648.0,8525.0,1319.0,,,447.0,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,9592.0,1426.0,,,362.0,,,25.0,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,9722.0,1158.0,,,269.0,,,62.0,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,10973.0,1457.0,,,385.0,,,91.0,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,9280.0,1346.0,,,379.0,,,143.0,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,7696.0,884.0,,,308.0,,,66.0,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,7321.0,820.0,,,351.0,,,70.0,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629.0,1408.0,,,413.0,,,184.0,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,8761.0,1472.0,,,461.0,,,163.0,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,9551.0,1602.0,,,590.0,,,150.0,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,8246.0,1322.0,,,421.0,,,129.0,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,7867.0,1464.0,,,276.0,,,94.0,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,7448.0,1102.0,,,334.0,,,77.0,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454.0,1084.0,,,355.0,,,69.0,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10122.0,2029.0,,,334.0,,,75.0,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,9822.0,2346.0,,,570.0,,,82.0,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441.0,2712.0,,,462.0,,,66.0,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,8120.0,3587.0,,,336.0,,,69.0,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6747.0,4372.0,,,1008.0,,,195.0,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092.0,6513.0,,,687.0,,,77.0,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.0,9126.0,,,509.0,,,50.0,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7834.0,119.0,,447.0,,,73.0,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8274.0,281.0,,472.0,,,78.0,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8709.0,281.0,,568.0,,,76.0,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8063.0,340.0,,411.0,,,64.0,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10867.0,493.0,,892.0,,,157.0,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11249.0,601.0,,943.0,,,180.0,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7882.0,625.0,,524.0,,,87.0,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8977.0,608.0,,672.0,,,126.0,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9212.0,637.0,,650.0,,,139.0,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8396.0,588.0,,578.0,,,149.0,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7670.0,577.0,,541.0,,,114.0,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8419.0,590.0,,665.0,,,175.0,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7929.0,716.0,,836.0,,,127.0,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7945.0,607.0,,575.0,,,154.0,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7574.0,925.0,,555.0,,,153.0,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8894.0,1849.0,,834.0,,,292.0,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9286.0,3315.0,,932.0,,,150.0,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699.0,3531.0,,640.0,,,123.0,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394.0,6147.0,,829.0,,,198.0,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949.0,8658.0,,755.0,,,150.0,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8430.0,54.0,666.0,,,178.0,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8952.0,169.0,886.0,,,186.0,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8201.0,181.0,762.0,,,132.0,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419.0,187.0,620.0,,,108.0,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8849.0,162.0,556.0,,,70.0,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7739.0,125.0,519.0,,,50.0,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816.0,81.0,497.0,,,84.0,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816.0,129.0,684.0,,,109.0,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6203.0,137.0,569.0,,,110.0,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7164.0,147.0,635.0,,,113.0,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954.0,441.0,1071.0,,,129.0,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8867.0,474.0,800.0,,,185.0,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8129.0,542.0,702.0,,,134.0,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7205.0,589.0,651.0,,,131.0,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6044.0,777.0,539.0,,,147.0,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8396.0,2327.0,964.0,,,191.0,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6888.0,2462.0,686.0,,,149.0,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8188.0,3694.0,975.0,,,161.0,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5967.0,4890.0,1204.0,,,208.0,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3429.0,6902.0,727.0,,,175.0,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.0,713.0,,,117.0,49.0,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7988.0,981.0,,,152.0,62.0,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6441.0,739.0,,,131.0,41.0,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8434.0,1071.0,,,198.0,74.0,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8411.0,1068.0,,,294.0,95.0,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11086.0,1853.0,,,382.0,76.0,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6752.0,926.0,,,241.0,67.0,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8714.0,1334.0,,,364.0,110.0,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7551.0,1134.0,,,194.0,93.0,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8432.0,1559.0,,,288.0,90.0,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452.0,1236.0,,,333.0,171.0,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8651.0,1544.0,,,274.0,232.0,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8696.0,1872.0,,,337.0,200.0,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6978.0,1286.0,,,237.0,117.0,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8345.0,1796.0,,,381.0,134.0,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7573.0,2187.0,,,412.0,128.0,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8236.0,3315.0,,,293.0,109.0,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7365.0,4667.0,,,303.0,103.0,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6167.0,7130.0,,,299.0,115.0,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.0,10419.0,,,478.0,205.0,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11444.0,149.0,,652.0,283.0,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12533.0,259.0,,972.0,347.0,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12469.0,356.0,,832.0,267.0,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14855.0,375.0,,1146.0,276.0,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12313.0,653.0,,913.0,297.0,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13084.0,671.0,,935.0,268.0,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250.0,508.0,,690.0,185.0,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11989.0,590.0,,1325.0,347.0,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12160.0,433.0,,864.0,315.0,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11581.0,399.0,,860.0,339.0,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11211.0,537.0,,823.0,252.0,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12648.0,820.0,,1130.0,379.0,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12403.0,1041.0,,1166.0,350.0,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11797.0,1058.0,,901.0,252.0,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11072.0,1301.0,,836.0,171.0,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9720.0,2048.0,,655.0,198.0,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9698.0,2969.0,,752.0,161.0,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9504.0,4046.0,,880.0,140.0,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7578.0,6185.0,,957.0,190.0,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4605.0,10476.0,,1005.0,215.0,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9752.0,48.0,719.0,187.0,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9168.0,65.0,910.0,168.0,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9307.0,44.0,635.0,137.0,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10925.0,99.0,946.0,135.0,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7895.0,97.0,583.0,138.0,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10045.0,105.0,978.0,319.0,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10013.0,158.0,961.0,141.0,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10822.0,197.0,1192.0,311.0,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9975.0,222.0,925.0,172.0,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8129.0,140.0,743.0,164.0,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9954.0,267.0,1140.0,236.0,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11252.0,218.0,1320.0,225.0,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9763.0,226.0,822.0,136.0,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995.0,159.0,1031.0,145.0,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9043.0,139.0,763.0,128.0,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8449.0,169.0,1104.0,202.0,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10191.0,382.0,1340.0,242.0,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9443.0,261.0,1002.0,177.0,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9367.0,446.0,1155.0,188.0,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11325.0,1472.0,1658.0,267.0,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10790.0,2318.0,1663.0,306.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12257.0,5410.0,2740.0,439.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8170.0,8185.0,2253.0,481.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902.0,12271.0,2433.0,393.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11730.0,1932.0,482.0,,,121.0
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12746.0,2277.0,424.0,,,159.0
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14310.0,2752.0,372.0,,,128.0
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13495.0,2735.0,446.0,,,184.0
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12791.0,2214.0,300.0,,,80.0
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14934.0,3418.0,452.0,,,134.0
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12005.0,3025.0,472.0,,,188.0
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13673.0,3263.0,670.0,,,137.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13794.0,2650.0,417.0,,,125.0
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14326.0,2909.0,396.0,,,182.0
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13078.0,3269.0,488.0,,,143.0
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741.0,5363.0,617.0,,,158.0
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19449.0,6782.0,1150.0,,,250.0
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16555.0,6134.0,1120.0,,,183.0
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18733.0,9805.0,1585.0,,,371.0
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12860.0,8079.0,930.0,,,288.0
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9990.0,9058.0,683.0,,,199.0
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.0,8982.0,455.0,,,67.0
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.0,10529.0,641.0,,,152.0
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12641.0,724.0,73.0,,163.0
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14405.0,799.0,174.0,,170.0
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14510.0,867.0,111.0,,233.0
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14894.0,919.0,586.0,,313.0
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14777.0,910.0,359.0,,280.0
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13225.0,808.0,309.0,,163.0
