,JM1307.DCE,JM1308.DCE,JM1309.DCE,JM1310.DCE,JM1311.DCE,JM1312.DCE,JM1401.DCE,JM1402.DCE,JM1403.DCE,JM1404.DCE,JM1405.DCE,JM1406.DCE,JM1407.DCE,JM1408.DCE,JM1409.DCE,JM1410.DCE,JM1411.DCE,JM1412.DCE,JM1501.DCE,JM1502.DCE,JM1503.DCE,JM1504.DCE,JM1505.DCE,JM1506.DCE,JM1507.DCE,JM1508.DCE,JM1509.DCE,JM1510.DCE,JM1511.DCE,JM1512.DCE,JM1601.DCE,JM1602.DCE,JM1603.DCE,JM1604.DCE,JM1605.DCE,JM1606.DCE,JM1607.DCE,JM1608.DCE,JM1609.DCE,JM1610.DCE,JM1611.DCE,JM1612.DCE,JM1701.DCE,JM1702.DCE,JM1703.DCE,JM1704.DCE,JM1705.DCE,JM1706.DCE,JM1707.DCE,JM1708.DCE,JM1709.DCE,JM1710.DCE,JM1711.DCE,JM1712.DCE,JM1801.DCE,JM1802.DCE,JM1803.DCE,JM1804.DCE,JM1805.DCE,JM1806.DCE,JM1807.DCE,JM1808.DCE,JM1809.DCE,JM1810.DCE,JM1811.DCE,JM1812.DCE,JM1901.DCE,JM1902.DCE,JM1903.DCE
2014-05-16,,,,,,,,,,,28.0,0.0,0.0,0.0,902004.0,12.0,0.0,0.0,60580.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,,,,,,,,,,,,0.0,4.0,14.0,729466.0,0.0,0.0,10.0,48830.0,0.0,0.0,0.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,,,,,,,,,,,,0.0,8.0,4.0,723742.0,0.0,0.0,0.0,37586.0,0.0,0.0,0.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,,,,,,,,,,,,0.0,0.0,6.0,866556.0,6.0,0.0,0.0,50830.0,0.0,0.0,0.0,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,,,,,,,,,,,,0.0,18.0,0.0,1011538.0,4.0,0.0,0.0,69404.0,0.0,0.0,0.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,0.0,6.0,0.0,526686.0,8.0,0.0,0.0,25900.0,0.0,0.0,0.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,,,,,,,,,,,,0.0,0.0,0.0,1112440.0,16.0,0.0,0.0,70638.0,0.0,0.0,0.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,,,,,,,,,,,,6.0,0.0,0.0,655398.0,2.0,0.0,52.0,37598.0,0.0,12.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,,,,,,,,,,,,0.0,12.0,0.0,682072.0,4.0,0.0,6.0,38562.0,54.0,12.0,0.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,,,,,,,,,,,,0.0,2.0,0.0,576370.0,2.0,0.0,0.0,37814.0,0.0,10.0,0.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,0.0,0.0,0.0,571124.0,0.0,0.0,0.0,46898.0,0.0,6.0,0.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,,,,,,,,,,,,0.0,0.0,0.0,609236.0,56.0,0.0,0.0,53526.0,0.0,0.0,4.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,,,,,,,,,,,,0.0,0.0,0.0,578552.0,32.0,0.0,0.0,44472.0,0.0,0.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,,,,,,,,,,,,0.0,2.0,0.0,777218.0,14.0,0.0,0.0,49530.0,4.0,0.0,0.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,0.0,2.0,2.0,707836.0,0.0,0.0,0.0,36212.0,6.0,10.0,0.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,,,,,,,,,,,,0.0,0.0,8.0,624384.0,0.0,0.0,0.0,39994.0,0.0,0.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,,,,,,,,,,,,0.0,2.0,40.0,597354.0,14.0,0.0,0.0,42850.0,0.0,0.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,,,,,,,,,,,,0.0,0.0,6.0,453390.0,52.0,0.0,4.0,43522.0,0.0,0.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,,,,,,,,,,,,0.0,0.0,20.0,558474.0,2.0,0.0,0.0,51636.0,4.0,0.0,0.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,0.0,0.0,18.0,438770.0,0.0,0.0,0.0,52614.0,0.0,0.0,0.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,,,,,,,,,,,,0.0,0.0,28.0,702034.0,34.0,0.0,136.0,47908.0,0.0,0.0,8.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,,,,,,,,,,,,,0.0,12.0,645122.0,4.0,0.0,0.0,60152.0,0.0,0.0,0.0,314.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,,,,,,,,,,,,,2.0,0.0,349598.0,2.0,0.0,0.0,34004.0,0.0,0.0,0.0,176.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,,,,,,,,,,,,,0.0,6.0,437114.0,2.0,0.0,2.0,34964.0,0.0,0.0,0.0,262.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,,2.0,58.0,941148.0,6.0,0.0,72.0,95164.0,0.0,0.0,0.0,466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,,,,,,,,,,,,,0.0,0.0,611436.0,6.0,0.0,0.0,55678.0,0.0,0.0,0.0,228.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,,,,,,,,,,,,,0.0,4.0,298964.0,2.0,0.0,0.0,38662.0,0.0,0.0,0.0,526.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,,,,,,,,,,,,,0.0,24.0,373140.0,0.0,0.0,0.0,58204.0,0.0,0.0,0.0,160.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,,,,,,,,,,,,,6.0,8.0,552938.0,0.0,0.0,0.0,70430.0,0.0,0.0,0.0,466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,,0.0,4.0,477582.0,0.0,0.0,0.0,64092.0,0.0,0.0,6.0,494.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,0.0,30.0,252182.0,0.0,0.0,0.0,52244.0,0.0,0.0,0.0,386.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,,,,,,,,,,,,,2.0,0.0,224594.0,0.0,0.0,0.0,64508.0,0.0,2.0,0.0,134.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,,,,,,,,,,,,,0.0,6.0,312804.0,8.0,0.0,0.0,85496.0,0.0,0.0,0.0,398.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,,,,,,,,,,,,,0.0,86.0,284382.0,2.0,0.0,0.0,59042.0,0.0,0.0,0.0,152.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,,,,,,,,,,,,,0.0,0.0,410304.0,6.0,0.0,0.0,51618.0,0.0,0.0,0.0,316.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,,,,,,,,,,,,,0.0,0.0,508046.0,14.0,0.0,0.0,80672.0,0.0,0.0,0.0,1618.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,,,,,,,,,,,,,0.0,0.0,406176.0,2.0,0.0,0.0,76548.0,0.0,0.0,0.0,550.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,,,,,,,,,,,,,0.0,0.0,332494.0,6.0,8.0,0.0,93406.0,14.0,0.0,0.0,1036.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,,,,,,,,,,,,,0.0,8.0,249850.0,8.0,0.0,0.0,101860.0,0.0,0.0,0.0,1466.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,,0.0,0.0,353536.0,10.0,0.0,0.0,119942.0,0.0,0.0,0.0,2578.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,,,,,,,,,,,,,0.0,16.0,242510.0,4.0,0.0,2.0,91694.0,0.0,0.0,0.0,1650.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,,,,,,,,,,,,,,4.0,166536.0,4.0,0.0,0.0,105426.0,0.0,0.0,0.0,572.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,,,,,,,,,,,,,,2.0,210904.0,20.0,2.0,0.0,105750.0,0.0,0.0,0.0,740.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,,,,,,,,,,,,,,8.0,187962.0,34.0,0.0,0.0,167860.0,0.0,0.0,0.0,2020.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,,,10.0,217372.0,10.0,0.0,66.0,324920.0,2.0,0.0,0.0,1546.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-21,,,,,,,,,,,,,,0.0,93150.0,0.0,0.0,6.0,275126.0,0.0,0.0,0.0,1104.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-22,,,,,,,,,,,,,,0.0,75438.0,0.0,2.0,0.0,347052.0,0.0,0.0,0.0,1950.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,,,,,,,,,,,,,,0.0,105152.0,12.0,0.0,0.0,474740.0,2.0,0.0,6.0,9344.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,,,,,,,,,,,,,,0.0,62778.0,24.0,2.0,0.0,247552.0,42.0,0.0,0.0,6868.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,,,0.0,61600.0,2.0,0.0,0.0,342360.0,0.0,0.0,0.0,9802.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,,,,,,,,,,,,,,12.0,99624.0,36.0,0.0,0.0,523858.0,40.0,2.0,0.0,8404.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,,,,,,,,,,,,,,0.0,51206.0,4.0,0.0,8.0,296888.0,0.0,0.0,10.0,5458.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,,,,,,,,,,,,,,2.0,22550.0,14.0,0.0,0.0,280054.0,2.0,0.0,0.0,1788.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,0.0,34492.0,4.0,0.0,0.0,408130.0,0.0,0.0,0.0,4968.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,,,0.0,23970.0,0.0,8.0,0.0,264546.0,0.0,0.0,0.0,1660.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,,,,,,,,,,,,,,0.0,31146.0,0.0,0.0,6.0,465768.0,0.0,0.0,22.0,15122.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,,,,,,,,,,,,,,0.0,38044.0,4.0,0.0,0.0,868954.0,0.0,0.0,0.0,21606.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,,,,,,,,,,,,,,0.0,11886.0,0.0,0.0,4.0,431708.0,0.0,2.0,0.0,3778.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,,,,,,,,,,,,,,0.0,14154.0,0.0,0.0,24.0,541700.0,6.0,0.0,0.0,7306.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,,,0.0,11618.0,0.0,0.0,0.0,382564.0,0.0,2.0,0.0,4594.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,,,,,,,,,,,,0.0,11170.0,16.0,0.0,0.0,341400.0,10.0,0.0,0.0,4948.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,,,,,,,,,,,,0.0,18436.0,0.0,0.0,0.0,351378.0,8.0,0.0,0.0,7962.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,,,,,,,,,,,,,,0.0,22668.0,4.0,0.0,0.0,498226.0,0.0,0.0,0.0,8602.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,,,,,,,,,,,,,,0.0,30470.0,0.0,0.0,0.0,620950.0,0.0,0.0,0.0,18848.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,,,,34478.0,22.0,0.0,0.0,767988.0,0.0,0.0,0.0,23198.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,,,,,,,,,,,,,,,7168.0,0.0,12.0,0.0,457892.0,0.0,0.0,0.0,15306.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,,,,,,,,,,,,,,,3288.0,0.0,14.0,0.0,481412.0,0.0,8.0,0.0,11832.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,,,,,,,,,,,,,,,3416.0,0.0,0.0,0.0,397844.0,0.0,0.0,0.0,10306.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,,,,,,,,,,,,,,,2114.0,0.0,0.0,0.0,377988.0,0.0,0.0,0.0,10980.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,,,,2904.0,4.0,0.0,0.0,456874.0,0.0,0.0,0.0,17076.0,0.0,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,,,,,,,,,,,,,,,4718.0,0.0,0.0,0.0,324450.0,0.0,0.0,0.0,7300.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,,,,,,,,,,,,,,,2964.0,0.0,0.0,0.0,268484.0,30.0,0.0,0.0,10720.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,,,,,,,,,,,,,,,2680.0,0.0,0.0,0.0,657314.0,14.0,0.0,0.0,19520.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,,,,,,,,,,,,,,,2632.0,2.0,0.0,0.0,514626.0,8.0,0.0,0.0,13792.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,,,,4404.0,0.0,0.0,0.0,412682.0,0.0,0.0,0.0,7584.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,,,472.0,2.0,0.0,0.0,292010.0,0.0,0.0,0.0,7968.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,,,,,,,,,,,,,,,576.0,0.0,2.0,4.0,717790.0,14.0,0.0,0.0,37202.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,,,,,,,,,,,,,,,742.0,0.0,0.0,0.0,489096.0,0.0,0.0,0.0,19248.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,,,,,,,,,,,,,,,220.0,0.0,0.0,0.0,817130.0,4.0,0.0,0.0,41738.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,,,,700.0,4.0,0.0,0.0,621412.0,34.0,0.0,12.0,23998.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,376396.0,0.0,0.0,16.0,31788.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,,,,,,,,,,,,,,,366.0,0.0,0.0,0.0,466522.0,0.0,0.0,0.0,24242.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,,,,,,,,,,,,,,,404.0,0.0,0.0,4.0,186588.0,0.0,0.0,2.0,12196.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,,,,2000.0,0.0,0.0,2.0,190526.0,0.0,0.0,0.0,19428.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,,,,,,,,,,,,,,,118.0,0.0,0.0,0.0,385640.0,0.0,0.0,0.0,27176.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-16,,,,,,,,,,,,,,,,0.0,0.0,2.0,392720.0,0.0,0.0,0.0,27962.0,0.0,2.0,0.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,,,,,,,,,,,,,,,,2.0,0.0,0.0,251410.0,0.0,0.0,0.0,13232.0,0.0,0.0,0.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,,,,,,,,,,,,,,,,0.0,0.0,0.0,185728.0,0.0,0.0,0.0,11400.0,0.0,0.0,0.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,,,,,0.0,0.0,0.0,242034.0,4.0,0.0,0.0,11924.0,0.0,0.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,,,,,,,,,,,,,,,,0.0,0.0,0.0,917326.0,6.0,0.0,0.0,59594.0,0.0,0.0,0.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,,,,,,,,,,,,,,,,4.0,0.0,0.0,571196.0,0.0,0.0,0.0,31920.0,0.0,0.0,0.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,,,,,,,,,,,,,,,,0.0,0.0,0.0,334052.0,0.0,0.0,0.0,20730.0,0.0,0.0,6.0,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,,,,,,,,,,,,,,,,0.0,0.0,0.0,486282.0,50.0,0.0,0.0,26304.0,0.0,0.0,0.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,,,,,14.0,0.0,0.0,379220.0,0.0,0.0,0.0,24166.0,0.0,0.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,,,,,,,,,,,,,,,,4.0,0.0,0.0,268150.0,0.0,0.0,0.0,16284.0,0.0,0.0,0.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,26.0,0.0,0.0,184548.0,0.0,0.0,0.0,14470.0,0.0,0.0,8.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,,,,,,0.0,0.0,0.0,139872.0,0.0,0.0,0.0,14216.0,0.0,0.0,0.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,,,,,,0.0,0.0,12.0,822882.0,2.0,2.0,0.0,72606.0,0.0,0.0,6.0,2622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,,,,,0.0,0.0,4.0,483004.0,0.0,2.0,0.0,35792.0,0.0,0.0,0.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,,,,,,0.0,0.0,0.0,961590.0,0.0,6.0,0.0,57224.0,0.0,0.0,2.0,2604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,,,,,,0.0,0.0,0.0,399716.0,20.0,0.0,0.0,23080.0,0.0,0.0,0.0,1226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,,,,,0.0,0.0,0.0,529332.0,46.0,8.0,0.0,23522.0,0.0,0.0,0.0,2534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,,,,,0.0,0.0,0.0,366646.0,0.0,0.0,0.0,32184.0,0.0,0.0,0.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,,,,,0.0,20.0,2.0,415610.0,0.0,0.0,0.0,62252.0,0.0,0.0,0.0,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,,,,,0.0,0.0,0.0,358604.0,8.0,0.0,0.0,125158.0,0.0,0.0,0.0,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,,,,,0.0,0.0,0.0,195238.0,0.0,0.0,0.0,96772.0,0.0,0.0,0.0,1636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,,,,,,0.0,0.0,398728.0,34.0,0.0,2.0,166670.0,0.0,0.0,0.0,4524.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,,,,,,0.0,0.0,204410.0,0.0,2.0,0.0,109888.0,0.0,0.0,0.0,2022.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,,,,,,0.0,36.0,307120.0,6.0,0.0,0.0,103514.0,0.0,0.0,0.0,1822.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,,,,,,,,,,,,,,,,,0.0,0.0,168444.0,0.0,0.0,0.0,65138.0,0.0,0.0,0.0,882.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,,,,,,,,,,,,,,,,,2.0,4.0,189748.0,12.0,0.0,0.0,113524.0,0.0,0.0,0.0,1268.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,,,,,,0.0,0.0,157520.0,10.0,0.0,2.0,82708.0,0.0,0.0,8.0,4212.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,,,,,,0.0,0.0,198272.0,2.0,0.0,0.0,114524.0,0.0,0.0,0.0,2518.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,0.0,0.0,272348.0,0.0,2.0,0.0,154332.0,0.0,0.0,0.0,3872.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,,,,,,,,,,,,,,,,,0.0,0.0,427962.0,10.0,0.0,0.0,170368.0,2.0,0.0,0.0,2518.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,,,,,,,,,,,,,,0.0,0.0,229164.0,6.0,4.0,0.0,137936.0,44.0,0.0,0.0,1924.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
