,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,沪银,沪锌,焦炭,焦炭,豆一,焦炭,焦炭,聚丙烯,沪铝,玉米,沪金,豆粕,豆粕
1,沪金,菜粕,焦煤,PVC,沪镍,玻璃,铁矿石,沥青,热卷,热卷,豆粕,铁矿石,豆一
2,白糖,焦炭,淀粉,铁矿石,玻璃,铁矿石,PVC,沪铜,棕榈油,沪铜,热卷,天胶,沥青
3,鸡蛋,沪镍,豆粕,焦煤,沪锌,玉米,动力煤,豆粕,PVC,聚丙烯,玻璃,豆油,铁矿石
4,玉米,豆粕,菜粕,动力煤,甲醇,沪银,棉花,玻璃,沥青,沥青,PVC,沥青,豆油
