,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2015-11-06,,,,,,,,,,9400.0,10585.0,10595.0,11300.0,10645.0,10630.0,10600.0,11345.0,10665.0,10670.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,,,,,,9430.0,10565.0,10590.0,,10675.0,,,,10700.0,10700.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,,,,,,9480.0,10745.0,10730.0,,10790.0,,10745.0,10765.0,10785.0,10670.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,,,,,9640.0,10835.0,10750.0,10815.0,10800.0,10665.0,10615.0,10705.0,10785.0,10775.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,,,,,,9430.0,10830.0,10610.0,10550.0,10590.0,10485.0,10470.0,10480.0,10505.0,10525.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,,,,,,9500.0,10970.0,10670.0,10645.0,10645.0,10555.0,,,10550.0,10605.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,,,,,,9440.0,10910.0,10685.0,10345.0,10635.0,10550.0,10310.0,10545.0,10550.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,,,,,,10590.0,10335.0,,10350.0,10385.0,10240.0,10230.0,10310.0,10260.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,,,,,,10550.0,,,10300.0,,10185.0,,10260.0,,10240.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,,,,,,10515.0,10150.0,,10275.0,10200.0,10245.0,9970.0,10255.0,10080.0,10140.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,,,,,,10470.0,10245.0,,10140.0,10040.0,10170.0,,10170.0,10135.0,10025.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,,,,,,10435.0,9985.0,9985.0,10005.0,10175.0,9930.0,9785.0,10025.0,10020.0,10110.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,,,,,,10485.0,9900.0,9700.0,9825.0,9800.0,9550.0,9575.0,9760.0,9400.0,9685.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,,,,,,10800.0,9860.0,9960.0,9925.0,9855.0,9845.0,9800.0,9820.0,9800.0,9810.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,,,,,,11240.0,10280.0,10360.0,10350.0,10315.0,10405.0,10370.0,10275.0,10285.0,10280.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,,,,,,11055.0,10280.0,10250.0,10330.0,10230.0,10045.0,10100.0,10035.0,10040.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,10935.0,9970.0,10170.0,10035.0,9920.0,9850.0,9730.0,9775.0,9715.0,9680.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,11200.0,10210.0,9930.0,10290.0,10185.0,10005.0,10025.0,9890.0,9905.0,9815.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,,,,,,11340.0,10430.0,10370.0,10485.0,10305.0,10325.0,10350.0,10150.0,10150.0,10175.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,,,,,,11250.0,10505.0,10375.0,10380.0,10230.0,10265.0,10060.0,10150.0,10130.0,10205.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,11300.0,10495.0,10405.0,10375.0,10190.0,10265.0,10220.0,10075.0,10070.0,10135.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,,,,,11505.0,10450.0,10420.0,10530.0,10355.0,10250.0,10280.0,10115.0,10100.0,10105.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,,,,,,11495.0,10265.0,10415.0,10430.0,10310.0,,10215.0,10035.0,9880.0,10030.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,,,,,,11505.0,10325.0,,10350.0,10145.0,10180.0,10125.0,9990.0,,10000.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,,,,,11495.0,10260.0,10290.0,10280.0,10120.0,10090.0,9950.0,9975.0,,9870.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,,,,,,11550.0,10265.0,10230.0,10250.0,10225.0,9910.0,10090.0,9910.0,9890.0,9895.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,,,,,,11500.0,10310.0,10185.0,10240.0,10190.0,10105.0,10040.0,9925.0,9975.0,9990.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,,,,,,11500.0,10480.0,10375.0,10370.0,10315.0,10220.0,10145.0,10000.0,9930.0,9975.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,,,,,11495.0,10455.0,,10220.0,10145.0,10090.0,10150.0,9950.0,9945.0,9985.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,,,,,11600.0,10720.0,10400.0,10340.0,10265.0,10230.0,10180.0,10100.0,10050.0,10140.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,,,,,11620.0,10400.0,,10275.0,10270.0,10240.0,10170.0,10065.0,10045.0,10095.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,,,,,11945.0,10810.0,10840.0,10755.0,10725.0,10750.0,10675.0,10495.0,10490.0,10550.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,,,,,11920.0,10850.0,10885.0,10780.0,10765.0,10820.0,10650.0,10450.0,10450.0,10515.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,,,,,11820.0,10780.0,10785.0,10715.0,10725.0,10740.0,10660.0,10420.0,10435.0,10460.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,,,,,11765.0,10870.0,10805.0,10815.0,10770.0,10750.0,10780.0,10510.0,10545.0,10620.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,11560.0,10730.0,,10670.0,10705.0,10740.0,10640.0,10450.0,10485.0,10505.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,,,,,11535.0,10725.0,10715.0,10690.0,10655.0,10710.0,10675.0,10445.0,10400.0,10520.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,,,,,11480.0,10650.0,10695.0,10540.0,10560.0,10590.0,10515.0,10385.0,10400.0,10450.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,,,,,11555.0,10745.0,10650.0,10725.0,10750.0,10725.0,10710.0,10515.0,10465.0,10540.0,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,11595.0,10800.0,10920.0,10680.0,10685.0,10805.0,10680.0,10500.0,10510.0,10520.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,,,,,11475.0,10695.0,10280.0,10605.0,10535.0,10620.0,10530.0,10470.0,10320.0,10340.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,,,,,11245.0,10295.0,10200.0,10235.0,10425.0,10330.0,10305.0,10150.0,10190.0,10210.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,,,,,10965.0,10185.0,10150.0,10225.0,10305.0,10320.0,10295.0,10170.0,10215.0,10205.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,,,10255.0,10010.0,10365.0,10150.0,10165.0,10220.0,10295.0,10195.0,10260.0,10250.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,,,9920.0,10095.0,10120.0,10195.0,10200.0,10415.0,10290.0,10185.0,10220.0,10225.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,,,9890.0,10000.0,10135.0,10150.0,10180.0,10185.0,10195.0,10180.0,10230.0,10240.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,,,9550.0,9690.0,9730.0,9780.0,9840.0,9990.0,9915.0,9915.0,9915.0,9990.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,,,9580.0,9800.0,9880.0,9905.0,9950.0,9985.0,9915.0,9985.0,9995.0,10055.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,,,9650.0,9800.0,9860.0,9930.0,9945.0,10005.0,10030.0,10030.0,10070.0,10065.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,,,9750.0,9870.0,9870.0,9960.0,9975.0,10065.0,9980.0,10080.0,10095.0,10145.0,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,,,9985.0,10110.0,10195.0,10205.0,10280.0,10290.0,10200.0,10200.0,10230.0,11010.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,,,10200.0,10300.0,10400.0,10375.0,10500.0,10450.0,10390.0,10425.0,10440.0,11290.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,,,10220.0,10275.0,10385.0,10410.0,10400.0,10415.0,10395.0,10640.0,10435.0,11310.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,,,10180.0,10200.0,10300.0,10345.0,10400.0,10345.0,10295.0,10280.0,10335.0,11205.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,,,10250.0,10320.0,10450.0,10410.0,10500.0,10500.0,10440.0,10430.0,10435.0,11345.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,,,10370.0,10435.0,10500.0,,10615.0,,10520.0,10530.0,10520.0,11405.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,,,10155.0,10185.0,10325.0,10335.0,10415.0,10405.0,10350.0,,10375.0,11265.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,,,10280.0,10315.0,10415.0,10465.0,10465.0,10540.0,10405.0,,10430.0,11405.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,,,10270.0,10320.0,10415.0,10460.0,10440.0,10380.0,10415.0,10440.0,10445.0,11415.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,,,10190.0,10160.0,10320.0,10395.0,10400.0,10365.0,10350.0,10365.0,10370.0,11325.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,,,10200.0,10250.0,10340.0,10375.0,10410.0,10420.0,10360.0,,10380.0,11350.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,,,10150.0,10200.0,10235.0,10230.0,,10280.0,10280.0,,10315.0,11285.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,,,10110.0,10130.0,10220.0,10280.0,10295.0,10250.0,10295.0,10300.0,10320.0,11280.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,,,10290.0,10325.0,10385.0,10430.0,10465.0,10460.0,10390.0,10430.0,10420.0,11475.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,,,10150.0,10300.0,10320.0,10370.0,10400.0,10450.0,10345.0,10380.0,10400.0,11445.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,,,10395.0,10375.0,10540.0,10555.0,10600.0,10630.0,10565.0,10635.0,10565.0,11645.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,,,10480.0,10450.0,10660.0,10670.0,10695.0,10700.0,10685.0,10710.0,10695.0,11725.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,,,10395.0,10445.0,10575.0,10615.0,10615.0,,10595.0,10660.0,10620.0,11605.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,,,10415.0,10480.0,10600.0,10660.0,10665.0,10645.0,10665.0,,10735.0,11665.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,,,10400.0,10500.0,10635.0,10630.0,10655.0,10730.0,10770.0,10730.0,10800.0,11795.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,,10590.0,10700.0,10840.0,10750.0,10865.0,10885.0,11020.0,11015.0,11000.0,12005.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,,10560.0,10560.0,10820.0,10720.0,10875.0,10890.0,10975.0,10885.0,11005.0,11975.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,,10475.0,10585.0,10695.0,10675.0,10700.0,10795.0,10865.0,10885.0,10940.0,11900.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,,10575.0,10735.0,10800.0,10760.0,10780.0,10870.0,10975.0,11000.0,11050.0,12050.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,,10350.0,10430.0,10585.0,10660.0,10645.0,10680.0,10760.0,10850.0,10850.0,11900.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,10240.0,10405.0,10475.0,10505.0,10590.0,10600.0,10670.0,10655.0,10720.0,11780.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,10210.0,10385.0,10405.0,10395.0,10495.0,10550.0,10660.0,10660.0,10750.0,11770.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,,10445.0,10560.0,10660.0,10705.0,10730.0,10830.0,10910.0,10955.0,11020.0,12025.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,,10525.0,10685.0,10760.0,10780.0,10850.0,10970.0,11060.0,11060.0,11200.0,12185.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,,11090.0,11145.0,11310.0,11360.0,11395.0,11515.0,11610.0,11700.0,11730.0,12780.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,,11565.0,11640.0,12065.0,11695.0,11750.0,12175.0,12385.0,12220.0,12190.0,13635.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,,11760.0,11645.0,11970.0,12000.0,12055.0,12100.0,12185.0,12220.0,12275.0,13380.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,,11305.0,11320.0,11610.0,11525.0,11580.0,11630.0,11815.0,11695.0,11825.0,13000.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,,11190.0,11400.0,11585.0,11620.0,11660.0,11745.0,11870.0,11900.0,11835.0,13090.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,,11230.0,11330.0,11435.0,11485.0,11590.0,11610.0,11720.0,11750.0,11780.0,12900.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,,11300.0,11420.0,11630.0,11685.0,11650.0,11810.0,11935.0,11935.0,11940.0,13095.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,,10950.0,11225.0,11320.0,11285.0,11290.0,11465.0,11580.0,11530.0,11645.0,12755.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,,,11045.0,11280.0,11325.0,11390.0,11370.0,11565.0,11540.0,12120.0,12735.0,12600.0,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,,,11490.0,11625.0,11610.0,11700.0,11785.0,11935.0,11850.0,11800.0,13080.0,12845.0,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,,,11680.0,11790.0,11835.0,11925.0,11820.0,12110.0,12075.0,12080.0,13295.0,13295.0,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,,11575.0,11695.0,11795.0,11825.0,11890.0,12050.0,12000.0,12085.0,13320.0,13320.0,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,,11310.0,11615.0,11690.0,11745.0,11870.0,11995.0,11970.0,12025.0,13310.0,13300.0,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,,11190.0,11525.0,11620.0,11695.0,11765.0,11930.0,11930.0,11960.0,13260.0,13270.0,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,,11085.0,11270.0,11385.0,11515.0,11525.0,11660.0,11655.0,11715.0,13030.0,12980.0,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,,11175.0,11320.0,11380.0,11490.0,11575.0,11720.0,11760.0,11800.0,13100.0,13120.0,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,,11300.0,11500.0,11535.0,11615.0,11790.0,11935.0,11900.0,12060.0,13300.0,13300.0,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,,11145.0,11270.0,11340.0,11410.0,11635.0,11680.0,11725.0,11790.0,13140.0,13095.0,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,,10920.0,11035.0,11120.0,11235.0,11355.0,11455.0,11550.0,11575.0,12895.0,12755.0,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,10910.0,11085.0,11180.0,11275.0,11380.0,11495.0,11545.0,11630.0,12890.0,12720.0,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,,,11150.0,11180.0,11700.0,11355.0,11565.0,11540.0,11620.0,12790.0,12835.0,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,11090.0,11290.0,11400.0,11435.0,11620.0,11725.0,11820.0,11820.0,12940.0,13000.0,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,11185.0,11335.0,11450.0,11510.0,11650.0,11765.0,11825.0,11880.0,13000.0,13000.0,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,11090.0,11315.0,11425.0,11450.0,11725.0,11740.0,11800.0,11845.0,12985.0,13020.0,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,11070.0,11285.0,11320.0,11500.0,11555.0,11660.0,11655.0,11750.0,12875.0,12880.0,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,11620.0,11810.0,11920.0,12030.0,12120.0,12220.0,12305.0,12345.0,13510.0,13505.0,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,12315.0,12020.0,12100.0,12350.0,12200.0,12430.0,12305.0,12450.0,13650.0,13555.0,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,12350.0,12510.0,12620.0,12675.0,12845.0,12950.0,12940.0,13085.0,14100.0,14225.0,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,12050.0,12280.0,12400.0,12455.0,12615.0,12710.0,12875.0,12830.0,13850.0,13935.0,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,12140.0,12310.0,12405.0,12485.0,12585.0,12740.0,12750.0,12825.0,13860.0,14045.0,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,12280.0,12340.0,12450.0,12540.0,12715.0,12770.0,12785.0,13830.0,13925.0,14000.0,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,12450.0,12530.0,12640.0,12740.0,12870.0,12895.0,12945.0,13985.0,14085.0,14045.0,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,12860.0,12945.0,12980.0,13040.0,13295.0,13280.0,13380.0,14435.0,14435.0,14705.0,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,13240.0,13160.0,13320.0,13640.0,13670.0,13630.0,13750.0,14830.0,14775.0,14840.0,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,13125.0,12920.0,13160.0,13310.0,13480.0,13435.0,13600.0,14625.0,14600.0,14450.0,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,13010.0,13070.0,13000.0,13230.0,13450.0,13465.0,13550.0,14600.0,14570.0,14425.0,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,12735.0,12805.0,12945.0,13080.0,13180.0,13155.0,13285.0,14330.0,14440.0,14360.0,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,12780.0,13035.0,12990.0,13135.0,13245.0,13265.0,13260.0,14435.0,14440.0,14200.0,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,12575.0,12660.0,12795.0,12705.0,13030.0,13065.0,12990.0,14200.0,14230.0,14145.0,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,12425.0,12625.0,12615.0,12685.0,12905.0,12910.0,12975.0,14225.0,14295.0,14445.0,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,12580.0,12560.0,12795.0,12730.0,13045.0,13060.0,13160.0,14395.0,14305.0,14195.0,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,12550.0,12730.0,12670.0,12820.0,13035.0,13050.0,13140.0,14390.0,14400.0,14495.0,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,12330.0,12420.0,12280.0,12710.0,12825.0,12800.0,12945.0,14220.0,14040.0,14120.0,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,12065.0,12000.0,12060.0,12275.0,12465.0,12440.0,12580.0,13865.0,13820.0,14020.0,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,11990.0,12050.0,12100.0,12100.0,12420.0,12405.0,12540.0,13780.0,13795.0,13820.0,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,11495.0,11595.0,11615.0,11825.0,11960.0,12025.0,12090.0,13325.0,13395.0,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,11580.0,11690.0,11825.0,11890.0,12035.0,12055.0,12160.0,13405.0,13375.0,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,12135.0,11665.0,11640.0,11960.0,12015.0,11985.0,12100.0,13320.0,13435.0,13495.0,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,11340.0,11355.0,11495.0,11560.0,11820.0,11855.0,11935.0,13145.0,13050.0,13215.0,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,10920.0,11000.0,11245.0,11295.0,11370.0,11440.0,11495.0,12650.0,12805.0,12710.0,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,11080.0,11160.0,11285.0,11390.0,11350.0,11510.0,12735.0,12790.0,12855.0,12960.0,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,11155.0,11240.0,11295.0,11480.0,11515.0,11595.0,12770.0,12865.0,13020.0,12970.0,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,11075.0,10985.0,11095.0,11180.0,11135.0,11305.0,12460.0,12570.0,12785.0,12640.0,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,10615.0,10745.0,10820.0,10955.0,11020.0,11095.0,12270.0,12300.0,12475.0,12445.0,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,10420.0,10350.0,10470.0,10920.0,10960.0,11050.0,12255.0,12360.0,12200.0,12390.0,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,10095.0,10205.0,10255.0,10395.0,10470.0,10525.0,11740.0,11870.0,11890.0,11905.0,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,10150.0,10365.0,10335.0,10455.0,10505.0,10610.0,11845.0,11915.0,12030.0,12025.0,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,10260.0,10375.0,10350.0,10615.0,10525.0,10770.0,12050.0,12080.0,11980.0,12210.0,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,10280.0,10325.0,10540.0,10685.0,10655.0,10800.0,12175.0,12190.0,12190.0,12325.0,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,10265.0,10395.0,10490.0,10625.0,10675.0,10755.0,12105.0,12205.0,12140.0,12280.0,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,10335.0,10385.0,10500.0,10700.0,10770.0,10850.0,12155.0,12240.0,12195.0,12330.0,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,10125.0,10085.0,10340.0,10460.0,10435.0,10640.0,11905.0,11975.0,11860.0,12085.0,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,10120.0,10205.0,10310.0,10470.0,10530.0,10630.0,11950.0,11995.0,12020.0,12025.0,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,10210.0,10335.0,10470.0,10575.0,10695.0,10750.0,12090.0,12125.0,12310.0,12090.0,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,10370.0,10535.0,10620.0,10735.0,10800.0,10970.0,12245.0,12265.0,12180.0,12310.0,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,10395.0,10535.0,10605.0,10750.0,10820.0,10940.0,12265.0,12305.0,12265.0,12340.0,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,10180.0,10340.0,10475.0,10575.0,10645.0,10745.0,12030.0,12110.0,12070.0,12145.0,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,10300.0,10350.0,10535.0,10660.0,10720.0,10840.0,12145.0,12150.0,12195.0,12145.0,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,10300.0,10350.0,10605.0,10700.0,10755.0,10890.0,12200.0,12160.0,12200.0,12190.0,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,10050.0,10200.0,10315.0,10465.0,10530.0,10655.0,11950.0,11930.0,11995.0,11940.0,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,10350.0,10470.0,10595.0,10650.0,10780.0,12060.0,12030.0,12070.0,12065.0,12800.0,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,10680.0,10825.0,10945.0,11010.0,11105.0,12395.0,12290.0,12400.0,12410.0,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,10800.0,10890.0,11025.0,11095.0,11215.0,12515.0,12490.0,12510.0,12535.0,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,10840.0,10945.0,11085.0,11140.0,11270.0,12525.0,12535.0,12605.0,12625.0,,,,,,,,,,,,,,,,,,,
