,CF1501.CZC,CF1503.CZC,CF1505.CZC,CF1507.CZC,CF1509.CZC,CF1511.CZC,CF1601.CZC,CF1603.CZC,CF1605.CZC,CF607.CZC,CF609.CZC,CF611.CZC,CF701.CZC,CF703.CZC,CF705.CZC,CF707.CZC,CF709.CZC,CF711.CZC,CF801.CZC,CF803.CZC,CF805.CZC,CF807.CZC,CF809.CZC,CF811.CZC,CF901.CZC,CF903.CZC
2016-01-04,,,,,,,11890.0,11500.0,11445.0,11340.0,11335.0,11390.0,,,,,,,,,,,,,,
2016-01-05,,,,,,,11850.0,11600.0,11295.0,11195.0,11205.0,11250.0,,,,,,,,,,,,,,
2016-01-06,,,,,,,11810.0,11575.0,11350.0,11200.0,11185.0,11235.0,,,,,,,,,,,,,,
2016-01-07,,,,,,,11820.0,11550.0,11360.0,11175.0,11145.0,11190.0,,,,,,,,,,,,,,
2016-01-08,,,,,,,11875.0,11630.0,11385.0,11160.0,11125.0,11165.0,,,,,,,,,,,,,,
2016-01-11,,,,,,,11905.0,11710.0,11345.0,11170.0,11130.0,11180.0,,,,,,,,,,,,,,
2016-01-12,,,,,,,11900.0,11575.0,11315.0,,11140.0,11170.0,,,,,,,,,,,,,,
2016-01-13,,,,,,,11945.0,11670.0,11350.0,11170.0,11170.0,11175.0,,,,,,,,,,,,,,
2016-01-14,,,,,,,12010.0,11625.0,11340.0,11140.0,11140.0,11160.0,,,,,,,,,,,,,,
2016-01-15,,,,,,,11975.0,11650.0,11305.0,11110.0,11115.0,11145.0,,,,,,,,,,,,,,
2016-01-18,,,,,,,,11675.0,11245.0,11035.0,11025.0,11035.0,11020.0,,,,,,,,,,,,,
2016-01-19,,,,,,,,11670.0,11285.0,11030.0,10985.0,10930.0,10830.0,,,,,,,,,,,,,
2016-01-20,,,,,,,,11590.0,11415.0,11130.0,11110.0,11035.0,10905.0,,,,,,,,,,,,,
2016-01-21,,,,,,,,,11395.0,11070.0,11070.0,10965.0,10835.0,,,,,,,,,,,,,
2016-01-22,,,,,,,,11620.0,11445.0,11100.0,11040.0,11000.0,10835.0,,,,,,,,,,,,,
2016-01-25,,,,,,,,11680.0,11480.0,11095.0,11045.0,11010.0,10860.0,,,,,,,,,,,,,
2016-01-26,,,,,,,,11640.0,11445.0,11085.0,11040.0,10950.0,10845.0,,,,,,,,,,,,,
2016-01-27,,,,,,,,11650.0,11470.0,11095.0,11020.0,10990.0,10845.0,,,,,,,,,,,,,
2016-01-28,,,,,,,,11635.0,11475.0,11105.0,11040.0,11000.0,10855.0,,,,,,,,,,,,,
2016-01-29,,,,,,,,,11440.0,11045.0,10995.0,10950.0,10815.0,,,,,,,,,,,,,
2016-02-01,,,,,,,,11575.0,11395.0,11035.0,10945.0,10890.0,10785.0,,,,,,,,,,,,,
2016-02-02,,,,,,,,11550.0,11505.0,11075.0,10900.0,10840.0,10730.0,,,,,,,,,,,,,
2016-02-03,,,,,,,,11530.0,11480.0,11050.0,10880.0,10765.0,10700.0,,,,,,,,,,,,,
2016-02-04,,,,,,,,11550.0,11480.0,11010.0,10755.0,10680.0,10590.0,,,,,,,,,,,,,
2016-02-05,,,,,,,,11510.0,11445.0,10900.0,10680.0,10620.0,10495.0,,,,,,,,,,,,,
2016-02-15,,,,,,,,11470.0,11225.0,10660.0,10495.0,10485.0,10300.0,,,,,,,,,,,,,
2016-02-16,,,,,,,,11460.0,11280.0,10710.0,10500.0,10455.0,10270.0,,,,,,,,,,,,,
2016-02-17,,,,,,,,11450.0,11320.0,10755.0,10570.0,10505.0,10240.0,,,,,,,,,,,,,
2016-02-18,,,,,,,,11445.0,11275.0,10780.0,10595.0,10520.0,10245.0,,,,,,,,,,,,,
2016-02-19,,,,,,,,11455.0,11270.0,10760.0,10575.0,10515.0,10235.0,,,,,,,,,,,,,
2016-02-22,,,,,,,,11480.0,11260.0,10755.0,10565.0,10520.0,10255.0,,,,,,,,,,,,,
2016-02-23,,,,,,,,11470.0,11195.0,10710.0,10550.0,10430.0,10215.0,,,,,,,,,,,,,
2016-02-24,,,,,,,,11370.0,11080.0,10630.0,10500.0,10400.0,10190.0,,,,,,,,,,,,,
2016-02-25,,,,,,,,11285.0,10880.0,10470.0,10330.0,10285.0,10030.0,,,,,,,,,,,,,
2016-02-26,,,,,,,,11250.0,10770.0,10285.0,10205.0,10165.0,9990.0,,,,,,,,,,,,,
2016-02-29,,,,,,,,11025.0,10740.0,10335.0,10145.0,10140.0,9890.0,,,,,,,,,,,,,
2016-03-01,,,,,,,,,10825.0,10195.0,10105.0,10070.0,9820.0,,,,,,,,,,,,,
2016-03-02,,,,,,,,11000.0,10765.0,10215.0,10110.0,10085.0,9855.0,,,,,,,,,,,,,
2016-03-03,,,,,,,,10700.0,10790.0,10305.0,10215.0,10190.0,9925.0,,,,,,,,,,,,,
2016-03-04,,,,,,,,10750.0,10840.0,10375.0,10255.0,10245.0,10025.0,,,,,,,,,,,,,
2016-03-07,,,,,,,,11000.0,11180.0,10590.0,10610.0,10560.0,10370.0,,,,,,,,,,,,,
2016-03-08,,,,,,,,10735.0,10960.0,10625.0,10640.0,10625.0,10465.0,,,,,,,,,,,,,
2016-03-09,,,,,,,,,10830.0,10440.0,10455.0,10365.0,10310.0,,,,,,,,,,,,,
2016-03-10,,,,,,,,11200.0,10855.0,10395.0,10390.0,10380.0,10180.0,,,,,,,,,,,,,
2016-03-11,,,,,,,,10800.0,10760.0,,10180.0,10150.0,9990.0,,,,,,,,,,,,,
2016-03-14,,,,,,,,10950.0,10795.0,10365.0,10245.0,10225.0,10060.0,,,,,,,,,,,,,
2016-03-15,,,,,,,,,10790.0,10310.0,10215.0,10190.0,10050.0,10070.0,,,,,,,,,,,,
2016-03-16,,,,,,,,,10740.0,10280.0,10155.0,10120.0,10020.0,10030.0,,,,,,,,,,,,
2016-03-17,,,,,,,,,10830.0,10370.0,10245.0,10195.0,10090.0,10115.0,,,,,,,,,,,,
2016-03-18,,,,,,,,,10990.0,10670.0,10460.0,10390.0,10300.0,10310.0,,,,,,,,,,,,
2016-03-21,,,,,,,,,10990.0,10670.0,10510.0,10375.0,10295.0,10325.0,,,,,,,,,,,,
2016-03-22,,,,,,,,,11015.0,10690.0,10605.0,10510.0,10355.0,10360.0,,,,,,,,,,,,
2016-03-23,,,,,,,,,10970.0,10710.0,10610.0,10410.0,10385.0,10400.0,,,,,,,,,,,,
2016-03-24,,,,,,,,,10950.0,,10560.0,10325.0,10345.0,10310.0,,,,,,,,,,,,
2016-03-25,,,,,,,,,10870.0,10555.0,10430.0,10285.0,10260.0,10285.0,,,,,,,,,,,,
2016-03-28,,,,,,,,,10895.0,10580.0,10495.0,10285.0,10285.0,10270.0,,,,,,,,,,,,
2016-03-29,,,,,,,,,10875.0,10495.0,10430.0,10260.0,10230.0,10290.0,,,,,,,,,,,,
2016-03-30,,,,,,,,,10900.0,10505.0,10325.0,10145.0,10110.0,10150.0,,,,,,,,,,,,
2016-03-31,,,,,,,,,10970.0,10390.0,10350.0,10200.0,10145.0,10190.0,,,,,,,,,,,,
2016-04-01,,,,,,,,,10905.0,10490.0,10270.0,10135.0,10055.0,10100.0,,,,,,,,,,,,
2016-04-05,,,,,,,,,10995.0,10590.0,10355.0,10195.0,10145.0,10190.0,,,,,,,,,,,,
2016-04-06,,,,,,,,,10955.0,10560.0,10470.0,10300.0,10200.0,10235.0,,,,,,,,,,,,
2016-04-07,,,,,,,,,10950.0,10530.0,10450.0,10235.0,10160.0,10185.0,,,,,,,,,,,,
2016-04-08,,,,,,,,,10915.0,10485.0,10425.0,10305.0,10145.0,10170.0,,,,,,,,,,,,
2016-04-11,,,,,,,,,11200.0,10885.0,10790.0,10620.0,10510.0,10565.0,,,,,,,,,,,,
2016-04-12,,,,,,,,,11255.0,11050.0,11010.0,10725.0,10735.0,10690.0,,,,,,,,,,,,
2016-04-13,,,,,,,,,11605.0,11440.0,11325.0,11005.0,10975.0,11010.0,,,,,,,,,,,,
2016-04-14,,,,,,,,,11695.0,11700.0,11770.0,11500.0,11595.0,11565.0,,,,,,,,,,,,
2016-04-15,,,,,,,,,11460.0,11550.0,11525.0,11265.0,11370.0,11355.0,,,,,,,,,,,,
2016-04-18,,,,,,,,,11805.0,11880.0,11775.0,11605.0,11615.0,11630.0,,,,,,,,,,,,
2016-04-19,,,,,,,,,12020.0,12070.0,12265.0,11825.0,12035.0,12000.0,,,,,,,,,,,,
2016-04-20,,,,,,,,,12360.0,12465.0,12650.0,12645.0,12395.0,12350.0,,,,,,,,,,,,
2016-04-21,,,,,,,,,12740.0,12850.0,13425.0,13000.0,13195.0,13145.0,,,,,,,,,,,,
2016-04-22,,,,,,,,,13080.0,13220.0,13450.0,13140.0,13195.0,13170.0,,,,,,,,,,,,
2016-04-25,,,,,,,,,12825.0,12975.0,13255.0,12950.0,12980.0,12955.0,,,,,,,,,,,,
2016-04-26,,,,,,,,,12940.0,13115.0,13375.0,13200.0,13190.0,13170.0,,,,,,,,,,,,
2016-04-27,,,,,,,,,12760.0,12865.0,13135.0,13375.0,13260.0,13250.0,,,,,,,,,,,,
2016-04-28,,,,,,,,,12465.0,12620.0,12885.0,12840.0,12995.0,12955.0,,,,,,,,,,,,
2016-04-29,,,,,,,,,12210.0,12400.0,12640.0,12640.0,12720.0,12700.0,,,,,,,,,,,,
2016-05-03,,,,,,,,,12505.0,12655.0,12905.0,12920.0,12990.0,12980.0,,,,,,,,,,,,
2016-05-04,,,,,,,,,12750.0,12400.0,12680.0,12705.0,12760.0,12755.0,,,,,,,,,,,,
2016-05-05,,,,,,,,,12240.0,12355.0,12600.0,12615.0,12685.0,12695.0,,,,,,,,,,,,
2016-05-06,,,,,,,,,12225.0,12570.0,12740.0,12720.0,12805.0,12800.0,,,,,,,,,,,,
2016-05-09,,,,,,,,,12160.0,12270.0,12485.0,12430.0,12520.0,12490.0,,,,,,,,,,,,
2016-05-10,,,,,,,,,12010.0,12075.0,12270.0,12215.0,12280.0,12240.0,,,,,,,,,,,,
2016-05-11,,,,,,,,,12190.0,12245.0,12420.0,12380.0,12435.0,12405.0,,,,,,,,,,,,
2016-05-12,,,,,,,,,12480.0,12530.0,12695.0,12645.0,12735.0,12675.0,,,,,,,,,,,,
2016-05-13,,,,,,,,,12145.0,12325.0,12640.0,12490.0,12685.0,12545.0,,,,,,,,,,,,
2016-05-16,,,,,,,,,12275.0,12355.0,12520.0,12440.0,12520.0,12460.0,,,,,,,,,,,,
2016-05-17,,,,,,,,,,12275.0,12475.0,12375.0,12420.0,12410.0,12495.0,,,,,,,,,,,
2016-05-18,,,,,,,,,,12620.0,12835.0,12660.0,12720.0,12735.0,12840.0,,,,,,,,,,,
2016-05-19,,,,,,,,,,12575.0,12755.0,12585.0,12620.0,12655.0,12740.0,,,,,,,,,,,
2016-05-20,,,,,,,,,,12700.0,12885.0,12625.0,12660.0,12680.0,12765.0,,,,,,,,,,,
2016-05-23,,,,,,,,,,12640.0,12815.0,12570.0,12595.0,12615.0,12660.0,,,,,,,,,,,
2016-05-24,,,,,,,,,,12380.0,12470.0,12360.0,12405.0,12375.0,12470.0,,,,,,,,,,,
2016-05-25,,,,,,,,,,12465.0,12650.0,12450.0,12590.0,12495.0,12600.0,,,,,,,,,,,
2016-05-26,,,,,,,,,,12800.0,13035.0,12915.0,12980.0,12980.0,12950.0,,,,,,,,,,,
2016-05-27,,,,,,,,,,13040.0,13260.0,12955.0,13035.0,13025.0,13005.0,,,,,,,,,,,
2016-05-30,,,,,,,,,,13175.0,13390.0,13010.0,13000.0,13000.0,13005.0,,,,,,,,,,,
2016-05-31,,,,,,,,,,13130.0,13375.0,12970.0,13045.0,13000.0,13015.0,,,,,,,,,,,
2016-06-01,,,,,,,,,,12755.0,12930.0,12685.0,12715.0,12655.0,12730.0,,,,,,,,,,,
2016-06-02,,,,,,,,,,12600.0,12800.0,12555.0,12580.0,12570.0,12630.0,,,,,,,,,,,
2016-06-03,,,,,,,,,,12615.0,12740.0,12495.0,12545.0,12525.0,12605.0,,,,,,,,,,,
2016-06-06,,,,,,,,,,12625.0,12735.0,12495.0,12540.0,12560.0,12625.0,,,,,,,,,,,
2016-06-07,,,,,,,,,,12900.0,13120.0,12855.0,12855.0,12855.0,12920.0,,,,,,,,,,,
2016-06-08,,,,,,,,,,12865.0,13025.0,12730.0,12820.0,12750.0,12870.0,,,,,,,,,,,
2016-06-13,,,,,,,,,,13050.0,13255.0,12950.0,12970.0,12960.0,13050.0,,,,,,,,,,,
2016-06-14,,,,,,,,,,12960.0,13170.0,12880.0,12920.0,12915.0,13000.0,,,,,,,,,,,
2016-06-15,,,,,,,,,,12780.0,12925.0,12730.0,12750.0,12720.0,12750.0,,,,,,,,,,,
2016-06-16,,,,,,,,,,12950.0,13090.0,12820.0,12900.0,12845.0,12875.0,,,,,,,,,,,
2016-06-17,,,,,,,,,,13370.0,13565.0,13325.0,13375.0,13385.0,13380.0,,,,,,,,,,,
2016-06-20,,,,,,,,,,13400.0,13590.0,13625.0,13710.0,13595.0,13705.0,,,,,,,,,,,
2016-06-21,,,,,,,,,,13315.0,13500.0,13480.0,13590.0,13550.0,13630.0,,,,,,,,,,,
2016-06-22,,,,,,,,,,13035.0,13225.0,13315.0,13380.0,13340.0,13400.0,,,,,,,,,,,
2016-06-23,,,,,,,,,,13330.0,13530.0,13565.0,13655.0,13595.0,13675.0,,,,,,,,,,,
2016-06-24,,,,,,,,,,13490.0,13705.0,13740.0,13805.0,13710.0,13785.0,,,,,,,,,,,
2016-06-27,,,,,,,,,,13450.0,13635.0,13675.0,13725.0,13610.0,13695.0,,,,,,,,,,,
2016-06-28,,,,,,,,,,13930.0,14135.0,14200.0,14265.0,14150.0,14220.0,,,,,,,,,,,
2016-06-29,,,,,,,,,,14340.0,14535.0,14615.0,14670.0,14675.0,14635.0,,,,,,,,,,,
2016-06-30,,,,,,,,,,14350.0,14585.0,14755.0,14945.0,14845.0,14940.0,,,,,,,,,,,
2016-07-01,,,,,,,,,,14195.0,14525.0,14675.0,14880.0,14815.0,14920.0,,,,,,,,,,,
2016-07-04,,,,,,,,,,14815.0,15080.0,15315.0,15425.0,15420.0,15515.0,,,,,,,,,,,
2016-07-05,,,,,,,,,,14665.0,15345.0,15550.0,15790.0,15750.0,15860.0,,,,,,,,,,,
2016-07-06,,,,,,,,,,14240.0,14955.0,15160.0,15340.0,15295.0,15400.0,,,,,,,,,,,
2016-07-07,,,,,,,,,,14500.0,14825.0,15065.0,15145.0,15120.0,15170.0,,,,,,,,,,,
2016-07-08,,,,,,,,,,14300.0,14775.0,15010.0,15120.0,15065.0,15100.0,,,,,,,,,,,
2016-07-11,,,,,,,,,,14400.0,14700.0,14965.0,15060.0,14950.0,15005.0,,,,,,,,,,,
2016-07-12,,,,,,,,,,14760.0,15070.0,15365.0,15455.0,15310.0,15395.0,,,,,,,,,,,
2016-07-13,,,,,,,,,,15070.0,15630.0,15880.0,16030.0,15920.0,15955.0,,,,,,,,,,,
2016-07-14,,,,,,,,,,15050.0,15580.0,15855.0,15965.0,15795.0,15860.0,,,,,,,,,,,
2016-07-15,,,,,,,,,,,15680.0,15920.0,16060.0,15870.0,15960.0,15855.0,,,,,,,,,,
2016-07-18,,,,,,,,,,,15780.0,16055.0,16185.0,15925.0,16075.0,15640.0,,,,,,,,,,
2016-07-19,,,,,,,,,,,15610.0,15840.0,15925.0,15755.0,15790.0,15685.0,,,,,,,,,,
2016-07-20,,,,,,,,,,,15400.0,15620.0,15740.0,15575.0,15650.0,15545.0,,,,,,,,,,
2016-07-21,,,,,,,,,,,15305.0,15530.0,15600.0,15405.0,15520.0,15430.0,,,,,,,,,,
2016-07-22,,,,,,,,,,,15485.0,15730.0,15795.0,15650.0,15710.0,,,,,,,,,,,
2016-07-25,,,,,,,,,,,15185.0,15415.0,15445.0,15310.0,15380.0,15190.0,,,,,,,,,,
2016-07-26,,,,,,,,,,,15185.0,15460.0,15480.0,15310.0,15405.0,15310.0,,,,,,,,,,
2016-07-27,,,,,,,,,,,15440.0,15735.0,15775.0,15655.0,15690.0,,,,,,,,,,,
2016-07-28,,,,,,,,,,,15440.0,15740.0,15795.0,15635.0,15720.0,15385.0,,,,,,,,,,
2016-07-29,,,,,,,,,,,14685.0,14940.0,14975.0,14935.0,14960.0,,,,,,,,,,,
2016-08-01,,,,,,,,,,,14600.0,14870.0,14920.0,14805.0,14865.0,14730.0,,,,,,,,,,
2016-08-02,,,,,,,,,,,14485.0,14775.0,14875.0,14740.0,14805.0,,,,,,,,,,,
2016-08-03,,,,,,,,,,,14340.0,14660.0,14745.0,14560.0,14680.0,14405.0,,,,,,,,,,
2016-08-04,,,,,,,,,,,14280.0,14600.0,14760.0,14650.0,14680.0,14690.0,,,,,,,,,,
2016-08-05,,,,,,,,,,,14640.0,14980.0,15175.0,14860.0,15095.0,14960.0,,,,,,,,,,
2016-08-08,,,,,,,,,,,14730.0,15100.0,15265.0,15040.0,15160.0,14950.0,,,,,,,,,,
2016-08-09,,,,,,,,,,,14255.0,14580.0,14865.0,14755.0,14775.0,14580.0,,,,,,,,,,
2016-08-10,,,,,,,,,,,14215.0,14570.0,14780.0,14690.0,14725.0,14685.0,,,,,,,,,,
2016-08-11,,,,,,,,,,,14280.0,14600.0,14870.0,14650.0,14800.0,14780.0,,,,,,,,,,
2016-08-12,,,,,,,,,,,14320.0,14700.0,14915.0,14775.0,14825.0,,,,,,,,,,,
2016-08-15,,,,,,,,,,,14125.0,14525.0,14750.0,,14680.0,,,,,,,,,,,
2016-08-16,,,,,,,,,,,14130.0,14510.0,14745.0,14645.0,14690.0,14570.0,,,,,,,,,,
2016-08-17,,,,,,,,,,,14270.0,14620.0,14865.0,14725.0,14850.0,,,,,,,,,,,
2016-08-18,,,,,,,,,,,14350.0,14700.0,14940.0,14800.0,14945.0,14780.0,,,,,,,,,,
2016-08-19,,,,,,,,,,,14325.0,14720.0,14920.0,14875.0,14935.0,,,,,,,,,,,
2016-08-22,,,,,,,,,,,14080.0,14460.0,14660.0,14650.0,14650.0,14565.0,,,,,,,,,,
2016-08-23,,,,,,,,,,,14120.0,14490.0,14720.0,14580.0,14720.0,14550.0,,,,,,,,,,
2016-08-24,,,,,,,,,,,14150.0,14485.0,14670.0,14625.0,14685.0,,,,,,,,,,,
2016-08-25,,,,,,,,,,,13920.0,14330.0,14585.0,14535.0,14615.0,14400.0,,,,,,,,,,
2016-08-26,,,,,,,,,,,13525.0,13875.0,14130.0,14100.0,14160.0,14080.0,,,,,,,,,,
2016-08-29,,,,,,,,,,,13435.0,13770.0,14045.0,13935.0,14095.0,,,,,,,,,,,
2016-08-30,,,,,,,,,,,13310.0,13660.0,13950.0,13885.0,13980.0,13895.0,,,,,,,,,,
2016-08-31,,,,,,,,,,,13275.0,13675.0,13930.0,13855.0,13960.0,,,,,,,,,,,
2016-09-01,,,,,,,,,,,13120.0,13450.0,13710.0,13640.0,13720.0,13660.0,,,,,,,,,,
2016-09-02,,,,,,,,,,,13400.0,13705.0,14000.0,13995.0,13970.0,13980.0,,,,,,,,,,
2016-09-05,,,,,,,,,,,13335.0,13670.0,13940.0,13845.0,13925.0,13925.0,,,,,,,,,,
2016-09-06,,,,,,,,,,,13525.0,13845.0,14160.0,14130.0,14130.0,14100.0,,,,,,,,,,
2016-09-07,,,,,,,,,,,13825.0,14075.0,14260.0,14175.0,14215.0,14180.0,,,,,,,,,,
2016-09-08,,,,,,,,,,,13615.0,13935.0,14180.0,14110.0,14180.0,14090.0,,,,,,,,,,
2016-09-09,,,,,,,,,,,13635.0,13950.0,14175.0,14150.0,14185.0,,,,,,,,,,,
2016-09-12,,,,,,,,,,,13565.0,13980.0,14205.0,14050.0,14230.0,14140.0,,,,,,,,,,
2016-09-13,,,,,,,,,,,13860.0,13915.0,14150.0,14155.0,14200.0,13990.0,,,,,,,,,,
2016-09-14,,,,,,,,,,,13505.0,13995.0,14220.0,14250.0,14325.0,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,14485.0,14745.0,14725.0,14875.0,14765.0,14940.0,,,,,,,,,
2016-09-20,,,,,,,,,,,,14645.0,14930.0,14920.0,15030.0,15000.0,15040.0,,,,,,,,,
2016-09-21,,,,,,,,,,,,14720.0,14980.0,14985.0,15080.0,,15105.0,,,,,,,,,
2016-09-22,,,,,,,,,,,,14800.0,15015.0,15040.0,15105.0,,15155.0,,,,,,,,,
2016-09-23,,,,,,,,,,,,14800.0,14975.0,14975.0,15055.0,15075.0,15115.0,,,,,,,,,
2016-09-26,,,,,,,,,,,,15300.0,15535.0,15545.0,15555.0,15555.0,15605.0,,,,,,,,,
2016-09-27,,,,,,,,,,,,15370.0,15550.0,15525.0,15550.0,15505.0,15600.0,,,,,,,,,
2016-09-28,,,,,,,,,,,,15325.0,15470.0,15420.0,15465.0,15330.0,15530.0,,,,,,,,,
2016-09-29,,,,,,,,,,,,15250.0,15405.0,15400.0,15400.0,15390.0,15510.0,,,,,,,,,
2016-09-30,,,,,,,,,,,,15030.0,15190.0,15185.0,15190.0,15240.0,15335.0,,,,,,,,,
2016-10-10,,,,,,,,,,,,15600.0,15750.0,15600.0,15730.0,15455.0,15810.0,,,,,,,,,
2016-10-11,,,,,,,,,,,,15480.0,15720.0,15575.0,15450.0,15390.0,15565.0,,,,,,,,,
2016-10-12,,,,,,,,,,,,15340.0,15475.0,15405.0,15330.0,15295.0,15435.0,,,,,,,,,
2016-10-13,,,,,,,,,,,,15185.0,15265.0,15195.0,15050.0,15055.0,15165.0,,,,,,,,,
2016-10-14,,,,,,,,,,,,15030.0,15180.0,15140.0,14995.0,,15080.0,,,,,,,,,
2016-10-17,,,,,,,,,,,,15275.0,15430.0,15290.0,15110.0,15115.0,15210.0,,,,,,,,,
2016-10-18,,,,,,,,,,,,15160.0,15235.0,15190.0,15050.0,15080.0,15125.0,,,,,,,,,
2016-10-19,,,,,,,,,,,,15135.0,15260.0,15145.0,15160.0,15120.0,15225.0,,,,,,,,,
2016-10-20,,,,,,,,,,,,14870.0,15110.0,14995.0,15000.0,14995.0,15060.0,,,,,,,,,
2016-10-21,,,,,,,,,,,,14930.0,15180.0,15105.0,15090.0,,15130.0,,,,,,,,,
2016-10-24,,,,,,,,,,,,14790.0,14910.0,14825.0,14810.0,,14860.0,,,,,,,,,
2016-10-25,,,,,,,,,,,,14880.0,15135.0,15010.0,14945.0,14950.0,14990.0,,,,,,,,,
2016-10-26,,,,,,,,,,,,14955.0,15160.0,15025.0,14955.0,14900.0,14995.0,,,,,,,,,
2016-10-27,,,,,,,,,,,,15130.0,15350.0,15200.0,15190.0,15230.0,15220.0,,,,,,,,,
2016-10-28,,,,,,,,,,,,15070.0,15305.0,15220.0,15170.0,,15220.0,,,,,,,,,
2016-10-31,,,,,,,,,,,,15345.0,15450.0,15370.0,15345.0,15320.0,15415.0,,,,,,,,,
2016-11-01,,,,,,,,,,,,15220.0,15390.0,15300.0,15300.0,15320.0,15355.0,,,,,,,,,
2016-11-02,,,,,,,,,,,,15100.0,15200.0,15180.0,15120.0,,15190.0,,,,,,,,,
2016-11-03,,,,,,,,,,,,14950.0,15250.0,15150.0,15150.0,15080.0,15215.0,,,,,,,,,
2016-11-04,,,,,,,,,,,,15260.0,15430.0,15300.0,15245.0,,15310.0,,,,,,,,,
2016-11-07,,,,,,,,,,,,15150.0,15465.0,15350.0,15295.0,15235.0,15350.0,,,,,,,,,
2016-11-08,,,,,,,,,,,,15350.0,15595.0,15460.0,15415.0,15260.0,15465.0,,,,,,,,,
2016-11-09,,,,,,,,,,,,15165.0,15470.0,15400.0,15390.0,15365.0,15455.0,,,,,,,,,
2016-11-10,,,,,,,,,,,,15440.0,15700.0,15540.0,15575.0,15580.0,15645.0,,,,,,,,,
2016-11-11,,,,,,,,,,,,16170.0,16270.0,16190.0,16160.0,16190.0,16250.0,,,,,,,,,
2016-11-14,,,,,,,,,,,,16880.0,17005.0,16835.0,16910.0,17200.0,16995.0,,,,,,,,,
2016-11-15,,,,,,,,,,,,,15630.0,15510.0,15635.0,15680.0,15710.0,15515.0,,,,,,,,
2016-11-16,,,,,,,,,,,,,15975.0,15885.0,16000.0,16040.0,16075.0,15905.0,,,,,,,,
2016-11-17,,,,,,,,,,,,,16245.0,16115.0,16200.0,15980.0,16280.0,,,,,,,,,
2016-11-18,,,,,,,,,,,,,16215.0,16035.0,16190.0,,16280.0,,,,,,,,,
2016-11-21,,,,,,,,,,,,,16540.0,16375.0,16500.0,16550.0,16590.0,16650.0,,,,,,,,
2016-11-22,,,,,,,,,,,,,16500.0,16375.0,16500.0,16555.0,16615.0,16370.0,,,,,,,,
2016-11-23,,,,,,,,,,,,,16285.0,16180.0,16325.0,16480.0,16445.0,,,,,,,,,
2016-11-24,,,,,,,,,,,,,16350.0,16300.0,16445.0,16560.0,16710.0,,,,,,,,,
2016-11-25,,,,,,,,,,,,,16010.0,16025.0,16160.0,16250.0,16440.0,16255.0,,,,,,,,
2016-11-28,,,,,,,,,,,,,16010.0,16135.0,16265.0,16020.0,16555.0,,,,,,,,,
2016-11-29,,,,,,,,,,,,,16190.0,16330.0,16480.0,16500.0,16770.0,16765.0,,,,,,,,
2016-11-30,,,,,,,,,,,,,15990.0,16060.0,16240.0,16305.0,16525.0,16365.0,,,,,,,,
2016-12-01,,,,,,,,,,,,,15950.0,16070.0,16215.0,,16500.0,,,,,,,,,
2016-12-02,,,,,,,,,,,,,15840.0,15870.0,16045.0,15815.0,16330.0,16090.0,,,,,,,,
2016-12-05,,,,,,,,,,,,,15895.0,15760.0,15890.0,15965.0,16175.0,16240.0,,,,,,,,
2016-12-06,,,,,,,,,,,,,15810.0,15855.0,15960.0,16015.0,16210.0,,,,,,,,,
2016-12-07,,,,,,,,,,,,,15755.0,15850.0,15990.0,16030.0,16215.0,16135.0,,,,,,,,
2016-12-08,,,,,,,,,,,,,15740.0,15670.0,15950.0,,16175.0,,,,,,,,,
2016-12-09,,,,,,,,,,,,,15580.0,15680.0,15800.0,15840.0,16015.0,15900.0,,,,,,,,
2016-12-12,,,,,,,,,,,,,15815.0,15940.0,16115.0,16120.0,16245.0,16105.0,,,,,,,,
2016-12-13,,,,,,,,,,,,,15860.0,16010.0,16160.0,,16320.0,16150.0,,,,,,,,
2016-12-14,,,,,,,,,,,,,15910.0,16040.0,16235.0,16055.0,16405.0,16170.0,,,,,,,,
2016-12-15,,,,,,,,,,,,,15680.0,15755.0,15890.0,15910.0,16120.0,16030.0,,,,,,,,
2016-12-16,,,,,,,,,,,,,15625.0,15755.0,15910.0,15930.0,16150.0,16060.0,,,,,,,,
2016-12-19,,,,,,,,,,,,,15545.0,15605.0,15765.0,15765.0,16040.0,16000.0,,,,,,,,
2016-12-20,,,,,,,,,,,,,15265.0,15265.0,15455.0,,15755.0,15885.0,,,,,,,,
2016-12-21,,,,,,,,,,,,,15090.0,15030.0,15140.0,,15420.0,15505.0,,,,,,,,
2016-12-22,,,,,,,,,,,,,15250.0,15220.0,15350.0,15405.0,15590.0,15675.0,,,,,,,,
2016-12-23,,,,,,,,,,,,,15220.0,15195.0,15330.0,15395.0,15555.0,,,,,,,,,
2016-12-26,,,,,,,,,,,,,15185.0,15075.0,15175.0,15230.0,15425.0,15155.0,,,,,,,,
2016-12-27,,,,,,,,,,,,,14950.0,14870.0,14940.0,,15195.0,15295.0,,,,,,,,
2016-12-28,,,,,,,,,,,,,15005.0,14950.0,15090.0,15190.0,15335.0,15300.0,,,,,,,,
2016-12-29,,,,,,,,,,,,,14940.0,14855.0,14965.0,15040.0,15220.0,15250.0,,,,,,,,
2016-12-30,,,,,,,,,,,,,14945.0,14940.0,15080.0,15025.0,15335.0,,,,,,,,,
2017-01-03,,,,,,,,,,,,,15100.0,15150.0,15300.0,15315.0,15550.0,15620.0,,,,,,,,
