,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,棉花,天胶,天胶,天胶,豆一,螺纹钢,沪镍,玻璃,PVC,沪金,动力煤,豆粕,豆粕
1,玉米,沥青,沥青,铁矿石,沪镍,玻璃,铁矿石,沥青,甲醇,菜粕,螺纹钢,铁矿石,PVC
2,白糖,沪铝,沪镍,沪铝,玻璃,玉米,沪金,塑料,沪铝,玻璃,沥青,天胶,玉米
3,豆粕,塑料,塑料,甲醇,甲醇,沥青,玉米,天胶,螺纹钢,沪锌,淀粉,沪镍,铁矿石
4,菜粕,铁矿石,沪铝,棕榈油,铁矿石,动力煤,菜粕,沪金,棕榈油,螺纹钢,天胶,沪金,沪银
