,振幅,1日收益,5日收益,20日收益,成交量变化,日多头持仓占比变化,日空头持仓占比变化,周多头持仓占比变化,周空头持仓占比变化,月多头持仓占比变化,月空头持仓占比变化,1日资金流向,1日资金流向变化率
0,热卷,螺纹钢,螺纹钢,沥青,玉米,焦煤,焦煤,PVC,焦煤,沥青,玉米,沪铜,玻璃
1,焦炭,热卷,热卷,PTA,塑料,焦炭,PVC,焦炭,沥青,玉米,沪铝,沪锌,沪锌
2,铁矿石,铁矿石,动力煤,棉花,焦煤,棉花,棉花,焦煤,甲醇,焦煤,棉花,沪铝,沪铝
3,焦煤,焦炭,菜粕,沪锌,沥青,热卷,玻璃,沪金,热卷,沪银,沥青,螺纹钢,热卷
4,豆一,沪铝,豆粕,聚丙烯,淀粉,聚丙烯,动力煤,PTA,沪铜,菜粕,焦煤,PTA,鸡蛋
